accession	organism	vclass	cell	cell_status	contig	start	end	region_kind	assigned_clade	window	n_genes_on_contig	contig_extent_bp	n_flanks	n_keys	reached	why
GCA_013400655.1	Mystacornis crossleyi	Aves	ITPR3	tblastn_trace	VYZQ01230085.1	1	385	rescue_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400655.1	Mystacornis crossleyi	Aves	ITPR3	tblastn_trace	VYZQ01230085.1	1	385	rescue_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400655.1	Mystacornis crossleyi	Aves	ITPR3	tblastn_trace	VYZQ01222539.1	427	1410	ambiguous_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400655.1	Mystacornis crossleyi	Aves	ITPR3	tblastn_trace	VYZQ01222539.1	427	1410	ambiguous_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400655.1	Mystacornis crossleyi	Aves	ITPR3	tblastn_trace	VYZQ01198836.1	333	924	ambiguous_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400655.1	Mystacornis crossleyi	Aves	ITPR3	tblastn_trace	VYZQ01198836.1	333	924	ambiguous_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400655.1	Mystacornis crossleyi	Aves	ITPR3	tblastn_trace	VYZQ01056383.1	39	293	attributed_elsewhere	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400655.1	Mystacornis crossleyi	Aves	ITPR3	tblastn_trace	VYZQ01056383.1	39	293	attributed_elsewhere	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400655.1	Mystacornis crossleyi	Aves	ITPR3	tblastn_trace	VYZQ01001968.1	380	622	attributed_elsewhere	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400655.1	Mystacornis crossleyi	Aves	ITPR3	tblastn_trace	VYZQ01001968.1	380	622	attributed_elsewhere	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01378676.1	1550	2541	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01378676.1	1550	2541	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01383548.1	528	2319	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01383548.1	528	2319	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01318871.1	134	334	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01318871.1	134	334	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01360399.1	267	461	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01360399.1	267	461	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01271755.1	25	303	ambiguous_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01271755.1	25	303	ambiguous_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01381383.1	415	2821	ambiguous_regions	vertebrate_basal	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01381383.1	415	2821	ambiguous_regions	vertebrate_basal	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01292874.1	3	302	ambiguous_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01292874.1	3	302	ambiguous_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01303802.1	266	433	ambiguous_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01303802.1	266	433	ambiguous_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01346519.1	30	1049	attributed_elsewhere	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01346519.1	30	1049	attributed_elsewhere	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01347474.1	148	1037	attributed_elsewhere	ITPR3	fixed10	1	1037	0	0	0	too_few_keys
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01347474.1	148	1037	attributed_elsewhere	ITPR3	informative10	1	1037	0	0	0	too_few_keys
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01282621.1	12	399	attributed_elsewhere	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01282621.1	12	399	attributed_elsewhere	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01265887.1	168	368	attributed_elsewhere	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400675.1	Oxylabes madagascariensis	Aves	ITPR1	tblastn_trace	VYZR01265887.1	168	368	attributed_elsewhere	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01345502.1	1058	1496	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01345502.1	1058	1496	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01346806.1	1299	2329	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01346806.1	1299	2329	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01307618.1	483	677	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01307618.1	483	677	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01225639.1	11	196	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01225639.1	11	196	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01236670.1	112	282	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01236670.1	112	282	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01297329.1	402	563	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01297329.1	402	563	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01272491.1	240	515	ambiguous_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01272491.1	240	515	ambiguous_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01098498.1	85	1021	ambiguous_regions	vertebrate_basal	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01098498.1	85	1021	ambiguous_regions	vertebrate_basal	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01313572.1	424	645	ambiguous_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01313572.1	424	645	ambiguous_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01307943.1	367	597	ambiguous_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01307943.1	367	597	ambiguous_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01312860.1	71	835	attributed_elsewhere	ITPR3	fixed10	1	820	0	0	0	too_few_keys
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01312860.1	71	835	attributed_elsewhere	ITPR3	informative10	1	820	0	0	0	too_few_keys
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01066261.1	2526	4276	attributed_elsewhere	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400695.1	Neodrepanis coruscans	Aves	ITPR1	tblastn_trace	VYZS01066261.1	2526	4276	attributed_elsewhere	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01011340.1	743	36465	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01011340.1	743	36465	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01002692.1	14876	48854	rescue_regions	ITPR1	fixed10	2	28797	0	0	0	too_few_keys
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01002692.1	14876	48854	rescue_regions	ITPR1	informative10	2	28797	0	0	0	too_few_keys
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01123329.1	38	235	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01123329.1	38	235	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01028894.1	3271	21368	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01028894.1	3271	21368	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01032716.1	105	359	ambiguous_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01032716.1	105	359	ambiguous_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01031244.1	217569	221604	ambiguous_regions	ITPR1	fixed10	3	198545	3	3	0	too_few_keys
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01031244.1	217569	221604	ambiguous_regions	ITPR1	informative10	3	198545	3	3	0	too_few_keys
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01122154.1	49	631	attributed_elsewhere	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01122154.1	49	631	attributed_elsewhere	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01051456.1	2899	12117	attributed_elsewhere	ITPR2	fixed10	3	151441	3	2	0	too_few_keys
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01051456.1	2899	12117	attributed_elsewhere	ITPR2	informative10	3	151441	2	2	0	too_few_keys
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01051456.1	33594	53581	attributed_elsewhere	ITPR2	fixed10	3	151441	3	2	0	too_few_keys
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01051456.1	33594	53581	attributed_elsewhere	ITPR2	informative10	3	151441	2	2	0	too_few_keys
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01051456.1	74180	74347	attributed_elsewhere	ITPR2	fixed10	3	151441	2	2	0	too_few_keys
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01051456.1	74180	74347	attributed_elsewhere	ITPR2	informative10	3	151441	2	2	0	too_few_keys
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01042054.1	900	1091	attributed_elsewhere	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01042054.1	900	1091	attributed_elsewhere	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01001058.1	421	567	attributed_elsewhere	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400735.1	Pomatostomus ruficeps	Aves	ITPR1	tblastn_trace	VYZT01001058.1	421	567	attributed_elsewhere	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01081957.1	145	1353	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01081957.1	145	1353	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01202422.1	250	474	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01202422.1	250	474	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01180523.1	59	259	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01180523.1	59	259	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01253030.1	110	304	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01253030.1	110	304	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01058446.1	2017	2271	ambiguous_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01058446.1	2017	2271	ambiguous_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01230350.1	328	603	ambiguous_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01230350.1	328	603	ambiguous_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01229881.1	289	504	ambiguous_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01229881.1	289	504	ambiguous_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01171623.1	134	319	ambiguous_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01171623.1	134	319	ambiguous_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01186048.1	30	197	ambiguous_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01186048.1	30	197	ambiguous_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01251878.1	458	1407	attributed_elsewhere	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01251878.1	458	1407	attributed_elsewhere	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01200179.1	176	439	attributed_elsewhere	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01200179.1	176	439	attributed_elsewhere	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01238387.1	668	999	attributed_elsewhere	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	VZTT01238387.1	668	999	attributed_elsewhere	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01253856.1	24	1591	rescue_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01253856.1	24	1591	rescue_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01242802.1	31	484	rescue_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01242802.1	31	484	rescue_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01236841.1	144	907	rescue_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01236841.1	144	907	rescue_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01229663.1	23	786	rescue_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01229663.1	23	786	rescue_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01191845.1	3	352	rescue_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01191845.1	3	352	rescue_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01232944.1	25	701	rescue_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01232944.1	25	701	rescue_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01180700.1	90	272	rescue_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01180700.1	90	272	rescue_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01251878.1	458	1407	ambiguous_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01251878.1	458	1407	ambiguous_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01238387.1	593	999	ambiguous_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01238387.1	593	999	ambiguous_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01084969.1	16	201	ambiguous_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01084969.1	16	201	ambiguous_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01077814.1	233	618	ambiguous_regions	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01077814.1	233	618	ambiguous_regions	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01200179.1	176	439	attributed_elsewhere	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	VZTT01200179.1	176	439	attributed_elsewhere	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01024782.1	141	27760	rescue_regions	ITPR2	fixed10	1	24941	0	0	0	too_few_keys
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01024782.1	141	27760	rescue_regions	ITPR2	informative10	1	24941	0	0	0	too_few_keys
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01013653.1	57347	78174	rescue_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01013653.1	57347	78174	rescue_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01013653.1	6641	21166	rescue_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01013653.1	6641	21166	rescue_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01020350.1	105533	129453	rescue_regions	ITPR2	fixed10	2	84170	2	1	0	too_few_keys
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01020350.1	105533	129453	rescue_regions	ITPR2	informative10	2	84170	1	1	0	too_few_keys
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01012247.1	885	9475	rescue_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01012247.1	885	9475	rescue_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01020350.1	82676	84170	rescue_regions	ITPR2	fixed10	2	84170	1	1	0	too_few_keys
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01020350.1	82676	84170	rescue_regions	ITPR2	informative10	2	84170	1	1	0	too_few_keys
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01044771.1	25120	25272	rescue_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01044771.1	25120	25272	rescue_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01054110.1	1	138	rescue_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01054110.1	1	138	rescue_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01014598.1	5026	7275	ambiguous_regions	ITPR2	fixed10	1	79128	0	0	0	too_few_keys
GCA_013400895.1	Thalassarche chlororhynchos	Aves	ITPR2	tblastn_trace	VZTW01014598.1	5026	7275	ambiguous_regions	ITPR2	informative10	1	79128	0	0	0	too_few_keys
