accession	organism	vclass	cell	ledger_status	state	rule	reason	best_coverage	contig_n50	contig_spans_gene	control_ok	n_spare_itpr_loci	recon_coverage	recon_gene_equiv	recon_n_contigs	synteny_state	synteny_call	synteny_n_regions	synteny_n_keys	synteny_reason
GCA_013390105.1	Tichodroma muraria	Aves	ITPR1	tblastn_trace	present_fragmented	R4	0.89 of the reference reassembled from 7 contigs outside every locus the aligner found, bar 0.137	0	14901	0	1	0	0.8859	1.0011	7	no_neighbourhood		12	3	9 of 12 regions have no flanking gene at all; the best has 3 informative neighbours against the 4 the caller needs
GCA_013390105.1	Tichodroma muraria	Aves	ITPR2	tblastn_trace	present_fragmented	R4	0.72 of the reference reassembled from 7 contigs outside every locus the aligner found, bar 0.137	0	14901	0	1	0	0.7211	0.8059	7	no_neighbourhood		12	3	9 of 12 regions have no flanking gene at all; the best has 3 informative neighbours against the 4 the caller needs
GCA_013390105.1	Tichodroma muraria	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	14901	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000705375.1	Tinamus guttatus	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	29773	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	present_fragmented	R4	0.95 of the reference reassembled from 6 contigs outside every locus the aligner found, bar 0.137	0	29773	0	1	0	0.953	1.1037	6	corroborated	ITPR2;ITPR3	2	8	1 of 2 reachable regions call ITPR2
GCF_000705375.1	Tinamus guttatus	Aves	ITPR3	assembly_gap	present_truncated	R2	locus at coverage 0.57, truncated at a contig edge or an N-run	0.5679	29773	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013389965.1	Todus mexicanus	Aves	ITPR1	tblastn_trace	present_fragmented	R4	0.59 of the reference reassembled from 12 contigs outside every locus the aligner found, bar 0.137	0	8743	0	1	0	0.594	0.6562	12	no_neighbourhood		12	0	12 of 12 regions have no flanking gene at all; the best has 0 informative neighbours against the 4 the caller needs
GCA_013389965.1	Todus mexicanus	Aves	ITPR2	tblastn_trace	present_fragmented	R4	0.17 of the reference reassembled from 4 contigs outside every locus the aligner found, bar 0.137	0	8743	0	1	0	0.1737	0.1985	4	no_neighbourhood		12	0	12 of 12 regions have no flanking gene at all; the best has 0 informative neighbours against the 4 the caller needs
GCA_013389965.1	Todus mexicanus	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	8743	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399735.1	Tyrannus savana	Aves	ITPR1	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	72317	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399735.1	Tyrannus savana	Aves	ITPR2	assembly_gap	present_truncated	R2	locus at coverage 0.57, truncated at a contig edge or an N-run	0.5733	72317	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399735.1	Tyrannus savana	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	72317	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_018691265.1	Tyto alba	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	17955177	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_018691265.1	Tyto alba	Aves	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	17955177	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_018691265.1	Tyto alba	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	17955177	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013401255.1	Urocolius indicus	Aves	ITPR1	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	94415	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013401255.1	Urocolius indicus	Aves	ITPR2	assembly_gap	present_truncated	R2	locus at coverage 0.66, truncated at a contig edge or an N-run	0.6622	94415	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013401255.1	Urocolius indicus	Aves	ITPR3	assembly_gap	present_truncated	R2	locus at coverage 0.58, truncated at a contig edge or an N-run	0.5757	94415	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013396875.1	Vireo altiloquus	Aves	ITPR1	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	121572	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013396875.1	Vireo altiloquus	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	121572	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013396875.1	Vireo altiloquus	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	121572	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399795.1	Zosterops hypoxanthus	Aves	ITPR1	assembly_gap	present_truncated	R2	locus at coverage 0.70, truncated at a contig edge or an N-run	0.6956	48044	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399795.1	Zosterops hypoxanthus	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	48044	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399795.1	Zosterops hypoxanthus	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.98 >= 0.7	0.9809	48044	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_018977255.1	Callorhinchus milii	Chondrichthyes	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1626615	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_018977255.1	Callorhinchus milii	Chondrichthyes	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.9885	1626615	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_018977255.1	Callorhinchus milii	Chondrichthyes	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1626615	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_017639515.1	Carcharodon carcharias	Chondrichthyes	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	6544962	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_017639515.1	Carcharodon carcharias	Chondrichthyes	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	6544962	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_017639515.1	Carcharodon carcharias	Chondrichthyes	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	6544962	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_047496795.1	Chiloscyllium punctatum	Chondrichthyes	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	5342658	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_047496795.1	Chiloscyllium punctatum	Chondrichthyes	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	5342658	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_047496795.1	Chiloscyllium punctatum	Chondrichthyes	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	5342658	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_057876775.1	Echinorhinus cookei	Chondrichthyes	ITPR1	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2278199	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_057876775.1	Echinorhinus cookei	Chondrichthyes	ITPR2	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2278199	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_057876775.1	Echinorhinus cookei	Chondrichthyes	ITPR3	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2278199	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_048418815.1	Hemitrygon akajei	Chondrichthyes	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	8940806	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_048418815.1	Hemitrygon akajei	Chondrichthyes	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	0.9985	8940806	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_048418815.1	Hemitrygon akajei	Chondrichthyes	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	8940806	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_035084215.1	Heptranchias perlo	Chondrichthyes	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4905566	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_035084215.1	Heptranchias perlo	Chondrichthyes	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4905566	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_035084215.1	Heptranchias perlo	Chondrichthyes	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4905566	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_036365525.1	Heterodontus francisci	Chondrichthyes	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	3418954	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_036365525.1	Heterodontus francisci	Chondrichthyes	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	3418954	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_036365525.1	Heterodontus francisci	Chondrichthyes	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	3418954	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_036971445.1	Narcine bancroftii	Chondrichthyes	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	5195315	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_036971445.1	Narcine bancroftii	Chondrichthyes	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	0.9985	5195315	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_036971445.1	Narcine bancroftii	Chondrichthyes	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	5195315	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_009764475.1	Pristis pectinata	Chondrichthyes	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	17009522	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_009764475.1	Pristis pectinata	Chondrichthyes	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	17009522	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_009764475.1	Pristis pectinata	Chondrichthyes	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	17009522	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	0.9953	2048057	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2048057	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2048057	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_047496885.1	Scyliorhinus torazame	Chondrichthyes	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	3187150	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_047496885.1	Scyliorhinus torazame	Chondrichthyes	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	3187150	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_047496885.1	Scyliorhinus torazame	Chondrichthyes	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	3187150	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_052327205.1	Somniosus microcephalus	Chondrichthyes	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1075145	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_052327205.1	Somniosus microcephalus	Chondrichthyes	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1075145	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_052327205.1	Somniosus microcephalus	Chondrichthyes	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1075145	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_900747795.2	Erpetoichthys calabaricus	Cladistia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	6772339	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_900747795.2	Erpetoichthys calabaricus	Cladistia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	6772339	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_900747795.2	Erpetoichthys calabaricus	Cladistia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	6772339	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_037176945.1	Latimeria chalumnae	Coelacanthimorpha	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	42076942	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_037176945.1	Latimeria chalumnae	Coelacanthimorpha	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	42076942	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_037176945.1	Latimeria chalumnae	Coelacanthimorpha	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	42076942	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_030867095.1	Alligator mississippiensis	Crocodylia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	0.9978	38556409	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_030867095.1	Alligator mississippiensis	Crocodylia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	38556409	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_030867095.1	Alligator mississippiensis	Crocodylia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	38556409	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_019279795.1	Protopterus annectens	Dipnoi	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1603140	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_019279795.1	Protopterus annectens	Dipnoi	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1603140	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_019279795.1	Protopterus annectens	Dipnoi	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1603140	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_048934315.1	Petromyzon marinus	Hyperoartia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4594409	1	1	2	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_048934315.1	Petromyzon marinus	Hyperoartia	ITPR2	absent	paralog_unassignable	R5	no locus in this cell, but 2 family loci in GCF_048934315.1 that no cell claimed	0	4594409	1	1	2	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_048934315.1	Petromyzon marinus	Hyperoartia	ITPR3	absent	paralog_unassignable	R5	no locus in this cell, but 2 family loci in GCF_048934315.1 that no cell claimed	0	4594409	1	1	2	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_018340635.1	Bothrops jararaca	Lepidosauria	ITPR1	found_no_annotation	present_single_locus	R1	one locus at coverage 0.97 >= 0.7	0.9701	162550	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_018340635.1	Bothrops jararaca	Lepidosauria	ITPR2	tblastn_trace	present_fragmented	R4	0.80 of the reference reassembled from 6 contigs outside every locus the aligner found, bar 0.137	0	162550	1	1	0	0.7956	1.03	6	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_018340635.1	Bothrops jararaca	Lepidosauria	ITPR3	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	162550	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_027244095.1	Hemicordylus capensis	Lepidosauria	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	160691000	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_027244095.1	Hemicordylus capensis	Lepidosauria	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	160691000	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_027244095.1	Hemicordylus capensis	Lepidosauria	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	160691000	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_004320025.1	Laticauda laticaudata	Lepidosauria	ITPR1	assembly_gap	present_truncated	R2	locus at coverage 0.58, truncated at a contig edge or an N-run	0.5817	35581	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_004320025.1	Laticauda laticaudata	Lepidosauria	ITPR2	assembly_gap	present_truncated	R2	locus at coverage 0.56, truncated at a contig edge or an N-run	0.5616	35581	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_004320025.1	Laticauda laticaudata	Lepidosauria	ITPR3	assembly_gap	present_truncated	R2	locus at coverage 0.59, truncated at a contig edge or an N-run	0.5911	35581	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	9459502	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	9459502	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_021028975.2	Sphaerodactylus townsendi	Lepidosauria	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.95 >= 0.7	0.9539	9459502	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_003113815.1	Sphenodon punctatus	Lepidosauria	ITPR1	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	0.9975	27065	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_003113815.1	Sphenodon punctatus	Lepidosauria	ITPR2	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	27065	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_003113815.1	Sphenodon punctatus	Lepidosauria	ITPR3	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	27065	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_002197005.1	Cervus elaphus hippelaphus	Mammalia	ITPR1	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	7944	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_002197005.1	Cervus elaphus hippelaphus	Mammalia	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	7944	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_002197005.1	Cervus elaphus hippelaphus	Mammalia	ITPR3	tblastn_trace	present_fragmented	R4	0.64 of the reference reassembled from 2 contigs outside every locus the aligner found, bar 0.137	0	7944	0	1	0	0.6367	0.7142	2	no_neighbourhood		3	0	3 of 3 regions have no flanking gene at all; the best has 0 informative neighbours against the 4 the caller needs
GCA_010411085.1	Cervus hanglu yarkandensis	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	268660	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_010411085.1	Cervus hanglu yarkandensis	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	268660	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_010411085.1	Cervus hanglu yarkandensis	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	268660	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_951640355.1	Cnephaeus nilssonii	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2474537	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_951640355.1	Cnephaeus nilssonii	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2474537	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_951640355.1	Cnephaeus nilssonii	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2474537	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_003668045.3	Cricetulus griseus	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2711962	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_003668045.3	Cricetulus griseus	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2711962	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_003668045.3	Cricetulus griseus	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2711962	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_027409185.1	Cynocephalus volans	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	69195939	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_027409185.1	Cynocephalus volans	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	69195939	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_027409185.1	Cynocephalus volans	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	69195939	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_030445035.2	Dasypus novemcinctus	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	13963394	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_030445035.2	Dasypus novemcinctus	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	13963394	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_030445035.2	Dasypus novemcinctus	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	13963394	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	28468213	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	28468213	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_020826845.1	Diceros bicornis minor	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	28468213	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_019393635.1	Dromiciops gliroides	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	38230856	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_019393635.1	Dromiciops gliroides	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	38230856	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_019393635.1	Dromiciops gliroides	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	38230856	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000299155.1	Elephantulus edwardii	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	24219	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000299155.1	Elephantulus edwardii	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	24219	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
