paralog	accession	organism	vclass	vorder	mp_id	bait	coverage	identity	aligned_aa	frameshifts	stop_codons	integrity	seq_len	source	kept	reason	name
ITPR1	GCF_040954835.1	Lepisosteus oculatus	Actinopteri	Semionotiformes	MP000053	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9042	2748	0	0	intact	2737	sweep_model	True	ok	ITPR1|Lepisosteus_oculatus|GCF_040954835.1
ITPR2	GCF_040954835.1	Lepisosteus oculatus	Actinopteri	Semionotiformes	MP000058	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.8174	2700	0	0	intact	2691	sweep_model	True	ok	ITPR2|Lepisosteus_oculatus|GCF_040954835.1
ITPR3	GCF_040954835.1	Lepisosteus oculatus	Actinopteri	Semionotiformes	MP000056	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8367	2670	0	0	intact	2671	sweep_model	True	ok	ITPR3|Lepisosteus_oculatus|GCF_040954835.1
ITPR1	GCF_041296385.2	Aphelocoma coerulescens	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.986	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Aphelocoma_coerulescens|GCF_041296385.2
ITPR2	GCF_041296385.2	Aphelocoma coerulescens	Aves	Passeriformes	MP000053	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9807	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Aphelocoma_coerulescens|GCF_041296385.2
ITPR3	GCF_041296385.2	Aphelocoma coerulescens	Aves	Passeriformes	MP000054	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9933	2670	0	0	intact	2677	sweep_model	True	ok	ITPR3|Aphelocoma_coerulescens|GCF_041296385.2
ITPR1	GCF_041902795.1	Electrophorus electricus	Actinopteri	Gymnotiformes	MP000009	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	1.0	0.9205	2711	1	0	intact	2714	sweep_model	True	ok	ITPR1|Electrophorus_electricus|GCF_041902795.1
ITPR2	GCF_041902795.1	Electrophorus electricus	Actinopteri	Gymnotiformes	MP000029	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	1.0	0.7986	2665	0	0	intact	2644	sweep_model	True	ok	ITPR2|Electrophorus_electricus|GCF_041902795.1
ITPR3	GCF_041902795.1	Electrophorus electricus	Actinopteri	Gymnotiformes	MP000046	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	1.0	0.8437	2635	0	0	intact	2666	sweep_model	True	ok	ITPR3|Electrophorus_electricus|GCF_041902795.1
ITPR1	GCF_042186555.1	Aquarana catesbeiana	Amphibia	Anura			0.545	0.878					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR2	GCF_042186555.1	Aquarana catesbeiana	Amphibia	Anura	MP000016	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2	1.0	0.9011	2705	0	0	intact	1190	sweep_model	True	ok	ITPR2|Aquarana_catesbeiana|GCF_042186555.1
ITPR3	GCF_042186555.1	Aquarana catesbeiana	Amphibia	Anura	MP000024	A0A8J0SYK9|itpr3|Xenopus_tropicalis|ITPR3	1.0	0.8903	2673	0	0	intact	1143	sweep_model	True	ok	ITPR3|Aquarana_catesbeiana|GCF_042186555.1
ITPR1	GCF_042242105.1	Pempheris klunzingeri	Actinopteri	Acropomatiformes	MP000086	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9604	2748	0	0	intact	2743	sweep_model	True	ok	ITPR1|Pempheris_klunzingeri|GCF_042242105.1
ITPR2	GCF_042242105.1	Pempheris klunzingeri	Actinopteri	Acropomatiformes	MP000088	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8757	2701	0	0	intact	2686	sweep_model	True	ok	ITPR2|Pempheris_klunzingeri|GCF_042242105.1
ITPR3	GCF_042242105.1	Pempheris klunzingeri	Actinopteri	Acropomatiformes	MP000089	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.9085	2670	0	0	intact	2686	sweep_model	True	ok	ITPR3|Pempheris_klunzingeri|GCF_042242105.1
ITPR1	GCF_043380555.1	Nothobranchius furzeri	Actinopteri	Cyprinodontiformes	MP000088	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.8949	2748	0	0	intact	2736	sweep_model	True	ok	ITPR1|Nothobranchius_furzeri|GCF_043380555.1
ITPR2	GCF_043380555.1	Nothobranchius furzeri	Actinopteri	Cyprinodontiformes	MP000090	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.7827	2701	2	0	intact	2706	sweep_model	True	ok	ITPR2|Nothobranchius_furzeri|GCF_043380555.1
ITPR3	GCF_043380555.1	Nothobranchius furzeri	Actinopteri	Cyprinodontiformes	MP000093	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	1.0	2670	0	0	intact	2670	sweep_model	True	ok	ITPR3|Nothobranchius_furzeri|GCF_043380555.1
ITPR1	GCF_045865225.1	Trachurus japonicus	Actinopteri	Carangiformes	MP000086	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9629	2748	0	0	intact	2732	sweep_model	True	ok	ITPR1|Trachurus_japonicus|GCF_045865225.1
ITPR2	GCF_045865225.1	Trachurus japonicus	Actinopteri	Carangiformes	MP000088	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8688	2701	0	1	intact	2723	sweep_model	True	ok	ITPR2|Trachurus_japonicus|GCF_045865225.1
ITPR3	GCF_045865225.1	Trachurus japonicus	Actinopteri	Carangiformes	MP000089	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.9087	2670	0	0	intact	2691	sweep_model	True	ok	ITPR3|Trachurus_japonicus|GCF_045865225.1
ITPR1	GCF_046128005.1	Genypterus blacodes	Actinopteri	Ophidiiformes	MP000084	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9476	2748	0	0	intact	2757	sweep_model	True	ok	ITPR1|Genypterus_blacodes|GCF_046128005.1
ITPR2	GCF_046128005.1	Genypterus blacodes	Actinopteri	Ophidiiformes	MP000086	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8204	2701	1	0	intact	2688	sweep_model	True	ok	ITPR2|Genypterus_blacodes|GCF_046128005.1
ITPR3	GCF_046128005.1	Genypterus blacodes	Actinopteri	Ophidiiformes	MP000089	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0.8944	0.8721	2388	1	0	intact	2404	sweep_model	True	ok	ITPR3|Genypterus_blacodes|GCF_046128005.1
ITPR1	GCF_047370975.1	Nipponia nippon	Aves	Pelecaniformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9921	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Nipponia_nippon|GCF_047370975.1
ITPR2	GCF_047370975.1	Nipponia nippon	Aves	Pelecaniformes	MP000054	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9889	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Nipponia_nippon|GCF_047370975.1
ITPR3	GCF_047370975.1	Nipponia nippon	Aves	Pelecaniformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9869	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Nipponia_nippon|GCF_047370975.1
ITPR1	GCF_047496795.1	Chiloscyllium punctatum	Chondrichthyes	Orectolobiformes	MP000002	P11881|Itpr1|Mus_musculus|ITPR1	1.0	0.8726	2749	0	0	intact	2697	sweep_model	True	ok	ITPR1|Chiloscyllium_punctatum|GCF_047496795.1
ITPR2	GCF_047496795.1	Chiloscyllium punctatum	Chondrichthyes	Orectolobiformes	MP000055	A0ABM1LG32|ITPR2|Gekko_japonicus	1.0	0.814	2701	0	0	intact	2693	sweep_model	True	ok	ITPR2|Chiloscyllium_punctatum|GCF_047496795.1
ITPR3	GCF_047496795.1	Chiloscyllium punctatum	Chondrichthyes	Orectolobiformes	MP000051	A0A4W3GWE7|ITPR3|Callorhinchus_milii	1.0	0.8382	2630	3	1	intact	2650	sweep_model	True	ok	ITPR3|Chiloscyllium_punctatum|GCF_047496795.1
ITPR1	GCF_047496885.1	Scyliorhinus torazame	Chondrichthyes	Carcharhiniformes	MP000063	A0ABM4F3U0|ITPR1|Apteryx_mantelli	1.0	0.8749	2750	0	0	intact	2759	sweep_model	True	ok	ITPR1|Scyliorhinus_torazame|GCF_047496885.1
ITPR2	GCF_047496885.1	Scyliorhinus torazame	Chondrichthyes	Carcharhiniformes	MP000013	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.8065	2701	0	0	intact	2701	sweep_model	True	ok	ITPR2|Scyliorhinus_torazame|GCF_047496885.1
ITPR3	GCF_047496885.1	Scyliorhinus torazame	Chondrichthyes	Carcharhiniformes	MP000071	A0A4W3GWE7|ITPR3|Callorhinchus_milii	1.0	0.8405	2630	2	0	intact	2626	sweep_model	True	ok	ITPR3|Scyliorhinus_torazame|GCF_047496885.1
ITPR1	GCF_047663525.1	Anas platyrhynchos	Aves	Anseriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9914	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Anas_platyrhynchos|GCF_047663525.1
ITPR2	GCF_047663525.1	Anas platyrhynchos	Aves	Anseriformes	MP000010	F1P1X4|ITPR2|Gallus_gallus|ITPR2	1.0	0.9826	2700	0	0	intact	2700	sweep_model	True	ok	ITPR2|Anas_platyrhynchos|GCF_047663525.1
ITPR3	GCF_047663525.1	Anas platyrhynchos	Aves	Anseriformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9936	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Anas_platyrhynchos|GCF_047663525.1
ITPR1	GCF_047716275.1	Strix uralensis	Aves	Strigiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9921	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Strix_uralensis|GCF_047716275.1
ITPR2	GCF_047716275.1	Strix uralensis	Aves	Strigiformes	MP000054	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9774	2700	0	0	intact	2702	sweep_model	True	ok	ITPR2|Strix_uralensis|GCF_047716275.1
ITPR3	GCF_047716275.1	Strix uralensis	Aves	Strigiformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.991	2664	0	0	intact	2664	sweep_model	True	ok	ITPR3|Strix_uralensis|GCF_047716275.1
ITPR1	GCF_048418815.1	Hemitrygon akajei	Chondrichthyes	Myliobatiformes	MP000003	P11881|Itpr1|Mus_musculus|ITPR1	1.0	0.8681	2749	0	0	intact	2760	sweep_model	True	ok	ITPR1|Hemitrygon_akajei|GCF_048418815.1
ITPR2	GCF_048418815.1	Hemitrygon akajei	Chondrichthyes	Myliobatiformes	MP000072	A0A672UP22|ITPR2|Strigops_habroptila	0.9985	0.806	2696	0	0	intact	2707	sweep_model	True	ok	ITPR2|Hemitrygon_akajei|GCF_048418815.1
ITPR3	GCF_048418815.1	Hemitrygon akajei	Chondrichthyes	Myliobatiformes	MP000078	A0A4W3GWE7|ITPR3|Callorhinchus_milii	1.0	0.8002	2630	0	0	intact	2641	sweep_model	True	ok	ITPR3|Hemitrygon_akajei|GCF_048418815.1
ITPR1	GCF_048593235.1	Sminthopsis crassicaudata	Mammalia	Dasyuromorphia	MP000002	P11881|Itpr1|Mus_musculus|ITPR1	1.0	0.9716	2749	0	0	intact	2749	sweep_model	True	ok	ITPR1|Sminthopsis_crassicaudata|GCF_048593235.1
ITPR2	GCF_048593235.1	Sminthopsis crassicaudata	Mammalia	Dasyuromorphia	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9489	2701	0	0	intact	2698	sweep_model	True	ok	ITPR2|Sminthopsis_crassicaudata|GCF_048593235.1
ITPR3	GCF_048593235.1	Sminthopsis crassicaudata	Mammalia	Dasyuromorphia	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9368	2671	0	0	intact	2667	sweep_model	True	ok	ITPR3|Sminthopsis_crassicaudata|GCF_048593235.1
ITPR1	GCF_048594095.1	Paramormyrops kingsleyae	Actinopteri	Osteoglossiformes	MP000075	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9067	2748	0	1	intact	2752	sweep_model	True	ok	ITPR1|Paramormyrops_kingsleyae|GCF_048594095.1
ITPR2	GCF_048594095.1	Paramormyrops kingsleyae	Actinopteri	Osteoglossiformes	MP000021	F1P1X4|ITPR2|Gallus_gallus|ITPR2	1.0	0.7758	2700	0	0	intact	2680	sweep_model	True	ok	ITPR2|Paramormyrops_kingsleyae|GCF_048594095.1
ITPR3	GCF_048594095.1	Paramormyrops kingsleyae	Actinopteri	Osteoglossiformes	MP000080	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8075	2670	0	0	intact	2679	sweep_model	True	ok	ITPR3|Paramormyrops_kingsleyae|GCF_048594095.1
ITPR1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	Petromyzontiformes	MP000001	Q14643|ITPR1|Homo_sapiens|ITPR1	1.0	0.736	2758	1	0	intact	2826	sweep_model	True	ok	ITPR1|Petromyzon_marinus|GCF_048934315.1
ITPR2	GCF_048934315.1	Petromyzon marinus	Hyperoartia	Petromyzontiformes									0	sweep_model	False	below_quality_bar(absent)	
ITPR3	GCF_048934315.1	Petromyzon marinus	Hyperoartia	Petromyzontiformes									0	sweep_model	False	below_quality_bar(absent)	
ITPR1	GCF_049350105.2	Macaca mulatta	Mammalia	Primates	MP000001	Q14643|ITPR1|Homo_sapiens|ITPR1	1.0	0.9956	2758	0	0	intact	2758	sweep_model	True	ok	ITPR1|Macaca_mulatta|GCF_049350105.2
ITPR2	GCF_049350105.2	Macaca mulatta	Mammalia	Primates	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9948	2701	0	0	intact	2700	sweep_model	True	ok	ITPR2|Macaca_mulatta|GCF_049350105.2
ITPR3	GCF_049350105.2	Macaca mulatta	Mammalia	Primates	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9921	2671	0	0	intact	2671	sweep_model	True	ok	ITPR3|Macaca_mulatta|GCF_049350105.2
ITPR1	GCF_050624435.1	Tenrec ecaudatus	Mammalia	Afrosoricida	MP000002	P11881|Itpr1|Mus_musculus|ITPR1	1.0	0.9782	2749	0	0	intact	2749	sweep_model	True	ok	ITPR1|Tenrec_ecaudatus|GCF_050624435.1
ITPR2	GCF_050624435.1	Tenrec ecaudatus	Mammalia	Afrosoricida	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9596	2701	0	0	intact	2701	sweep_model	True	ok	ITPR2|Tenrec_ecaudatus|GCF_050624435.1
ITPR3	GCF_050624435.1	Tenrec ecaudatus	Mammalia	Afrosoricida	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9577	2671	0	0	intact	2669	sweep_model	True	ok	ITPR3|Tenrec_ecaudatus|GCF_050624435.1
ITPR1	GCF_052040795.1	Danio rerio	Actinopteri	Cypriniformes	MP000009	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	1.0	1.0	2711	0	0	intact	2711	sweep_model	True	ok	ITPR1|Danio_rerio|GCF_052040795.1
ITPR2	GCF_052040795.1	Danio rerio	Actinopteri	Cypriniformes	MP000029	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	1.0	1.0	2665	0	0	intact	2665	sweep_model	True	ok	ITPR2|Danio_rerio|GCF_052040795.1
ITPR3	GCF_052040795.1	Danio rerio	Actinopteri	Cypriniformes	MP000046	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	1.0	0.9977	2635	0	0	intact	2636	sweep_model	True	ok	ITPR3|Danio_rerio|GCF_052040795.1
ITPR1	GCF_052327205.1	Somniosus microcephalus	Chondrichthyes	Squaliformes	MP000032	A0ABM4F3U0|ITPR1|Apteryx_mantelli	1.0	0.8496	2750	2	2	intact	2602	sweep_model	True	ok	ITPR1|Somniosus_microcephalus|GCF_052327205.1
ITPR2	GCF_052327205.1	Somniosus microcephalus	Chondrichthyes	Squaliformes	MP000017#58	F1P1X4|ITPR2|Gallus_gallus|ITPR2	1.0	0.8164	2700	0	0	intact	0	sweep_model	False	no_translation	
ITPR3	GCF_052327205.1	Somniosus microcephalus	Chondrichthyes	Squaliformes	MP000057	A0A4W3GWE7|ITPR3|Callorhinchus_milii	1.0	0.8496	2630	0	0	intact	2655	sweep_model	True	ok	ITPR3|Somniosus_microcephalus|GCF_052327205.1
ITPR1	GCF_054371585.1	Giraffa tippelskirchi	Mammalia	Artiodactyla	MP000001	Q14643|ITPR1|Homo_sapiens|ITPR1	1.0	0.9833	2758	0	0	intact	2757	sweep_model	True	ok	ITPR1|Giraffa_tippelskirchi|GCF_054371585.1
ITPR2	GCF_054371585.1	Giraffa tippelskirchi	Mammalia	Artiodactyla	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9778	2701	0	0	intact	2701	sweep_model	True	ok	ITPR2|Giraffa_tippelskirchi|GCF_054371585.1
ITPR3	GCF_054371585.1	Giraffa tippelskirchi	Mammalia	Artiodactyla	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9708	2671	0	0	intact	2671	sweep_model	True	ok	ITPR3|Giraffa_tippelskirchi|GCF_054371585.1
ITPR1	GCF_054491055.1	Hypomesus nipponensis	Actinopteri	Osmeriformes	MP000079	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9325	2748	0	0	intact	2736	sweep_model	True	ok	ITPR1|Hypomesus_nipponensis|GCF_054491055.1
ITPR2	GCF_054491055.1	Hypomesus nipponensis	Actinopteri	Osmeriformes	MP000081	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8091	2701	0	0	intact	2681	sweep_model	True	ok	ITPR2|Hypomesus_nipponensis|GCF_054491055.1
ITPR3	GCF_054491055.1	Hypomesus nipponensis	Actinopteri	Osmeriformes	MP000084	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.86	2670	0	0	intact	2665	sweep_model	True	ok	ITPR3|Hypomesus_nipponensis|GCF_054491055.1
ITPR1	GCF_056507025.1	Lutjanus erythropterus	Actinopteri	Lutjaniformes	MP000084	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.963	2748	0	0	intact	2743	sweep_model	True	ok	ITPR1|Lutjanus_erythropterus|GCF_056507025.1
ITPR2	GCF_056507025.1	Lutjanus erythropterus	Actinopteri	Lutjaniformes	MP000086	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8792	2701	1	0	intact	2694	sweep_model	True	ok	ITPR2|Lutjanus_erythropterus|GCF_056507025.1
ITPR3	GCF_056507025.1	Lutjanus erythropterus	Actinopteri	Lutjaniformes	MP000087	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.9113	2670	0	0	intact	2693	sweep_model	True	ok	ITPR3|Lutjanus_erythropterus|GCF_056507025.1
ITPR1	GCF_057381845.1	Rhamphochromis longiceps	Actinopteri	Cichliformes	MP000094	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9474	2748	0	0	intact	2754	sweep_model	True	ok	ITPR1|Rhamphochromis_longiceps|GCF_057381845.1
ITPR2	GCF_057381845.1	Rhamphochromis longiceps	Actinopteri	Cichliformes	MP000096	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.9952	2701	0	0	intact	2702	sweep_model	True	ok	ITPR2|Rhamphochromis_longiceps|GCF_057381845.1
ITPR3	GCF_057381845.1	Rhamphochromis longiceps	Actinopteri	Cichliformes	MP000097	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8974	2670	0	0	intact	2687	sweep_model	True	ok	ITPR3|Rhamphochromis_longiceps|GCF_057381845.1
ITPR1	GCF_900324485.3	Mastacembelus armatus	Actinopteri	Synbranchiformes	MP000088	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9539	2748	0	0	intact	2745	sweep_model	True	ok	ITPR1|Mastacembelus_armatus|GCF_900324485.3
ITPR2	GCF_900324485.3	Mastacembelus armatus	Actinopteri	Synbranchiformes	MP000090	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8522	2701	2	0	intact	2704	sweep_model	True	ok	ITPR2|Mastacembelus_armatus|GCF_900324485.3
ITPR3	GCF_900324485.3	Mastacembelus armatus	Actinopteri	Synbranchiformes	MP000092	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8925	2670	0	0	intact	2671	sweep_model	True	ok	ITPR3|Mastacembelus_armatus|GCF_900324485.3
ITPR1	GCF_900634775.2	Gouania willdenowi	Actinopteri	Blenniiformes	MP000088	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9502	2748	0	0	intact	2732	sweep_model	True	ok	ITPR1|Gouania_willdenowi|GCF_900634775.2
ITPR2	GCF_900634775.2	Gouania willdenowi	Actinopteri	Blenniiformes	MP000090	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8353	2701	1	0	intact	2688	sweep_model	True	ok	ITPR2|Gouania_willdenowi|GCF_900634775.2
ITPR3	GCF_900634775.2	Gouania willdenowi	Actinopteri	Blenniiformes	MP000093	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8599	2670	5	0	elevated_lesions	2672	sweep_model	False	s15a_elevated_lesions	
ITPR1	GCF_900747795.2	Erpetoichthys calabaricus	Cladistia	Polypteriformes	MP000057	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.8922	2748	0	0	intact	2732	sweep_model	True	ok	ITPR1|Erpetoichthys_calabaricus|GCF_900747795.2
ITPR2	GCF_900747795.2	Erpetoichthys calabaricus	Cladistia	Polypteriformes	MP000065	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.7614	2700	0	0	intact	2686	sweep_model	True	ok	ITPR2|Erpetoichthys_calabaricus|GCF_900747795.2
ITPR3	GCF_900747795.2	Erpetoichthys calabaricus	Cladistia	Polypteriformes	MP000061	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.759	2670	0	0	intact	2655	sweep_model	True	ok	ITPR3|Erpetoichthys_calabaricus|GCF_900747795.2
ITPR1	GCF_900880675.2	Sparus aurata	Actinopteri	Spariformes	MP000083	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9594	2748	0	0	intact	2743	sweep_model	True	ok	ITPR1|Sparus_aurata|GCF_900880675.2
ITPR2	GCF_900880675.2	Sparus aurata	Actinopteri	Spariformes	MP000085	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8605	2701	1	1	intact	2724	sweep_model	True	ok	ITPR2|Sparus_aurata|GCF_900880675.2
ITPR3	GCF_900880675.2	Sparus aurata	Actinopteri	Spariformes	MP000086	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.9045	2670	0	0	intact	2691	sweep_model	True	ok	ITPR3|Sparus_aurata|GCF_900880675.2
ITPR1	GCF_901000725.3	Takifugu rubripes	Actinopteri	Tetraodontiformes	MP000087	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9313	2748	0	0	intact	2770	sweep_model	True	ok	ITPR1|Takifugu_rubripes|GCF_901000725.3
ITPR2	GCF_901000725.3	Takifugu rubripes	Actinopteri	Tetraodontiformes	MP000089	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8535	2701	0	1	intact	2667	sweep_model	True	ok	ITPR2|Takifugu_rubripes|GCF_901000725.3
ITPR3	GCF_901000725.3	Takifugu rubripes	Actinopteri	Tetraodontiformes	MP000091	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8589	2670	43	2	elevated_lesions	2703	sweep_model	False	s15a_elevated_lesions	
ITPR1	GCF_901001135.2	Rhinatrema bivittatum	Amphibia	Gymnophiona	MP000001	Q14643|ITPR1|Homo_sapiens|ITPR1	1.0	0.9033	2758	0	1	intact	2705	sweep_model	True	ok	ITPR1|Rhinatrema_bivittatum|GCF_901001135.2
ITPR2	GCF_901001135.2	Rhinatrema bivittatum	Amphibia	Gymnophiona	MP000049	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9031	2700	2	0	intact	2700	sweep_model	True	ok	ITPR2|Rhinatrema_bivittatum|GCF_901001135.2
ITPR3	GCF_901001135.2	Rhinatrema bivittatum	Amphibia	Gymnophiona	MP000014#75	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9989	0.8694	2661	0	0	intact	0	sweep_model	False	no_translation	
ITPR1	GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	Kurtiformes	MP000086	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9665	2748	0	0	intact	2745	sweep_model	True	ok	ITPR1|Sphaeramia_orbicularis|GCF_902148855.1
ITPR2	GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	Kurtiformes	MP000088	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8477	2701	1	0	intact	2714	sweep_model	True	ok	ITPR2|Sphaeramia_orbicularis|GCF_902148855.1
ITPR3	GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	Kurtiformes	MP000091	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.9065	2670	0	0	intact	2691	sweep_model	True	ok	ITPR3|Sphaeramia_orbicularis|GCF_902148855.1
ITPR1	GCF_902150065.1	Myripristis murdjan	Actinopteri	Holocentriformes	MP000087	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9567	2748	0	0	intact	2732	sweep_model	True	ok	ITPR1|Myripristis_murdjan|GCF_902150065.1
ITPR2	GCF_902150065.1	Myripristis murdjan	Actinopteri	Holocentriformes	MP000089	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8612	2701	1	0	intact	2701	sweep_model	True	ok	ITPR2|Myripristis_murdjan|GCF_902150065.1
ITPR3	GCF_902150065.1	Myripristis murdjan	Actinopteri	Holocentriformes	MP000090	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8947	2670	0	0	intact	2696	sweep_model	True	ok	ITPR3|Myripristis_murdjan|GCF_902150065.1
ITPR1	GCF_902167405.1	Gadus morhua	Actinopteri	Gadiformes	MP000086	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9276	2748	0	0	intact	2741	sweep_model	True	ok	ITPR1|Gadus_morhua|GCF_902167405.1
ITPR2	GCF_902167405.1	Gadus morhua	Actinopteri	Gadiformes	MP000088	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8243	2701	0	0	intact	2714	sweep_model	True	ok	ITPR2|Gadus_morhua|GCF_902167405.1
ITPR3	GCF_902167405.1	Gadus morhua	Actinopteri	Gadiformes	MP000091	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0.9978	0.8433	2664	1	0	intact	2682	sweep_model	True	ok	ITPR3|Gadus_morhua|GCF_902167405.1
ITPR1	GCF_902362185.1	Chanos chanos	Actinopteri	Gonorynchiformes	MP000009	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	1.0	0.9082	2711	0	1	intact	2722	sweep_model	True	ok	ITPR1|Chanos_chanos|GCF_902362185.1
ITPR2	GCF_902362185.1	Chanos chanos	Actinopteri	Gonorynchiformes	MP000029	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	1.0	0.8407	2665	0	0	intact	2689	sweep_model	True	ok	ITPR2|Chanos_chanos|GCF_902362185.1
