Proteome Id	Organism	Organism Id	Protein count
UP001274830	Recurvomyces mirabilis	574656	10970
UP001275084	Lasiosphaeria hispida	260671	14637
UP001276659	Lepraria neglecta	209136	10839
UP001278500	Neurospora tetraspora	94610	11229
UP001278766	Chaetomium fimeti	1854472	11422
UP001280581	Pseudopithomyces chartarum	1892770	11624
UP001281003	Sordaria brevicollis	83679	10923
UP001281147	Vermiconidia calcicola	1690605	21515
UP001281614	Colletotrichum kahawae (Coffee berry disease fungus)	34407	19151
UP001283341	Apodospora peruviana	516989	13377
UP001285354	Diplocarpon rosae	946125	7155
UP001285441	Podospora didyma	330526	14814
UP001285908	Neurospora hispaniola	588809	10445
UP001286181	Elasticomyces elasticus	574655	28037
UP001286456	Cercophora scortea	314031	11777
UP001287286	Purpureocillium lilacinum (Paecilomyces lilacinus)	33203	14419
UP001287356	Lasiosphaeria ovina	92902	14878
UP001294444	Melanopsichium pennsylvanicum	63383	6857
UP001295740	Anthostomella pinea	933095	14721
UP001295794	Mycena citricolor	2018698	20747
UP001296104	Lecanosticta acicola	111012	10195
UP001301769	Rhypophila decipiens	261697	14581
UP001301958	Podospora fimiseda	252190	12262
UP001302126	Podospora australis	1536484	12015
UP001302321	Triangularia setosa	2587417	11393
UP001302367	Cercospora beticola (Sugarbeet leaf spot fungus)	122368	13144
UP001302602	Parathielavia appendiculata	2587402	11914
UP001302676	Dichotomopilus funicola	1934379	9289
UP001302745	Chaetomidium leptoderma	669021	10261
UP001302812	Canariomyces notabilis	2074819	10945
UP001303115	Parachaetomium inaequale	2588326	11222
UP001303160	Triangularia verruculosa	2587418	11837
UP001303222	Pseudoneurospora amorphoporcata	241081	10634
UP001303373	Acrodontium crateriforme	150365	7899
UP001303473	Diplogelasinospora grovesii	303347	13053
UP001303647	Corynascus novoguineensis	1126955	9527
UP001303760	Achaetomium macrosporum	79813	10292
UP001303889	Staphylotrichum tortipilum	2831512	10720
UP001304243	Mucor velutinosus	708070	12849
UP001304895	Trichocladium antarcticum	1450529	9185
UP001305414	Xylaria bambusicola	326684	13421
UP001305647	Parathielavia hyrcaniae	113614	11295
UP001305779	Zasmidium cellare (Wine cellar mold) (Racodium cellare)	395010	15199
UP001306508	Arxiozyma heterogenica	278026	4998
UP001307849	Arthrobotrys conoides	74498	11985
UP001308179	Rachicladosporium monterosium	1507873	7772
UP001309876	Lithohypha guttulata	1690604	8745
UP001310890	Meristemomyces frigidus	1508187	8740
UP001313282	Orbilia javanica	47235	11813
UP001313983	Meristemomyces frigidus	1508187	9028
UP001316803	Knufia fluminis	191047	11220
UP001320245	Cytospora paraplurivora	2898453	9284
UP001320420	Diatrype stigma	117547	11291
UP001320706	Zalaria obscura	2024903	7859
UP001321749	Cladorrhinum samala	585594	10892
UP001321760	Podospora aff. communis PSN243	3040156	14462
UP001322138	Podospora bellae-mahoneyi	2093777	11050
UP001322277	Colletotrichum destructivum	34406	15608
UP001323405	Podospora pseudocomata	2093779	11325
UP001323617	Podospora pseudoanserina	2609844	11140
UP001324427	Oleoguttula mirabilis	1507867	10983
UP001326199	Podospora pseudopauciseta	2093780	11168
UP001327957	Colletotrichum tabaci	1209068	13348
UP001329825	Kwoniella shivajii	564305	7877
UP001334248	Knufia obscura	1635080	11241
UP001337655	Saxophila tyrrhenica	1690608	11205
UP001338080	Meristemomyces frigidus	1508187	12125
UP001338125	Cladobotryum mycophilum	491253	12204
UP001338582	Australozyma saopauloensis	291208	5012
UP001341245	Aureobasidium pullulans (Black yeast) (Pullularia pullulans)	5580	9595
UP001342314	Rhodotorula paludigena	86838	7709
UP001345013	Lithohypha guttulata	1690604	10557
UP001345691	Exophiala sideris	1016849	11434
UP001352854	Elasticomyces elasticus	574655	17683
UP001355207	Kwoniella dendrophila CBS 6074	1295534	8022
UP001357485	Cryomyces antarcticus	329879	12792
UP001358417	Exophiala bonariae	1690606	13061
UP001358614	Kwoniella europaea PYCC6329	1423913	8573
UP001360560	Saccharomycopsis crataegensis	43959	6397
UP001360953	Phyllosticta citribraziliensis	989973	10673
UP001362899	Starmerella bacillaris (Yeast) (Candida zemplinina)	1247836	4324
UP001363622	Phyllosticta citriasiana	595635	10025
UP001365128	Phyllosticta citricarpa	55181	10295
UP001365542	Orbilia ellipsospora	2528407	12679
UP001367316	Phyllosticta paracitricarpa	2016321	10060
UP001369815	Daldinia eschscholtzii	292717	10464
UP001370758	Arthrobotrys musiformis	47236	12686
UP001373714	Orbilia blumenaviensis	1796055	11795
UP001375240	Orbilia brochopaga	3140254	10395
UP001377567	Maudiozyma humilis (Sour dough yeast) (Kazachstania humilis)	51915	5749
UP001378960	Pichia kluyveri (Yeast)	36015	5590
UP001383192	Paramarasmius palmivorus	297713	18633
UP001385951	Cerrena zonata	2478898	20494
UP001388673	Kwoniella newhampshirensis	1651941	7143
UP001391051	Apiospora aurea	335848	15169
UP001392437	Apiospora kogelbergensis	1337665	14801
UP001396898	Apiospora marii	335849	16303
UP001397290	Beauveria asiatica	1069075	10448
UP001408356	Seiridium unicorne	138068	14112
UP001412239	Tuber aestivum (summer truffle)	59557	9295
UP001430584	Diplodia seriata	420778	10534
UP001430848	Diaporthe eres (Phomopsis oblonga)	83184	14066
UP001432216	Cryptococcus decagattii	1859122	6540
UP001433268	Apiospora hydei	1337664	15449
UP001433508	Lipomyces kononenkoae (Yeast)	34357	7799
UP001437256	Marasmius tenuissimus	585030	16292
UP001444661	Apiospora rasikravindrae	990691	15290
UP001446871	Apiospora saccharicola	335842	16174
UP001447188	Maublancomyces gigas	1032678	10752
UP001448207	Phycomyces blakesleeanus	4837	12409
UP001449341	Lipomyces kononenkoae (Yeast)	34357	7138
UP001449819	Lipomyces mesembrius	56874	6757
UP001451303	Neurospora intermedia	5142	11278
UP001456524	Phyllosticta citrichinensis	1130410	10226
UP001465668	Seiridium cardinale	138064	14054
UP001465976	Marasmius crinis-equi	585013	19187
UP001473302	Mucor flavus	439312	11235
UP001475598	Lipomyces doorenjongii	383834	7538
UP001476247	Helicostylum pulchrum	562976	11917
UP001477159	Lipomyces chichibuensis	1546026	6544
UP001479436	Basidiobolus ranarum	34480	19542
UP001480595	Apiospora phragmitis	2905665	15406
UP001481841	Kockiozyma suomiensis	1337062	6128
UP001489719	Lipomyces orientalis	1233043	7763
UP001489902	Fusarium acuminatum	5515	11335
UP001492380	Phyllosticta capitalensis	121624	11104
UP001497383	Lodderomyces beijingensis	1775926	5549
UP001497453	Somion occarium	3059160	23670
UP001497600	[Candida] anglica	148631	5979
UP001497680	Hypoxylon rubiginosum	110542	13953
UP001497700	Hypoxylon rubiginosum	110542	12726
UP001497720	Camillea tinctor	110548	11859
UP001498398	Stygiomarasmius scandens	2682957	20037
UP001498421	Neonectria magnoliae	2732573	12394
UP001498476	Neonectria punicea	979145	13207
UP001498771	Myxozyma melibiosi	54550	6273
UP001516464	Astathelohania contejeani	164912	2865
UP001521116	Neofusicoccum ribis	45134	12143
UP001521184	Diplodia intermedia	856260	11221
UP001521222	Nothophoma quercina	749835	9970
UP001521785	Paraconiothyrium brasiliense	300254	12000
UP001527925	Polyrhizophydium stewartii	2732419	9229
UP001556367	Hohenbuehelia grisea	104357	16440
UP001562354	Neodothiora populina	2781224	8591
UP001562357	Epichloe bromicola	79588	7810
UP001565368	Vanrija albida	181172	9025
UP001583172	Humicola insolens (Soft-rot fungus)	85995	7689
UP001583177	Diaporthe australafricana	127596	14403
UP001583186	Sporothrix stenoceras	5173	10257
UP001583193	Paecilomyces lecythidis	3004212	9578
UP001583280	Ceratocystis pirilliformis	259994	6655
UP001586593	Phialemonium thermophilum	223376	10412
UP001590950	Stereocaulon virgatum	373712	10871
UP001590951	Lepraria finkii	1340010	12478
UP001595075	Oculimacula yallundae	86028	16505
UP001600064	Remersonia thermophila	72144	7598
UP001600888	Diaporthe vaccinii	105482	19245
UP001610334	Aspergillus granulosus	176169	12856
UP001610335	Aspergillus cavernicola	176166	12854
UP001610432	Aspergillus lucknowensis	176173	11538
UP001610444	Aspergillus pseudodeflectus	176178	14445
UP001610446	Aspergillus pseudoustus	1810923	15533
UP001610563	Aspergillus keveii	714993	15687
UP001610728	Ceratocystis lukuohia	2019550	7468
UP001623330	Nakaseomyces bracarensis	273131	5117
UP001628179	Madurella fahalii	1157608	11349
UP001629113	Phlyctema vagabunda	108571	11475
UP001642405	Sporothrix curviconia	1260050	9798
UP001642406	Sporothrix bragantina	671064	10044
UP001642482	Sporothrix eucalyptigena	1812306	10647
UP001642501	Sporothrix epigloea	1892477	6635
UP001642502	Sporothrix epigloea	1892477	6635
UP001642720	Trichoderma ghanense	65468	10416
UP001648503	Batrachochytrium salamandrivorans	1357716	11223
UP001656597	Scheffersomyces amazonensis	1078765	6045
UP001656878	Meristemomyces frigidus	1508187	10941
UP001657017	Scheffersomyces coipomensis	1788519	6156
UP001657018	Scheffersomyces xylosifermentans	1304137	6165
UP001658139	Arthrobotrys megalospora	2528406	12425
UP001663967	Hanseniaspora menglaensis	3081051	4365
UP001670338	Gibberella pulicaris	5128	12890
UP001694485	Penicillium ochrochloron	69780	10480
UP001712045	Fusarium chlamydosporum	86545	11054
UP001725542	Trichoderma cf. simile WF8	3060474	12851
UP001730040	Penicillium discolor	74830	12324
UP001730041	Penicillium palitans	293373	11942
UP001730042	Penicillium glandicola	197659	10262
UP001730043	Penicillium bialowiezense	293381	11242
UP001730044	Penicillium pancosmium	1131562	12657
UP001730045	Penicillium viridicatum	60134	11371
UP001730046	Penicillium manginii	203109	12520
UP001730740	Penicillium psychrofluorescens	3158075	9535
UP001730793	Monosporozyma unispora	27294	5519
UP001730806	Xanthoria parietina	107463	11100
UP001730882	Monosporozyma servazzii (Yeast) (Kazachstania servazzii)	27293	5413
UP000001194	Laccaria bicolor (strain S238N-H82 / ATCC MYA-4686) (Bicoloured deceiver) (Laccaria laccata var. bicolor)	486041	17895
UP000001611	Verticillium dahliae (strain VdLs.17 / ATCC MYA-4575 / FGSC 10137) (Verticillium wilt)	498257	10398
UP000003163	Edhazardia aedis (strain USNM 41457) (Microsporidian parasite)	1003232	4189
UP000005206	Fusarium vanettenii (strain ATCC MYA-4622 / CBS 123669 / FGSC 9596 / NRRL 45880 / 77-13-4) (Fusarium solani subsp. pisi)	660122	15679
UP000006514	Auricularia subglabra (strain TFB-10046 / SS5) (White-rot fungus) (Auricularia delicata (strain TFB10046))	717982	5290
UP000007963	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	341663	10419
UP000007978	Fusarium pseudograminearum (strain CS3096) (Wheat and barley crown-rot fungus)	1028729	12448
UP000011185	Trachipleistophora hominis (Microsporidian parasite)	72359	3212
UP000016927	Nosema bombycis (strain CQ1 / CVCC 102059) (Microsporidian parasite) (Pebrine of silkworm)	578461	4398
UP000018888	Rhizophagus irregularis (strain DAOM 181602 / DAOM 197198 / MUCL 43194) (Arbuscular mycorrhizal fungus) (Glomus intraradices)	747089	25981
UP000022910	Rhizophagus irregularis (strain DAOM 197198w) (Glomus intraradices)	1432141	28669
UP000029445	Cryptococcus deuterogattii (strain R265) (Cryptococcus gattii VGII (strain R265))	294750	2945
UP000030655	Anncaliia algerae PRA339	1288291	3576
UP000034350	Vairimorpha ceranae (Microsporidian parasite) (Nosema ceranae)	40302	3200
UP000037035	Puccinia sorghi	27349	21032
UP000051530	Pseudoloma neurophilia	146866	3636
UP000053630	Fomitiporia mediterranea (strain MF3/22) (Grapevine white-rot fungus)	694068	531
UP000053780	Vairimorpha apis BRL 01	1037528	2727
UP000053927	Stereum hirsutum (strain FP-91666) (White-rot fungus)	721885	1613
UP000054018	Pisolithus microcarpus 441	765257	20748
UP000054217	Pisolithus tinctorius Marx 270	870435	22409
UP000054279	Sphaerobolus stellatus (strain SS14)	990650	24609
UP000054317	Trametes versicolor (strain FP-101664) (White-rot fungus) (Coriolus versicolor)	717944	1022
UP000054538	Paxillus rubicundulus Ve08.2h10	930991	21906
UP000076532	Athelia psychrophila	1759441	29994
UP000076580	Drechmeria coniospora (Nematophagous fungus) (Meria coniospora)	98403	8231
UP000078397	Pochonia chlamydosporia 170	1380566	14143
UP000078559	Cytospora mali (Apple Valsa canker fungus) (Valsa mali)	578113	11165
UP000092177	Colletotrichum higginsianum (strain IMI 349063) (Crucifer anthracnose fungus)	759273	14636
UP000192356	Hepatospora eriocheir	1081669	2687
UP000192758	Ecytonucleospora hepatopenaei	646526	2431
UP000217199	Pyrrhoderma noxium	2282107	9911
UP000234323	Rhizophagus irregularis	588596	25735
UP000265703	Glomus cerebriforme	658196	20972
UP000266673	Gigaspora rosea	44941	31020
UP000266861	Diversispora epigaea	1348612	28108
UP000282876	Tubulinosema ratisbonensis	291195	2996
UP000291404	Hamiltosporidium magnivora	148818	4459
UP000292282	Hamiltosporidium tvaerminnensis	1176355	5820
UP000297245	Dendrothele bispora (strain CBS 962.96)	1314807	33018
UP000308600	Pluteus cervinus	181527	19812
UP000439903	Gigaspora margarita	4874	29434
UP000671143	Histoplasma ohiense	2902605	9215
UP000765509	Austropuccinia psidii MF-1	1389203	133953
UP000789342	Acaulospora morrowiae	94023	18358
UP000789366	Cetraspora pellucida	1433469	18058
UP000789375	Funneliformis mosseae (Endomycorrhizal fungus) (Glomus mosseae)	27381	16849
UP000789396	Racocetra fulgida	60492	19869
UP000789405	Dentiscutata erythropus	1348616	28754
UP000789508	Ambispora leptoticha	144679	14625
UP000789525	Acaulospora colombiana	27376	14505
UP000789570	Funneliformis caledonium	1117310	17941
UP000789702	Dentiscutata heterogama	1316150	16277
UP000789706	Diversispora eburnea	1213867	12016
UP000789759	Cetraspora pellucida	1433469	22048
UP000789860	Scutellospora calospora	85575	11479
UP000789901	Gigaspora margarita	4874	46482
UP000789920	Racocetra persica	160502	37045
UP000799118	Gymnopus androsaceus JB14	1447944	29201
UP000824596	Hirsutella rhossiliensis	111463	13920
UP000886523	Hydnum rufescens UP504	1448309	18582
UP001144673	Akanthomyces muscarius (Entomopathogenic fungus) (Lecanicillium muscarium)	2231603	12956
UP001153678	Funneliformis geosporum	1117311	20089
UP001165960	Entomophthora muscae	34485	42657
UP001215598	Mycena metata	1033252	40607
UP001218188	Mycena alexandri	1745969	31324
UP001218218	Mycena albidolilacea	1033008	36688
UP001219525	Mycena pura	153505	28264
UP001221757	Mycena rosella (Pink bonnet) (Agaricus rosellus)	1033263	33823
UP001334084	Vairimorpha necatrix	6039	3147
UP001362999	Favolaschia claudopus	2862362	47595
UP001390339	Apiospora arundinis	335852	14704
UP001497681	Schizophyllum commune Tattone D	1314663	15039
UP001578633	Alternaria dauci	48095	9961
UP001652987	Rhizophagus irregularis	588596	30873
UP001655667	Seiridium cupressi	138065	13375
UP001656528	Vairimorpha bombi	40135	1853
UP001686810	Scleroderma citrinum	68788	10146
UP001686851	Scleroderma yunnanense	1163567	10150
UP001698266	Pleurotus pulmonarius (Pale oyster mushroom) (Agaricus pulmonarius)	28995	15440
UP001698321	Abortiporus biennis	137743	12845
