upid	organism	taxid	protein_count	group	genus	genus_n_available	status
UP000192907	Pseudobacteriovorax antillogorgiicola	1513793	6344	bacteria_genus	Pseudobacteriovorax	1	swept
UP000036923	Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933	398512	5771	bacteria_genus	Pseudobacteroides	1	swept
UP000012040	Pseudobdellovibrio exovorus JSS	1184267	2618	bacteria_genus	Pseudobdellovibrio	1	swept
UP000429229	Pseudoblastomonas halimionae	1926630	2656	bacteria_genus	Pseudoblastomonas	2	swept
UP001596364	Pseudobowmanella zhangzhouensis	1537679	3186	bacteria_genus	Pseudobowmanella	1	swept
UP000184185	Pseudobutyrivibrio xylanivorans DSM 14809	1123012	3069	bacteria_genus	Pseudobutyrivibrio	3	swept
UP000315440	Pseudobythopirellula maris	2527991	3893	bacteria_genus	Pseudobythopirellula	1	swept
UP001268256	Pseudocalidococcus azoricus BACA0444	2918990	3327	bacteria_genus	Pseudocalidococcus	1	swept
UP001429580	Pseudochelatococcus lubricantis	1538102	4158	bacteria_genus	Pseudochelatococcus	2	swept
UP000252893	Pseudochrobactrum asaccharolyticum	354351	4256	bacteria_genus	Pseudochrobactrum	3	swept
UP000251889	Pseudochryseolinea flava	2059302	5446	bacteria_genus	Pseudochryseolinea	1	swept
UP001152651	Pseudocitrobacter vendiensis	2488306	5137	bacteria_genus	Pseudocitrobacter	4	swept
UP000545286	Pseudoclavibacter helvolus	255205	3693	bacteria_genus	Pseudoclavibacter	6	swept
UP001298691	Pseudocoprococcus catus	116085	2218	bacteria_genus	Pseudocoprococcus	1	unavailable
UP001568698	Pseudodesulfovibrio karagichevae	3239305	3860	bacteria_genus	Pseudodesulfovibrio	14	swept
UP001243757	Pseudodonghicola flavimaris	3050036	4949	bacteria_genus	Pseudodonghicola	2	swept
UP000199391	Pseudoduganella namucuonensis	1035707	7034	bacteria_genus	Pseudoduganella	17	swept
UP000003639	Pseudoflavonifractor capillosus ATCC 29799	411467	4804	bacteria_genus	Pseudoflavonifractor	9	swept
UP001595926	Pseudofrancisella aestuarii	2670347	1750	bacteria_genus	Pseudofrancisella	1	swept
UP000002484	Pseudofrankia inefficax (strain DSM 45817 / CECT 9037 / DDB 130130 / EuI1c) (Frankia inefficax)	298654	7079	bacteria_genus	Pseudofrankia	2	swept
UP001596997	Pseudofulvibacter geojedonensis	1123758	2871	bacteria_genus	Pseudofulvibacter	1	swept
UP000294599	Pseudofulvimonas gallinarii	634155	2887	bacteria_genus	Pseudofulvimonas	1	swept
UP001229955	Pseudogemmatithrix spongiicola	3062599	2862	bacteria_genus	Pseudogemmatithrix	1	swept
UP000277498	Pseudogemmobacter humi	2483812	4199	bacteria_genus	Pseudogemmobacter	3	swept
UP001180715	Pseudoglutamicibacter albus	98671	1928	bacteria_genus	Pseudoglutamicibacter	2	swept
UP000247978	Pseudogracilibacillus auburnensis	1494959	4444	bacteria_genus	Pseudogracilibacillus	1	swept
UP000016426	Pseudogulbenkiania ferrooxidans EGD-HP2	1388764	4390	bacteria_genus	Pseudogulbenkiania	3	swept
UP000029640	Pseudohaliea rubra DSM 19751	1265313	2860	bacteria_genus	Pseudohaliea	1	swept
UP000235005	Pseudohalioglobus lutimaris	1737061	4080	bacteria_genus	Pseudohalioglobus	2	swept
UP001589683	Pseudohalocynthiibacter aestuariivivens	1591409	3757	bacteria_genus	Pseudohalocynthiibacter	1	swept
UP000295131	Pseudohoeflea suaedae	877384	3469	bacteria_genus	Pseudohoeflea	1	swept
UP000175669	Pseudohongiella acticola	1524254	3105	bacteria_genus	Pseudohongiella	3	swept
UP000555552	Pseudokineococcus marinus	351215	3393	bacteria_genus	Pseudokineococcus	3	swept
UP000254889	Pseudolabrys taiwanensis	331696	5199	bacteria_genus	Pseudolabrys	1	swept
UP000218282	Pseudolactococcus piscium	1364	2303	bacteria_genus	Pseudolactococcus	10	swept
UP000004226	Pseudoleptotrichia goodfellowii F0264	596323	2374	bacteria_genus	Pseudoleptotrichia	1	swept
UP000315891	Pseudoluteimonas lycopersici	1324796	2491	bacteria_genus	Pseudoluteimonas	1	swept
UP001157034	Pseudolysinimonas kribbensis	433641	3938	bacteria_genus	Pseudolysinimonas	2	swept
UP000291562	Pseudolysobacter antarcticus	2511995	3894	bacteria_genus	Pseudolysobacter	1	swept
UP000787472	Pseudomaricurvus hydrocarbonicus	1470433	4648	bacteria_genus	Pseudomaricurvus	1	swept
UP000613768	Pseudomarimonas arenosa	2774145	4234	bacteria_genus	Pseudomarimonas	2	swept
UP000275137	Pseudomethylobacillus aquaticus	2676064	2395	bacteria_genus	Pseudomethylobacillus	1	swept
UP000004986	Pseudomonas syringae pv. pisi str. 1704B	629263	9139	bacteria_genus	Pseudomonas	348	swept
UP000009026	Pseudomyxococcus hansupus	1297742	7729	bacteria_genus	Pseudomyxococcus	1	swept
UP000789845	Pseudoneobacillus rhizosphaerae	2880968	4516	bacteria_genus	Pseudoneobacillus	1	swept
UP001597114	Pseudonocardia yunnanensis	58107	8839	bacteria_genus	Pseudonocardia	44	swept
UP000231553	Pseudooceanicola lipolyticus	2029104	5155	bacteria_genus	Pseudooceanicola	12	swept
UP000193623	Pseudooctadecabacter jejudonensis	1391910	3340	bacteria_genus	Pseudooctadecabacter	1	swept
UP001597118	Pseudopedobacter beijingensis	1207056	3899	bacteria_genus	Pseudopedobacter	2	swept
UP001441944	Pseudophaeobacter arcticus	385492	4218	bacteria_genus	Pseudophaeobacter	1	swept
UP000054396	Pseudoponticoccus marisrubri	1685382	4264	bacteria_genus	Pseudoponticoccus	1	swept
UP000249375	Pseudoprevotella muciniphila	2133944	2261	bacteria_genus	Pseudoprevotella	1	swept
UP000244904	Pseudoprimorskyibacter insulae	1695997	3838	bacteria_genus	Pseudoprimorskyibacter	1	swept
UP000004754	Pseudoramibacter alactolyticus ATCC 23263	887929	2514	bacteria_genus	Pseudoramibacter	2	swept
UP001549031	Pseudorhizobium tarimense	1079109	5016	bacteria_genus	Pseudorhizobium	6	swept
UP000183002	Pseudorhodobacter antarcticus	1077947	3792	bacteria_genus	Pseudorhodobacter	2	swept
UP000252884	Pseudorhodoferax soli	545864	7501	bacteria_genus	Pseudorhodoferax	2	swept
UP000194137	Pseudorhodoplanes sinuspersici	1235591	5631	bacteria_genus	Pseudorhodoplanes	1	swept
UP000474757	Pseudoroseicyclus tamaricis	2705421	3556	bacteria_genus	Pseudoroseicyclus	2	swept
UP000603940	Pseudoroseomonas ludipueritiae	198093	5182	bacteria_genus	Pseudoroseomonas	2	swept
UP000193409	Pseudoruegeria aquimaris	393663	3590	bacteria_genus	Pseudoruegeria	1	swept
UP000216725	Pseudoscardovia radai	987066	1776	bacteria_genus	Pseudoscardovia	2	swept
UP000239209	Pseudosporangium ferrugineum	439699	7729	bacteria_genus	Pseudosporangium	1	swept
UP000199754	Pseudosulfitobacter pseudonitzschiae	1402135	4915	bacteria_genus	Pseudosulfitobacter	3	swept
UP000284547	Pseudotabrizicola alkalilacus	2305252	4307	bacteria_genus	Pseudotabrizicola	3	swept
UP000236592	Pseudotamlana carrageenivorans	2069432	3310	bacteria_genus	Pseudotamlana	3	swept
UP001597508	Pseudotenacibaculum haliotis	1862138	3267	bacteria_genus	Pseudotenacibaculum	1	swept
UP000528457	Pseudoteredinibacter isoporae	570281	4189	bacteria_genus	Pseudoteredinibacter	1	swept
UP000308430	Pseudothauera nasutitermitis	2565930	4235	bacteria_genus	Pseudothauera	3	swept
UP000077469	Pseudothermotoga hypogea DSM 11164 = NBRC 106472	1123384	2094	bacteria_genus	Pseudothermotoga	3	swept
UP001653954	Pseudothioclava nitratireducens	1928646	2951	bacteria_genus	Pseudothioclava	2	swept
UP000183371	Pseudovibrio denitrificans	258256	5410	bacteria_genus	Pseudovibrio	6	swept
UP000186406	Pseudoxanthobacter soli DSM 19599	1123029	4320	bacteria_genus	Pseudoxanthobacter	1	swept
UP000293089	Pseudoxanthomonas winnipegensis	2480810	4070	bacteria_genus	Pseudoxanthomonas	20	swept
UP000184543	Pseudozobellia thermophila	192903	4169	bacteria_genus	Pseudozobellia	1	swept
UP001595530	Pseudundibacterium arcticum	1762892	5090	bacteria_genus	Pseudundibacterium	1	swept
UP000265916	Psittacicella hinzii	2028575	1591	bacteria_genus	Psittacicella	4	swept
UP000263486	Psychrilyobacter piezotolerans	2293438	3023	bacteria_genus	Psychrilyobacter	1	swept
UP000317316	Psychrobacillus lasiicapitis	1636719	4293	bacteria_genus	Psychrobacillus	9	swept
UP000247746	Psychrobacter fozii	198480	2868	bacteria_genus	Psychrobacter	30	swept
UP000008514	Psychroflexus torquis (strain ATCC 700755 / CIP 106069 / ACAM 623)	313595	3457	bacteria_genus	Psychroflexus	12	swept
UP001595632	Psychromarinibacter halotolerans	1775175	4943	bacteria_genus	Psychromarinibacter	2	swept
UP000521748	Psychromicrobium silvestre	1645614	2952	bacteria_genus	Psychromicrobium	2	swept
UP001157353	Psychromonas marina	88364	3773	bacteria_genus	Psychromonas	5	swept
UP001597548	Psychroserpens luteus	1434066	4061	bacteria_genus	Psychroserpens	4	swept
UP001528411	Psychrosphaera algicola	3023714	3991	bacteria_genus	Psychrosphaera	5	swept
UP000245998	Pueribacillus theae	2171751	3627	bacteria_genus	Pueribacillus	1	swept
UP000607559	Puia dinghuensis	1792502	5807	bacteria_genus	Puia	1	swept
UP000238442	Pukyongia salina	2094025	2826	bacteria_genus	Pukyongia	1	swept
UP000237655	Pukyongiella litopenaei	2605946	3994	bacteria_genus	Pukyongiella	1	swept
UP000656813	Pullulanibacillus pueri	1437324	4316	bacteria_genus	Pullulanibacillus	2	swept
UP000241829	Pulveribacter suum	2116657	2968	bacteria_genus	Pulveribacter	1	swept
UP000231259	Puniceibacterium antarcticum	1206336	5603	bacteria_genus	Puniceibacterium	2	swept
UP000525652	Puniceicoccus vermicola	388746	4123	bacteria_genus	Puniceicoccus	1	swept
UP000007460	Puniceispirillum marinum (strain IMCC1322)	488538	2545	bacteria_genus	Puniceispirillum	1	swept
UP000679848	Pusillibacter faecalis	2714358	3463	bacteria_genus	Pusillibacter	1	swept
UP000246145	Pusillimonas noertemannii	305977	3863	bacteria_genus	Pusillimonas	2	swept
UP000199138	Pustulibacterium marinum	1224947	3719	bacteria_genus	Pustulibacterium	1	swept
UP000249248	Putridiphycobacter roseus	2219161	3484	bacteria_genus	Putridiphycobacter	1	swept
UP000006462	Pyramidobacter piscolens W5455	352165	2755	bacteria_genus	Pyramidobacter	2	swept
UP000031518	Pyrinomonas methylaliphatogenes	454194	3179	bacteria_genus	Pyrinomonas	1	swept
UP000470384	Pyruvatibacter mobilis	1712261	3041	bacteria_genus	Pyruvatibacter	1	swept
UP000518300	Pyxidicoccus fallax	394095	10510	bacteria_genus	Pyxidicoccus	2	swept
UP000515823	Qiania dongpingensis	2763669	2794	bacteria_genus	Qiania	1	swept
UP000647416	Qingrenia yutianensis	2763676	2358	bacteria_genus	Qingrenia	1	swept
UP000318483	Qingshengfaniella alkalisoli	2599296	3573	bacteria_genus	Qingshengfaniella	1	swept
UP001056619	Qipengyuania citrea	225971	3283	bacteria_genus	Qipengyuania	26	swept
UP000245469	Quadrisphaera granulorum	317664	4581	bacteria_genus	Quadrisphaera	3	swept
UP000532440	Quisquiliibacterium transsilvanicum	1549638	3944	bacteria_genus	Quisquiliibacterium	1	swept
UP000315215	Radiobacillus deserti	2594883	3501	bacteria_genus	Radiobacillus	1	swept
UP001598201	Rahnella sp. (strain Y9602)	2703885	5429	bacteria_genus	Rahnella	13	swept
UP000233387	Raineya orbicola	2016530	2684	bacteria_genus	Raineya	1	swept
UP000199086	Raineyella antarctica	1577474	3410	bacteria_genus	Raineyella	2	swept
UP000078572	Ralstonia insidiosa	190721	5685	bacteria_genus	Ralstonia	18	swept
UP000541185	Ramlibacter agri	2728837	6644	bacteria_genus	Ramlibacter	19	swept
UP001320544	Raoultibacter timonensis	1907662	3290	bacteria_genus	Raoultibacter	2	swept
UP001403385	Rapidithrix thailandica	413964	5744	bacteria_genus	Rapidithrix	1	swept
UP000315648	Rariglobus hedericola	2597822	3424	bacteria_genus	Rariglobus	1	swept
UP001466331	Rarispira pelagica	3141764	2071	bacteria_genus	Rarispira	1	swept
UP000315389	Rarobacter faecitabidus	13243	2325	bacteria_genus	Rarobacter	2	swept
UP000505306	Rasiella rasia	2744027	2954	bacteria_genus	Rasiella	1	swept
UP000464597	Rathayibacter festucae	110937	3871	bacteria_genus	Rathayibacter	10	swept
UP001501508	Ravibacter arvi	2051041	4376	bacteria_genus	Ravibacter	1	swept
UP000519004	Rehaibacterium terrae	1341696	2607	bacteria_genus	Rehaibacterium	1	swept
UP001300692	Reichenbachiella ulvae	2980104	4507	bacteria_genus	Reichenbachiella	5	swept
UP000005953	Reinekea blandensis MED297	314283	4236	bacteria_genus	Reinekea	5	swept
UP000002007	Renibacterium salmoninarum (strain ATCC 33209 / DSM 20767 / JCM 11484 / NBRC 15589 / NCIMB 2235)	288705	3421	bacteria_genus	Renibacterium	1	swept
UP000597444	Reticulibacter mediterranei	2778369	11215	bacteria_genus	Reticulibacter	1	swept
UP000321058	Reyranella soli	1230389	9397	bacteria_genus	Reyranella	3	swept
UP000557307	Rhabdobacter roseus	1655419	5783	bacteria_genus	Rhabdobacter	1	swept
UP000529417	Rhabdonatronobacter sediminivivens	2743469	3595	bacteria_genus	Rhabdonatronobacter	1	swept
UP001231109	Rheinheimera baltica	67576	4498	bacteria_genus	Rheinheimera	16	swept
UP000679691	Rhinopithecimicrobium faecis	2820698	2639	bacteria_genus	Rhinopithecimicrobium	1	swept
UP000019443	Rhizobium favelukesii	348824	7493	bacteria_genus	Rhizobium	69	swept
UP000612899	Rhizocola hellebori	1392758	9895	bacteria_genus	Rhizocola	1	swept
UP001499951	Rhizomicrobium electricum	480070	4205	bacteria_genus	Rhizomicrobium	2	swept
UP000001989	Rhizorhabdus wittichii (strain DSM 6014 / CCUG 31198 / JCM 15750 / NBRC 105917 / EY 4224 / RW1) (Sphingomonas wittichii)	392499	5313	bacteria_genus	Rhizorhabdus	3	swept
UP000575068	Rhizorhapis suberifaciens (corky root of lettuce)	13656	3324	bacteria_genus	Rhizorhapis	1	swept
UP001524547	Rhizosaccharibacter radicis	2782605	3330	bacteria_genus	Rhizosaccharibacter	1	swept
UP000292424	Rhizosphaericola mali	2545455	3921	bacteria_genus	Rhizosphaericola	1	swept
UP001227162	Rhodalgimonas zhirmunskyi	2964767	3533	bacteria_genus	Rhodalgimonas	1	swept
UP001596111	Rhodanobacter terrae	418647	3972	bacteria_genus	Rhodanobacter	20	swept
UP000219111	Rhodobacter maris	446682	3687	bacteria_genus	Rhodobacter	9	swept
UP000706333	Rhodobaculum claviforme	1549854	3208	bacteria_genus	Rhodobaculum	1	swept
UP000249299	Rhodobium orientis	34017	4696	bacteria_genus	Rhodobium	2	swept
UP000239089	Rhodoblastus sphagnicola	333368	4616	bacteria_genus	Rhodoblastus	2	swept
UP001596456	Rhodocista pekingensis	201185	4009	bacteria_genus	Rhodocista	1	swept
UP000198327	Rhodococcoides kyotonense	398843	5877	bacteria_genus	Rhodococcoides	9	swept
UP000019491	Rhodococcus wratislaviensis NBRC 100605	1219028	9469	bacteria_genus	Rhodococcus	44	swept
UP000587070	Rhodocyclus tenuis (Rhodospirillum tenue)	1066	3536	bacteria_genus	Rhodocyclus	2	swept
UP001168528	Rhodocytophaga aerolata	455078	7425	bacteria_genus	Rhodocytophaga	2	swept
UP000186609	Rhodoferax koreensis	1842727	5262	bacteria_genus	Rhodoferax	12	swept
UP001500943	Rhodoglobus aureus	191497	2893	bacteria_genus	Rhodoglobus	2	swept
UP001165366	Rhodohalobacter sulfatireducens	2911366	4231	bacteria_genus	Rhodohalobacter	3	swept
UP000067708	Rhodoluna lacicola	529884	1364	bacteria_genus	Rhodoluna	1	swept
UP000001399	Rhodomicrobium vannielii (strain ATCC 17100 / DSM 162 / LMG 4299 / NCIMB 10020 / ATH 3.1.1)	648757	3513	bacteria_genus	Rhodomicrobium	2	swept
UP000016843	Rhodonellum psychrophilum GCM71 = DSM 17998	1123057	4904	bacteria_genus	Rhodonellum	2	swept
UP000281343	Rhodophyticola porphyridii	1852017	3660	bacteria_genus	Rhodophyticola	1	swept
UP000239724	Rhodopila globiformis (Rhodopseudomonas globiformis)	1071	6183	bacteria_genus	Rhodopila	1	swept
UP000011991	Rhodopirellula maiorica SM1	1265738	7824	bacteria_genus	Rhodopirellula	6	swept
UP000249130	Rhodoplanes roseus	29409	6350	bacteria_genus	Rhodoplanes	5	swept
UP001589775	Rhodopseudomonas telluris	644215	5034	bacteria_genus	Rhodopseudomonas	9	swept
UP000253370	Rhodosalinus halophilus	2259333	3680	bacteria_genus	Rhodosalinus	2	swept
UP000199412	Rhodospira trueperi	69960	3690	bacteria_genus	Rhodospira	1	swept
UP000001591	Rhodospirillum centenum (strain ATCC 51521 / SW)	414684	3984	bacteria_genus	Rhodospirillum	2	swept
UP000295399	Rhodothalassium salexigens DSM 2132	1188247	2870	bacteria_genus	Rhodothalassium	1	swept
UP000002221	Rhodothermus marinus (strain ATCC 43812 / DSM 4252 / R-10) (Rhodothermus obamensis)	518766	2861	bacteria_genus	Rhodothermus	3	swept
UP000282957	Rhodovarius crocodyli	1979269	5028	bacteria_genus	Rhodovarius	1	swept
UP000325255	Rhodovastum atsumiense	504468	6206	bacteria_genus	Rhodovastum	1	swept
UP001296873	Rhodovibrio sodomensis	1088	5263	bacteria_genus	Rhodovibrio	2	swept
UP000248659	Rhodovulum viride	1231134	4266	bacteria_genus	Rhodovulum	12	swept
UP001371615	Rhus yellows phytoplasma	1225349	538	bacteria_genus	Rhus	1	swept
UP000683511	Richelia sinica FACHB-800	1357546	5197	bacteria_genus	Richelia	2	swept
UP000033556	Rickettsia amblyommatis str. Ac/Pa	1359164	1811	bacteria_genus	Rickettsia	30	swept
UP000054075	Rickettsiella grylli	59196	1372	bacteria_genus	Rickettsiella	1	swept
UP000198517	Riemerella columbipharyngis	1071918	2118	bacteria_genus	Riemerella	2	swept
UP000001700	Riesia pediculicola (strain USDA)	515618	540	bacteria_genus	Riesia	1	swept
UP000255233	Rikenella microfusus	28139	2358	bacteria_genus	Rikenella	1	swept
UP000008204	Rippkaea orientalis (strain PCC 8801 / RF-1) (Cyanothece sp. (strain PCC 8801))	41431	4335	bacteria_genus	Rippkaea	1	swept
UP000293671	Rivibacter subsaxonicus	457575	3641	bacteria_genus	Rivibacter	1	swept
UP000247555	Rivihabitans pingtungensis	1054498	3278	bacteria_genus	Rivihabitans	1	swept
UP000033618	Robbsia andropogonis	28092	4737	bacteria_genus	Robbsia	2	swept
UP000305939	Robertkochia marina	1227945	2974	bacteria_genus	Robertkochia	1	swept
UP001589738	Robertmurraya beringensis	641660	4671	bacteria_genus	Robertmurraya	4	swept
UP000009049	Robiginitalea biformata (strain ATCC BAA-864 / DSM 15991 / KCTC 12146 / HTCC2501)	313596	3211	bacteria_genus	Robiginitalea	4	swept
UP000306509	Robinsoniella peoriensis	180332	5602	bacteria_genus	Robinsoniella	1	swept
UP000189161	Rodentibacter trehalosifermentans	1908263	2455	bacteria_genus	Rodentibacter	13	swept
UP000319342	Rohdeia mirabilis	2528008	3741	bacteria_genus	Rohdeia	1	swept
UP000215694	Romboutsia weinsteinii	2020949	3979	bacteria_genus	Romboutsia	7	swept
UP000625316	Romeriopsis navalis LEGE 11480	2777977	5398	bacteria_genus	Romeriopsis	1	swept
UP001285263	Roseateles agri	3098619	6305	bacteria_genus	Roseateles	24	swept
UP000294398	Roseburia intestinalis L1-82	536231	3980	bacteria_genus	Roseburia	10	swept
UP000253529	Roseiarcus fermentans	1473586	6190	bacteria_genus	Roseiarcus	1	swept
UP000182045	Roseibaca calidilacus	1666912	3166	bacteria_genus	Roseibaca	1	swept
UP000644507	Roseibacillus persicicus	454148	4066	bacteria_genus	Roseibacillus	2	swept
UP000049983	Roseibium album	311410	6265	bacteria_genus	Roseibium	17	swept
UP001139311	Roseicella aerolata	2883479	5524	bacteria_genus	Roseicella	3	swept
UP000198539	Roseicitreum antarcticum	564137	4002	bacteria_genus	Roseicitreum	1	swept
UP001239462	Roseiconus lacunae	2605694	5856	bacteria_genus	Roseiconus	2	swept
UP000245708	Roseicyclus mahoneyensis	164332	3941	bacteria_genus	Roseicyclus	4	swept
UP000000263	Roseiflexus castenholzii (strain DSM 13941 / HLO8)	383372	4324	bacteria_genus	Roseiflexus	1	swept
UP000325286	Roseimaritima ulvae	980254	5779	bacteria_genus	Roseimaritima	2	swept
UP000253426	Roseimicrobium gellanilyticum	748857	6509	bacteria_genus	Roseimicrobium	1	swept
UP001431784	Roseinatronobacter alkalisoli	3028235	4542	bacteria_genus	Roseinatronobacter	6	swept
UP000193900	Roseisalinus antarcticus	254357	4698	bacteria_genus	Roseisalinus	1	swept
UP001161325	Roseisolibacter agri	2014610	5102	bacteria_genus	Roseisolibacter	1	swept
UP000293719	Roseitalea porphyridii	1852022	3369	bacteria_genus	Roseitalea	1	swept
UP000681075	Roseiterribacter gracilis	2812848	4150	bacteria_genus	Roseiterribacter	1	swept
UP000199437	Roseivirga pacifica	1267423	4016	bacteria_genus	Roseivirga	7	swept
UP000023430	Roseivivax isoporae LMG 25204	1449351	4626	bacteria_genus	Roseivivax	7	swept
UP000242515	Rosenbergiella nectarea	988801	3232	bacteria_genus	Rosenbergiella	3	swept
UP001138661	Roseobacter insulae	2859783	4680	bacteria_genus	Roseobacter	7	swept
UP000766336	Roseococcus pinisoli	2835040	4511	bacteria_genus	Roseococcus	2	swept
UP000183940	Roseofilum reptotaenium AO1-A	1925591	4956	bacteria_genus	Roseofilum	5	swept
UP000480854	Roseomonas genomospecies 6	214106	5935	bacteria_genus	Roseomonas	12	swept
UP000324065	Roseospira marina	140057	4009	bacteria_genus	Roseospira	4	swept
UP000217076	Roseospirillum parvum	83401	3067	bacteria_genus	Roseospirillum	1	swept
UP000051401	Roseovarius indicus	540747	5534	bacteria_genus	Roseovarius	25	swept
UP000315082	Rosistilla carotiformis	2528017	5494	bacteria_genus	Rosistilla	3	swept
UP001646157	Rossellomorea pakistanensis	992288	4951	bacteria_genus	Rossellomorea	6	swept
UP001139502	Rothia santali	2949643	2872	bacteria_genus	Rothia	12	swept
UP000192722	Rouxiella silvae	1646373	4775	bacteria_genus	Rouxiella	4	swept
UP000199220	Ruania alba	648782	4192	bacteria_genus	Ruania	2	swept
UP001304300	Rubellicoccus peritrichatus	3080537	4351	bacteria_genus	Rubellicoccus	1	swept
UP000019666	Rubellimicrobium mesophilum DSM 19309	442562	4946	bacteria_genus	Rubellimicrobium	5	swept
UP000016960	Rubidibacter lacunae KORDI 51-2	582515	3455	bacteria_genus	Rubidibacter	1	swept
UP000316095	Rubinisphaera italica	2527969	5229	bacteria_genus	Rubinisphaera	2	swept
UP000236488	Rubneribacter badeniensis	2070688	2556	bacteria_genus	Rubneribacter	1	swept
UP000553766	Rubricella aquisinus	2028108	3210	bacteria_genus	Rubricella	1	swept
UP000216446	Rubricoccus marinus	716817	3669	bacteria_genus	Rubricoccus	1	swept
UP000198703	Rubrimonas cliftonensis	89524	4574	bacteria_genus	Rubrimonas	1	swept
UP000318538	Rubripirellula lacrimiformis	1930273	6373	bacteria_genus	Rubripirellula	5	swept
UP001424741	Rubritalea halochordaticola	714537	3806	bacteria_genus	Rubritalea	5	swept
UP000216339	Rubrivirga marina	1196024	4165	bacteria_genus	Rubrivirga	2	swept
UP001041814	Rubrivivax gelatinosus (Rhodocyclus gelatinosus) (Rhodopseudomonas gelatinosa)	28068	4888	bacteria_genus	Rubrivivax	5	swept
UP000501452	Rubrobacter tropicus	2653851	4356	bacteria_genus	Rubrobacter	6	swept
UP000806542	Ructibacterium gallinarum	2779355	2455	bacteria_genus	Ructibacterium	1	swept
UP000318297	Rudaeicoccus suwonensis	657409	3440	bacteria_genus	Rudaeicoccus	1	swept
UP000488299	Rudanella paleaurantiibacter	2614655	5182	bacteria_genus	Rudanella	1	swept
UP001320899	Ruegeria aquimaris	2984333	4776	bacteria_genus	Ruegeria	19	swept
UP000563094	Rufibacter quisquiliarum	1549639	4614	bacteria_genus	Rufibacter	9	swept
UP000546464	Ruficoccus amylovorans	1804625	3722	bacteria_genus	Ruficoccus	1	swept
UP000440498	Rugamonas aquatica	2743357	6361	bacteria_genus	Rugamonas	7	swept
UP000061603	Rugosibacter aromaticivorans	1565605	2443	bacteria_genus	Rugosibacter	1	swept
UP000642748	Rugosimonospora africana	556532	9862	bacteria_genus	Rugosimonospora	2	swept
UP001321506	Ruicaihuangia caeni	3042517	2419	bacteria_genus	Ruicaihuangia	1	swept
UP001247754	Ruixingdingia sedimenti	3073604	4576	bacteria_genus	Ruixingdingia	1	swept
UP000014155	Ruminiclostridium cellobioparum subsp. termitidis CT1112	1195236	5302	bacteria_genus	Ruminiclostridium	6	swept
UP000243745	Ruminobacter amylophilus	867	2275	bacteria_genus	Ruminobacter	1	swept
UP001490816	Ruminococcoides intestinale	3133162	2173	bacteria_genus	Ruminococcoides	2	swept
UP001060164	Ruminococcus gauvreauii	438033	3720	bacteria_genus	Ruminococcus	12	swept
UP000076021	Rummeliibacillus stabekisii	241244	3235	bacteria_genus	Rummeliibacillus	1	swept
UP000541352	Runella defluvii	370973	6418	bacteria_genus	Runella	5	swept
UP000823401	Ruoffia tabacinasalis	87458	2229	bacteria_genus	Ruoffia	2	swept
UP001501410	Rurimicrobium arvi	2049916	2876	bacteria_genus	Rurimicrobium	1	swept
UP000032483	Ruthenibacterium lactatiformans	1550024	3493	bacteria_genus	Ruthenibacterium	2	swept
UP000002587	Ruthia magnifica subsp. Calyptogena magnifica	413404	976	bacteria_genus	Ruthia	1	swept
UP000010310	SAR86 cluster bacterium SAR86E	1208365	1403	bacteria_genus	SAR86	2	swept
UP001059934	SAR92 clade bacterium H455	2974818	2631	bacteria_genus	SAR92	1	swept
UP001526430	Sabulicella glaciei	2984948	4523	bacteria_genus	Sabulicella	1	swept
UP000605427	Saccharibacillus endophyticus	2060666	5172	bacteria_genus	Saccharibacillus	6	swept
UP001062901	Saccharibacter floricola DSM 15669	1123227	2049	bacteria_genus	Saccharibacter	1	swept
UP000019402	Saccharicrinis fermentans DSM 9555 = JCM 21142	869213	4663	bacteria_genus	Saccharicrinis	2	swept
UP000244441	Saccharobesus litoralis	2172099	4272	bacteria_genus	Saccharobesus	1	swept
UP000532769	Saccharococcus thermophilus	29396	3057	bacteria_genus	Saccharococcus	1	swept
UP000004926	Saccharomonospora marina XMU15	882083	5567	bacteria_genus	Saccharomonospora	8	swept
UP000001947	Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024)	203122	3999	bacteria_genus	Saccharophagus	1	swept
UP000199529	Saccharopolyspora shandongensis	418495	9219	bacteria_genus	Saccharopolyspora	31	swept
UP000626148	Saccharospirillum salsuginis	418750	4918	bacteria_genus	Saccharospirillum	2	swept
UP000325787	Saccharothrix syringae (Nocardiopsis syringae)	103733	8856	bacteria_genus	Saccharothrix	17	swept
UP000286947	Saezia sanguinis	1965230	2987	bacteria_genus	Saezia	1	swept
UP000005713	Sagittula stellata (strain ATCC 700073 / DSM 11524 / E-37)	388399	5025	bacteria_genus	Sagittula	3	swept
UP000275356	Salana multivorans	120377	3332	bacteria_genus	Salana	1	swept
UP000199116	Salegentibacter agarivorans	345907	3755	bacteria_genus	Salegentibacter	10	swept
UP000435357	Salibacter halophilus	1803916	2675	bacteria_genus	Salibacter	1	swept
UP000275076	Salibacterium salarium	284579	6761	bacteria_genus	Salibacterium	4	swept
UP000245293	Salibaculum griseiflavum	1914409	3136	bacteria_genus	Salibaculum	1	swept
UP000595823	Salicibibacter cibarius	2743000	4217	bacteria_genus	Salicibibacter	4	swept
