accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name	group
A0ABN7P7H4	RYR	medium	partial	ryr.hmm wins by 163.4 bits (100.0% of 163.4) over 202 profile positions; no itpr.hmm hit	0.0	163.4	163.4	1.0		1.1e-45	1.1e-45	0.0	0.041	0	202	0.995	204	TPAB3V08_LOCUS8353	Timema podura	61482	0	Uncharacterized protein (Fragment)	metazoa_nonvert
A0ABN7P8A1	RYR	medium	partial	ryr.hmm wins by 389.4 bits (100.0% of 389.4) over 330 profile positions; no itpr.hmm hit	0.0	389.4	389.4	1.0		9.6e-114	9.6e-114	0.0	0.067	0	330	0.994	337	TPAB3V08_LOCUS9141	Timema podura	61482	0	Ryanodine receptor	metazoa_nonvert
A0ABN7PCZ6	unassigned	none	module	ryr.hmm matched only 163 profile positions (< 200) — a shared module, not a family assignment	0.0	202.0	202.0	1.0		2.8e-57	2.8e-57	0.0	0.033	0	163	0.753	219	TPAB3V08_LOCUS11143	Timema podura	61482	0	Ryanodine receptor Ryr domain-containing protein (Fragment)	metazoa_nonvert
A0ABN7PJN1	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	130.5	130.5	1.0		9e-36	9e-36	0.0	0.018	0	89	0.968	95	TPAB3V08_LOCUS13239	Timema podura	61482	0	Ryanodine receptor Ryr domain-containing protein	metazoa_nonvert
A0ABN7RTG1	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	32.2	32.2	1.0		3.7e-06	3.7e-06	0.0	0.011	0	54	0.516	213	OKIOD_LOCUS1835	Oikopleura dioica	34765	0	Oidioi.mRNA.OKI2018_I69.PAR.g10277.t1.cds	metazoa_nonvert
A0ABN7S0R9	RYR	high	architecture	ryr.hmm wins by 5105.9 bits (88.2% of 5789.2) over 4920 profile positions	683.3	5789.2	5105.9	0.882	4e-202	0	0	0.711	0.998	1908	4920	0.999	5011	OKIOD_LOCUS2548	Oikopleura dioica	34765	0	Oidioi.mRNA.OKI2018_I69.PAR.g10990.t2.cds	metazoa_nonvert
A0ABN7S375	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	40.4	40.4	1.0		1.3e-08	1.3e-08	0.0	0.025	0	123	0.366	355	OKIOD_LOCUS3387	Oikopleura dioica	34765	0	Oidioi.mRNA.OKI2018_I69.PAR.g11829.t1.cds	metazoa_nonvert
A0ABN7SFH1	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	0.0	32.2	32.2	1.0		3.8e-06	3.8e-06	0.0	0.022	0	108	0.147	784	OKIOD_LOCUS5501	Oikopleura dioica	34765	0	Oidioi.mRNA.OKI2018_I69.XSR.g13943.t1.cds	metazoa_nonvert
A0ABN7SFS7	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.3	56.3	1.0		2.1e-13	2.1e-13	0.0	0.015	0	74	0.872	149	OKIOD_LOCUS5142	Oikopleura dioica	34765	0	Oidioi.mRNA.OKI2018_I69.XSR.g13584.t1.cds	metazoa_nonvert
A0ABN7SY94	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.3	56.3	1.0		2.1e-13	2.1e-13	0.0	0.015	0	74	0.872	149	OKIOD_LOCUS10590	Oikopleura dioica	34765	0	Oidioi.mRNA.OKI2018_I69.chr1.g1825.t1.cds	metazoa_nonvert
A0ABN7SYU5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	43.0	43.0	1.0		2.1e-09	2.1e-09	0.0	0.012	0	59	0.76	150	OKIOD_LOCUS11634	Oikopleura dioica	34765	0	Oidioi.mRNA.OKI2018_I69.chr1.g2869.t1.cds	metazoa_nonvert
A0ABN7SZC1	ITPR	high	architecture	itpr.hmm wins by 2171.0 bits (84.8% of 2559.4) over 2617 profile positions	2559.4	388.4	2171.0	0.8482	0	1.8e-113	0	0.975	0.201	2617	991	0.889	3013	OKIOD_LOCUS14004	Oikopleura dioica	34765	0	Inositol 1,4,5-trisphosphate receptor	metazoa_nonvert
A0ABN7T3Q6	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	54.0	54.0	1.0		1e-12	1e-12	0.0	0.012	0	59	0.755	151	OKIOD_LOCUS15427	Oikopleura dioica	34765	0	Oidioi.mRNA.OKI2018_I69.chr2.g6662.t1.cds	metazoa_nonvert
A0ABN8AY61	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	47.1	47.1	1.0		1.2e-10	1.2e-10	0.0	0.012	0	59	0.835	133	CHILSU_LOCUS1314	Chilo suppressalis	168631	0	EF-hand domain-containing protein	metazoa_nonvert
A0ABN8B3U6	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	47.0	47.0	1.0		1.3e-10	1.3e-10	0.0	0.012	0	59	0.387	300	CHILSU_LOCUS5916	Chilo suppressalis	168631	0	EF-hand domain-containing protein	metazoa_nonvert
A0ABN8B404	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	52.1	52.1	1.0		3.9e-12	3.9e-12	0.0	0.025	0	123	0.161	728	CHILSU_LOCUS6017	Chilo suppressalis	168631	0	ATP-dependent RNA helicase	metazoa_nonvert
A0ABN8B934	RYR	high	architecture	ryr.hmm wins by 6409.0 bits (90.0% of 7119.4) over 4925 profile positions	710.4	7119.4	6409.0	0.9002	2.6e-210	0	0	0.779	0.999	2091	4925	0.999	5128	CHILSU_LOCUS7036	Chilo suppressalis	168631	0	Ryanodine receptor	metazoa_nonvert
A0ABN8BA09	ITPR	high	architecture	itpr.hmm wins by 3071.1 bits (87.8% of 3497.5) over 2622 profile positions	3497.5	426.4	3071.1	0.8781	0	6.7e-125	0	0.977	0.28	2622	1380	0.995	2707	CHILSU_LOCUS6799	Chilo suppressalis	168631	0	Inositol 1,4,5-trisphosphate receptor	metazoa_nonvert
A0ABN8EAE5	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	37.0	37.0	1.0		1.3e-07	1.3e-07	0.0	0.019	0	94	0.177	564	CHILSU_LOCUS4714	Chilo suppressalis	168631	0	B30.2/SPRY domain-containing protein	metazoa_nonvert
A0ABN8HKM2	unassigned	none	module	ryr.hmm matched only 143 profile positions (< 200) — a shared module, not a family assignment	0.0	77.0	77.0	1.0		1.2e-19	1.2e-19	0.0	0.029	0	143	0.304	480	IPOD504_LOCUS491	Iphiclides podalirius	110791	0	RING finger and SPRY domain-containing protein 1 (Fragment)	metazoa_nonvert
A0ABN8HX56	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	36.9	36.9	1.0		1.4e-07	1.4e-07	0.0	0.019	0	94	0.215	461	IPOD504_LOCUS4069	Iphiclides podalirius	110791	0	Ran-binding protein 10 (Fragment)	metazoa_nonvert
A0ABN8I4R8	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	49.1	49.1	1.0		3e-11	3e-11	0.0	0.012	0	59	0.489	237	IPOD504_LOCUS6388	Iphiclides podalirius	110791	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8I7A2	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.3	56.3	1.0		2e-13	2e-13	0.0	0.015	0	74	0.872	149	IPOD504_LOCUS5882	Iphiclides podalirius	110791	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8ID07	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	53.5	53.5	1.0		1.5e-12	1.5e-12	0.0	0.025	0	123	0.159	728	IPOD504_LOCUS8065	Iphiclides podalirius	110791	0	ATP-dependent RNA helicase (Fragment)	metazoa_nonvert
A0ABN8ID41	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	46.3	46.3	1.0		2.1e-10	2.1e-10	0.0	0.012	0	59	0.342	339	IPOD504_LOCUS8220	Iphiclides podalirius	110791	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8IK88	ITPR	high	architecture	itpr.hmm wins by 3007.6 bits (87.2% of 3447.7) over 2622 profile positions	3447.7	440.1	3007.6	0.8723	0	5.1e-129	0	0.977	0.289	2622	1425	0.995	2710	IPOD504_LOCUS11097	Iphiclides podalirius	110791	0	Inositol 1,4,5-trisphosphate receptor (Fragment)	metazoa_nonvert
A0ABN8ILB7	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	96.2	96.2	1.0		1.9e-25	1.9e-25	0.0	0.026	0	128	0.256	492	IPOD504_LOCUS10034	Iphiclides podalirius	110791	0	B30.2/SPRY domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8ILP6	RYR	high	architecture	ryr.hmm wins by 4085.4 bits (93.7% of 4360.9) over 3096 profile positions	275.5	4360.9	4085.4	0.9368	3.1e-79	0	0	0.432	0.628	1159	3096	1.0	3263	IPOD504_LOCUS11494	Iphiclides podalirius	110791	0	Ryanodine receptor (Fragment)	metazoa_nonvert
A0ABN8IP36	RYR	medium	partial	ryr.hmm wins by 1607.1 bits (91.4% of 1758.6) over 1326 profile positions	151.5	1758.6	1607.1	0.9139	7.8e-42	0	0	0.148	0.269	397	1326	0.984	1389	IPOD504_LOCUS11492	Iphiclides podalirius	110791	0	Ryanodine receptor (Fragment)	metazoa_nonvert
A0ABN8L7Z9	unassigned	none	module	ryr.hmm matched only 148 profile positions (< 200) — a shared module, not a family assignment	0.0	72.1	72.1	1.0		3.5e-18	3.5e-18	0.0	0.03	0	148	0.282	525	CHILSU_LOCUS5162	Chilo suppressalis	168631	0	RING finger and SPRY domain-containing protein 1	metazoa_nonvert
A0ABN8L8Q5	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	75.8	75.8	1.0		2.8e-19	2.8e-19	0.0	0.025	0	123	0.08	1492	CHILSU_LOCUS6376	Chilo suppressalis	168631	0	RING-type E3 ubiquitin transferase	metazoa_nonvert
A0ABN8LHF3	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	133.0	133.0	1.0		1.6e-36	1.6e-36	0.0	0.013	0	64	0.469	1562	PEVE_00008791	Porites evermanni	104178	0	EF-hand domain-containing protein	metazoa_nonvert
A0ABN8LIK0	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	34.7	34.7	1.0		6.6e-07	6.6e-07	0.0	0.027	0	133	0.222	582	PEVE_00024584	Porites evermanni	104178	0	Ran-binding protein 9	metazoa_nonvert
A0ABN8LKM2	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	48.8	48.8	1.0		3.9e-11	3.9e-11	0.0	0.013	0	64	0.824	142	PEVE_00026539	Porites evermanni	104178	0	EF-hand domain-containing protein	metazoa_nonvert
A0ABN8LL67	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	34.8	34.8	1.0		6.4e-07	6.4e-07	0.0	0.012	0	59	0.451	233	PEVE_00026540	Porites evermanni	104178	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8LSC5	unassigned	none	module	ryr.hmm matched only 99 profile positions (< 200) — a shared module, not a family assignment	0.0	51.1	51.1	1.0		7.5e-12	7.5e-12	0.0	0.02	0	99	0.138	719	PEVE_00044101	Porites evermanni	104178	0	ATP-dependent RNA helicase	metazoa_nonvert
A0ABN8LST9	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	83.0	83.0	1.0		1.9e-21	1.9e-21	0.0	0.028	0	138	0.25	535	PEVE_00006611	Porites evermanni	104178	0	RING finger and SPRY domain-containing protein 1	metazoa_nonvert
A0ABN8M8W6	ITPR	high	architecture	itpr.hmm wins by 3309.1 bits (88.8% of 3724.4) over 2577 profile positions	3724.4	415.3	3309.1	0.8885	0	1.5e-121	0	0.96	0.268	2577	1321	0.984	2697	PEVE_00025478	Porites evermanni	104178	0	Inositol 1,4,5-trisphosphate receptor	metazoa_nonvert
A0ABN8MCE5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	48.3	48.3	1.0		5.5e-11	5.5e-11	0.0	0.012	0	59	0.786	140	PEVE_00029645	Porites evermanni	104178	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8MG92	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	31.0	31.0	1.0		8.8e-06	8.8e-06	0.0	0.014	0	69	0.086	813	PEVE_00034244	Porites evermanni	104178	0	Uncharacterized protein	metazoa_nonvert
A0ABN8MQL2	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	101.6	101.6	1.0		4.7e-27	4.7e-27	0.0	0.027	0	133	0.117	1122	PEVE_00036728	Porites evermanni	104178	0	RING-type E3 ubiquitin transferase	metazoa_nonvert
A0ABN8MSV3	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	130.1	130.1	1.0		1.2e-35	1.2e-35	0.0	0.013	0	64	0.469	1562	PLOB_00024915	Porites lobata	104759	0	EF-hand domain-containing protein	metazoa_nonvert
A0ABN8MUE3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	37.9	37.9	1.0		7.2e-08	7.2e-08	0.0	0.012	0	59	0.685	168	PLOB_00030863	Porites lobata	104759	0	EF-hand domain-containing protein	metazoa_nonvert
A0ABN8MUV6	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	32.1	32.1	1.0		4.2e-06	4.2e-06	0.0	0.014	0	69	0.108	660	PLOB_00030992	Porites lobata	104759	0	B30.2/SPRY domain-containing protein	metazoa_nonvert
A0ABN8MX78	unassigned	none	module	ryr.hmm matched only 158 profile positions (< 200) — a shared module, not a family assignment	0.0	66.9	66.9	1.0		1.3e-16	1.3e-16	0.0	0.032	0	158	0.103	1551	PLOB_00031035	Porites lobata	104759	0	B30.2/SPRY domain-containing protein	metazoa_nonvert
A0ABN8N128	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	99.4	99.4	1.0		2.2e-26	2.2e-26	0.0	0.026	0	128	0.194	682	PLOB_00045398	Porites lobata	104759	0	NAD(P)(+)--arginine ADP-ribosyltransferase	metazoa_nonvert
A0ABN8N199	ITPR	high	architecture	itpr.hmm wins by 3404.0 bits (88.6% of 3841.2) over 2628 profile positions	3841.2	437.2	3404.0	0.8862	0	3.7e-128	0	0.979	0.242	2628	1193	0.996	2717	PLOB_00042910	Porites lobata	104759	0	Inositol 1,4,5-trisphosphate receptor	metazoa_nonvert
A0ABN8NFB2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	40.9	40.9	1.0		8.8e-09	8.8e-09	0.0	0.012	0	59	0.4	435	PLOB_00012417	Porites lobata	104759	0	EF-hand domain-containing protein	metazoa_nonvert
A0ABN8NN66	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	89.1	89.1	1.0		2.8e-23	2.8e-23	0.0	0.013	0	64	0.65	357	PLOB_00020411	Porites lobata	104759	0	EF-hand domain-containing protein	metazoa_nonvert
A0ABN8NN90	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	83.9	83.9	1.0		1e-21	1e-21	0.0	0.028	0	138	0.252	531	PLOB_00024205	Porites lobata	104759	0	RING finger and SPRY domain-containing protein 1	metazoa_nonvert
A0ABN8NTX9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	37.6	37.6	1.0		8.9e-08	8.9e-08	0.0	0.012	0	59	0.842	133	PLOB_00029383	Porites lobata	104759	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8NVG9	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	59.7	59.7	1.0		1.9e-14	1.9e-14	0.0	0.013	0	64	0.567	504	PLOB_00029384	Porites lobata	104759	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8P104	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	34.9	34.9	1.0		5.9e-07	5.9e-07	0.0	0.027	0	133	0.236	547	PLOB_00034301	Porites lobata	104759	0	Ran-binding protein 9	metazoa_nonvert
A0ABN8PS92	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	53.3	53.3	1.0		1.7e-12	1.7e-12	0.0	0.012	0	59	0.786	140	PEVE_00044826	Porites evermanni	104178	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8Q5L2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	39.2	39.2	1.0		2.9e-08	2.9e-08	0.0	0.012	0	59	0.653	190	PEVE_00002623	Porites evermanni	104178	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8Q5X6	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	97.5	97.5	1.0		8.2e-26	8.2e-26	0.0	0.026	0	128	0.193	683	PEVE_00001961	Porites evermanni	104178	0	NAD(P)(+)--arginine ADP-ribosyltransferase	metazoa_nonvert
A0ABN8QBM7	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	52.9	52.9	1.0		2.2e-12	2.2e-12	0.0	0.012	0	59	0.786	140	PLOB_00004412	Porites lobata	104759	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8QCI7	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	46.2	46.2	1.0		2.3e-10	2.3e-10	0.0	0.012	0	59	0.569	195	PLOB_00004413	Porites lobata	104759	0	EF-hand domain-containing protein	metazoa_nonvert
A0ABN8QCZ0	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	35.1	35.1	1.0		5e-07	5e-07	0.0	0.027	0	133	0.495	281	PLOB_00004934	Porites lobata	104759	0	B30.2/SPRY domain-containing protein	metazoa_nonvert
A0ABN8QM58	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	101.5	101.5	1.0		4.9e-27	4.9e-27	0.0	0.027	0	133	0.114	1153	PLOB_00006783	Porites lobata	104759	0	RING-type E3 ubiquitin transferase	metazoa_nonvert
A0ABN8QRY2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	38.0	38.0	1.0		6.8e-08	6.8e-08	0.0	0.012	0	59	0.647	190	PLOB_00010298	Porites lobata	104759	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8QWC0	unassigned	none	module	ryr.hmm matched only 104 profile positions (< 200) — a shared module, not a family assignment	0.0	50.9	50.9	1.0		8.9e-12	8.9e-12	0.0	0.021	0	104	0.136	743	PLOB_00011519	Porites lobata	104759	0	ATP-dependent RNA helicase	metazoa_nonvert
A0ABN8QYI0	unassigned	none	module	ryr.hmm matched only 158 profile positions (< 200) — a shared module, not a family assignment	0.0	67.6	67.6	1.0		8.5e-17	8.5e-17	0.0	0.032	0	158	0.106	1485	PEVE_00008065	Porites evermanni	104178	0	B30.2/SPRY domain-containing protein	metazoa_nonvert
A0ABN8R2Y5	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	74.5	74.5	1.0		6.9e-19	6.9e-19	0.0	0.013	0	64	0.85	274	PLOB_00014174	Porites lobata	104759	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8R418	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	62.7	62.7	1.0		2.5e-15	2.5e-15	0.0	0.012	0	59	0.711	311	PLOB_00014171	Porites lobata	104759	0	EF-hand domain-containing protein	metazoa_nonvert
A0ABN8R4C2	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	48.9	48.9	1.0		3.6e-11	3.6e-11	0.0	0.015	0	74	0.863	146	PLOB_00014172	Porites lobata	104759	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8R5D9	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.1	57.1	1.0		1.2e-13	1.2e-13	0.0	0.015	0	74	0.818	159	PLOB_00014177	Porites lobata	104759	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8R630	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	55.4	55.4	1.0		3.8e-13	3.8e-13	0.0	0.015	0	74	0.684	190	PLOB_00014176	Porites lobata	104759	0	EF-hand domain-containing protein	metazoa_nonvert
A0ABN8R6V3	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	43.5	43.5	1.0		1.5e-09	1.5e-09	0.0	0.014	0	69	0.847	150	PLOB_00014173	Porites lobata	104759	0	EF-hand domain-containing protein	metazoa_nonvert
A0ABN8R9P5	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	34.8	34.8	1.0		6.3e-07	6.3e-07	0.0	0.014	0	69	0.125	567	PEVE_00009338	Porites evermanni	104178	0	B30.2/SPRY domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8RAM7	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	35.2	35.2	1.0		4.7e-07	4.7e-07	0.0	0.013	0	64	0.797	148	PEVE_00010645	Porites evermanni	104178	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8RC15	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	48.9	48.9	1.0		3.6e-11	3.6e-11	0.0	0.015	0	74	0.846	149	PEVE_00010646	Porites evermanni	104178	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8RCA8	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	49.6	49.6	1.0		2.2e-11	2.2e-11	0.0	0.015	0	74	0.887	142	PEVE_00010642	Porites evermanni	104178	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8RE38	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	43.2	43.2	1.0		1.8e-09	1.8e-09	0.0	0.013	0	64	0.909	132	PEVE_00010644	Porites evermanni	104178	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8RF26	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	47.2	47.2	1.0		1.2e-10	1.2e-10	0.0	0.015	0	74	0.643	196	PEVE_00010643	Porites evermanni	104178	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8RG90	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	44.2	44.2	1.0		8.9e-10	8.9e-10	0.0	0.014	0	69	0.84	150	PEVE_00010647	Porites evermanni	104178	0	EF-hand domain-containing protein	metazoa_nonvert
A0ABN8RQY6	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	41.8	41.8	1.0		5e-09	5e-09	0.0	0.012	0	59	0.4	435	PLOB_00023158	Porites lobata	104759	0	EF-hand domain-containing protein	metazoa_nonvert
A0ABN8RXZ7	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	36.4	36.4	1.0		2.1e-07	2.1e-07	0.0	0.012	0	59	0.842	133	PEVE_00015110	Porites evermanni	104178	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8S2B3	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	51.6	51.6	1.0		5.4e-12	5.4e-12	0.0	0.013	0	64	0.606	289	PEVE_00015108	Porites evermanni	104178	0	EF-hand domain-containing protein	metazoa_nonvert
A0ABN8SPZ1	unassigned	none	module	ryr.hmm matched only 158 profile positions (< 200) — a shared module, not a family assignment	0.0	71.6	71.6	1.0		5.1e-18	5.1e-18	0.0	0.032	0	158	0.105	1529	PEVE_00024392	Porites evermanni	104178	0	B30.2/SPRY domain-containing protein	metazoa_nonvert
A0ABN8SX75	unassigned	none	module	ryr.hmm matched only 113 profile positions (< 200) — a shared module, not a family assignment	0.0	54.4	54.4	1.0		7.7e-13	7.7e-13	0.0	0.023	0	113	0.175	641	PEVE_00031940	Porites evermanni	104178	0	ATP-dependent RNA helicase (Fragment)	metazoa_nonvert
A0ABN8SXH6	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	63.0	63.0	1.0		2e-15	2e-15	0.0	0.012	0	59	0.742	295	PEVE_00032137	Porites evermanni	104178	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABN8T3I5	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	40.7	40.7	1.0		1e-08	1e-08	0.0	0.011	0	54	0.827	133	PEVE_00037154	Porites evermanni	104178	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0ABP0FEF4	unassigned	none	module	ryr.hmm matched only 113 profile positions (< 200) — a shared module, not a family assignment	0.0	40.2	40.2	1.0		1.4e-08	1.4e-08	0.0	0.023	0	113	0.124	868	CVLEPA_LOCUS8026	Clavelina lepadiformis	159417	0	B30.2/SPRY domain-containing protein (Fragment)	metazoa_nonvert
A0ABP0FEV2	unassigned	none	module	ryr.hmm matched only 79 profile positions (< 200) — a shared module, not a family assignment	0.0	36.5	36.5	1.0		1.9e-07	1.9e-07	0.0	0.016	0	79	0.062	1252	CVLEPA_LOCUS6389	Clavelina lepadiformis	159417	0	B30.2/SPRY domain-containing protein	metazoa_nonvert
A0ABP0FJ19	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	36.9	36.9	1.0		1.5e-07	1.5e-07	0.0	0.013	0	64	0.818	148	CVLEPA_LOCUS9929	Clavelina lepadiformis	159417	0	EF-hand domain-containing protein	metazoa_nonvert
A0ABP0FJ37	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	50.4	50.4	1.0		1.3e-11	1.3e-11	0.0	0.015	0	74	0.866	149	CVLEPA_LOCUS9933	Clavelina lepadiformis	159417	0	EF-hand domain-containing protein	metazoa_nonvert
A0ABP0FJ43	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	53.7	53.7	1.0		1.2e-12	1.2e-12	0.0	0.013	0	64	0.805	149	CVLEPA_LOCUS9931	Clavelina lepadiformis	159417	0	EF-hand domain-containing protein	metazoa_nonvert
