accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name	group
A0ACH3TYZ4	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	32.3	32.3	1.0		4.7e-06	4.7e-06	0.0	0.011	0	54	0.467	240	HN873_010328	Arachis hypogaea	3818	0	Uncharacterized protein	viridiplantae
A0ACH3U0A1	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	46.9	46.9	1.0		1.8e-10	1.8e-10	0.0	0.011	0	54	0.204	550	HN873_011077	Arachis hypogaea	3818	0	Uncharacterized protein	viridiplantae
A0ACH3U0Z5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.1	32.1	1.0		5.2e-06	5.2e-06	0.0	0.012	0	59	0.206	559	HN873_010984	Arachis hypogaea	3818	0	Uncharacterized protein	viridiplantae
A0ACH3U280	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	46.4	46.4	1.0		2.6e-10	2.6e-10	0.0	0.011	0	54	0.207	535	HN873_011468	Arachis hypogaea	3818	0	Uncharacterized protein	viridiplantae
A0ACH3U784	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	31.5	31.5	1.0		8.2e-06	8.2e-06	0.0	0.011	0	54	0.534	219	HN873_013334	Arachis hypogaea	3818	0	Uncharacterized protein	viridiplantae
A0ACH3U941	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	35.2	35.2	1.0		6.1e-07	6.1e-07	0.0	0.011	0	54	0.649	174	HN873_014562	Arachis hypogaea	3818	0	Uncharacterized protein	viridiplantae
A0ACH3UFK8	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	42.2	42.2	1.0		4.8e-09	4.8e-09	0.0	0.012	0	59	0.217	521	HN873_015557	Arachis hypogaea	3818	0	Uncharacterized protein	viridiplantae
A0ACH3UG73	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	35.7	35.7	1.0		4.4e-07	4.4e-07	0.0	0.012	0	59	0.208	547	HN873_017038	Arachis hypogaea	3818	0	Uncharacterized protein	viridiplantae
A0ACH3UHV5	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	36.5	36.5	1.0		2.5e-07	2.5e-07	0.0	0.011	0	54	0.577	196	HN873_017069	Arachis hypogaea	3818	0	Uncharacterized protein	viridiplantae
A0ACK6AQB5	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	45.1	45.1	1.0		6.7e-10	6.7e-10	0.0	0.011	0	54	0.212	528	LOC8287697	Ricinus communis	3988	0	Calcium-dependent protein kinase 1	viridiplantae
A0ACK6AUL5	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	46.2	46.2	1.0		3e-10	3e-10	0.0	0.011	0	54	0.2	551	LOC8284201	Ricinus communis	3988	0	Calcium-dependent protein kinase 21	viridiplantae
A0ACK6AW86	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	41.2	41.2	1.0		9.5e-09	9.5e-09	0.0	0.012	0	59	0.216	529	LOC8267831	Ricinus communis	3988	0	Calcium-dependent protein kinase 29	viridiplantae
A0ACK6B3B2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	35.3	35.3	1.0		5.8e-07	5.8e-07	0.0	0.012	0	59	0.623	183	LOC8275310	Ricinus communis	3988	0	Calmodulin-like protein 30	viridiplantae
A0ACK6B5K9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	46.8	46.8	1.0		2.1e-10	2.1e-10	0.0	0.012	0	59	0.777	148	LOC8276694	Ricinus communis	3988	0	Calmodulin	viridiplantae
A0ACK6B5X7	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	50.1	50.1	1.0		2e-11	2e-11	0.0	0.013	0	64	0.813	150	LOC8280210	Ricinus communis	3988	0	Calmodulin-like protein 8	viridiplantae
A0ACK6B9H4	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	45.8	45.8	1.0		4.1e-10	4.1e-10	0.0	0.011	0	54	0.595	190	LOC8277346	Ricinus communis	3988	0	Probable calcium-binding protein CML25	viridiplantae
A0ACK6B9K0	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	33.5	33.5	1.0		2e-06	2e-06	0.0	0.011	0	54	0.671	170	LOC8262887	Ricinus communis	3988	0	Caltractin	viridiplantae
A0ACK6B9M5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.9	32.9	1.0		3e-06	3e-06	0.0	0.012	0	59	0.654	179	LOC8280481	Ricinus communis	3988	0	Probable calcium-binding protein CML18	viridiplantae
A0ACK6BB69	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	45.9	45.9	1.0		3.7e-10	3.7e-10	0.0	0.011	0	54	0.209	536	LOC8258234	Ricinus communis	3988	0	Calcium-dependent protein kinase 17	viridiplantae
A0ACK6BDF5	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.9	58.9	1.0		4.5e-14	4.5e-14	0.0	0.015	0	74	0.872	149	LOC8280368	Ricinus communis	3988	0	Calmodulin-7	viridiplantae
A0ACK6BEW9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	37.3	37.3	1.0		1.4e-07	1.4e-07	0.0	0.012	0	59	0.193	584	LOC8259796	Ricinus communis	3988	0	Calcium-dependent protein kinase 20	viridiplantae
A0ACK6BI15	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	35.7	35.7	1.0		4.6e-07	4.6e-07	0.0	0.012	0	59	0.485	239	LOC8270228	Ricinus communis	3988	0	Calmodulin-like protein 3	viridiplantae
A0ACL1FLT3	unassigned	none	module	ryr.hmm matched only 99 profile positions (< 200) — a shared module, not a family assignment	0.0	43.5	43.5	1.0		1.9e-09	1.9e-09	0.0	0.02	0	99	0.229	450	LOC8274316	Ricinus communis	3988	0	Protein TRAUCO isoform X1	viridiplantae
A0ACL1G0Z6	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	94.2	94.2	1.0		1e-24	1e-24	0.0	0.027	0	133	0.103	1278	LOC8274917	Ricinus communis	3988	0	E3 ubiquitin-protein ligase RKP isoform X1	viridiplantae
A0ACL1G7A9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	37.6	37.6	1.0		1.2e-07	1.2e-07	0.0	0.012	0	59	0.527	224	LOC8261711	Ricinus communis	3988	0	Calmodulin-like protein 3	viridiplantae
A0ACL1G8I5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	35.8	35.8	1.0		4e-07	4e-07	0.0	0.012	0	59	0.632	182	LOC107262306	Ricinus communis	3988	0	Probable calcium-binding protein CML27	viridiplantae
A0ACM4CR06	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	40.9	40.9	1.0		1.2e-08	1.2e-08	0.0	0.012	0	59	0.766	154	LOC8262348	Ricinus communis	3988	0	Calcium-binding protein CML24	viridiplantae
A0ACM4CVL5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	37.7	37.7	1.0		1.1e-07	1.1e-07	0.0	0.012	0	59	0.716	162	LOC125370212	Ricinus communis	3988	0	Probable calcium-binding protein CML23	viridiplantae
A0ACM4D0Y9	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	35.5	35.5	1.0		5.3e-07	5.3e-07	0.0	0.011	0	54	0.75	152	LOC8259706	Ricinus communis	3988	0	Calmodulin-like protein 3	viridiplantae
A0ACM4D695	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	42.2	42.2	1.0		4.7e-09	4.7e-09	0.0	0.011	0	54	0.21	533	LOC8279841	Ricinus communis	3988	0	Calcium-dependent protein kinase 33	viridiplantae
A0ACM4D8H2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	46.1	46.1	1.0		3.2e-10	3.2e-10	0.0	0.012	0	59	0.726	164	LOC125371307	Ricinus communis	3988	0	Calmodulin-like	viridiplantae
A0ACM5JD18	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	37.3	37.3	1.0		1.5e-07	1.5e-07	0.0	0.012	0	59	0.781	151	LOC132163541	Corylus avellana	13451	0	Calmodulin-like protein 7	viridiplantae
A0ACM5JI93	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	37.3	37.3	1.0		1.5e-07	1.5e-07	0.0	0.019	0	94	0.222	442	LOC132164753	Corylus avellana	13451	0	Protein TRAUCO	viridiplantae
A0ACM5JIJ3	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	96.7	96.7	1.0		1.9e-25	1.9e-25	0.0	0.028	0	138	0.102	1270	LOC132165365	Corylus avellana	13451	0	E3 ubiquitin-protein ligase RKP isoform X1	viridiplantae
A0ACM5JJ84	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	40.7	40.7	1.0		1.4e-08	1.4e-08	0.0	0.011	0	54	0.207	536	LOC132163362	Corylus avellana	13451	0	Calcium-dependent protein kinase 34-like	viridiplantae
A0ACM5JK98	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.9	58.9	1.0		4.5e-14	4.5e-14	0.0	0.015	0	74	0.872	149	LOC132162555	Corylus avellana	13451	0	Calmodulin-7	viridiplantae
A0ACM5JNU8	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	32.0	32.0	1.0		5.7e-06	5.7e-06	0.0	0.011	0	54	0.687	163	LOC132164203	Corylus avellana	13451	0	Probable calcium-binding protein CML18	viridiplantae
A0ACM5JT24	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	34.5	34.5	1.0		1e-06	1e-06	0.0	0.011	0	54	0.757	152	LOC132167599	Corylus avellana	13451	0	Calmodulin-like protein 3	viridiplantae
A0ACM5JZZ0	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	37.2	37.2	1.0		1.5e-07	1.5e-07	0.0	0.013	0	64	0.212	565	LOC132167697	Corylus avellana	13451	0	Calcium-dependent protein kinase 26 isoform X1	viridiplantae
A0ACM5K634	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	50.1	50.1	1.0		2e-11	2e-11	0.0	0.013	0	64	0.793	150	LOC132171853	Corylus avellana	13451	0	Calmodulin-like protein 8	viridiplantae
A0ACM5K6J8	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	41.2	41.2	1.0		9.6e-09	9.6e-09	0.0	0.013	0	64	0.804	148	LOC132171990	Corylus avellana	13451	0	Calmodulin-like protein 11	viridiplantae
A0ACM5KFS2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	44.6	44.6	1.0		9.5e-10	9.5e-10	0.0	0.012	0	59	0.216	522	LOC132174781	Corylus avellana	13451	0	Calcium-dependent protein kinase 1-like	viridiplantae
A0ACM5KSI6	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	34.7	34.7	1.0		8.7e-07	8.7e-07	0.0	0.012	0	59	0.199	569	LOC132175582	Corylus avellana	13451	0	Calcium-dependent protein kinase 1-like	viridiplantae
A0ACM5KUF1	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	38.0	38.0	1.0		9e-08	9e-08	0.0	0.013	0	64	0.604	187	LOC132177528	Corylus avellana	13451	0	Calmodulin-2/4 isoform X1	viridiplantae
A0ACM5KY10	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.6	44.6	1.0		9.5e-10	9.5e-10	0.0	0.011	0	54	0.585	193	LOC132179523	Corylus avellana	13451	0	Probable calcium-binding protein CML25	viridiplantae
A0ACM5KYF0	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.7	44.7	1.0		8.4e-10	8.4e-10	0.0	0.011	0	54	0.605	185	LOC132179590	Corylus avellana	13451	0	Probable calcium-binding protein CML25	viridiplantae
A0ACM5KYW8	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	37.2	37.2	1.0		1.6e-07	1.6e-07	0.0	0.012	0	59	0.632	185	LOC132179659	Corylus avellana	13451	0	Calmodulin-like protein 30	viridiplantae
A0ACM5L881	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	35.8	35.8	1.0		4.2e-07	4.2e-07	0.0	0.011	0	54	0.715	158	LOC132182456	Corylus avellana	13451	0	Calcium-binding protein CML24-like	viridiplantae
A0ACM5LBT0	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	33.5	33.5	1.0		2e-06	2e-06	0.0	0.012	0	59	0.216	542	LOC132183329	Corylus avellana	13451	0	Calcium-dependent protein kinase 26-like	viridiplantae
A0ACM5LHP7	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	32.2	32.2	1.0		5.1e-06	5.1e-06	0.0	0.013	0	64	0.726	175	LOC132184646	Corylus avellana	13451	0	Probable calcium-binding protein CML27	viridiplantae
A0ACM5LHS4	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.0	58.0	1.0		8.5e-14	8.5e-14	0.0	0.015	0	74	0.872	149	LOC132183712	Corylus avellana	13451	0	Calmodulin	viridiplantae
A0ACM5LNT2	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	32.4	32.4	1.0		4.5e-06	4.5e-06	0.0	0.013	0	64	0.726	175	LOC132184578	Corylus avellana	13451	0	Probable calcium-binding protein CML27	viridiplantae
A0ACM5LUZ7	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	63.4	63.4	1.0		2e-15	2e-15	0.0	0.011	0	54	0.671	164	LOC132188552	Corylus avellana	13451	0	Polcalcin Bet v 4-like	viridiplantae
A0ACM5LVZ4	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	39.2	39.2	1.0		3.8e-08	3.8e-08	0.0	0.012	0	59	0.659	176	LOC132188828	Corylus avellana	13451	0	Calmodulin-like protein 30	viridiplantae
A0ACM5LZF3	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	39.4	39.4	1.0		3.5e-08	3.5e-08	0.0	0.011	0	54	0.217	520	LOC132189771	Corylus avellana	13451	0	Calcium-dependent protein kinase 29	viridiplantae
A0ACM5M9L2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	31.5	31.5	1.0		7.9e-06	7.9e-06	0.0	0.012	0	59	0.191	597	LOC132191296	Corylus avellana	13451	0	Calcium-dependent protein kinase 20	viridiplantae
A0ACM5M9X9	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	31.4	31.4	1.0		8.9e-06	8.9e-06	0.0	0.011	0	54	0.213	531	LOC132191427	Corylus avellana	13451	0	Calcium-dependent protein kinase 32	viridiplantae
A0ACM5YKC0	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	31.6	31.6	1.0		7.6e-06	7.6e-06	0.0	0.011	0	54	0.755	151	LOC138872123	Nicotiana sylvestris	4096	0	Calmodulin-like protein 3	viridiplantae
A0ACM5Z085	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	41.0	41.0	1.0		1.1e-08	1.1e-08	0.0	0.012	0	59	0.219	516	LOC104222131	Nicotiana sylvestris	4096	0	Calcium-dependent protein kinase 29-like	viridiplantae
A0ACM6A1N5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	31.2	31.2	1.0		1e-05	1e-05	0.0	0.012	0	59	0.669	172	LOC104249434	Nicotiana sylvestris	4096	0	Probable calcium-binding protein CML18	viridiplantae
A0ACM6A648	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	34.6	34.6	1.0		9.4e-07	9.4e-07	0.0	0.011	0	54	0.679	168	LOC104244178	Nicotiana sylvestris	4096	0	Caltractin isoform X1	viridiplantae
A0ACM6AHM9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	40.0	40.0	1.0		2.2e-08	2.2e-08	0.0	0.012	0	59	0.588	199	LOC104222909	Nicotiana sylvestris	4096	0	Calmodulin-like protein 30 isoform X1	viridiplantae
A0ACM7BTV5	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	46.6	46.6	1.0		2.4e-10	2.4e-10	0.0	0.011	0	54	0.758	149	LOC105058841	Elaeis guineensis var. tenera	51953	0	Calmodulin isoform X1	viridiplantae
A0ACM7C4S4	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.1	32.1	1.0		5.5e-06	5.5e-06	0.0	0.012	0	59	0.596	193	LOC140856139	Elaeis guineensis var. tenera	51953	0	LOW QUALITY PROTEIN: probable calcium-binding protein CML10	viridiplantae
A0ACM7C5R2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	49.7	49.7	1.0		2.7e-11	2.7e-11	0.0	0.012	0	59	0.797	148	LOC140856430	Elaeis guineensis var. tenera	51953	0	Calmodulin-like isoform X1	viridiplantae
A0ACM7CD14	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.7	32.7	1.0		3.6e-06	3.6e-06	0.0	0.012	0	59	0.701	164	LOC140850990	Elaeis guineensis var. tenera	51953	0	LOW QUALITY PROTEIN: probable calcium-binding protein CML18	viridiplantae
A0ACM7CH48	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	35.5	35.5	1.0		5e-07	5e-07	0.0	0.012	0	59	0.195	585	LOC105033666	Elaeis guineensis var. tenera	51953	0	Calcium-dependent protein kinase 26 isoform X1	viridiplantae
A0ACM7CPL3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.2	32.2	1.0		5.1e-06	5.1e-06	0.0	0.012	0	59	0.693	166	LOC105048690	Elaeis guineensis var. tenera	51953	0	Probable calcium-binding protein CML13	viridiplantae
A0ACM7CRY3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	33.2	33.2	1.0		2.5e-06	2.5e-06	0.0	0.012	0	59	0.642	179	LOC140859344	Elaeis guineensis var. tenera	51953	0	Probable calcium-binding protein CML13	viridiplantae
A0ACM7CUZ1	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	33.6	33.6	1.0		1.8e-06	1.8e-06	0.0	0.012	0	59	0.693	166	LOC140859473	Elaeis guineensis var. tenera	51953	0	Probable calcium-binding protein CML13	viridiplantae
A0ACM7D0Z8	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	35.3	35.3	1.0		6e-07	6e-07	0.0	0.013	0	64	0.213	564	LOC101499014	Cicer arietinum	3827	0	LOW QUALITY PROTEIN: calcium-dependent protein kinase 26	viridiplantae
A0ACM7DE82	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	34.6	34.6	1.0		9.7e-07	9.7e-07	0.0	0.011	0	54	0.215	548	LOC101511771	Cicer arietinum	3827	0	Calcium-dependent protein kinase 2-like	viridiplantae
A0ACM7DEU2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	39.0	39.0	1.0		4.6e-08	4.6e-08	0.0	0.012	0	59	0.279	412	LOC101498518	Cicer arietinum	3827	0	Uncharacterized protein	viridiplantae
A0ACM8QL29	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	31.9	31.9	1.0		6.3e-06	6.3e-06	0.0	0.013	0	64	0.753	162	VIT_01s0011g02470	Vitis vinifera	29760	0	Uncharacterized protein	viridiplantae
A0ACM8QP42	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.4	32.4	1.0		4.5e-06	4.5e-06	0.0	0.012	0	59	0.699	163	VIT_16s0039g01880	Vitis vinifera	29760	0	Uncharacterized protein	viridiplantae
A0ACM8QP50	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	43.9	43.9	1.0		1.5e-09	1.5e-09	0.0	0.011	0	54	0.209	536	VIT_19s0090g00410	Vitis vinifera	29760	0	Uncharacterized protein	viridiplantae
A0ACM8QQ15	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	33.7	33.7	1.0		1.7e-06	1.7e-06	0.0	0.012	0	59	0.706	163	VIT_02s0012g02060	Vitis vinifera	29760	0	Uncharacterized protein	viridiplantae
A0ACM8RGI1	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	38.6	38.6	1.0		5.8e-08	5.8e-08	0.0	0.012	0	59	0.657	181	LOC123164230	Triticum aestivum	4565	0	Uncharacterized protein	viridiplantae
A2WN93	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.9	58.9	1.0		4.6e-14	4.6e-14	0.0	0.015	0	74	0.872	149	CAM1-1	Oryza sativa subsp. indica	39946	1	Calmodulin-1	viridiplantae
A2WNH1	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.7	57.7	1.0		1e-13	1e-13	0.0	0.015	0	74	0.872	149	CAM3	Oryza sativa subsp. indica	39946	1	Calmodulin-3	viridiplantae
A2WW61	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	54.0	54.0	1.0		1.4e-12	1.4e-12	0.0	0.011	0	54	0.224	501	OsI_04143	Oryza sativa subsp. indica	39946	0	non-specific serine/threonine protein kinase	viridiplantae
A2X8E5	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	35.6	35.6	1.0		4.8e-07	4.8e-07	0.0	0.011	0	54	0.203	548	OsI_08506	Oryza sativa subsp. indica	39946	0	non-specific serine/threonine protein kinase	viridiplantae
A2XBC7	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	39.4	39.4	1.0		3.5e-08	3.5e-08	0.0	0.013	0	64	0.238	500	OsI_09572	Oryza sativa subsp. indica	39946	0	non-specific serine/threonine protein kinase	viridiplantae
A2XWE2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	43.3	43.3	1.0		2.3e-09	2.3e-09	0.0	0.012	0	59	0.214	533	OsI_16970	Oryza sativa subsp. indica	39946	0	non-specific serine/threonine protein kinase	viridiplantae
A2Y1Q8	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	32.8	32.8	1.0		3.3e-06	3.3e-06	0.0	0.011	0	54	0.598	189	OsI_18939	Oryza sativa subsp. indica	39946	0	EF-hand domain-containing protein	viridiplantae
A2Y609	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.8	58.8	1.0		4.7e-14	4.7e-14	0.0	0.015	0	74	0.872	149	CAM2	Oryza sativa subsp. indica	39946	1	Calmodulin-2	viridiplantae
A2Y7U1	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	32.9	32.9	1.0		3e-06	3e-06	0.0	0.013	0	64	0.7	170	OsI_21110	Oryza sativa subsp. indica	39946	0	EF-hand domain-containing protein	viridiplantae
A2YIE4	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.2	32.2	1.0		5.1e-06	5.1e-06	0.0	0.012	0	59	0.199	568	OsI_24986	Oryza sativa subsp. indica	39946	0	non-specific serine/threonine protein kinase	viridiplantae
A2YLU1	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.8	44.8	1.0		8.2e-10	8.2e-10	0.0	0.011	0	54	0.21	533	OsI_26188	Oryza sativa subsp. indica	39946	0	non-specific serine/threonine protein kinase	viridiplantae
A2Z6T6	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	42.8	42.8	1.0		3.2e-09	3.2e-09	0.0	0.014	0	69	0.61	200	OsI_33398	Oryza sativa subsp. indica	39946	0	EF-hand domain-containing protein	viridiplantae
A2ZFR7	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	55.6	55.6	1.0		4.4e-13	4.4e-13	0.0	0.011	0	54	0.742	151	OsI_36622	Oryza sativa subsp. indica	39946	0	EF-hand domain-containing protein	viridiplantae
A2ZMG4	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	43.9	43.9	1.0		1.5e-09	1.5e-09	0.0	0.013	0	64	0.723	166	OsI_39013	Oryza sativa subsp. indica	39946	0	EF-hand domain-containing protein	viridiplantae
A2ZVI7	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	45.8	45.8	1.0		4.1e-10	4.1e-10	0.0	0.013	0	64	0.236	518	CPK1	Oryza sativa subsp. japonica	39947	1	Calcium-dependent protein kinase 1	viridiplantae
A4RRH9	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.1	58.1	1.0		7.8e-14	7.8e-14	0.0	0.015	0	74	0.872	149	OSTLU_39965	Ostreococcus lucimarinus (strain CCE9901)	436017	0	EF-hand domain-containing protein	viridiplantae
A4RRL8	unassigned	none	module	ryr.hmm matched only 104 profile positions (< 200) — a shared module, not a family assignment	0.0	45.8	45.8	1.0		3.9e-10	3.9e-10	0.0	0.021	0	104	0.439	246	OSTLU_13885	Ostreococcus lucimarinus (strain CCE9901)	436017	0	B30.2/SPRY domain-containing protein	viridiplantae
