Proteome Id	Organism	Organism Id	Protein count
UP000830158	Amycolatopsis thermalba	944492	6751
UP000830167	Fodinisporobacter ferrooxydans	2901836	4305
UP000830198	Chitinophaga filiformis (Myxococcus filiformis) (Flexibacter filiformis)	104663	6352
UP000830326	Halobacillus amylolyticus	2932259	3979
UP000830343	Macrococcus armenti	2875764	2127
UP000830401	Hymenobacter volaticus	2932254	5712
UP000830454	Flavobacterium sediminilitoris	2024526	3513
UP000830552	Chryseobacterium nepalense	1854498	3520
UP000830583	Flavobacterium azooxidireducens	1871076	3242
UP000830631	Microbacterium aurugineum	2851642	3397
UP000830639	Gottfriedia acidiceleris	371036	4150
UP000830781	Sulfitobacter pontiacus	60137	3687
UP000830835	Thermostichus vulcanus str. 'Rupite'	2813851	3360
UP000830837	Bacillus rugosus	2715209	3967
UP000830881	Photobacterium sp. (strain ATCC 43367)	379097	3594
UP000831019	Sulfitobacter dubius	218673	4012
UP000831068	Chryseobacterium oryzae	2929799	2852
UP000831113	Hymenobacter tibetensis	497967	4952
UP000831120	Thermus brockianus	56956	2471
UP000831151	Fenollaria massiliensis	938288	1438
UP000831181	Nicoliella spurrieriana	2925830	1628
UP000831290	Abyssalbus ytuae	2926907	3605
UP000831304	Agromyces soli	659012	3552
UP000831327	Roseomonas fluvialis	1750527	5261
UP000831390	Hymenobacter monticola	1705399	5058
UP000831422	Acinetobacter portensis	1839785	2695
UP000831460	Chryseobacterium suipulveris	2929800	2749
UP000831467	Microbacterium sufflavum	2851649	3379
UP000831484	Rhodococcus qingshengii JCM 15477	1303681	6681
UP000831485	Geomonas paludis	2740185	4326
UP000831495	Bombilactobacillus folatiphilus	2923362	1496
UP000831532	Massilia violaceinigra	2045208	6480
UP000831534	Conchiformibius kuhniae	211502	2378
UP000831537	Gracilibacillus salinarum	2932255	4262
UP000831607	Orrella daihaiensis	2782176	2525
UP000831692	Enterococcus innesii	2839759	3342
UP000831759	Alcaligenes aquatilis	323284	3509
UP000831775	Leucobacter rhizosphaerae	2932245	2996
UP000831782	Gracilibacillus caseinilyticus	2932256	4104
UP000831785	Hymenobacter cellulosivorans	2932249	5056
UP000831786	Leucobacter allii	2932247	3221
UP000831787	Halobacillus salinarum	2932257	4078
UP000831796	Hymenobacter cellulosilyticus	2932248	5354
UP000831859	Apilactobacillus apisilvae	2923364	1465
UP000831880	Halobacillus shinanisalinarum	2932258	4460
UP000831921	Sphingomonas glaciei	2938948	2782
UP000831947	Bombilactobacillus thymidiniphilus	2923363	1398
UP000831963	Microbacterium galbinum	2851646	3281
UP000832011	Vitreoscilla massiliensis	1689272	3509
UP000832034	Vitreoscilla stercoraria	61	2440
UP000832041	Thermobifida alba (Thermomonospora alba)	53522	4154
UP000832097	Agromyces larvae	2929802	3687
UP000834611	Providencia rettgeri	587	4628
UP000835792	Citrobacter youngae	133448	5134
UP000837205	Citrobacter werkmanii	67827	5830
UP000837803	Neolewinella maritima	1383882	3545
UP000837932	Emticicia aquatica	1681835	4164
UP000838100	Sinobacterium norvegicum	1641715	3504
UP000838102	Convivina praedatoris	2880963	1541
UP000838160	Vibrio hippocampi	654686	4017
UP000838308	Neobacillus rhizosphaerae	2880965	4815
UP000838324	Paenibacillus auburnensis	2905649	5653
UP000838464	Halomonas sp. TD01	999141	3821
UP000838672	Vibrio stylophorae	659351	3158
UP000838686	Paenibacillus plantiphilus	2905650	5292
UP000838748	Vibrio marisflavi CECT 7928	634439	4332
UP000838749	Paenibacillus pseudetheri	2897682	6034
UP000838821	Paenibacillus allorhizoplanae	2905648	7004
UP000839052	Candidatus Nitrotoga arctica	453162	3108
UP000886469	Candidatus Accumulibacter contiguus	2954381	4284
UP000886476	Bradyrhizobium aeschynomenes	2734909	6651
UP000886607	Tetragenococcus koreensis	290335	2507
UP000886818	Crassaminicella indica	2855394	2415
UP000886848	Pseudomonas asgharzadehiana	2842349	5425
UP000886900	Pseudomonas farris	2841207	5760
UP000887023	Skermania pinensis	39122	3782
UP000887104	Shewanella sairae	190310	4669
UP000887222	Noviherbaspirillum aridicola	2849687	4164
UP000887300	Acidithiobacillus ferridurans	1232575	3434
UP000887421	Phytopseudomonas seleniipraecipitans	640205	4087
UP000889800	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	1140	2657
UP000893823	Agromyces flavus	589382	3466
UP000955338	Mergibacter septicus	221402	1654
UP000996601	Shinella lacus	2654216	6716
UP001017257	Microvirga terrae	2740529	5487
UP001041814	Rubrivivax gelatinosus (Rhodocyclus gelatinosus) (Rhodopseudomonas gelatinosa)	28068	4888
UP001046350	Pseudomonas fakonensis	2842355	5269
UP001047646	Pseudomonas muyukensis	2842357	4763
UP001048763	Pseudomonas triticicola	2842345	5043
UP001048976	Pseudomonas azadiae	2843612	5348
UP001049200	Pseudomonas azerbaijanoccidentalis	2842347	6065
UP001049518	Actinomadura graeca	2750812	7631
UP001050808	Streptomyces violascens	67381	8078
UP001050975	Microseira wollei NIES-4236	2530354	9431
UP001052140	Pasteurella canis	753	1968
UP001052655	Streptomyces daghestanicus	66885	7199
UP001052739	Streptomyces hydrogenans	1873719	8222
UP001053296	Pseudodesulfovibrio sediminis	2810563	3548
UP001054801	Thiothrix winogradskyi	96472	4148
UP001054811	Microbacterium elymi	2909587	2674
UP001054820	Thiomicrorhabdus immobilis	2791037	2234
UP001054846	Gloeobacter morelensis MG652769	2781736	4505
UP001054854	Streptomyces hygroscopicus subsp. sporocinereus	3470008	8763
UP001054892	Pseudomonas tohonis	2725477	6192
UP001054897	Ectopseudomonas hydrolytica	2493633	4854
UP001055013	Caballeronia novacaledonica	1544861	7973
UP001055014	Cupriavidus pauculus	82633	6064
UP001055025	Granulimonas faecalis	2894155	1962
UP001055039	Methylorubrum aminovorans	269069	5667
UP001055057	Methylobacterium trifolii	1003092	4885
UP001055093	Methylorubrum suomiense	144191	5236
UP001055101	Methylobacterium thuringiense	1003091	4387
UP001055102	Methylobacterium jeotgali	381630	4271
UP001055108	Methylobacterium gregans	374424	5352
UP001055117	Methylobacterium cerastii	932741	5125
UP001055125	Methylobacterium iners	418707	5277
UP001055149	Ligilactobacillus pabuli	2886039	2159
UP001055153	Methylobacterium isbiliense	315478	6612
UP001055156	Methylobacterium organophilum	410	4671
UP001055159	Mycolicibacterium rufum	318424	5725
UP001055167	Methylobacterium crusticola	1697972	6838
UP001055171	Mycobacterium lentiflavum	141349	5520
UP001055185	Faecalibacterium gallinarum	2903556	2609
UP001055200	Mycolicibacillus parakoreensis	1069221	3651
UP001055209	Methylobacterium mesophilicum	39956	5582
UP001055247	Methylobacterium hispanicum	270350	6307
UP001055253	Mycobacterium ulcerans	1809	4277
UP001055286	Methylobacterium frigidaeris	2038277	7216
UP001055303	Methylobacterium dankookense	560405	5737
UP001055307	Methylobacterium bullatum	570505	4601
UP001055336	Mycobacterium paraterrae	577492	5088
UP001055337	Mycolicibacterium crocinum	388459	5853
UP001055420	Dyadobacter chenhuakuii	2909339	5044
UP001055429	Brevundimonas albigilva	1312364	3227
UP001055437	Clostridium septicum	1504	2991
UP001055453	Nostoc cf. commune SO-36	449208	6744
UP001055580	Sphingomonas donggukensis	2949093	2787
UP001055618	Pectobacterium polaris	2042057	4337
UP001055658	Microbulbifer variabilis	266805	4129
UP001055804	Futiania mangrovi	2959716	3176
UP001055868	Brachybacterium kimchii	2942909	3815
UP001055911	Fructilactobacillus cliffordii	2940299	1376
UP001055940	Nocardiopsis exhalans	163604	6592
UP001055955	Candidatus Comchoanobacter bicostacola	2919598	930
UP001056035	Paraconexibacter antarcticus	2949664	4805
UP001056079	Streptomyces filamentosus (Streptomyces roseosporus)	67294	6593
UP001056093	Fructobacillus americanaquae	2940302	1289
UP001056109	Arcanobacterium pinnipediorum	1503041	1633
UP001056164	Fructilactobacillus carniphilus	2940297	1397
UP001056201	Aquincola tertiaricarbonis	391953	6354
UP001056208	Clavibacter nebraskensis	31963	2824
UP001056218	Peptoniphilus genitalis	3036303	1766
UP001056255	Grimontia kaedaensis	2872157	4726
UP001056291	Sneathiella marina	2950108	3815
UP001056336	Jatrophihabitans telluris	2038343	3751
UP001056374	Streptomyces phaeoluteigriseus	114686	7628
UP001056381	SAR86 cluster bacterium	2030880	1057
UP001056383	Streptomyces sudanensis	436397	4372
UP001056386	Burkholderia glumae (Pseudomonas glumae)	337	5916
UP001056426	Xiashengella succiniciproducens	2949635	2420
UP001056429	Oceanirhabdus seepicola	2828781	4756
UP001056455	Ornithinimicrobium faecis	2934158	4153
UP001056500	Brevibacillus ruminantium	2950604	5238
UP001056535	Ornithinimicrobium cryptoxanthini	2934161	3383
UP001056539	Thermospira aquatica	2828656	2323
UP001056588	Staphylococcus edaphicus	1955013	2512
UP001056610	Candidatus Mycobacterium methanotrophicum	2943498	4298
UP001056619	Qipengyuania citrea	225971	3283
UP001056635	Mixta hanseatica	2872648	4011
UP001056648	Cupriavidus gilardii	82541	5164
UP001056649	Candidatus Endoriftia persephonae	393765	3156
UP001056681	Luteibacter flocculans	2780091	3639
UP001056693	Ruminococcus bromii	40518	2291
UP001056707	Fructilactobacillus myrtifloralis	2940301	1369
UP001056708	Phormidium yuhuli AB48	2940671	4024
UP001056716	Acinetobacter tibetensis	2943497	3099
UP001056815	Stenotrophomonas rhizophila	216778	3834
UP001056851	Pseudomonas siliginis	2842346	5238
UP001056873	Serratia entomophila	42906	4553
UP001056890	Aeromonas encheleia	73010	3874
UP001056937	Sphingomonas morindae	1541170	3869
UP001057025	Fructilactobacillus hinvesii	2940300	1394
UP001057074	Klebsiella africana	2489010	4831
UP001057134	Paenibacillus konkukensis	2020716	6768
UP001057142	Providencia vermicola	333965	3735
UP001057291	Collibacillus ludicampi	2771369	4073
UP001057348	Bacillus vallismortis	72361	3898
UP001057474	Legionella lytica	96232	3074
UP001057481	Periweissella beninensis	504936	1745
UP001057498	Sphaerotilus microaerophilus	2914710	5168
UP001057520	Caulobacter sp. RL271	3458546	5031
UP001057522	Helicobacter colisuis	2949739	1564
UP001057532	Fructilactobacillus ixorae	1750535	1335
UP001057561	Dolichospermum heterosporum TAC447	747523	4935
UP001057702	Streptomyces humicola	2953240	6176
UP001057738	Streptomyces yangpuensis	1648182	7051
UP001057753	Salipaludibacillus agaradhaerens (Bacillus agaradhaerens)	76935	3929
UP001057860	Yersinia alsatica	2890317	4269
UP001057868	Clostridium folliculivorans	2886038	4720
UP001057877	Paenibacillus spongiae	2909671	6592
UP001057998	Photobacterium atrarenae	865757	4661
UP001058003	Dactylosporangium aurantiacum	35754	10000
UP001058016	Turicibacter bilis	2735723	2445
UP001058074	Inconstantimicrobium mannanitabidum	1604901	4275
UP001058098	Mesorhizobium onobrychidis	2775404	6713
UP001058120	Taurinivorans muris	2787751	1922
UP001058124	Leminorella grimontii	82981	3797
UP001058184	Leisingera caerulea (Phaeobacter caeruleus)	506591	4245
UP001058236	Streptomyces cavourensis	67258	6696
UP001058267	Alistipes senegalensis JC50	1033732	3124
UP001058271	Dactylosporangium roseum	47989	7400
UP001058273	Vagococcus luciliae	2920380	2011
UP001058290	Comamonas squillarum	2977320	4487
UP001058364	Mesomycoplasma molare	171288	744
UP001058461	Marinobacterium rhizophilum	420402	4502
UP001058514	Leisingera aquaemixtae	1396826	4230
UP001058533	Sphingomonas qomolangmaensis	2918765	3146
UP001058553	Erwinia pyrifoliae	79967	3562
UP001058569	Mycoplasmopsis caviae	55603	986
UP001058602	Vibrio japonicus	1824638	3766
UP001058626	Mycobacterium pseudoshottsii	265949	5587
UP001058650	Laceyella sacchari (Thermoactinomyces thalpophilus)	37482	3105
UP001058739	Brucella pseudintermedia	370111	3980
UP001058860	Svornostia abyssi	2898438	4856
UP001058980	Pandoraea commovens	2508289	5210
UP001059120	Vibrio pelagius	28169	3850
UP001059252	Mycoplasma iguanae	292461	588
UP001059295	Alistipes ihumii AP11	1211813	2152
UP001059380	Occallatibacter riparius	1002689	5455
UP001059401	Treponema putidum	221027	2563
UP001059475	Bartonella harrusi	2961895	1719
UP001059480	Granulicatella seriolae	2967226	1957
UP001059576	Mycoplasmopsis equigenitalium	114883	670
UP001059597	Streptomyces nigrescens	1920	8455
UP001059607	Pseudomonas nunensis	2961896	6294
UP001059610	Pragia fontium	82985	3309
UP001059617	Dactylosporangium fulvum	53359	9384
UP001059672	Pseudomonas benzenivorans	556533	4234
UP001059773	Oceanobacillus jeddahense	1462527	4720
UP001059819	Mycoplasma cottewii	51364	828
UP001059824	Candidatus Mycosynbacter amalyticus	2665156	1120
UP001059836	Gordonia pseudamarae	2831662	4214
UP001059844	Flavobacterium cerinum	2502784	3606
UP001059859	Arthrobacter zhaoxinii	2964616	3140
UP001059912	Vibrio campbellii	680	5221
UP001059934	SAR92 clade bacterium H455	2974818	2631
UP001059950	Amphritea atlantica	355243	4050
UP001059971	Sphingomonas bisphenolicum	296544	4933
UP001059985	Neoehrlichia mikurensis	89586	908
UP001060012	Arcobacter roscoffensis	2961520	2869
UP001060027	Streptococcus toyakuensis	2819619	1950
UP001060039	Microcella humidisoli	2963406	2518
UP001060070	Mesorhizobium ciceri	39645	6430
UP001060104	Bacteroides faecis	674529	5386
UP001060112	Allocoprobacillus halotolerans	2944914	3057
UP001060123	Rhizobium sullae (Rhizobium hedysari)	50338	6967
UP001060150	Streptomyces changanensis	2964669	5750
UP001060164	Ruminococcus gauvreauii	438033	3720
UP001060245	Microbacterium maritypicum (Microbacterium liquefaciens)	33918	3573
UP001060261	Deinococcus rubellus	1889240	2976
UP001060275	Devosia ureilytica	2952754	3580
UP001060325	Exiguobacterium aurantiacum	33987	3114
UP001060336	Nisaea acidiphila	1862145	4367
UP001060414	Geoalkalibacter halelectricus	2847045	3766
UP001060504	Mycolicibacterium cyprinidarum	2860311	3844
UP001060566	Bacillus pretiosus	2983392	5303
UP001060733	Streptomyces albidicamelliae	2981135	7277
UP001060895	Gluconacetobacter sacchari DSM 12717	1307940	4174
UP001061070	Gluconobacter frateurii NRIC 0228	1307946	3056
UP001061282	Silvania confinis	2926470	4515
UP001061298	Streptomyces cynarae	2981134	7749
UP001061302	Chitiniphilus purpureus	2981137	3668
UP001061361	Pseudodesulfovibrio portus	231439	3178
UP001061452	Komagataeibacter intermedius NRIC 0521	1307934	3394
UP001061862	Devosia neptuniae	191302	4520
UP001061991	Phyllobacterium zundukense	1867719	5846
UP001061999	Pseudomonas agronomica	2979328	5814
UP001062027	Leclercia tamurae	2926467	4339
UP001062165	Reichenbachiella carrageenanivorans	2979869	3774
UP001062263	Akkermansia biwaensis	2946555	2543
UP001062738	Fusobacterium simiae	855	2270
UP001062776	Asaia krungthepensis NRIC 0535	1307925	3072
UP001062901	Saccharibacter floricola DSM 15669	1123227	2049
UP001063228	Pseudomonas phytophila	2867264	5682
UP001063350	Desulfolithobacter dissulfuricans	2795293	3174
UP001063368	Arthrobacter koreensis	199136	3135
UP001063475	Pseudomonas mercuritolerans	2951809	5462
UP001063782	Moraxella nasicaprae	2904122	1896
UP001063816	Silvania hatchlandensis	2926469	4382
UP001064027	Rossellomorea vietnamensis	218284	4469
UP001064087	Roseovarius pelagicus	2980108	3982
UP001064106	Alloalcanivorax balearicus MACL04	1177182	4297
UP001064262	Winslowiella arboricola	2978220	4789
UP001064390	Streptomyces vinaceusdrappus	67376	6832
UP001064504	Pseudomonas promysalinigenes	485898	4645
UP001064632	Tahibacter amnicola	2976241	4948
UP001064782	Mycobacterium kiyosense	2871094	5646
UP001064879	Brevibacterium spongiae	2909672	3619
UP001064896	Pseudomonas solani	2731552	6087
UP001064933	Roseateles amylovorans	2978473	5024
UP001064971	Deinococcus aetherius	200252	4847
UP001065047	Acetobacter malorum DSM 14337	1307910	3405
UP001065174	Reichenbachiella agarivorans	2979464	3646
UP001065265	Qipengyuania spongiae	2909673	2823
UP001065322	Thalassolituus hydrocarboniclasticus	2742796	3564
UP001065549	Hominibacterium faecale	2839743	4083
UP001065593	Lysinibacillus piscis	2518931	3719
UP001066327	Rhodococcus opacus (Nocardia opaca)	37919	8635
UP001067235	Gordonia rubripertincta (Rhodococcus corallinus)	36822	5600
UP001067708	Brevibacillus halotolerans	1507437	4582
UP001068379	Castellaniella denitrificans	56119	2912
UP001069090	Dasania phycosphaerae	2950436	3728
UP001069145	Aerococcus urinae	1376	1727
UP001069802	Kiloniella laminariae	454162	4059
UP001070176	Chryseobacterium luquanense	2983766	3990
UP001071110	Corynebacterium pilbarense	1288393	2239
UP001071230	Acididesulfobacillus acetoxydans	1561005	4032
UP001072007	Aerococcus loyolae	2976809	1783
UP001072034	Actinomyces israelii	1659	3165
UP001072952	Staphylococcus pettenkoferi	170573	2497
UP001073122	Chryseobacterium formosus	1537363	4202
UP001073227	Hoeflea algicola	2983763	4660
UP001074635	Alcaligenes nematophilus	2994643	3783
UP001074726	Nocardioides pini	2975053	4292
UP001075001	Klebsiella huaxiensis	2153354	6263
UP001076464	Roseateles hydrophilus	2975054	4167
UP001078443	Clostridium aestuarii	338193	3215
UP001079430	Sinorhizobium psoraleae	520838	6120
UP001079657	Clostridium ganghwense	312089	3796
UP001081071	Rhodococcus ruber	1830	5465
UP001081283	Hoeflea ulvae	2983764	4632
UP001081467	Dellaglioa carnosa	2995136	1526
UP001081709	Corynebacterium pygosceleis	2800406	2254
UP001082703	Caproiciproducens galactitolivorans	642589	2684
UP001082899	Robbsia betulipollinis	2981849	4344
UP001083770	Henriciella marina	453851	3214
UP001084197	Natronobacillus azotifigens	472978	3084
UP001084650	Mycolicibacterium iranicum (Mycobacterium iranicum)	912594	6186
UP001106592	Pseudomonas aegrilactucae	2854028	5076
UP001107961	Alloalcanivorax xenomutans	1094342	4429
UP001108025	Chryseobacterium turcicum	2898076	3921
UP001108027	Alloalcanivorax marinus	1177169	3719
UP001108029	Streptomyces guryensis	2886947	9035
UP001108089	Gordonia tangerina	2911060	4762
UP001108123	Anaerosalibacter bizertensis	932217	2355
UP001138460	Pectobacterium zantedeschiae	2034769	4409
UP001138540	Sphingobium lignivorans	2735886	3979
UP001138661	Roseobacter insulae	2859783	4680
UP001138681	Erythrobacter crassostreae	2828328	2447
UP001138686	Halomarinibacterium sedimenti	2857106	2678
UP001138709	Neoroseomonas eburnea	1346889	5425
UP001138751	Neoroseomonas soli	1081025	5005
UP001138757	Sphingobium nicotianae	2782607	4128
UP001138768	Lamprobacter modestohalophilus	1064514	5062
UP001138793	Oceanobacillus polygoni	1235259	4399
UP001138802	Thiocapsa imhoffii	382777	3952
UP001138894	Winogradskyella luteola	2828330	3194
UP001138921	Aminobacter anthyllidis	1035067	6304
UP001138961	Loktanella gaetbuli	2881335	3242
UP001138989	Stutzerimonas kunmingensis	1211807	4471
UP001138997	Kineosporia babensis	499548	8041
UP001139000	Dyadobacter chenwenxiniae	2906456	6017
UP001139006	Ligilactobacillus ubinensis	2876789	2412
UP001139011	Fictibacillus marinisediminis	2878389	4522
UP001139012	Bradyrhizobium zhengyangense	2911009	8161
UP001139028	Microbulbifer okhotskensis	2926617	4581
UP001139031	Nannocystis pusilla	889268	8460
UP001139035	Jiella avicenniae	2907202	4511
UP001139068	Candidatus Mycolicibacterium alkanivorans	2954114	3576
UP001139089	Rhizobium quercicola	2901226	4522
UP001139095	Marinomonas algarum	2883105	2916
UP001139103	Blastopirellula sediminis	2894196	5498
UP001139104	Candidatus Rhodoblastus alkanivorans	2954117	3878
UP001139125	Gracilimonas sediminicola	2952158	3108
UP001139150	Halalkalibacter alkaliphilus	2917993	4497
UP001139157	Nocardia pulmonis	2951408	7248
UP001139158	Arthrobacter caoxuetaonis	2886935	3650
UP001139168	Arthrobacter gengyunqii	2886940	3313
UP001139171	Limnobaculum eriocheiris	2897391	3265
UP001139179	Halalkalibacter oceani	1653776	4263
UP001139193	Hymenobacter cyanobacteriorum	2926463	4436
UP001139199	Neotamlana laminarinivorans	2883124	3199
UP001139207	Corynebacterium kalidii	2931982	2692
UP001139226	Christiangramia lutea	1607951	3141
UP001139238	Moraxella tetraodonis	2767221	2289
UP001139260	Flavobacterium pygoscelis	2893176	3123
UP001139263	Sulfoacidibacillus ferrooxidans	2005001	3230
UP001139286	Neotamlana sargassicola	2883125	3083
UP001139289	Microbacterium tenebrionis	2830665	2636
UP001139290	Citrobacter meridianamericanus	2894201	5007
UP001139293	Shewanella pneumatophori	314092	4121
UP001139308	Paraburkholderia tagetis	2913261	7379
UP001139311	Roseicella aerolata	2883479	5524
UP001139319	Gilvimarinus xylanilyticus	2944139	3360
UP001139333	Shewanella gaetbuli	220752	3327
UP001139336	Corynebacterium uropygiale	1775911	2212
UP001139344	Christiangramia crocea	2904124	3389
UP001139347	Paenibacillus mangrovi	2931978	5207
UP001139353	Scleromatobacter humisilvae	2897159	5687
UP001139354	Microbacterium allomyrinae	2830666	3665
UP001139366	Flavobacterium potami	2872310	4781
UP001139369	Polaribacter marinus	2916838	3020
UP001139384	Streptomyces muensis	1077944	8668
UP001139408	Shewanella algicola	640633	4287
UP001139410	Sphingomonas cremea	2904799	2552
UP001139414	Christiangramia sediminis	2881336	2948
UP001139447	Variovorax terrae	2923278	4604
UP001139450	Mucilaginibacter straminoryzae	2932774	4039
UP001139451	Sphingomonas tagetis	2949092	4459
UP001139461	Aequorivita vitellina	2874475	3238
UP001139462	Aequorivita xiaoshiensis	2874476	2761
UP001139474	Idiomarina rhizosphaerae	2961572	2661
UP001139477	Limimaricola litoreus	2955316	3787
UP001139485	Nocardioides bruguierae	2945102	4218
UP001139486	Sphingomonas liriopis	2949094	3328
UP001139488	Vibrio gelatinilyticus	2893468	3803
UP001139493	Promicromonospora thailandica	765201	4839
UP001139502	Rothia santali	2949643	2872
UP001139516	Roseomonas acroporae	2937791	5567
UP001139521	Zunongwangia pacifica	2911062	4330
UP001139522	Marinomonas maritima	2940935	3531
UP001139534	Paenibacillus mellifer	2937794	4655
UP001139559	Vibrio amylolyticus	2847292	4249
UP001139646	Colwellia maritima	2912588	4156
UP001139648	Nonomuraea thailandensis	1188745	12816
UP001139682	Stutzerimonas marianensis	2929513	4312
UP001139700	Dyadobacter fanqingshengii	2906443	5186
UP001139701	Acinetobacter sedimenti	2919922	2199
UP001139721	Legionella maioricensis	2896528	3421
UP001139722	Agromyces terreus	424795	3265
UP001139955	Pseudomonas koreensis	198620	5851
UP001139971	Tahibacter soli	2983605	5335
UP001139994	Pseudomonas peradeniyensis	2745488	5151
UP001140076	Streptomonospora mangrovi	2883123	5361
UP001140293	[Mycobacterium] manitobense	190147	5861
UP001140817	Terrisporobacter muris	2963284	3998
UP001141183	Clostridium tertium	1559	4342
UP001141259	Umezawaea endophytica	1654476	9686
UP001141619	Govanella unica	2975056	2801
UP001141629	Mycobacterium yunnanensis	368477	6056
UP001141933	Phocaeicola acetigenes	3016083	2631
UP001141950	Paenibacillus soyae	2969249	5833
UP001142057	Chryseobacterium pyrolae	2987481	4159
UP001142078	Anaerosalibacter massiliensis	1347392	3174
UP001142153	Mycobacterium hippophais	3016340	5574
UP001142175	Aquiflexum gelatinilyticum	2961943	4150
UP001142291	Microbacterium dextranolyticum	36806	2865
UP001142292	Nocardioides luteus	1844	4779
UP001142317	Microbacterium imperiale	33884	2959
UP001142325	Microbacterium keratanolyticum	67574	2916
UP001142372	Leifsonia poae	110933	3891
UP001142374	Streptomyces telluris	2720021	7007
UP001142400	Streptomyces malaysiensis subsp. samsunensis	459658	9208
UP001142444	Actinobacillus equuli subsp. equuli	202947	2317
UP001142462	Microbacterium barkeri	33917	3241
UP001142592	Pedobacter agri	454586	4428
UP001142610	Parvularcula maris	2965077	2905
UP001142648	Tsuneonella litorea	2976475	2899
UP001142690	Pseudomonas fragariae (ex Marin et al. 2024)	3080056	5133
UP001142810	Alteromonas aquimaris	2998417	3087
UP001143192	Bacteroides muris (ex Fokt et al. 2023)	2937417	3494
UP001143304	Candidatus Marimicrobium litorale	2518991	3509
UP001143307	Candidatus Seongchinamella marina	2518990	3767
UP001143309	Methylopila turkensis	1437816	3672
UP001143328	Pseudomonas turukhanskensis	1806536	5325
UP001143330	Ancylobacter defluvii	1282440	5007
UP001143347	Gordonia aquimaris	2984863	4805
UP001143349	Paracoccus kondratievae	135740	3830
UP001143362	Candidatus Litorirhabdus singularis	2518993	4216
UP001143364	Methylopila jiangsuensis	586230	3511
UP001143370	Ancylobacter dichloromethanicus	518825	4862
UP001143372	Hansschlegelia plantiphila	374655	3523
UP001143391	Marinobacter iranensis	2962607	4505
UP001143463	Pseudonocardia halophobica	29401	7468
UP001143474	Streptosporangium carneum	47481	8922
UP001143486	Maricaulis virginensis	144022	3488
UP001143509	Brevundimonas intermedia	74315	3465
UP001143543	Neptunitalea lumnitzerae	2965509	3329
UP001143545	Neptunitalea chrysea	1647581	3252
UP001144036	Nonomuraea corallina	2989783	7211
UP001144096	Amycolatopsis iheyensis	2945988	9681
UP001144204	Philodulcilactobacillus myokoensis	2929573	1608
UP001144205	Sinisalibacter aestuarii	2949426	4126
UP001144256	Vallitalea longa	2936439	4860
UP001144280	Phytohabitans aurantiacus	3016789	9241
UP001144313	Glycomyces algeriensis	256037	5056
UP001144323	Methylocystis echinoides	29468	5079
UP001144341	Pedobacter rhodius	3004098	3958
UP001144347	Pedobacter punctiformis	3004097	3573
UP001144352	Geobacter hydrogenophilus	40983	3632
UP001144372	Desulforhabdus amnigena	40218	3884
UP001144396	Agromyces rhizosphaerae	88374	3399
UP001144451	Brachybacterium conglomeratum	47846	3397
UP001144471	Propionigenium maris DSM 9537	1123000	3891
UP001144612	Clostridium brassicae	2999072	3741
UP001144805	Kaistia nematophila	2994654	4779
UP001145022	Pseudomonas atacamensis	2565368	5401
UP001145050	Terrihalobacillus insolitus	2950438	3508
UP001145069	Aquibacillus salsiterrae	2950439	3464
UP001145072	Aquibacillus koreensis	279446	4118
UP001145087	Draconibacterium aestuarii	2998507	4880
UP001145145	Sellimonas catena	2994035	3578
UP001145353	Chromohalobacter moromii	2860329	3169
UP001146015	Enterobacter nematophilus	2994648	4293
UP001146019	Acinetobacter nematophilus	2994642	3953
UP001146067	Glycomyces luteolus	2670330	5132
UP001146336	Weissella fermenti	2987699	2199
UP001146453	Corynebacterium lehmanniae	2913497	2349
UP001146468	Corynebacterium meitnerae	2913498	2078
UP001146469	Corynebacterium evansiae	2913499	1921
UP001146505	Corynebacterium macclintockiae	2913501	1931
UP001146670	Aerococcus kribbianus	2999064	1446
UP001147148	Vagococcus proximus	2991417	2203
UP001147653	Solirubrobacter phytolaccae	1404360	7170
UP001147700	Solirubrobacter deserti	2282478	6752
UP001147830	Thalassolituus pacificus	2975440	3779
UP001148125	Alkalihalobacterium chitinilyticum	2980103	4604
UP001148184	Pseudomonas rubra	2942627	5305
UP001148185	Pseudomonas shahriarae	2745512	6206
UP001148189	Pseudomonas shahriarae	2745512	5572
UP001148203	Pseudomonas fontis	2942633	5333
UP001148313	Allohoeflea poritis	2993659	5215
UP001148482	Salinimicrobium profundisediminis	2994553	3485
UP001148932	Acidovorax benzenivorans	2987520	4957
UP001149009	Chelativorans petroleitrophicus	2975484	3670
UP001149140	Solirubrobacter ginsenosidimutans	490573	8820
UP001149142	Mesoflavibacter profundi	2708110	2741
UP001149303	Tenacibaculum larymnensis	2878201	3320
UP001149400	Enterovibrio gelatinilyticus	2899819	4990
UP001149607	Neisseria leonii	2995413	2089
UP001149719	Marinomonas phaeophyticola	3004091	3678
UP001149821	Enterovibrio qingdaonensis	2899818	4920
UP001149822	Paracoccus benzoatiresistens	2997341	4621
UP001149860	Lentilactobacillus terminaliae	3003483	1928
UP001150001	Vibrio europaeus	300876	5189
UP001150259	Intrasporangium calvum	53358	3772
UP001150531	Pseudomonas aphyarum	2942629	5665
UP001150614	Pseudomonas carnis	2487355	5866
UP001150641	Dryocola boscaweniae	2925397	4049
