accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name	group
A0ABP0LY39	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	31.3	31.3	1.0		2.3e-06	2.3e-06	0.0	0.011	0	54	0.237	480	SCF082_LOCUS25131	Durusdinium trenchii	1381693	0	non-specific serine/threonine protein kinase	protista_other
A0ABP0M0L7	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	34.2	34.2	1.0		3.1e-07	3.1e-07	0.0	0.011	0	54	0.253	451	SCF082_LOCUS25307	Durusdinium trenchii	1381693	0	non-specific serine/threonine protein kinase	protista_other
A0ABP0M8B7	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	37.5	37.5	1.0		3e-08	3e-08	0.0	0.012	0	59	0.261	448	SCF082_LOCUS26562	Durusdinium trenchii	1381693	0	Calcium-dependent protein kinase 1 (Fragment)	protista_other
A0ABP0MCP1	unassigned	none	module	itpr.hmm matched only 196 profile positions (< 200) — a shared module, not a family assignment	47.5	0.0	47.5	1.0	5.4e-11		5.4e-11	0.073	0.0	196	0	0.246	798	CCMP2556_LOCUS24994	Durusdinium trenchii	1381693	0	RyR/IP3R Homology associated domain-containing protein	protista_other
A0ABP0MMG3	unassigned	none	module	best profile score 29.4 < 30 bits	0.0	29.4	29.4	1.0		8.7e-06	8.7e-06	0.0	0.012	0	59	0.763	152	SCF082_LOCUS28787	Durusdinium trenchii	1381693	0	Calmodulin	protista_other
A0ABP0MNA9	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.0	44.0	1.0		3.3e-10	3.3e-10	0.0	0.011	0	54	0.645	172	SCF082_LOCUS28300	Durusdinium trenchii	1381693	0	Probable calcium-binding protein CML16 (Calmodulin-like protein 16)	protista_other
A0ABP0MNN4	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	47.1	47.1	1.0		4e-11	4e-11	0.0	0.028	0	138	0.062	2459	CCMP2556_LOCUS26404	Durusdinium trenchii	1381693	0	B30.2/SPRY domain-containing protein	protista_other
A0ABP0NAB8	unassigned	none	module	ryr.hmm matched only 79 profile positions (< 200) — a shared module, not a family assignment	0.0	37.7	37.7	1.0		2.7e-08	2.7e-08	0.0	0.016	0	79	0.209	412	CCMP2556_LOCUS29778	Durusdinium trenchii	1381693	0	B30.2/SPRY domain-containing protein	protista_other
A0ABP0NAC4	unassigned	none	module	ryr.hmm matched only 79 profile positions (< 200) — a shared module, not a family assignment	0.0	37.0	37.0	1.0		4.3e-08	4.3e-08	0.0	0.016	0	79	0.099	879	CCMP2556_LOCUS29837	Durusdinium trenchii	1381693	0	RING-type E3 ubiquitin transferase	protista_other
A0ABP0NCJ2	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	35.8	35.8	1.0		1e-07	1e-07	0.0	0.011	0	54	0.213	545	CCMP2556_LOCUS29914	Durusdinium trenchii	1381693	0	non-specific serine/threonine protein kinase	protista_other
A0ABP0NFS8	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	39.0	39.0	1.0		1.1e-08	1.1e-08	0.0	0.011	0	54	0.133	624	CCMP2556_LOCUS30648	Durusdinium trenchii	1381693	0	EF-hand domain-containing protein	protista_other
A0ABP0NQS2	unassigned	none	module	best profile score 29.8 < 30 bits	0.0	29.8	29.8	1.0		6.6e-06	6.6e-06	0.0	0.012	0	59	0.133	875	SCF082_LOCUS33498	Durusdinium trenchii	1381693	0	EF-hand domain-containing protein (Fragment)	protista_other
A0ABP0PB55	RYR	medium	partial	ryr.hmm wins by 165.3 bits (100.0% of 165.3) over 227 profile positions; no itpr.hmm hit	0.0	165.3	165.3	1.0		1e-46	1e-46	0.0	0.046	0	227	0.126	2027	SCF082_LOCUS35910	Durusdinium trenchii	1381693	0	Ryanodine receptor 3 (RYR-3) (RyR3) (Brain ryanodine receptor-calcium release channel) (Brain-type ryanodine receptor) (Type 3 ryanodine receptor)	protista_other
A0ABP0PB78	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.0	44.0	1.0		3.3e-10	3.3e-10	0.0	0.011	0	54	0.645	172	CCMP2556_LOCUS35504	Durusdinium trenchii	1381693	0	EF-hand domain-containing protein	protista_other
A0ABP0PGT6	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	36.7	36.7	1.0		5.3e-08	5.3e-08	0.0	0.017	0	84	0.052	1546	CCMP2556_LOCUS36532	Durusdinium trenchii	1381693	0	Uncharacterized protein	protista_other
A0ABP0PH65	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	30.3	30.3	1.0		4.7e-06	4.7e-06	0.0	0.011	0	54	0.086	665	SCF082_LOCUS36179	Durusdinium trenchii	1381693	0	Slow skeletal and cardiac muscles (TN-C)	protista_other
A0ABP0PNF8	unassigned	none	module	ryr.hmm matched only 79 profile positions (< 200) — a shared module, not a family assignment	0.0	34.2	34.2	1.0		3e-07	3e-07	0.0	0.016	0	79	0.09	944	SCF082_LOCUS37137	Durusdinium trenchii	1381693	0	Ankyrin-2 (ANK-2) (Ankyrin-B) (Brain ankyrin) (Non-erythroid ankyrin)	protista_other
A0ABP0PSB9	unassigned	none	module	ryr.hmm matched only 79 profile positions (< 200) — a shared module, not a family assignment	0.0	33.5	33.5	1.0		5e-07	5e-07	0.0	0.016	0	79	0.056	1507	SCF082_LOCUS37206	Durusdinium trenchii	1381693	0	Death-associated protein kinase 1 (DAP kinase 1)	protista_other
A0ABP0PZ98	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	35.5	35.5	1.0		1.2e-07	1.2e-07	0.0	0.011	0	54	0.352	324	CCMP2556_LOCUS39808	Durusdinium trenchii	1381693	0	Calmodulin	protista_other
A0ABP0Q157	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	31.3	31.3	1.0		2.3e-06	2.3e-06	0.0	0.011	0	54	0.237	480	CCMP2556_LOCUS39862	Durusdinium trenchii	1381693	0	non-specific serine/threonine protein kinase	protista_other
A0ABP0Q3Q9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	38.1	38.1	1.0		2.1e-08	2.1e-08	0.0	0.012	0	59	0.661	186	SCF082_LOCUS39376	Durusdinium trenchii	1381693	0	Calcium-dependent protein kinase 2 (PfCDPK2)	protista_other
A0ABP0Q4A1	unassigned	none	module	best profile score 29.1 < 30 bits	0.0	29.1	29.1	1.0		1e-05	1e-05	0.0	0.018	0	89	0.197	457	CCMP2556_LOCUS40541	Durusdinium trenchii	1381693	0	B30.2/SPRY domain-containing protein	protista_other
A0ABP0Q4I3	unassigned	none	module	ryr.hmm matched only 79 profile positions (< 200) — a shared module, not a family assignment	0.0	47.7	47.7	1.0		2.7e-11	2.7e-11	0.0	0.016	0	79	0.109	3244	SCF082_LOCUS39032	Durusdinium trenchii	1381693	0	EF-hand calcium-binding domain-containing protein 6 (CAP-binding protein complex-interacting protein 1) (DJ-1-binding protein) (DJBP)	protista_other
A0ABP0Q656	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	32.8	32.8	1.0		8.1e-07	8.1e-07	0.0	0.011	0	54	0.221	494	CCMP2556_LOCUS40369	Durusdinium trenchii	1381693	0	non-specific serine/threonine protein kinase	protista_other
A0ABP0Q7N1	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	56.0	56.0	1.0		8e-14	8e-14	0.0	0.013	0	64	0.36	328	SCF082_LOCUS39433	Durusdinium trenchii	1381693	0	EF-hand domain-containing protein	protista_other
A0ABP0R010	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	33.7	33.7	1.0		4.4e-07	4.4e-07	0.0	0.012	0	59	0.659	176	SCF082_LOCUS44152	Durusdinium trenchii	1381693	0	Calmodulin	protista_other
A0ABP0R740	unassigned	none	module	ryr.hmm matched only 79 profile positions (< 200) — a shared module, not a family assignment	0.0	34.0	34.0	1.0		3.5e-07	3.5e-07	0.0	0.016	0	79	0.079	1075	CCMP2556_LOCUS45698	Durusdinium trenchii	1381693	0	B30.2/SPRY domain-containing protein	protista_other
A0ABP0R8G1	ITPR	medium	partial	itpr.hmm wins by 180.1 bits (54.1% of 332.6) over 1006 profile positions	332.6	152.5	180.1	0.5415	6.3e-97	6.8e-43	6.3e-97	0.375	0.052	1006	256	0.287	3967	SCF082_LOCUS45335	Durusdinium trenchii	1381693	0	4	protista_other
A0ABP0RAX4	unassigned	none	module	ryr.hmm matched only 79 profile positions (< 200) — a shared module, not a family assignment	0.0	34.1	34.1	1.0		3.2e-07	3.2e-07	0.0	0.016	0	79	0.081	1053	CCMP2556_LOCUS45817	Durusdinium trenchii	1381693	0	B30.2/SPRY domain-containing protein	protista_other
A0ABP0RCC1	ITPR	medium	partial	itpr.hmm wins by 166.8 bits (51.9% of 321.2) over 741 profile positions	321.2	154.4	166.8	0.5193	1.7e-93	1.9e-43	1.7e-93	0.276	0.057	741	281	0.547	1521	SCF082_LOCUS45445	Durusdinium trenchii	1381693	0	4	protista_other
A0ABP0RLE2	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	30.3	30.3	1.0		4.7e-06	4.7e-06	0.0	0.011	0	54	0.086	665	CCMP2556_LOCUS47829	Durusdinium trenchii	1381693	0	EF-hand domain-containing protein	protista_other
A0ABP0RQ48	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	34.2	34.2	1.0		3.1e-07	3.1e-07	0.0	0.012	0	59	0.231	532	CCMP2556_LOCUS48312	Durusdinium trenchii	1381693	0	non-specific serine/threonine protein kinase	protista_other
A0ABP0RS89	ITPR	medium	partial	itpr.hmm wins by 169.1 bits (62.5% of 270.5) over 888 profile positions	270.5	101.4	169.1	0.6251	3.3e-78	1.8e-27	3.3e-78	0.331	0.08	888	394	0.64	1553	SCF082_LOCUS48343	Durusdinium trenchii	1381693	0	4	protista_other
A0ABP0RU10	unassigned	none	module	itpr.hmm matched only 105 profile positions (< 200) — a shared module, not a family assignment	34.0	0.0	34.0	1.0	6.7e-07		6.7e-07	0.039	0.0	105	0	0.474	247	SCF082_LOCUS48338	Durusdinium trenchii	1381693	0	Uncharacterized protein	protista_other
A0ABP0RX16	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	35.8	35.8	1.0		1e-07	1e-07	0.0	0.011	0	54	0.213	545	SCF082_LOCUS48460	Durusdinium trenchii	1381693	0	non-specific serine/threonine protein kinase	protista_other
A0ABP0S6S9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	30.9	30.9	1.0		2.9e-06	2.9e-06	0.0	0.012	0	59	0.212	552	CCMP2556_LOCUS50382	Durusdinium trenchii	1381693	0	Calmodulin	protista_other
A0ABP0S780	ITPR	medium	partial	itpr.hmm wins by 178.7 bits (54.0% of 331.2) over 1006 profile positions	331.2	152.5	178.7	0.5396	1.7e-96	6.8e-43	1.7e-96	0.375	0.057	1006	281	0.285	3990	CCMP2556_LOCUS50432	Durusdinium trenchii	1381693	0	RyR/IP3R Homology associated domain-containing protein	protista_other
A0ABP0S9C1	ITPR	medium	partial	itpr.hmm wins by 155.9 bits (50.3% of 310.1) over 695 profile positions	310.1	154.2	155.9	0.5027	3.8e-90	2.1e-43	3.8e-90	0.259	0.057	695	281	0.472	1635	CCMP2556_LOCUS50732	Durusdinium trenchii	1381693	0	RyR/IP3R Homology associated domain-containing protein	protista_other
A0ABP0SKJ3	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	36.4	36.4	1.0		6.4e-08	6.4e-08	0.0	0.013	0	64	0.567	217	CCMP2556_LOCUS52255	Durusdinium trenchii	1381693	0	EF-hand domain-containing protein	protista_other
A0ABP0SUW3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	33.7	33.7	1.0		4.4e-07	4.4e-07	0.0	0.012	0	59	0.659	176	CCMP2556_LOCUS53848	Durusdinium trenchii	1381693	0	Calmodulin	protista_other
A0ABP0SWZ8	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	30.3	30.3	1.0		4.5e-06	4.5e-06	0.0	0.011	0	54	0.454	262	CCMP2556_LOCUS54366	Durusdinium trenchii	1381693	0	EF-hand domain-containing protein	protista_other
A0ABQ0DA50	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	41.9	41.9	1.0		1.5e-09	1.5e-09	0.0	0.025	0	123	0.118	1034	ENUP19_0041G0083	Entamoeba nuttalli	412467	0	SPRY domain containing protein	protista_other
A0ABQ6M8X2	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	30.5	30.5	1.0		4e-06	4e-06	0.0	0.011	0	54	0.296	378	TeGR_g5734	Tetraparma gracilis	2962635	0	EF-hand domain-containing protein (Fragment)	protista_other
A0ABQ6MG27	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	39.1	39.1	1.0		1e-08	1e-08	0.0	0.015	0	74	0.38	988	TeGR_g13964	Tetraparma gracilis	2962635	0	EF-hand domain-containing protein (Fragment)	protista_other
A0ABQ6MG63	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	68.3	68.3	1.0		1.6e-17	1.6e-17	0.0	0.025	0	123	0.043	3032	TeGR_g9459	Tetraparma gracilis	2962635	0	HECT-type E3 ubiquitin transferase (Fragment)	protista_other
A0ABQ6MIL6	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	52.1	52.1	1.0		1.2e-12	1.2e-12	0.0	0.015	0	74	0.344	378	TeGR_g1034	Tetraparma gracilis	2962635	0	Calmodulin	protista_other
A0ABQ6MJU4	ITPR	high	architecture	itpr.hmm wins by 551.8 bits (79.0% of 698.1) over 2102 profile positions	698.1	146.3	551.8	0.7904	4.4e-207	5e-41	4.4e-207	0.783	0.093	2102	458	0.845	2879	TeGR_g2493	Tetraparma gracilis	2962635	0	Uncharacterized protein	protista_other
A0ABQ6MK54	ITPR	high	architecture	itpr.hmm wins by 690.0 bits (75.9% of 909.3) over 2284 profile positions	909.3	219.3	690.0	0.7588	9.7e-271	5.4e-63	9.7e-271	0.851	0.23	2284	1134	0.798	3075	TeGR_g3634	Tetraparma gracilis	2962635	0	C2 domain-containing protein (Fragment)	protista_other
A0ABQ6MPK5	ITPR	medium	partial	itpr.hmm wins by 232.0 bits (86.8% of 267.2) over 953 profile positions	267.2	35.2	232.0	0.8683	3.3e-77	1.6e-07	3.3e-77	0.355	0.066	953	325	0.599	2020	TeGR_g2263	Tetraparma gracilis	2962635	0	Calmodulin	protista_other
A0ABQ6MQV0	ITPR	high	architecture	itpr.hmm wins by 352.3 bits (57.1% of 616.4) over 1809 profile positions	616.4	264.1	352.3	0.5715	1.8e-182	1.7e-76	1.8e-182	0.674	0.111	1809	547	0.677	3403	TeGR_g1844	Tetraparma gracilis	2962635	0	Peroxin/Ferlin domain-containing protein (Fragment)	protista_other
A0ABQ6MR15	ITPR	medium	partial	itpr.hmm wins by 101.5 bits (100.0% of 101.5) over 746 profile positions; no ryr.hmm hit	101.5	0.0	101.5	1.0	2.9e-27		2.9e-27	0.278	0.0	746	0	0.633	1726	TeGR_g2262	Tetraparma gracilis	2962635	0	RyR/IP3R Homology associated domain-containing protein	protista_other
A0ABQ6MSK0	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	34.4	34.4	1.0		2.7e-07	2.7e-07	0.0	0.013	0	64	0.031	2118	TeGR_g11552	Tetraparma gracilis	2962635	0	EF-hand domain-containing protein	protista_other
A0ABQ6MVX5	ITPR	high	architecture	itpr.hmm wins by 377.7 bits (72.8% of 518.6) over 1822 profile positions	518.6	140.9	377.7	0.7283	5.5e-153	2.2e-39	5.5e-153	0.679	0.116	1822	572	0.745	2800	TeGR_g9101	Tetraparma gracilis	2962635	0	Uncharacterized protein (Fragment)	protista_other
A0ABQ6MWG0	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	91.4	91.4	1.0		1.8e-24	1.8e-24	0.0	0.026	0	128	0.054	4268	TeGR_g14288	Tetraparma gracilis	2962635	0	B30.2/SPRY domain-containing protein (Fragment)	protista_other
A0ABQ6MYA6	unassigned	none	module	ryr.hmm matched only 99 profile positions (< 200) — a shared module, not a family assignment	0.0	34.6	34.6	1.0		2.3e-07	2.3e-07	0.0	0.02	0	99	0.166	633	TeGR_g12273	Tetraparma gracilis	2962635	0	Sde2 N-terminal ubiquitin domain-containing protein	protista_other
A0ABQ6MYB0	unassigned	none	module	itpr.hmm matched only 115 profile positions (< 200) — a shared module, not a family assignment	35.3	0.0	35.3	1.0	2.6e-07		2.6e-07	0.043	0.0	115	0	0.634	175	TeGR_g14298	Tetraparma gracilis	2962635	0	Inositol 1,4,5-trisphosphate/ryanodine receptor domain-containing protein (Fragment)	protista_other
A0ABQ6MZF9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	52.0	52.0	1.0		1.3e-12	1.3e-12	0.0	0.012	0	59	0.091	1900	TeGR_g8823	Tetraparma gracilis	2962635	0	EF-hand domain-containing protein	protista_other
A0ABQ6N5G9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	46.7	46.7	1.0		5.1e-11	5.1e-11	0.0	0.012	0	59	0.71	162	TeGR_g10340	Tetraparma gracilis	2962635	0	Calmodulin	protista_other
A0ABQ6N695	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	36.5	36.5	1.0		6.3e-08	6.3e-08	0.0	0.026	0	128	0.239	1967	TeGR_g10627	Tetraparma gracilis	2962635	0	EF-hand domain-containing protein	protista_other
A0ABQ6N6P8	ITPR	high	architecture	itpr.hmm wins by 519.3 bits (74.7% of 695.0) over 2010 profile positions	695.0	175.7	519.3	0.7472	3.6e-206	7.4e-50	3.6e-206	0.749	0.131	2010	646	0.86	2689	TeGR_g13219	Tetraparma gracilis	2962635	0	Uncharacterized protein (Fragment)	protista_other
A0ABQ7J7D5	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	34.3	34.3	1.0		2.8e-07	2.8e-07	0.0	0.017	0	84	0.232	547	CDPK4A	Cardiosporidium cionae	476202	0	Calcium-dependent protein kinase CDPK4A	protista_other
A0ABQ7J985	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	41.3	41.3	1.0		2.2e-09	2.2e-09	0.0	0.017	0	84	0.107	778	IE077_003080	Cardiosporidium cionae	476202	0	ATP-dependent RNA helicase DDX1	protista_other
A0ABQ7JCI2	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	32.9	32.9	1.0		7.7e-07	7.7e-07	0.0	0.019	0	94	0.242	662	CDPK2B	Cardiosporidium cionae	476202	0	Calcium-dependent protein kinase 1	protista_other
A0ABQ7JF05	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	54.5	54.5	1.0		2.3e-13	2.3e-13	0.0	0.011	0	54	0.765	149	IE077_003387	Cardiosporidium cionae	476202	0	Calmodulin	protista_other
A0ABQ8PAP6	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	46.7	46.7	1.0		5.1e-11	5.1e-11	0.0	0.011	0	54	0.171	677	OJ252_588	Cryptosporidium canis	195482	0	Calcium-dependent protein kinase 1	protista_other
A0ABQ8UK39	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	43.1	43.1	1.0		6.4e-10	6.4e-10	0.0	0.012	0	59	0.554	213	PAPYR_4310	Paratrimastix pyriformis	342808	0	EF-hand domain-containing protein	protista_other
A0ABQ8UM40	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	46.2	46.2	1.0		7.4e-11	7.4e-11	0.0	0.015	0	74	0.086	1550	PAPYR_3630	Paratrimastix pyriformis	342808	0	Calmodulin-related protein	protista_other
A0ABQ8UMF3	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	68.4	68.4	1.0		1.5e-17	1.5e-17	0.0	0.028	0	138	0.086	1622	PAPYR_5721	Paratrimastix pyriformis	342808	0	E3 ubiquitin-protein ligase	protista_other
A0ABQ8UZI5	ITPR	medium	partial	itpr.hmm wins by 113.3 bits (41.5% of 272.7) over 851 profile positions	272.7	159.4	113.3	0.4155	7e-79	5.8e-45	7e-79	0.317	0.083	851	409	0.28	3476	PAPYR_211	Paratrimastix pyriformis	342808	0	Inositol 1	protista_other
A0ABQ8UZM6	ITPR	high	architecture	itpr.hmm wins by 355.3 bits (62.1% of 571.9) over 1417 profile positions	571.9	216.6	355.3	0.6213	4.6e-169	3.4e-62	4.6e-169	0.528	0.161	1417	794	0.529	2857	PAPYR_841	Paratrimastix pyriformis	342808	0	Cation channel family protein	protista_other
A0ABQ8X6I1	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	41.9	41.9	1.0		1.4e-09	1.4e-09	0.0	0.017	0	84	0.527	165	M0813_09093	Anaeramoeba flamelloides	1746091	0	Spry domain-containing socs box protein	protista_other
A0ABQ8XXL8	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	34.3	34.3	1.0		2.9e-07	2.9e-07	0.0	0.012	0	59	0.631	187	M0813_26911	Anaeramoeba flamelloides	1746091	0	Calcium-binding protein cml45-related	protista_other
A0ABQ8Y2L9	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	32.7	32.7	1.0		8.3e-07	8.3e-07	0.0	0.014	0	69	0.895	143	M0813_26050	Anaeramoeba flamelloides	1746091	0	Calmodulin-related	protista_other
A0ABQ8Y4C2	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	31.7	31.7	1.0		1.7e-06	1.7e-06	0.0	0.013	0	64	0.837	147	M0813_03168	Anaeramoeba flamelloides	1746091	0	Calmodulin	protista_other
A0ABQ8YK42	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	38.1	38.1	1.0		2.1e-08	2.1e-08	0.0	0.012	0	59	0.83	147	M0813_20729	Anaeramoeba flamelloides	1746091	0	Calmodulin	protista_other
A0ABQ8YVR4	RYR	medium	partial	ryr.hmm wins by 42.1 bits (100.0% of 42.1) over 217 profile positions; no itpr.hmm hit	0.0	42.1	42.1	1.0		1.3e-09	1.3e-09	0.0	0.044	0	217	0.19	1182	M0813_17441	Anaeramoeba flamelloides	1746091	0	Ran-binding protein m	protista_other
A0ABQ8YX19	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	34.6	34.6	1.0		2.3e-07	2.3e-07	0.0	0.013	0	64	0.837	147	M0813_01758	Anaeramoeba flamelloides	1746091	0	Calmodulin	protista_other
A0ABQ8ZBJ1	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	31.6	31.6	1.0		1.8e-06	1.8e-06	0.0	0.014	0	69	0.895	143	M0813_12596	Anaeramoeba flamelloides	1746091	0	Calmodulin-related	protista_other
A0ABQ9WTH5	unassigned	none	module	ryr.hmm matched only 143 profile positions (< 200) — a shared module, not a family assignment	0.0	40.0	40.0	1.0		5.5e-09	5.5e-09	0.0	0.029	0	143	0.119	1159	BLNAU_22276	Blattamonas nauphoetae	2049346	0	ATP-dependent RNA helicase DDX1	protista_other
A0ABQ9X6Q9	ITPR	medium	partial	itpr.hmm wins by 53.3 bits (100.0% of 53.3) over 625 profile positions; no ryr.hmm hit	53.3	0.0	53.3	1.0	1e-12		1e-12	0.233	0.0	625	0	0.198	3420	BLNAU_17609	Blattamonas nauphoetae	2049346	0	Uncharacterized protein	protista_other
A0ABQ9XGF4	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	55.4	55.4	1.0		1.2e-13	1.2e-13	0.0	0.015	0	74	0.872	149	BLNAU_14644	Blattamonas nauphoetae	2049346	0	Calmodulin, striated muscle	protista_other
A0ABQ9XIY2	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	46.9	46.9	1.0		4.7e-11	4.7e-11	0.0	0.013	0	64	0.8	150	BLNAU_14815	Blattamonas nauphoetae	2049346	0	Calmodulin	protista_other
A0ABQ9XKS8	ITPR	medium	partial	itpr.hmm wins by 47.2 bits (54.6% of 86.5) over 754 profile positions	86.5	39.3	47.2	0.5457	9.6e-23	8.7e-09	9.6e-23	0.281	0.054	754	266	0.23	3610	BLNAU_13092	Blattamonas nauphoetae	2049346	0	HECT-type E3 ubiquitin transferase	protista_other
A0ABQ9XM55	ITPR	medium	partial	itpr.hmm wins by 72.0 bits (48.2% of 149.4) over 711 profile positions	149.4	77.4	72.0	0.4819	1.1e-41	3e-20	1.1e-41	0.265	0.041	711	202	0.248	3175	BLNAU_13314	Blattamonas nauphoetae	2049346	0	Inositol 1,4,5-triphosphate receptor	protista_other
A0ABQ9XQC5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	44.2	44.2	1.0		3e-10	3e-10	0.0	0.012	0	59	0.784	148	BLNAU_10464	Blattamonas nauphoetae	2049346	0	Calmodulin, striated muscle	protista_other
A0ABQ9XWJ3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	38.5	38.5	1.0		1.5e-08	1.5e-08	0.0	0.012	0	59	0.478	247	BLNAU_9204	Blattamonas nauphoetae	2049346	0	Calmodulin	protista_other
A0ABQ9Y4L8	ITPR	high	architecture	itpr.hmm wins by 152.2 bits (57.8% of 263.3) over 1691 profile positions	263.3	111.1	152.2	0.578	5.1e-76	2.1e-30	5.1e-76	0.63	0.069	1691	340	0.616	3301	BLNAU_6456	Blattamonas nauphoetae	2049346	0	Inositol 1,4,5-trisphosphate receptor itr-1	protista_other
A0ABQ9Y9C8	ITPR	medium	partial	itpr.hmm wins by 31.4 bits (31.2% of 100.7) over 741 profile positions	100.7	69.3	31.4	0.3118	5e-27	8.3e-18	5e-27	0.276	0.094	741	463	0.224	3702	BLNAU_4862	Blattamonas nauphoetae	2049346	0	Uncharacterized protein	protista_other
A0ABQ9YA27	ITPR	medium	partial	itpr.hmm wins by 80.0 bits (43.8% of 182.6) over 851 profile positions	182.6	102.6	80.0	0.4381	1e-51	7.6e-28	1e-51	0.317	0.076	851	375	0.446	2379	BLNAU_4444	Blattamonas nauphoetae	2049346	0	Ryanodine receptor type 1	protista_other
