upid	organism	taxid	protein_count	group	genus	genus_n_available	status
UP000807342	Macrolepiota fuliginosa MF-IS2	1400762	15707	fungi			swept
UP000807353	Collybia nuda	64659	14792	fungi			swept
UP000807469	Pholiota conissans	109636	16576	fungi			swept
UP000807716	Actinomortierella ambigua	1343610	9890	fungi			swept
UP000807769	Suillus subaureus	48587	15516	fungi			swept
UP000809789	Elsinoe batatas	2601811	9395	fungi			swept
UP000811619	Claviceps africana	83212	7993	fungi			swept
UP000812287	Guyanagaster necrorhizus	856835	14190	fungi			swept
UP000812966	Filobasidium floriforme	5210	7226	fungi			swept
UP000813385	Plectosphaerella cucumerina	40658	12941	fungi			swept
UP000813427	Fusarium tricinctum	61284	14098	fungi			swept
UP000813444	Stachybotrys elegans	80388	14899	fungi			swept
UP000813461	Paraphoma chrysanthemicola	798071	14975	fungi			swept
UP000813824	Cristinia sonorae	1940300	11322	fungi			swept
UP000814033	Auriscalpium vulgare	40419	16942	fungi			swept
UP000814128	Vararia minispora EC-137	1314806	10966	fungi			swept
UP000814140	Artomyces pyxidatus	48021	15125	fungi			swept
UP000814176	Rhodofomes roseus	34475	12864	fungi			swept
UP000815677	Mycena chlorophos (Agaric fungus) (Agaricus chlorophos)	658473	19060	fungi			swept
UP000818624	Malassezia furfur (Pityriasis versicolor infection agent) (Pityrosporum furfur)	55194	4532	fungi			swept
UP000823399	Suillus discolor	1912936	16383	fungi			swept
UP000823405	Linnemannia gamsii	64522	13255	fungi			swept
UP000824881	Pleurotus cornucopiae (Cornucopia mushroom)	5321	10437	fungi			swept
UP000824998	Amylocarpus encephaloides	45428	11868	fungi			swept
UP000825434	Candidozyma haemuli	45357	4677	fungi			swept
UP000825890	Cercospora kikuchii	84275	13445	fungi			swept
UP000826573	Trichoderma semiorbis	1491008	11026	fungi			swept
UP000826661	Trichoderma simmonsii	1491479	13864	fungi			swept
UP000827133	Fusarium musae	1042133	13672	fungi			swept
UP000827284	Entomortierella parvispora (Mortierella parvispora)	205924	11493	fungi			swept
UP000827549	Vanrija pseudolonga	143232	9897	fungi			swept
UP000827724	Trichoderma cornu-damae	654480	8525	fungi			swept
UP000829364	Purpureocillium takamizusanense	2060973	11839	fungi			swept
UP000829685	Neoarthrinium moseri	1658444	14143	fungi			swept
UP000830671	Colletotrichum lupini	145971	18335	fungi			swept
UP000830768	Fusarium solani subsp. cucurbitae (Neocosmosporum cucurbitae)	2747967	15320	fungi			swept
UP000836387	Clonostachys rosea f. rosea IK726	1349383	21141	fungi			swept
UP000836402	Tilletia caries (wheat bunt fungus)	13290	10036	fungi			swept
UP000836404	Tilletia laevis	157183	10301	fungi			swept
UP000837801	[Candida] railenensis	45579	5922	fungi			swept
UP000838763	Parascedosporium putredinis	1442378	10053	fungi			swept
UP000886501	Thelephora ganbajun (Ganba fungus)	370292	12640	fungi			swept
UP000886653	Cronartium quercuum f. sp. fusiforme G11	708437	13713	fungi			swept
UP000887226	Calycina marina	1763456	9556	fungi			swept
UP000887229	Emericellopsis atlantica	2614577	9961	fungi			swept
UP001043456	Aspergillus pseudoviridinutans	1517512	11276	fungi			swept
UP001049176	Marasmius oreades (fairy-ring Marasmius)	181124	14997	fungi			swept
UP001050691	Clathrus columnatus	1419009	10486	fungi			swept
UP001055072	Irpex rosettiformis	378272	12421	fungi			swept
UP001055115	Colletotrichum spaethianum	700344	12773	fungi			swept
UP001055172	Colletotrichum liriopes	708192	13983	fungi			swept
UP001055219	Emericellopsis cladophorae	2686198	8522	fungi			swept
UP001056384	Septoria linicola	215465	13096	fungi			swept
UP001056436	Colletotrichum abscissum	1671311	15493	fungi			swept
UP001056679	Purpureocillium lilacinum (Paecilomyces lilacinus)	33203	10536	fungi			swept
UP001059893	Pyricularia grisea (Crabgrass-specific blast fungus) (Magnaporthe grisea)	148305	12207	fungi			swept
UP001060170	Puccinia striiformis f. sp. tritici	168172	17945	fungi			swept
UP001063166	Lyophyllum shimeji (Hon-shimeji) (Tricholoma shimeji)	47721	12787	fungi			swept
UP001065298	Fusarium keratoplasticum	1328300	14424	fungi			swept
UP001107250	Coccidioides posadasii (strain RMSCC 757 / Silveira) (Valley fever fungus)	443226	8456	fungi			swept
UP001138500	Teratosphaeria destructans	418781	10356	fungi			swept
UP001139887	Coemansia brasiliensis	2650707	6205	fungi			swept
UP001139981	Coemansia aciculifera	417176	6511	fungi			swept
UP001140011	Coemansia pectinata	1052879	7143	fungi			swept
UP001140066	Coemansia linderi	2663919	6584	fungi			swept
UP001140074	Coemansia aciculifera	417176	6332	fungi			swept
UP001140087	Coemansia helicoidea	1286919	7109	fungi			swept
UP001140091	Candolleomyces eurysporus	2828524	16526	fungi			swept
UP001140094	Coemansia guatemalensis	2761395	7310	fungi			swept
UP001140096	Coemansia furcata	417177	7122	fungi			swept
UP001140172	Coemansia interrupta	1126814	4890	fungi			swept
UP001140217	Coemansia javaensis	2761396	5906	fungi			swept
UP001140234	Coemansia nantahalensis	2789366	6996	fungi			swept
UP001140453	Gnomoniopsis smithogilvyi	1191159	10250	fungi			swept
UP001140502	Fusarium piperis	1435070	12529	fungi			swept
UP001140510	Didymella pomorum	749634	11270	fungi			swept
UP001140511	Trichoderma breve	2034170	11591	fungi			swept
UP001140513	Didymosphaeria variabile	1932322	12534	fungi			swept
UP001140560	Neocucurbitaria cava	798079	10938	fungi			swept
UP001140562	Didymella glomerata	749621	10617	fungi			swept
UP001141434	Penicillium alfredii	1506179	10128	fungi			swept
UP001142393	Lentinula detonsa	2804962	12184	fungi			swept
UP001143856	Xylaria curta	42375	10891	fungi			swept
UP001143910	Zarea fungicola	93591	11409	fungi			swept
UP001143981	Coemansia biformis	1286918	7019	fungi			swept
UP001144978	Trametes sanguinea	158606	14760	fungi			swept
UP001145021	Coemansia asiatica	1052880	6369	fungi			swept
UP001145114	Spiromyces aspiralis	68401	8881	fungi			swept
UP001146351	Penicillium capsulatum	69766	10686	fungi			swept
UP001147733	Penicillium citrinum	5077	11663	fungi			swept
UP001147746	Penicillium atrosanguineum	1132637	11550	fungi			swept
UP001147747	Penicillium cosmopolitanum	1131564	14250	fungi			swept
UP001147752	Penicillium concentricum	293559	11704	fungi			swept
UP001147760	Penicillium desertorum	1303715	12892	fungi			swept
UP001147782	Penicillium cataractarum	2100454	12811	fungi			swept
UP001148299	Penicillium brevicompactum	5074	12015	fungi			swept
UP001148312	Penicillium diatomitis	2819901	9546	fungi			swept
UP001148614	Xylaria arbuscula	114810	11454	fungi			swept
UP001148629	Fusarium decemcellulare	57161	17201	fungi			swept
UP001148662	Phlebia brevispora	194682	9452	fungi			swept
UP001148737	Lecanicillium saksenae	468837	11361	fungi			swept
UP001148786	Agrocybe chaxingu	84603	12416	fungi			swept
UP001149074	Penicillium argentinense	1131581	12075	fungi			swept
UP001149079	Penicillium bovifimosum	126998	10371	fungi			swept
UP001149163	Penicillium canariense	189055	10808	fungi			swept
UP001149165	Penicillium angulare	116970	13712	fungi			swept
UP001149813	Coemansia erecta	147472	6526	fungi			swept
UP001149954	Penicillium fimorum	1882269	10960	fungi			swept
UP001150217	Lentinula lateritia	40482	13286	fungi			swept
UP001150266	Lentinula aciculospora	153920	11238	fungi			swept
UP001150538	Mycoemilia scoparia	417184	6288	fungi			swept
UP001150569	Tieghemiomyces parasiticus	78921	11924	fungi			swept
UP001150581	Kickxella alabastrina	61397	12153	fungi			swept
UP001150603	Linderina macrospora	4868	7268	fungi			swept
UP001150879	Penicillium cf. griseofulvum	2972120	11288	fungi			swept
UP001150904	Penicillium cinerascens	70096	11010	fungi			swept
UP001150907	Coemansia thaxteri	2663907	6183	fungi			swept
UP001150925	Dispira parvispora	1520584	6829	fungi			swept
UP001150941	Penicillium chermesinum	63820	10811	fungi			swept
UP001150942	Penicillium cf. viridicatum	2972119	12499	fungi			swept
UP001151295	Coemansia umbellata	1424467	6548	fungi			swept
UP001151516	Coemansia spiralis	417178	6471	fungi			swept
UP001151582	Dimargaris verticillata	2761393	6444	fungi			swept
UP001152024	Fusarium equiseti (Fusarium scirpi)	61235	11882	fungi			swept
UP001152049	Fusarium torreyae	1237075	14532	fungi			swept
UP001152087	Fusarium falciforme	195108	14923	fungi			swept
UP001152130	Fusarium irregulare	2494466	12531	fungi			swept
UP001152300	Sclerotinia nivalis	352851	14110	fungi			swept
UP001152531	[Candida] jaroonii	467808	5820	fungi			swept
UP001152533	Colletotrichum noveboracense	2664923	14902	fungi			swept
UP001152607	Periconia digitata	1303443	15519	fungi			swept
UP001152649	Penicillium salamii	1612424	11441	fungi			swept
UP001152885	Candida verbasci	1227364	5312	fungi			swept
UP001152964	Saccharomyces eubayanus (Yeast)	1080349	5608	fungi			swept
UP001153331	Boeremia exigua	749465	10740	fungi			swept
UP001153334	Nemania bipapillata	110536	7823	fungi			swept
UP001153365	Phakopsora pachyrhizi (Asian soybean rust disease fungus)	170000	17220	fungi			swept
UP001153618	Penicillium olsonii	99116	9525	fungi			swept
UP001154252	Penicillium egyptiacum	1303716	10627	fungi			swept
UP001160390	Clonostachys chloroleuca	1926264	19331	fungi			swept
UP001161017	Ramalina farinacea	258253	8764	fungi			swept
UP001161438	Saccharomyces mikatae IFO 1815	226126	5497	fungi			swept
UP001162085	Saccharomyces uvarum (Yeast) (Saccharomyces bayanus var. uvarum)	230603	5489	fungi			swept
UP001162087	Saccharomyces kudriavzevii (strain ATCC MYA-4449 / AS 2.2408 / CBS 8840 / NBRC 1802 / NCYC 2889) (Yeast)	226230	5539	fungi			swept
UP001163105	Purpureocillium lavendulum	1247861	11191	fungi			swept
UP001163324	Trichothecium roseum	47278	9102	fungi			swept
UP001163798	Lentinula aff. detonsa	2804958	11868	fungi			swept
UP001163828	Lentinula boryana	40481	11925	fungi			swept
UP001163835	Lentinula aff. lateritia	2804960	12631	fungi			swept
UP001163846	Lentinula raphanica	153919	14781	fungi			swept
UP001164286	Dioszegia hungarica	4972	8217	fungi			swept
UP001164743	Puccinia triticina	208348	12669	fungi			swept
UP001165063	Ambrosiozyma monospora (Yeast) (Endomycopsis monosporus)	43982	10235	fungi			swept
UP001165064	Ambrosiozyma monospora (Yeast) (Endomycopsis monosporus)	43982	13436	fungi			swept
UP001165101	Candida boidinii (Yeast)	5477	6792	fungi			swept
UP001165120	Candida boidinii (Yeast)	5477	6988	fungi			swept
UP001165186	Neofusicoccum parvum	310453	13313	fungi			swept
UP001165189	Aspergillus oryzae var. brunneus	332754	13597	fungi			swept
UP001166286	Cladonia borealis	184061	10739	fungi			swept
UP001169217	Colletotrichum limetticola	1209924	15246	fungi			swept
UP001172101	Lasiosphaeria miniovina	1954250	14919	fungi			swept
UP001172102	Lasiosphaeris hirsuta	260670	14118	fungi			swept
UP001172155	Schizothecium vesticola	314040	12636	fungi			swept
UP001172159	Apiosordaria backusii	314023	12364	fungi			swept
UP001172386	Neophaeococcomyces mojaviensis	3383035	10924	fungi			swept
UP001172673	Cladophialophora chaetospira	386627	13629	fungi			swept
UP001172680	Coniosporium tulheliwenetii	3383036	9226	fungi			swept
UP001172681	Knufia peltigerae	1002370	12559	fungi			swept
UP001172684	Coniosporium apollinis	61459	9379	fungi			swept
UP001174691	Coniochaeta hoffmannii	91930	10381	fungi			swept
UP001174694	Pleurostoma richardsiae	41990	12539	fungi			swept
UP001174934	Bombardia bombarda	252184	12098	fungi			swept
UP001174936	Cercophora newfieldiana	92897	14519	fungi			swept
UP001174997	Cercophora samala	330535	11248	fungi			swept
UP001175000	Immersiella caudata	314043	14542	fungi			swept
UP001175001	Lasiodiplodia hormozganensis	869390	12766	fungi			swept
UP001175211	Armillaria tabescens (Ringless honey mushroom) (Agaricus tabescens)	1929756	18900	fungi			swept
UP001175226	Armillaria borealis	47425	19856	fungi			swept
UP001175227	Armillaria novae-zelandiae	153914	18310	fungi			swept
UP001175228	Armillaria luteobubalina	153913	20125	fungi			swept
UP001175261	Sarocladium strictum (Black bundle disease fungus) (Acremonium strictum)	5046	9969	fungi			swept
UP001175353	Friedmanniomyces endolithicus	329885	26852	fungi			swept
UP001176059	Lentinula guzmanii	2804957	12179	fungi			swept
UP001176517	Tilletia horrida	155126	6893	fungi			swept
UP001176521	Tilletia horrida	155126	7964	fungi			swept
UP001177260	Aspergillus melleus	138277	11016	fungi			swept
UP001182556	Papiliotrema laurentii (Cryptococcus laurentii)	5418	7476	fungi			swept
UP001186974	Coniosporium uncinatum	93489	15103	fungi			swept
UP001187682	Cephalotrichum gorgonifer	2041049	10460	fungi			swept
UP001187734	Fusarium torulosum	33205	13950	fungi			swept
UP001194468	Boletus edulis BED1	1328754	18020	fungi			swept
UP001194580	Linnemannia exigua	604196	12114	fungi			swept
UP001194696	Linnemannia gamsii	64522	12690	fungi			swept
UP001194746	Aspergillus nanangensis	2582783	12935	fungi			swept
UP001195769	Suillus fuscotomentosus	1912939	18020	fungi			swept
UP001197093	Staphylotrichum longicolle	669026	10761	fungi			swept
UP001197328	Pichia angusta (Yeast) (Hansenula polymorpha)	870730	5426	fungi			swept
UP001199106	Alternaria panax	48097	11684	fungi			swept
UP001201163	Lactarius akahatsu	416441	12639	fungi			swept
UP001201262	Talaromyces proteolyticus	1131652	13586	fungi			swept
UP001201980	Zalerion maritima	339359	10668	fungi			swept
UP001202479	Candida oxycetoniae	497107	4871	fungi			swept
UP001203297	Multifurca ochricompacta	376703	10406	fungi			swept
UP001203852	Exophiala viscosa	2486360	11358	fungi			swept
UP001204833	Candida theae	1198502	5372	fungi			swept
UP001206595	Umbelopsis ramanniana AG	1314678	9906	fungi			swept
UP001207468	Russula earlei	71964	12153	fungi			swept
UP001209540	Phascolomyces articulosus	60185	14436	fungi			swept
UP001210925	Boothiomyces macroporosus	261099	7392	fungi			swept
UP001211065	Clydaea vesicula	447962	8639	fungi			swept
UP001211907	Physocladia obscura	109957	12780	fungi			swept
UP001212152	Geranomyces variabilis	109894	8696	fungi			swept
UP001212411	Schizosaccharomyces osmophilus	2545709	5060	fungi			swept
UP001212841	Rhizophlyctis rosea	64517	11454	fungi			swept
UP001212997	Meripilus lineatus	2056292	13278	fungi			swept
UP001213000	Leucocoprinus birnbaumii	56174	13088	fungi			swept
UP001213623	Malassezia nana	180528	3953	fungi			swept
UP001213681	Penicillium daleae	63821	12804	fungi			swept
UP001213799	Penicillium hordei	40994	12329	fungi			swept
UP001214415	Malassezia equina	1381935	3686	fungi			swept
UP001214603	Malassezia obtusa	76774	3333	fungi			swept
UP001214628	Malassezia psittaci	1821823	4006	fungi			swept
UP001215151	Trametes cubensis	1111947	13518	fungi			swept
UP001215280	Mycena maculata	230809	25566	fungi			swept
UP001215712	Penicillium malachiteum	1324776	12029	fungi			swept
UP001216150	Penicillium hetheringtonii	911720	11883	fungi			swept
UP001216638	Malassezia brasiliensis	1821822	3911	fungi			swept
UP001217417	Lipomyces tetrasporus	54092	7976	fungi			swept
UP001217582	Malassezia arunalokei	1514897	3785	fungi			swept
UP001217754	Malassezia japonica	223818	4299	fungi			swept
UP001217918	Phyllachora maydis	1825666	9341	fungi			swept
UP001217963	Encephalitozoon hellem (Microsporidian parasite)	27973	2037	fungi			swept
UP001219355	Emydomyces testavorans	2070801	7468	fungi			swept
UP001219567	Malassezia yamatoensis	253288	4036	fungi			swept
UP001219568	Penicillium canescens	5083	13937	fungi			swept
UP001219933	Malassezia cuniculi	948313	3871	fungi			swept
UP001220256	Penicillium chrysogenum (Penicillium notatum)	5076	12232	fungi			swept
UP001220324	Penicillium frequentans	3151616	13224	fungi			swept
UP001220961	Malassezia caprae	1381934	3557	fungi			swept
UP001221142	Roridomyces roridus	1738132	26012	fungi			swept
UP001221413	Drechslerella dactyloides (Nematode-trapping fungus) (Arthrobotrys dactyloides)	74499	9277	fungi			swept
UP001222325	Mycena belliarum	1033014	17737	fungi			swept
UP001222932	Cutaneotrichosporon spelunceum	1672016	6719	fungi			swept
UP001224890	Colletotrichum godetiae	1209918	16026	fungi			swept
UP001227192	Penicillium thymicola	293382	12898	fungi			swept
UP001227268	Naganishia friedmannii	89922	7205	fungi			swept
UP001227543	Colletotrichum tamarilloi	1209934	17379	fungi			swept
UP001230504	Colletotrichum navitas	681940	14680	fungi			swept
UP001230649	Naganishia adeliensis	92952	7686	fungi			swept
UP001232148	Colletotrichum zoysiae	1216348	15321	fungi			swept
UP001233271	Cutaneotrichosporon cavernicola	279322	7768	fungi			swept
UP001234202	Naganishia onofrii	1851511	6962	fungi			swept
UP001234581	Lichtheimia ornata	688661	12926	fungi			swept
UP001239213	Colletotrichum cuscutae	1209917	17287	fungi			swept
UP001239445	Echria macrotheca	438768	12288	fungi			swept
UP001239795	Colletotrichum melonis	1209925	16823	fungi			swept
UP001240678	Colletotrichum costaricense	1209916	17124	fungi			swept
UP001241169	Colletotrichum paranaense	1914294	16774	fungi			swept
UP001241377	Naganishia cerealis	610337	9284	fungi			swept
UP001243330	Colletotrichum chrysophilum	1836956	20023	fungi			swept
UP001243375	Naganishia vaughanmartiniae	1424756	6621	fungi			swept
UP001243989	Colletotrichum phormii	359342	15194	fungi			swept
UP001244011	Phialemonium atrogriseum	1093897	11399	fungi			swept
UP001244207	Glomerella acutata (Colletotrichum acutatum)	27357	15030	fungi			swept
UP001251528	Conoideocrella luteorostrata	1105319	12842	fungi			swept
UP001265746	Diaporthe amygdali (Fusicoccum amygdali)	1214568	14455	fungi			swept
UP001270362	Podospora appendiculata	314037	11840	fungi			swept
UP001271007	Extremus antarcticus	702011	12873	fungi			swept
UP001273166	Chaetomium strumarium	1170767	10184	fungi			swept
UP001273209	Trichoderma aggressivum f. europaeum	173218	10998	fungi			swept
UP001274830	Recurvomyces mirabilis	574656	10970	fungi			swept
UP001275084	Lasiosphaeria hispida	260671	14637	fungi			swept
UP001276659	Lepraria neglecta	209136	10839	fungi			swept
UP001278500	Neurospora tetraspora	94610	11229	fungi			swept
UP001278766	Chaetomium fimeti	1854472	11422	fungi			swept
UP001280581	Pseudopithomyces chartarum	1892770	11624	fungi			swept
UP001281003	Sordaria brevicollis	83679	10923	fungi			swept
UP001281147	Vermiconidia calcicola	1690605	21515	fungi			swept
UP001281614	Colletotrichum kahawae (Coffee berry disease fungus)	34407	19151	fungi			swept
UP001283341	Apodospora peruviana	516989	13377	fungi			swept
UP001285354	Diplocarpon rosae	946125	7155	fungi			swept
UP001285441	Podospora didyma	330526	14814	fungi			swept
UP001285908	Neurospora hispaniola	588809	10445	fungi			swept
UP001286181	Elasticomyces elasticus	574655	28037	fungi			swept
UP001286456	Cercophora scortea	314031	11777	fungi			swept
UP001287286	Purpureocillium lilacinum (Paecilomyces lilacinus)	33203	14419	fungi			swept
UP001287356	Lasiosphaeria ovina	92902	14878	fungi			swept
UP001294444	Melanopsichium pennsylvanicum	63383	6857	fungi			swept
UP001295740	Anthostomella pinea	933095	14721	fungi			swept
UP001295794	Mycena citricolor	2018698	20747	fungi			swept
UP001296104	Lecanosticta acicola	111012	10195	fungi			swept
UP001301769	Rhypophila decipiens	261697	14581	fungi			swept
UP001301958	Podospora fimiseda	252190	12262	fungi			swept
UP001302126	Podospora australis	1536484	12015	fungi			swept
UP001302321	Triangularia setosa	2587417	11393	fungi			swept
UP001302367	Cercospora beticola (Sugarbeet leaf spot fungus)	122368	13144	fungi			swept
UP001302602	Parathielavia appendiculata	2587402	11914	fungi			swept
UP001302676	Dichotomopilus funicola	1934379	9289	fungi			swept
UP001302745	Chaetomidium leptoderma	669021	10261	fungi			swept
UP001302812	Canariomyces notabilis	2074819	10945	fungi			swept
UP001303115	Parachaetomium inaequale	2588326	11222	fungi			swept
UP001303160	Triangularia verruculosa	2587418	11837	fungi			swept
UP001303222	Pseudoneurospora amorphoporcata	241081	10634	fungi			swept
UP001303373	Acrodontium crateriforme	150365	7899	fungi			swept
UP001303473	Diplogelasinospora grovesii	303347	13053	fungi			swept
UP001303647	Corynascus novoguineensis	1126955	9527	fungi			swept
UP001303760	Achaetomium macrosporum	79813	10292	fungi			swept
UP001303889	Staphylotrichum tortipilum	2831512	10720	fungi			swept
UP001304243	Mucor velutinosus	708070	12849	fungi			swept
UP001304895	Trichocladium antarcticum	1450529	9185	fungi			swept
UP001305414	Xylaria bambusicola	326684	13421	fungi			swept
UP001305647	Parathielavia hyrcaniae	113614	11295	fungi			swept
UP001305779	Zasmidium cellare (Wine cellar mold) (Racodium cellare)	395010	15199	fungi			swept
UP001306508	Arxiozyma heterogenica	278026	4998	fungi			swept
UP001307849	Arthrobotrys conoides	74498	11985	fungi			swept
UP001308179	Rachicladosporium monterosium	1507873	7772	fungi			swept
UP001309876	Lithohypha guttulata	1690604	8745	fungi			swept
UP001310890	Meristemomyces frigidus	1508187	8740	fungi			swept
UP001313282	Orbilia javanica	47235	11813	fungi			swept
UP001313983	Meristemomyces frigidus	1508187	9028	fungi			swept
UP001316803	Knufia fluminis	191047	11220	fungi			swept
UP001320245	Cytospora paraplurivora	2898453	9284	fungi			swept
UP001320420	Diatrype stigma	117547	11291	fungi			swept
UP001320706	Zalaria obscura	2024903	7859	fungi			swept
UP001321749	Cladorrhinum samala	585594	10892	fungi			swept
UP001321760	Podospora aff. communis PSN243	3040156	14462	fungi			swept
UP001322138	Podospora bellae-mahoneyi	2093777	11050	fungi			swept
UP001322277	Colletotrichum destructivum	34406	15608	fungi			swept
UP001323405	Podospora pseudocomata	2093779	11325	fungi			swept
UP001323617	Podospora pseudoanserina	2609844	11140	fungi			swept
UP001324427	Oleoguttula mirabilis	1507867	10983	fungi			swept
UP001326199	Podospora pseudopauciseta	2093780	11168	fungi			swept
UP001327957	Colletotrichum tabaci	1209068	13348	fungi			swept
UP001329825	Kwoniella shivajii	564305	7877	fungi			swept
UP001334248	Knufia obscura	1635080	11241	fungi			swept
UP001337655	Saxophila tyrrhenica	1690608	11205	fungi			swept
UP001338080	Meristemomyces frigidus	1508187	12125	fungi			swept
UP001338125	Cladobotryum mycophilum	491253	12204	fungi			swept
UP001338582	Australozyma saopauloensis	291208	5012	fungi			swept
UP001341245	Aureobasidium pullulans (Black yeast) (Pullularia pullulans)	5580	9595	fungi			swept
UP001342314	Rhodotorula paludigena	86838	7709	fungi			swept
UP001345013	Lithohypha guttulata	1690604	10557	fungi			swept
UP001345691	Exophiala sideris	1016849	11434	fungi			swept
UP001352854	Elasticomyces elasticus	574655	17683	fungi			swept
UP001355207	Kwoniella dendrophila CBS 6074	1295534	8022	fungi			swept
UP001357485	Cryomyces antarcticus	329879	12792	fungi			swept
UP001358417	Exophiala bonariae	1690606	13061	fungi			swept
UP001358614	Kwoniella europaea PYCC6329	1423913	8573	fungi			swept
UP001360560	Saccharomycopsis crataegensis	43959	6397	fungi			swept
UP001360953	Phyllosticta citribraziliensis	989973	10673	fungi			swept
UP001362899	Starmerella bacillaris (Yeast) (Candida zemplinina)	1247836	4324	fungi			swept
UP001363622	Phyllosticta citriasiana	595635	10025	fungi			swept
UP001365128	Phyllosticta citricarpa	55181	10295	fungi			swept
UP001365542	Orbilia ellipsospora	2528407	12679	fungi			swept
UP001367316	Phyllosticta paracitricarpa	2016321	10060	fungi			swept
UP001369815	Daldinia eschscholtzii	292717	10464	fungi			swept
UP001370758	Arthrobotrys musiformis	47236	12686	fungi			swept
UP001373714	Orbilia blumenaviensis	1796055	11795	fungi			swept
UP001375240	Orbilia brochopaga	3140254	10395	fungi			swept
UP001377567	Maudiozyma humilis (Sour dough yeast) (Kazachstania humilis)	51915	5749	fungi			swept
UP001378960	Pichia kluyveri (Yeast)	36015	5590	fungi			swept
UP001383192	Paramarasmius palmivorus	297713	18633	fungi			swept
UP001385951	Cerrena zonata	2478898	20494	fungi			swept
UP001388673	Kwoniella newhampshirensis	1651941	7143	fungi			swept
UP001391051	Apiospora aurea	335848	15169	fungi			swept
UP001392437	Apiospora kogelbergensis	1337665	14801	fungi			swept
UP001396898	Apiospora marii	335849	16303	fungi			swept
UP001397290	Beauveria asiatica	1069075	10448	fungi			swept
UP001408356	Seiridium unicorne	138068	14112	fungi			swept
UP001412239	Tuber aestivum (summer truffle)	59557	9295	fungi			swept
UP001430584	Diplodia seriata	420778	10534	fungi			swept
UP001430848	Diaporthe eres (Phomopsis oblonga)	83184	14066	fungi			swept
UP001432216	Cryptococcus decagattii	1859122	6540	fungi			swept
UP001433268	Apiospora hydei	1337664	15449	fungi			swept
UP001433508	Lipomyces kononenkoae (Yeast)	34357	7799	fungi			swept
UP001437256	Marasmius tenuissimus	585030	16292	fungi			swept
UP001444661	Apiospora rasikravindrae	990691	15290	fungi			swept
UP001446871	Apiospora saccharicola	335842	16174	fungi			swept
UP001447188	Maublancomyces gigas	1032678	10752	fungi			swept
UP001448207	Phycomyces blakesleeanus	4837	12409	fungi			swept
UP001449341	Lipomyces kononenkoae (Yeast)	34357	7138	fungi			swept
UP001449819	Lipomyces mesembrius	56874	6757	fungi			swept
UP001451303	Neurospora intermedia	5142	11278	fungi			swept
UP001456524	Phyllosticta citrichinensis	1130410	10226	fungi			swept
UP001465668	Seiridium cardinale	138064	14054	fungi			swept
UP001465976	Marasmius crinis-equi	585013	19187	fungi			swept
UP001473302	Mucor flavus	439312	11235	fungi			swept
UP001475598	Lipomyces doorenjongii	383834	7538	fungi			swept
UP001476247	Helicostylum pulchrum	562976	11917	fungi			swept
UP001477159	Lipomyces chichibuensis	1546026	6544	fungi			swept
UP001479436	Basidiobolus ranarum	34480	19542	fungi			swept
UP001480595	Apiospora phragmitis	2905665	15406	fungi			swept
UP001481841	Kockiozyma suomiensis	1337062	6128	fungi			swept
UP001489719	Lipomyces orientalis	1233043	7763	fungi			swept
UP001489902	Fusarium acuminatum	5515	11335	fungi			swept
UP001492380	Phyllosticta capitalensis	121624	11104	fungi			swept
UP001497383	Lodderomyces beijingensis	1775926	5549	fungi			swept
UP001497453	Somion occarium	3059160	23670	fungi			swept
UP001497600	[Candida] anglica	148631	5979	fungi			swept
UP001497680	Hypoxylon rubiginosum	110542	13953	fungi			swept
UP001497700	Hypoxylon rubiginosum	110542	12726	fungi			swept
UP001497720	Camillea tinctor	110548	11859	fungi			swept
UP001498398	Stygiomarasmius scandens	2682957	20037	fungi			swept
UP001498421	Neonectria magnoliae	2732573	12394	fungi			swept
UP001498476	Neonectria punicea	979145	13207	fungi			swept
UP001498771	Myxozyma melibiosi	54550	6273	fungi			swept
UP001516464	Astathelohania contejeani	164912	2865	fungi			swept
UP001521116	Neofusicoccum ribis	45134	12143	fungi			swept
UP001521184	Diplodia intermedia	856260	11221	fungi			swept
UP001521222	Nothophoma quercina	749835	9970	fungi			swept
UP001521785	Paraconiothyrium brasiliense	300254	12000	fungi			swept
UP001527925	Polyrhizophydium stewartii	2732419	9229	fungi			swept
UP001556367	Hohenbuehelia grisea	104357	16440	fungi			swept
UP001562354	Neodothiora populina	2781224	8591	fungi			swept
UP001562357	Epichloe bromicola	79588	7810	fungi			swept
UP001565368	Vanrija albida	181172	9025	fungi			swept
UP001583172	Humicola insolens (Soft-rot fungus)	85995	7689	fungi			swept
UP001583177	Diaporthe australafricana	127596	14403	fungi			swept
UP001583186	Sporothrix stenoceras	5173	10257	fungi			swept
UP001583193	Paecilomyces lecythidis	3004212	9578	fungi			swept
UP001583280	Ceratocystis pirilliformis	259994	6655	fungi			swept
UP001586593	Phialemonium thermophilum	223376	10412	fungi			swept
UP001590950	Stereocaulon virgatum	373712	10871	fungi			swept
UP001590951	Lepraria finkii	1340010	12478	fungi			swept
UP001595075	Oculimacula yallundae	86028	16505	fungi			swept
UP001600064	Remersonia thermophila	72144	7598	fungi			swept
UP001600888	Diaporthe vaccinii	105482	19245	fungi			swept
UP001610334	Aspergillus granulosus	176169	12856	fungi			swept
UP001610335	Aspergillus cavernicola	176166	12854	fungi			swept
UP001610432	Aspergillus lucknowensis	176173	11538	fungi			swept
