label	organism	vclass	cell	locus_idx	status	contig	start	end	bait_paralog	annot_gene	n_keys	call	best	best_score	margin	p_null	null_verdict	score_ITPR1	score_ITPR2	score_ITPR3	reason	keys
Aleadryas_rufinucha|GCA_013397815.1|ITPR1.0	Aleadryas rufinucha	Aves	ITPR1	0	found_unannotated	VZTH01000998.1	284869	440646	ITPR1		3	no_call	ITPR1	2	2	0.0055	no_call	2	0	0	no paralog-named annotation at the locus	LRRN1;SETMAR;SUMF1
Aleadryas_rufinucha|GCA_013397815.1|ITPR2.0	Aleadryas rufinucha	Aves	ITPR2	0	found_unannotated	VZTH01019192.1	239755	484630	ITPR2		7	ITPR2	ITPR2	7	7	0.0000	supported	0	7	0	no paralog-named annotation at the locus	BHLHE41;FGFR1OP2;INTS13;MED21;SSPN;STK38L;TM7SF3
Aleadryas_rufinucha|GCA_013397815.1|ITPR3.0	Aleadryas rufinucha	Aves	ITPR3	0	found_annotated	VZTH01008759.1	1293	28176	ITPR3	ALERUF_R06457	1	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	UQCC2
Anthoscopus_minutus|GCA_013399455.1|ITPR1.0	Anthoscopus minutus	Aves	ITPR1	0	found_unannotated	VWYI01047507.1	143620	295325	ITPR1		13	ITPR1	ITPR1	7	7	0.0000	supported	7	0	0	no paralog-named annotation at the locus	BHLHE40;CAV3;EDEM1;IRAK2;LMCD1;LRRN1;RAD18;SEC13;SETMAR;SRGAP3;SUMF1;THUMPD3;VHL
Anthoscopus_minutus|GCA_013399455.1|ITPR2.0	Anthoscopus minutus	Aves	ITPR2	0	assembly_gap	VWYI01032194.1	1677	145532	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Anthoscopus_minutus|GCA_013399455.1|ITPR3.0	Anthoscopus minutus	Aves	ITPR3	0	assembly_gap	VWYI01048517.1	78475	92312	ITPR3		4	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	IP6K3;MLN;PRA1;UQCC2
Anthoscopus_minutus|GCA_013399455.1|ITPR3.1	Anthoscopus minutus	Aves	ITPR3	1	assembly_gap	VWYI01021686.1	24039	47825	ITPR3		1	no_call	ITPR3	1	1	0.0083	no_call	0	0	1	S5 status assembly_gap	BAK1
Antrostomus_carolinensis|GCF_000700745.2|ITPR1.0	Antrostomus carolinensis	Aves	ITPR1	0	found_annotated	NW_010307598.1	5167	170783	ITPR1	LOC104523042	0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Aramus_guarauna|GCA_013400195.1|ITPR1.0	Aramus guarauna	Aves	ITPR1	0	found_annotated	VXBL01002157.1	1575190	1746624	ITPR1	ARAGUA_R09074	17	ITPR1	ITPR1	11	11	0.0000	supported	11	0	0	no paralog-named annotation at the locus	ARL8BA;BHLHE40;CAV3;CHL1;CNTN4;CRBN;IL5RA;LMCD1;LRRN1;OXTR;RAD18;SETMAR;SRGAP3;SSUH2;SUMF1;THUMPD3;TRNT1
Aramus_guarauna|GCA_013400195.1|ITPR2.0	Aramus guarauna	Aves	ITPR2	0	found_unannotated	VXBL01000728.1	232459	493506	ITPR2		10	ITPR2	ITPR2	9	9	0.0000	supported	0	9	0	no paralog-named annotation at the locus	BHLHE41;CASC1;ETFRF1;FGFR1OP2;INTS13;KRAS;MED21;RASSF8;SSPN;TM7SF3
Atlantisia_rogersi|GCA_013401215.1|ITPR1.0	Atlantisia rogersi	Aves	ITPR1	0	assembly_gap	VZUJ01128627.1	1200	62406	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Atlantisia_rogersi|GCA_013401215.1|ITPR1.1	Atlantisia rogersi	Aves	ITPR1	1	assembly_gap	VZUJ01057297.1	365	24343	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Atlantisia_rogersi|GCA_013401215.1|ITPR2.0	Atlantisia rogersi	Aves	ITPR2	0	assembly_gap	VZUJ01043570.1	22103	70139	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Atlantisia_rogersi|GCA_013401215.1|ITPR3.0	Atlantisia rogersi	Aves	ITPR3	0	assembly_gap	VZUJ01056847.1	644	13312	ITPR3		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Atlantisia_rogersi|GCA_013401215.1|ITPR3.1	Atlantisia rogersi	Aves	ITPR3	1	assembly_gap	VZUJ01069581.1	371	7534	ITPR3		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Atlantisia_rogersi|GCA_013401215.1|ITPR3.2	Atlantisia rogersi	Aves	ITPR3	2	assembly_gap	VZUJ01044333.1	3947	8326	ITPR3	Itpr3_0	1	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	UQCC2
Balaeniceps_rex|GCA_013401315.1|ITPR1.0	Balaeniceps rex	Aves	ITPR1	0	found_unannotated	VYZW01040117.1	117659	295253	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Balaeniceps_rex|GCA_013401315.1|ITPR2.0	Balaeniceps rex	Aves	ITPR2	0	assembly_gap	VYZW01037404.1	1174	148071	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Bambusicola_thoracicus|GCA_002909625.1|ITPR1.0	Bambusicola thoracicus	Aves	ITPR1	0	assembly_gap	PPHD01000413.1	7648	65942	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Bambusicola_thoracicus|GCA_002909625.1|ITPR1.1	Bambusicola thoracicus	Aves	ITPR1	1	assembly_gap	PPHD01008249.1	590	21997	ITPR1	CIB84_004674	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Bambusicola_thoracicus|GCA_002909625.1|ITPR2.0	Bambusicola thoracicus	Aves	ITPR2	0	assembly_gap	PPHD01003807.1	6160	29027	ITPR2	CIB84_002931	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Bambusicola_thoracicus|GCA_002909625.1|ITPR2.1	Bambusicola thoracicus	Aves	ITPR2	1	assembly_gap	PPHD01002362.1	4881	19406	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Bambusicola_thoracicus|GCA_002909625.1|ITPR3.0	Bambusicola thoracicus	Aves	ITPR3	0	assembly_gap	PPHD01009884.1	3	19437	ITPR3	CIB84_005232	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Bambusicola_thoracicus|GCA_002909625.1|ITPR3.1	Bambusicola thoracicus	Aves	ITPR3	1	assembly_gap	PPHD01019520.1	82	6747	ITPR3	CIB84_007851	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Baryphthengus_martii|GCA_013396935.1|ITPR1.0	Baryphthengus martii	Aves	ITPR1	0	assembly_gap	VWZK01014558.1	16091	127741	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Baryphthengus_martii|GCA_013396935.1|ITPR2.0	Baryphthengus martii	Aves	ITPR2	0	found_unannotated	VWZK01012176.1	17477	248521	ITPR2		2	no_call	ITPR2	2	2	0.0055	no_call	0	2	0	no paralog-named annotation at the locus	BHLHE41;SSPN
Baryphthengus_martii|GCA_013396935.1|ITPR3.0	Baryphthengus martii	Aves	ITPR3	0	found_annotated	VWZK01016629.1	161004	208872	ITPR3	BARMAR_R11863	9	ITPR3	ITPR3	3	3	0.0000	supported	0	0	3	no paralog-named annotation at the locus	APOBEC2;BAK1;CD300LD;IP6K3;LEMD2;NFYA;OARD1;PRA1;TREM2
Brachypodius_melanocephalos|GCA_013398615.1|ITPR1.0	Brachypodius melanocephalos	Aves	ITPR1	0	found_unannotated	VZSR01001459.1	10232712	10378678	ITPR1		20	ITPR1	ITPR1	10	10	0.0000	supported	10	0	0	no paralog-named annotation at the locus	ARL8BA;BHLHE40;CAV3;CHL1;CNTN3;CNTN4;CRBN;EDEM1;IL5RA;IRAK2;LRRN1;PDZRN3;RAD18;SEC13;SETMAR;SRGAP3;SUMF1;THUMPD3;TRNT1;VHL
Brachypodius_melanocephalos|GCA_013398615.1|ITPR2.0	Brachypodius melanocephalos	Aves	ITPR2	0	found_unannotated	VZSR01002340.1	8119033	8359258	ITPR2		20	ITPR2	ITPR2	8	8	0.0000	supported	0	8	0	no paralog-named annotation at the locus	A4GALT;ARFGAP3;BHLHE41;CL004;CYB5R3;DYRK4;ETFRF1;FGF23;FGF6;FGFR1OP2;GYS2;INTS13;KRAS;MED21;PPFIBP1;RAD51AP1;REP15;SPX;SSPN;TM7SF3
Brachypodius_melanocephalos|GCA_013398615.1|ITPR3.0	Brachypodius melanocephalos	Aves	ITPR3	0	found_annotated	VZSR01002526.1	2552752	2589225	ITPR3	BRAATR_R04662	20	ITPR3	ITPR3	6	6	0.0000	supported	0	0	6	no paralog-named annotation at the locus	APOBEC2;BAK1;FRS3;IP6K3;LEMD2;MLN;NFYA;NUDT3;OARD1;PACSIN1;PGA18;PGC;PRA1;RPS10;SNRPC;SPDEF;TFEB;TREM2;TREML4;UQCC2
Bucco_capensis|GCA_013396975.1|ITPR1.0	Bucco capensis	Aves	ITPR1	0	found_unannotated	VWZO01019971.1	305321	469383	ITPR1		5	ITPR1	ITPR1	4	4	0.0000	supported	4	0	0	no paralog-named annotation at the locus	ARL8B;BHLHE40;EDEM1;SETMAR;SUMF1
Bucco_capensis|GCA_013396975.1|ITPR3.0	Bucco capensis	Aves	ITPR3	0	assembly_gap	VWZO01010546.1	42	35401	ITPR3	Itpr3_0	1	no_call	ITPR3	1	1	0.0083	no_call	0	0	1	S5 status assembly_gap	BAK1
Bucco_capensis|GCA_013396975.1|ITPR3.1	Bucco capensis	Aves	ITPR3	1	assembly_gap	VWZO01013041.1	21178	34387	ITPR3		2	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	IP6K3;UQCC2
Buphagus_erythrorhynchus|GCA_013400855.1|ITPR2.0	Buphagus erythrorhynchus	Aves	ITPR2	0	assembly_gap	VZTT01023994.1	4807	131976	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Buphagus_erythrorhynchus|GCA_013400855.1|ITPR2.1	Buphagus erythrorhynchus	Aves	ITPR2	1	assembly_gap	VZTT01070297.1	2862	48907	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Callaeas_wilsoni|GCA_013398955.1|ITPR1.0	Callaeas wilsoni	Aves	ITPR1	0	assembly_gap	VWPU01015536.1	7010	106478	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Callaeas_wilsoni|GCA_013398955.1|ITPR2.0	Callaeas wilsoni	Aves	ITPR2	0	found_unannotated	VWPU01018490.1	68	245267	ITPR2		1	no_call	ITPR2	1	1	0.0083	no_call	0	1	0	no paralog-named annotation at the locus	SSPN
Callaeas_wilsoni|GCA_013398955.1|ITPR3.1	Callaeas wilsoni	Aves	ITPR3	1	found_annotated	VWPU01006914.1	422	9021	ITPR3	Itpr3_0	1	no_call		0	0	1.0000	no_call	0	0	0	extra locus in a multi-copy cell	UQCC2
Cathartes_aura|GCA_000699945.1|ITPR2.0	Cathartes aura	Aves	ITPR2	0	fragment	KL291012.1	81303	160305	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status fragment	
Cathartes_aura|GCA_000699945.1|ITPR3.0	Cathartes aura	Aves	ITPR3	0	found_annotated	KL301852.1	537	20480	ITPR3	N323_11390	0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Catharus_fuscescens|GCA_013398975.1|ITPR1.0	Catharus fuscescens	Aves	ITPR1	0	assembly_gap	VWYD01006567.1	45680	136794	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Catharus_fuscescens|GCA_013398975.1|ITPR1.1	Catharus fuscescens	Aves	ITPR1	1	assembly_gap	VWYD01006459.1	14553	32943	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Catharus_fuscescens|GCA_013398975.1|ITPR2.0	Catharus fuscescens	Aves	ITPR2	0	found_unannotated	VWYD01008180.1	280667	519982	ITPR2		3	no_call	ITPR2	3	3	0.0000	no_call	0	3	0	no paralog-named annotation at the locus	BHLHE41;RASSF8;SSPN
Centropus_bengalensis|GCA_013400815.1|ITPR1.0	Centropus bengalensis	Aves	ITPR1	0	assembly_gap	WBNK01000178.1	3	77066	ITPR1		8	ITPR1	ITPR1	6	6	0.0000	supported	6	0	0	S5 status assembly_gap	CHL1;CNTN4;CRBN;IL5RA;LRRN1;SETMAR;SUMF1;TRNT1
Centropus_bengalensis|GCA_013400815.1|ITPR2.0	Centropus bengalensis	Aves	ITPR2	0	found_unannotated	WBNK01000445.1	319066	572691	ITPR2		4	ITPR2	ITPR2	4	4	0.0000	supported	0	4	0	no paralog-named annotation at the locus	BHLHE41;FGFR1OP2;INTS13;SSPN
Centropus_bengalensis|GCA_013400815.1|ITPR3.0	Centropus bengalensis	Aves	ITPR3	0	found_annotated	WBNK01000718.1	263841	293005	ITPR3	CENBEN_R07917	6	ITPR3	ITPR3	3	3	0.0000	supported	0	0	3	no paralog-named annotation at the locus	GRM4;HMGA1;IP6K3;LEMD2;MLN;PRA1
Certhia_familiaris|GCA_013398575.1|ITPR1.0	Certhia familiaris	Aves	ITPR1	0	found_annotated	WBNC01000937.1	369	122554	ITPR1	CERFAM_R07849	0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Certhia_familiaris|GCA_013398575.1|ITPR2.0	Certhia familiaris	Aves	ITPR2	0	found_unannotated	WBNC01001413.1	115465	286763	ITPR2		3	no_call	ITPR2	3	3	0.0000	no_call	0	3	0	no paralog-named annotation at the locus	FGFR1OP2;INTS13;TM7SF3
Ceuthmochares_aereus|GCA_013398935.1|ITPR1.0	Ceuthmochares aereus	Aves	ITPR1	0	found_unannotated	VWPQ01001063.1	5121	174928	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Ceuthmochares_aereus|GCA_013398935.1|ITPR2.0	Ceuthmochares aereus	Aves	ITPR2	0	found_unannotated	VWPQ01000308.1	95545	352664	ITPR2		2	no_call	ITPR2	2	2	0.0055	no_call	0	2	0	no paralog-named annotation at the locus	INTS13;SSPN
Ceuthmochares_aereus|GCA_013398935.1|ITPR3.0	Ceuthmochares aereus	Aves	ITPR3	0	assembly_gap	VWPQ01011835.1	3	9932	ITPR3		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Ceyx_cyanopectus|GCA_013401355.1|ITPR1.0	Ceyx cyanopectus	Aves	ITPR1	0	assembly_gap	VYZU01028963.1	511	16073	ITPR1	Itpr1_1	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Ceyx_cyanopectus|GCA_013401355.1|ITPR2.0	Ceyx cyanopectus	Aves	ITPR2	0	found_unannotated	VYZU01018639.1	12227	145639	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Chloroceryle_aenea|GCA_013399075.1|ITPR1.0	Chloroceryle aenea	Aves	ITPR1	0	found_annotated	VWZY01001946.1	2207	168963	ITPR1	CHLAEN_R10158	0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Chloroceryle_aenea|GCA_013399075.1|ITPR2.0	Chloroceryle aenea	Aves	ITPR2	0	found_unannotated	VWZY01002652.1	47359	203397	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Chloroceryle_aenea|GCA_013399075.1|ITPR3.0	Chloroceryle aenea	Aves	ITPR3	0	found_annotated	VWZY01000040.1	258710	339501	ITPR3	CHLAEN_R07046	7	ITPR3	ITPR3	3	3	0.0000	supported	0	0	3	no paralog-named annotation at the locus	APOBEC2;BAK1;GRM4;NFYA;OARD1;PRA1;TREM2
Chloropsis_cyanopogon|GCA_013400585.1|ITPR1.0	Chloropsis cyanopogon	Aves	ITPR1	0	found_unannotated	WEZZ01015506.1	399273	553190	ITPR1		9	ITPR1	ITPR1	7	7	0.0000	supported	7	0	0	no paralog-named annotation at the locus	ARL8BA;BHLHE40;CRBN;EDEM1;IL5RA;LRRN1;SETMAR;SUMF1;TRNT1
Chloropsis_cyanopogon|GCA_013400585.1|ITPR2.0	Chloropsis cyanopogon	Aves	ITPR2	0	found_unannotated	WEZZ01021076.1	268745	484547	ITPR2		6	ITPR2	ITPR2	6	6	0.0000	supported	0	6	0	no paralog-named annotation at the locus	BHLHE41;FGFR1OP2;INTS13;MED21;SSPN;TM7SF3
Chloropsis_cyanopogon|GCA_013400585.1|ITPR3.0	Chloropsis cyanopogon	Aves	ITPR3	0	found_annotated	WEZZ01019221.1	51647	92346	ITPR3	CHLCYA_R08772	1	no_call	ITPR3	1	1	0.0083	no_call	0	0	1	no paralog-named annotation at the locus	BAK1
Chloropsis_hardwickii|GCA_013390065.1|ITPR1.0	Chloropsis hardwickii	Aves	ITPR1	0	found_unannotated	WEIW01000372.1	584206	736259	ITPR1		7	ITPR1	ITPR1	6	6	0.0000	supported	6	0	0	no paralog-named annotation at the locus	BHLHE40;CRBN;IL5RA;LRRN1;SETMAR;SUMF1;TRNT1
Chloropsis_hardwickii|GCA_013390065.1|ITPR2.0	Chloropsis hardwickii	Aves	ITPR2	0	found_unannotated	WEIW01000437.1	216914	459762	ITPR2		5	ITPR2	ITPR2	5	5	0.0000	supported	0	5	0	no paralog-named annotation at the locus	FGFR1OP2;INTS13;MED21;SSPN;TM7SF3
Chloropsis_hardwickii|GCA_013390065.1|ITPR3.0	Chloropsis hardwickii	Aves	ITPR3	0	found_annotated	WEIW01003401.1	12699	37703	ITPR3	CHLHAR_R12659	2	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	IP6K3;UQCC2
Cisticola_juncidis|GCA_013400215.1|ITPR1.0	Cisticola juncidis	Aves	ITPR1	0	found_unannotated	VXBR01003613.1	1069633	1215817	ITPR1		8	ITPR1	ITPR1	7	7	0.0000	supported	7	0	0	no paralog-named annotation at the locus	ARL8B;BHLHE40;CNTN4;CRBN;EDEM1;LRRN1;SUMF1;TRNT1
Cisticola_juncidis|GCA_013400215.1|ITPR2.0	Cisticola juncidis	Aves	ITPR2	0	found_unannotated	VXBR01000324.1	451987	664734	ITPR2		9	ITPR2	ITPR2	9	9	0.0000	supported	0	9	0	no paralog-named annotation at the locus	BHLHE41;ETFRF1;FGFR1OP2;INTS13;KRAS;MED21;RASSF8;SSPN;TM7SF3
Climacteris_rufus|GCA_013398175.1|ITPR1.0	Climacteris rufus	Aves	ITPR1	0	found_annotated	VZRZ01002771.1	821575	977803	ITPR1	CLIRUF_R00391	9	ITPR1	ITPR1	6	6	0.0000	supported	6	0	0	no paralog-named annotation at the locus	ARL8BA;BHLHE40;CNTN4;CRBN;IL5RA;LRRN1;SETMAR;SUMF1;TRNT1
Climacteris_rufus|GCA_013398175.1|ITPR2.0	Climacteris rufus	Aves	ITPR2	0	found_unannotated	VZRZ01004463.1	409686	656819	ITPR2		9	ITPR2	ITPR2	6	6	0.0000	supported	0	6	0	no paralog-named annotation at the locus	CYB5R3;ENDOUA;FGFR1OP2;INTS13;MED21;PPFIBP1;SSPN;STK38L;TM7SF3
Columbina_picui|GCA_013397635.1|ITPR2.0	Columbina picui	Aves	ITPR2	0	found_unannotated	VYZG01000419.1	130253	368840	ITPR2		5	ITPR2	ITPR2	5	5	0.0000	supported	0	5	0	no paralog-named annotation at the locus	BHLHE41;FGFR1OP2;INTS13;SSPN;TM7SF3
Corythaixoides_concolor|GCA_013399495.1|ITPR1.0	Corythaixoides concolor	Aves	ITPR1	0	found_unannotated	VXAM01000844.1	396822	555490	ITPR1		3	no_call	ITPR1	2	2	0.0055	no_call	2	0	0	no paralog-named annotation at the locus	ARL8BA;BHLHE40;EDEM1
Corythaixoides_concolor|GCA_013399495.1|ITPR2.0	Corythaixoides concolor	Aves	ITPR2	0	found_unannotated	VXAM01000304.1	434291	734122	ITPR2		15	ITPR2	ITPR2	7	7	0.0000	supported	0	7	0	no paralog-named annotation at the locus	ARNTL2;BHLHE41;CMAS;CYB5R3;ETFRF1;FGFR1OP2;GYS2;INTS13;KCNJ8;KRAS;LDHB;PPFIBP1;SPX;SSPN;TM7SF3
Corythaixoides_concolor|GCA_013399495.1|ITPR3.0	Corythaixoides concolor	Aves	ITPR3	0	found_annotated	VXAM01000033.1	368612	412129	ITPR3	CORCON_R02939	16	ITPR3	ITPR3	6	6	0.0000	supported	0	0	6	no paralog-named annotation at the locus	APOBEC2;BAK1;FOXP4;FRS3;GRM4;HMGA1;IP6K3;LEMD2;MDFI;MED20;MLN;NFYA;OARD1;RPS10;TFEB;TREM2
Crypturellus_undulatus|GCA_013389825.1|ITPR1.0	Crypturellus undulatus	Aves	ITPR1	0	found_unannotated	VWPW01023980.1	74623	225975	ITPR1		3	no_call	ITPR1	2	2	0.0055	no_call	2	0	0	no paralog-named annotation at the locus	BHLHE40;SETMAR;SUMF1
Crypturellus_undulatus|GCA_013389825.1|ITPR2.0	Crypturellus undulatus	Aves	ITPR2	0	found_unannotated	VWPW01014676.1	286425	522703	ITPR2		7	ITPR2	ITPR2	7	7	0.0000	supported	0	7	0	no paralog-named annotation at the locus	BHLHE41;FGFR1OP2;INTS13;MED21;SSPN;STK38L;TM7SF3
Drymodes_brunneopygia|GCA_013400955.1|ITPR1.0	Drymodes brunneopygia	Aves	ITPR1	0	found_unannotated	VZTZ01014074.1	2	100987	ITPR1		1	no_call	ITPR1	1	1	0.0083	no_call	1	0	0	no paralog-named annotation at the locus	BHLHE40
Drymodes_brunneopygia|GCA_013400955.1|ITPR2.0	Drymodes brunneopygia	Aves	ITPR2	0	assembly_gap	VZTZ01029620.1	9881	112950	ITPR2		1	no_call	ITPR2	1	1	0.0083	no_call	0	1	0	S5 status assembly_gap	INTS13
Dryoscopus_gambensis|GCA_013389985.1|ITPR1.0	Dryoscopus gambensis	Aves	ITPR1	0	found_unannotated	WEIT01025007.1	6149	161000	ITPR1		3	no_call	ITPR1	2	2	0.0055	no_call	2	0	0	no paralog-named annotation at the locus	ARL8BA;BHLHE40;EDEM1
Dryoscopus_gambensis|GCA_013389985.1|ITPR2.0	Dryoscopus gambensis	Aves	ITPR2	0	found_unannotated	WEIT01016686.1	1	169312	ITPR2		2	no_call	ITPR2	2	2	0.0055	no_call	0	2	0	no paralog-named annotation at the locus	RASSF8;SSPN
Dryoscopus_gambensis|GCA_013389985.1|ITPR3.0	Dryoscopus gambensis	Aves	ITPR3	0	found_annotated	WEIT01027115.1	18120	55110	ITPR3	DRYGAM_R08247	10	ITPR3	ITPR3	6	6	0.0000	supported	0	0	6	no paralog-named annotation at the locus	GRM4;HMGA1;IP6K3;LEMD2;MLN;NUDT3;PACSIN1;RPS10;SPDEF;UQCC2
Elachura_formosa|GCA_013398795.1|ITPR1.0	Elachura formosa	Aves	ITPR1	0	found_unannotated	WBNG01000009.1	5257043	5405887	ITPR1		12	ITPR1	ITPR1	8	8	0.0000	supported	8	0	0	no paralog-named annotation at the locus	ARL8B;CHL1;CNTN3;CNTN4;CRBN;EDEM1;IL5RA;LRRN1;PDZRN3;SETMAR;SUMF1;TRNT1
Elachura_formosa|GCA_013398795.1|ITPR2.0	Elachura formosa	Aves	ITPR2	0	found_unannotated	WBNG01000249.1	103434	351395	ITPR2		14	ITPR2	ITPR2	7	7	0.0000	supported	0	7	0	no paralog-named annotation at the locus	ARFGAP3;BHLHE41;CL004;DYRK4;ETFRF1;FGF23;FGF6;FGFR1OP2;INTS13;KRAS;MED21;RAD51AP1;TIGAR;TM7SF3
Emberiza_fucata|GCA_013398835.1|ITPR1.0	Emberiza fucata	Aves	ITPR1	0	assembly_gap	VYZJ01000868.1	159473	241957	ITPR1		3	no_call	ITPR1	2	2	0.0055	no_call	2	0	0	S5 status assembly_gap	LRRN1;SETMAR;SUMF1
Emberiza_fucata|GCA_013398835.1|ITPR2.0	Emberiza fucata	Aves	ITPR2	0	found_unannotated	VYZJ01000507.1	235276	475527	ITPR2		5	ITPR2	ITPR2	5	5	0.0000	supported	0	5	0	no paralog-named annotation at the locus	FGFR1OP2;INTS13;MED21;SSPN;TM7SF3
Emberiza_fucata|GCA_013398835.1|ITPR3.0	Emberiza fucata	Aves	ITPR3	0	found_annotated	VYZJ01001343.1	32354	113870	ITPR3	EMBFUC_R03987	1	no_call	ITPR3	1	1	0.0083	no_call	0	0	1	no paralog-named annotation at the locus	BAK1
Erpornis_zantholeuca|GCA_013400515.1|ITPR1.0	Erpornis zantholeuca	Aves	ITPR1	0	found_annotated	VZTN01006051.1	6019	214857	ITPR1	ERPZAN_R11818	2	no_call	ITPR1	1	1	0.0083	no_call	1	0	0	no paralog-named annotation at the locus	ARL8BA;EDEM1
Erpornis_zantholeuca|GCA_013400515.1|ITPR2.0	Erpornis zantholeuca	Aves	ITPR2	0	found_unannotated	VZTN01005749.1	81967	296151	ITPR2		3	no_call	ITPR2	3	3	0.0000	no_call	0	3	0	no paralog-named annotation at the locus	BHLHE41;INTS13;SSPN
Eubucco_bourcierii|GCA_013396675.1|ITPR2.0	Eubucco bourcierii	Aves	ITPR2	0	assembly_gap	VWZE01018369.1	1271	131764	ITPR2		4	ITPR2	ITPR2	4	4	0.0000	supported	0	4	0	S5 status assembly_gap	BHLHE41;ETFRF1;KRAS;SSPN
Fulmarus_glacialis|GCF_000690835.1|ITPR1.0	Fulmarus glacialis	Aves	ITPR1	0	assembly_gap	NW_009188403.1	23205	72047	ITPR1	ITPR1	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Fulmarus_glacialis|GCF_000690835.1|ITPR1.1	Fulmarus glacialis	Aves	ITPR1	1	assembly_gap	NW_009215099.1	8171	72399	ITPR1	LOC104077551	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Fulmarus_glacialis|GCF_000690835.1|ITPR2.0	Fulmarus glacialis	Aves	ITPR2	0	assembly_gap	NW_009214687.1	9447	65664	ITPR2	LOC104077402	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Furnarius_figulus|GCA_013397465.1|ITPR1.0	Furnarius figulus	Aves	ITPR1	0	found_annotated	VYZD01000015.1	3558831	3709701	ITPR1	FURFIG_R11996	15	ITPR1	ITPR1	10	10	0.0000	supported	10	0	0	no paralog-named annotation at the locus	BHLHE40;CAV3;CHL1;CNTN3;CNTN4;CRBN;EDEM1;IL5RA;LMCD1;LRRN1;MTR;PDZRN3;SETMAR;SUMF1;TRNT1
Furnarius_figulus|GCA_013397465.1|ITPR2.0	Furnarius figulus	Aves	ITPR2	0	found_unannotated	VYZD01000396.1	298467	525932	ITPR2		8	ITPR2	ITPR2	7	7	0.0000	supported	0	7	0	no paralog-named annotation at the locus	BHLHE41;FGFR1OP2;INTS13;MED21;PPFIBP1;RASSF8;SSPN;TM7SF3
Geococcyx_californianus|GCA_013389885.1|ITPR1.0	Geococcyx californianus	Aves	ITPR1	0	found_unannotated	VWPV01004098.1	11933	181147	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Glareola_pratincola|GCA_013401295.1|ITPR1.0	Glareola pratincola	Aves	ITPR1	0	found_unannotated	VWPO01000826.1	49834	226577	ITPR1		2	no_call	ITPR1	1	1	0.0083	no_call	1	0	0	no paralog-named annotation at the locus	SETMAR;SUMF1
