label	organism	vclass	accession	anchor_gene	n_keys	call	best	best_score	margin	score_ITPR1	score_ITPR2	score_ITPR3
Strix_uralensis|GCF_047716275.1|control1	Strix uralensis	Aves	GCF_047716275.1	MRPL34	20	no_call		0	0	0	0	0
Strix_uralensis|GCF_047716275.1|control2	Strix uralensis	Aves	GCF_047716275.1	LOC141952620	20	no_call		0	0	0	0	0
Hemitrygon_akajei|GCF_048418815.1|control0	Hemitrygon akajei	Chondrichthyes	GCF_048418815.1	armc1	20	no_call		0	0	0	0	0
Hemitrygon_akajei|GCF_048418815.1|control1	Hemitrygon akajei	Chondrichthyes	GCF_048418815.1	mrpl48	20	no_call		0	0	0	0	0
Hemitrygon_akajei|GCF_048418815.1|control2	Hemitrygon akajei	Chondrichthyes	GCF_048418815.1	LOC140734510	20	no_call		0	0	0	0	0
Sminthopsis_crassicaudata|GCF_048593235.1|control0	Sminthopsis crassicaudata	Mammalia	GCF_048593235.1	TMEM143	20	no_call		0	0	0	0	0
Sminthopsis_crassicaudata|GCF_048593235.1|control1	Sminthopsis crassicaudata	Mammalia	GCF_048593235.1	GCFC2	11	no_call		0	0	0	0	0
Sminthopsis_crassicaudata|GCF_048593235.1|control2	Sminthopsis crassicaudata	Mammalia	GCF_048593235.1	LOC141554778	20	no_call		0	0	0	0	0
Paramormyrops_kingsleyae|GCF_048594095.1|control0	Paramormyrops kingsleyae	Actinopteri	GCF_048594095.1	kctd2	20	no_call		0	0	0	0	0
Paramormyrops_kingsleyae|GCF_048594095.1|control1	Paramormyrops kingsleyae	Actinopteri	GCF_048594095.1	krt1-c5	20	no_call		0	0	0	0	0
Paramormyrops_kingsleyae|GCF_048594095.1|control2	Paramormyrops kingsleyae	Actinopteri	GCF_048594095.1	LOC111842607	20	no_call		0	0	0	0	0
Petromyzon_marinus|GCF_048934315.1|control0	Petromyzon marinus	Hyperoartia	GCF_048934315.1	CHD1L	20	no_call		0	0	0	0	0
Petromyzon_marinus|GCF_048934315.1|control1	Petromyzon marinus	Hyperoartia	GCF_048934315.1	LOC116957940	3	no_call		0	0	0	0	0
Petromyzon_marinus|GCF_048934315.1|control2	Petromyzon marinus	Hyperoartia	GCF_048934315.1	LOC116952082	20	no_call		0	0	0	0	0
Macaca_mulatta|GCF_049350105.2|control0	Macaca mulatta	Mammalia	GCF_049350105.2	H3Y1	20	no_call		0	0	0	0	0
Macaca_mulatta|GCF_049350105.2|control1	Macaca mulatta	Mammalia	GCF_049350105.2	LHFPL1	20	no_call		0	0	0	0	0
Macaca_mulatta|GCF_049350105.2|control2	Macaca mulatta	Mammalia	GCF_049350105.2	ASL	20	no_call		0	0	0	0	0
Tenrec_ecaudatus|GCF_050624435.1|control0	Tenrec ecaudatus	Mammalia	GCF_050624435.1	ACACB	20	no_call		0	0	0	0	0
Tenrec_ecaudatus|GCF_050624435.1|control1	Tenrec ecaudatus	Mammalia	GCF_050624435.1	ICOS	20	no_call		0	0	0	0	0
Tenrec_ecaudatus|GCF_050624435.1|control2	Tenrec ecaudatus	Mammalia	GCF_050624435.1	ATP13A2	20	no_call		0	0	0	0	0
Danio_rerio|GCF_052040795.1|control0	Danio rerio	Actinopteri	GCF_052040795.1	LOC147837611	20	no_call		0	0	0	0	0
Danio_rerio|GCF_052040795.1|control1	Danio rerio	Actinopteri	GCF_052040795.1	usp12b	20	no_call		0	0	0	0	0
Danio_rerio|GCF_052040795.1|control2	Danio rerio	Actinopteri	GCF_052040795.1	irx1a	17	no_call		0	0	0	0	0
Somniosus_microcephalus|GCF_052327205.1|control0	Somniosus microcephalus	Chondrichthyes	GCF_052327205.1	jph2	20	no_call		0	0	0	0	0
Somniosus_microcephalus|GCF_052327205.1|control1	Somniosus microcephalus	Chondrichthyes	GCF_052327205.1	LOC147100600	20	no_call		0	0	0	0	0
Somniosus_microcephalus|GCF_052327205.1|control2	Somniosus microcephalus	Chondrichthyes	GCF_052327205.1	sfxn2	20	no_call		0	0	0	0	0
Giraffa_tippelskirchi|GCF_054371585.1|control0	Giraffa tippelskirchi	Mammalia	GCF_054371585.1	SLC39A6	20	no_call		0	0	0	0	0
Giraffa_tippelskirchi|GCF_054371585.1|control1	Giraffa tippelskirchi	Mammalia	GCF_054371585.1	LOC145513656	20	no_call		0	0	0	0	0
Giraffa_tippelskirchi|GCF_054371585.1|control2	Giraffa tippelskirchi	Mammalia	GCF_054371585.1	TBX21	20	no_call		0	0	0	0	0
Hypomesus_nipponensis|GCF_054491055.1|control0	Hypomesus nipponensis	Actinopteri	GCF_054491055.1	cep295	20	no_call		0	0	0	0	0
Hypomesus_nipponensis|GCF_054491055.1|control1	Hypomesus nipponensis	Actinopteri	GCF_054491055.1	LOC146234908	20	no_call		0	0	0	0	0
Hypomesus_nipponensis|GCF_054491055.1|control2	Hypomesus nipponensis	Actinopteri	GCF_054491055.1	trim33	20	no_call		0	0	0	0	0
Lutjanus_erythropterus|GCF_056507025.1|control0	Lutjanus erythropterus	Actinopteri	GCF_056507025.1	anln2	20	no_call		0	0	0	0	0
Lutjanus_erythropterus|GCF_056507025.1|control1	Lutjanus erythropterus	Actinopteri	GCF_056507025.1	LOC146328820	12	no_call		0	0	0	0	0
Lutjanus_erythropterus|GCF_056507025.1|control2	Lutjanus erythropterus	Actinopteri	GCF_056507025.1	fcgbp	20	no_call		0	0	0	0	0
Rhamphochromis_longiceps|GCF_057381845.1|control0	Rhamphochromis longiceps	Actinopteri	GCF_057381845.1	LOC146644221	20	no_call		0	0	0	0	0
Rhamphochromis_longiceps|GCF_057381845.1|control1	Rhamphochromis longiceps	Actinopteri	GCF_057381845.1	LOC146662407	20	no_call		0	0	0	0	0
Rhamphochromis_longiceps|GCF_057381845.1|control2	Rhamphochromis longiceps	Actinopteri	GCF_057381845.1	ctdspl2b	20	no_call		0	0	0	0	0
Mastacembelus_armatus|GCF_900324485.3|control0	Mastacembelus armatus	Actinopteri	GCF_900324485.3	twist1a	20	no_call		0	0	0	0	0
Mastacembelus_armatus|GCF_900324485.3|control1	Mastacembelus armatus	Actinopteri	GCF_900324485.3	lhx6b	20	no_call		0	0	0	0	0
Mastacembelus_armatus|GCF_900324485.3|control2	Mastacembelus armatus	Actinopteri	GCF_900324485.3	mrps24	20	no_call		0	0	0	0	0
Gouania_willdenowi|GCF_900634775.2|control0	Gouania willdenowi	Actinopteri	GCF_900634775.2	ipo11	20	no_call		0	0	0	0	0
Gouania_willdenowi|GCF_900634775.2|control1	Gouania willdenowi	Actinopteri	GCF_900634775.2	LOC114477491	20	no_call		0	0	0	0	0
Gouania_willdenowi|GCF_900634775.2|control2	Gouania willdenowi	Actinopteri	GCF_900634775.2	LOC114476704	20	no_call		0	0	0	0	0
Erpetoichthys_calabaricus|GCF_900747795.2|control0	Erpetoichthys calabaricus	Cladistia	GCF_900747795.2	slc44a5b	20	no_call		0	0	0	0	0
Erpetoichthys_calabaricus|GCF_900747795.2|control1	Erpetoichthys calabaricus	Cladistia	GCF_900747795.2	mars1	14	no_call		0	0	0	0	0
Erpetoichthys_calabaricus|GCF_900747795.2|control2	Erpetoichthys calabaricus	Cladistia	GCF_900747795.2	adamts18	20	no_call		0	0	0	0	0
Sparus_aurata|GCF_900880675.2|control0	Sparus aurata	Actinopteri	GCF_900880675.2	LOC115573616	19	no_call		0	0	0	0	0
Sparus_aurata|GCF_900880675.2|control1	Sparus aurata	Actinopteri	GCF_900880675.2	cryl1	20	no_call		0	0	0	0	0
Sparus_aurata|GCF_900880675.2|control2	Sparus aurata	Actinopteri	GCF_900880675.2	ccnt1	20	no_call		0	0	0	0	0
Takifugu_rubripes|GCF_901000725.3|control0	Takifugu rubripes	Actinopteri	GCF_901000725.3	LOC101070801	20	no_call		0	0	0	0	0
Takifugu_rubripes|GCF_901000725.3|control1	Takifugu rubripes	Actinopteri	GCF_901000725.3	chmp7	20	no_call		0	0	0	0	0
Takifugu_rubripes|GCF_901000725.3|control2	Takifugu rubripes	Actinopteri	GCF_901000725.3	mapkap1	20	no_call		0	0	0	0	0
Rhinatrema_bivittatum|GCF_901001135.2|control0	Rhinatrema bivittatum	Amphibia	GCF_901001135.2	ARL1	20	no_call		0	0	0	0	0
Rhinatrema_bivittatum|GCF_901001135.2|control1	Rhinatrema bivittatum	Amphibia	GCF_901001135.2	LOC115078360	1	no_call		0	0	0	0	0
Rhinatrema_bivittatum|GCF_901001135.2|control2	Rhinatrema bivittatum	Amphibia	GCF_901001135.2	POFUT3	20	no_call		0	0	0	0	0
Sphaeramia_orbicularis|GCF_902148855.1|control0	Sphaeramia orbicularis	Actinopteri	GCF_902148855.1	zfyve28	20	no_call		0	0	0	0	0
Sphaeramia_orbicularis|GCF_902148855.1|control1	Sphaeramia orbicularis	Actinopteri	GCF_902148855.1	marcksl1b	20	no_call		0	0	0	0	0
Sphaeramia_orbicularis|GCF_902148855.1|control2	Sphaeramia orbicularis	Actinopteri	GCF_902148855.1	ube2o	20	no_call		0	0	0	0	0
Myripristis_murdjan|GCF_902150065.1|control0	Myripristis murdjan	Actinopteri	GCF_902150065.1	LOC115369230	20	no_call		0	0	0	0	0
Myripristis_murdjan|GCF_902150065.1|control1	Myripristis murdjan	Actinopteri	GCF_902150065.1	iqsec1a	19	no_call		0	0	0	0	0
Myripristis_murdjan|GCF_902150065.1|control2	Myripristis murdjan	Actinopteri	GCF_902150065.1	epdr1	20	no_call		0	0	0	0	0
Gadus_morhua|GCF_902167405.1|control0	Gadus morhua	Actinopteri	GCF_902167405.1	LOC115557176	20	no_call		0	0	0	0	0
Gadus_morhua|GCF_902167405.1|control1	Gadus morhua	Actinopteri	GCF_902167405.1	trim35-12	20	no_call		0	0	0	0	0
Gadus_morhua|GCF_902167405.1|control2	Gadus morhua	Actinopteri	GCF_902167405.1	unc93b1	20	no_call		0	0	0	0	0
Chanos_chanos|GCF_902362185.1|control0	Chanos chanos	Actinopteri	GCF_902362185.1	LOC115808461	20	no_call		0	0	0	0	0
Chanos_chanos|GCF_902362185.1|control1	Chanos chanos	Actinopteri	GCF_902362185.1	zgc:174935	16	no_call		0	0	0	0	0
Chanos_chanos|GCF_902362185.1|control2	Chanos chanos	Actinopteri	GCF_902362185.1	il17d	20	no_call		0	0	0	0	0
Thalassophryne_amazonica|GCF_902500255.1|control0	Thalassophryne amazonica	Actinopteri	GCF_902500255.1	adamts1	20	no_call		0	0	0	0	0
Thalassophryne_amazonica|GCF_902500255.1|control1	Thalassophryne amazonica	Actinopteri	GCF_902500255.1	LOC117515643	20	no_call		0	0	0	0	0
Thalassophryne_amazonica|GCF_902500255.1|control2	Thalassophryne amazonica	Actinopteri	GCF_902500255.1	mmp13b	20	no_call		0	0	0	0	0
Caprimulgus_europaeus|GCF_907165065.1|control0	Caprimulgus europaeus	Aves	GCF_907165065.1	TFAP2E	20	no_call		0	0	0	0	0
Caprimulgus_europaeus|GCF_907165065.1|control1	Caprimulgus europaeus	Aves	GCF_907165065.1	GNG12	20	no_call		0	0	0	0	0
Caprimulgus_europaeus|GCF_907165065.1|control2	Caprimulgus europaeus	Aves	GCF_907165065.1	CEBPZOS	20	no_call		0	0	0	0	0
Telmatherina_bonti|GCF_933228915.1|control0	Telmatherina bonti	Actinopteri	GCF_933228915.1	cherp	20	no_call		0	0	0	0	0
Telmatherina_bonti|GCF_933228915.1|control1	Telmatherina bonti	Actinopteri	GCF_933228915.1	chsy1	20	no_call		0	0	0	0	0
Telmatherina_bonti|GCF_933228915.1|control2	Telmatherina bonti	Actinopteri	GCF_933228915.1	gad2	20	no_call		0	0	0	0	0
Haliaeetus_albicilla|GCF_947461875.1|control0	Haliaeetus albicilla	Aves	GCF_947461875.1	PMPCB	20	no_call		0	0	0	0	0
Haliaeetus_albicilla|GCF_947461875.1|control1	Haliaeetus albicilla	Aves	GCF_947461875.1	LOC138683049	14	no_call		0	0	0	0	0
Haliaeetus_albicilla|GCF_947461875.1|control2	Haliaeetus albicilla	Aves	GCF_947461875.1	ADAMTS5	20	no_call		0	0	0	0	0
Phoxinus_phoxinus|GCF_949152265.1|control0	Phoxinus phoxinus	Actinopteri	GCF_949152265.1	nedd1	20	no_call		0	0	0	0	0
Phoxinus_phoxinus|GCF_949152265.1|control1	Phoxinus phoxinus	Actinopteri	GCF_949152265.1	LOC307007809	16	no_call		0	0	0	0	0
Phoxinus_phoxinus|GCF_949152265.1|control2	Phoxinus phoxinus	Actinopteri	GCF_949152265.1	LOC306993660	20	no_call		0	0	0	0	0
Notothenia_rossii|GCF_949606895.1|control0	Notothenia rossii	Actinopteri	GCF_949606895.1	gbx2	20	no_call		0	0	0	0	0
Notothenia_rossii|GCF_949606895.1|control1	Notothenia rossii	Actinopteri	GCF_949606895.1	slc25a43	20	no_call		0	0	0	0	0
Notothenia_rossii|GCF_949606895.1|control2	Notothenia rossii	Actinopteri	GCF_949606895.1	kti12	20	no_call		0	0	0	0	0
Borostomias_antarcticus|GCF_949987555.1|control0	Borostomias antarcticus	Actinopteri	GCF_949987555.1	adck5	20	no_call		0	0	0	0	0
Borostomias_antarcticus|GCF_949987555.1|control1	Borostomias antarcticus	Actinopteri	GCF_949987555.1	LOC311311357	20	no_call		0	0	0	0	0
Borostomias_antarcticus|GCF_949987555.1|control2	Borostomias antarcticus	Actinopteri	GCF_949987555.1	six4a	20	no_call		0	0	0	0	0
Ammodytes_marinus|GCF_949987685.1|control0	Ammodytes marinus	Actinopteri	GCF_949987685.1	pkd1b	20	no_call		0	0	0	0	0
Ammodytes_marinus|GCF_949987685.1|control1	Ammodytes marinus	Actinopteri	GCF_949987685.1	LOC307269692	10	no_call		0	0	0	0	0
Ammodytes_marinus|GCF_949987685.1|control2	Ammodytes marinus	Actinopteri	GCF_949987685.1	LOC307266864	20	no_call		0	0	0	0	0
Cnephaeus_nilssonii|GCF_951640355.1|control0	Cnephaeus nilssonii	Mammalia	GCF_951640355.1	GNLY	20	no_call		0	0	0	0	0
Cnephaeus_nilssonii|GCF_951640355.1|control1	Cnephaeus nilssonii	Mammalia	GCF_951640355.1	LOC307116439	20	no_call		0	0	0	0	0
Cnephaeus_nilssonii|GCF_951640355.1|control2	Cnephaeus nilssonii	Mammalia	GCF_951640355.1	PLA2G3	20	no_call		0	0	0	0	0
Gobius_niger|GCF_951799975.1|control0	Gobius niger	Actinopteri	GCF_951799975.1	smim12	20	no_call		0	0	0	0	0
Gobius_niger|GCF_951799975.1|control1	Gobius niger	Actinopteri	GCF_951799975.1	gpbp1l1	20	no_call		0	0	0	0	0
Gobius_niger|GCF_951799975.1|control2	Gobius niger	Actinopteri	GCF_951799975.1	adora2b	20	no_call		0	0	0	0	0
Zeus_faber|GCF_960531495.1|control0	Zeus faber	Actinopteri	GCF_960531495.1	plcxd2	20	no_call		0	0	0	0	0
Zeus_faber|GCF_960531495.1|control1	Zeus faber	Actinopteri	GCF_960531495.1	nudt9	20	no_call		0	0	0	0	0
Zeus_faber|GCF_960531495.1|control2	Zeus faber	Actinopteri	GCF_960531495.1	lyve1a	20	no_call		0	0	0	0	0
Microchirus_variegatus|GCF_963457635.1|control0	Microchirus variegatus	Actinopteri	GCF_963457635.1	nudt2	20	no_call		0	0	0	0	0
Microchirus_variegatus|GCF_963457635.1|control1	Microchirus variegatus	Actinopteri	GCF_963457635.1	LOC310927373	20	no_call		0	0	0	0	0
Microchirus_variegatus|GCF_963457635.1|control2	Microchirus variegatus	Actinopteri	GCF_963457635.1	taf4b	20	no_call		0	0	0	0	0
Raja_brachyura|GCF_963514005.1|control0	Raja brachyura	Chondrichthyes	GCF_963514005.1	amot	17	no_call		0	0	0	0	0
Raja_brachyura|GCF_963514005.1|control1	Raja brachyura	Chondrichthyes	GCF_963514005.1	LOC145367602	20	no_call		0	0	0	0	0
Raja_brachyura|GCF_963514005.1|control2	Raja brachyura	Chondrichthyes	GCF_963514005.1	bbs2	20	no_call		0	0	0	0	0
Conger_conger|GCF_963514075.1|control0	Conger conger	Actinopteri	GCF_963514075.1	LOC133106190	20	no_call		0	0	0	0	0
Conger_conger|GCF_963514075.1|control1	Conger conger	Actinopteri	GCF_963514075.1	si:dkey-250d21.1	20	no_call		0	0	0	0	0
Conger_conger|GCF_963514075.1|control2	Conger conger	Actinopteri	GCF_963514075.1	asb11	20	no_call		0	0	0	0	0
Chelon_labrosus|GCF_963514085.1|control0	Chelon labrosus	Actinopteri	GCF_963514085.1	gdpgp1	20	ITPR2	ITPR2	2	2	0	2	0
Chelon_labrosus|GCF_963514085.1|control1	Chelon labrosus	Actinopteri	GCF_963514085.1	LOC311493797	20	no_call		0	0	0	0	0
Chelon_labrosus|GCF_963514085.1|control2	Chelon labrosus	Actinopteri	GCF_963514085.1	LOC311491434	10	no_call		0	0	0	0	0
Nannobrachium_achirus|GCF_963921795.1|control0	Nannobrachium achirus	Actinopteri	GCF_963921795.1	c8b	20	no_call		0	0	0	0	0
Nannobrachium_achirus|GCF_963921795.1|control1	Nannobrachium achirus	Actinopteri	GCF_963921795.1	LOC308306124	20	no_call		0	0	0	0	0
Nannobrachium_achirus|GCF_963921795.1|control2	Nannobrachium achirus	Actinopteri	GCF_963921795.1	fdx2	20	no_call		0	0	0	0	0
Phalacrocorax_carbo|GCF_963921805.1|control0	Phalacrocorax carbo	Aves	GCF_963921805.1	PDZK1IP1	20	no_call		0	0	0	0	0
Phalacrocorax_carbo|GCF_963921805.1|control1	Phalacrocorax carbo	Aves	GCF_963921805.1	CD28	20	no_call		0	0	0	0	0
Phalacrocorax_carbo|GCF_963921805.1|control2	Phalacrocorax carbo	Aves	GCF_963921805.1	LOC104043221	20	no_call		0	0	0	0	0
Nansenia_antarctica|GCF_963989245.1|control0	Nansenia antarctica	Actinopteri	GCF_963989245.1	LOC308158242	20	no_call		0	0	0	0	0
Nansenia_antarctica|GCF_963989245.1|control1	Nansenia antarctica	Actinopteri	GCF_963989245.1	nfil3-6	20	no_call		0	0	0	0	0
Nansenia_antarctica|GCF_963989245.1|control2	Nansenia antarctica	Actinopteri	GCF_963989245.1	LOC308173974	20	no_call		0	0	0	0	0
Myxine_glutinosa|GCF_964187855.1|control0	Myxine glutinosa	Myxini	GCF_964187855.1	FIG4	20	no_call		0	0	0	0	0
Myxine_glutinosa|GCF_964187855.1|control1	Myxine glutinosa	Myxini	GCF_964187855.1	LOC137438869	20	no_call		0	0	0	0	0
Myxine_glutinosa|GCF_964187855.1|control2	Myxine glutinosa	Myxini	GCF_964187855.1	LOC137432596	20	no_call		0	0	0	0	0
Calonectris_borealis|GCF_964195595.1|control0	Calonectris borealis	Aves	GCF_964195595.1	LOC142088967	20	no_call		0	0	0	0	0
Calonectris_borealis|GCF_964195595.1|control1	Calonectris borealis	Aves	GCF_964195595.1	UBB	20	no_call		0	0	0	0	0
Calonectris_borealis|GCF_964195595.1|control2	Calonectris borealis	Aves	GCF_964195595.1	TOMT	20	no_call		0	0	0	0	0
Oryctolagus_cuniculus|GCF_964237555.1|control0	Oryctolagus cuniculus	Mammalia	GCF_964237555.1	KCTD19	20	no_call		0	0	0	0	0
Oryctolagus_cuniculus|GCF_964237555.1|control1	Oryctolagus cuniculus	Mammalia	GCF_964237555.1	ORYCUNV1R1642	20	no_call		0	0	0	0	0
Oryctolagus_cuniculus|GCF_964237555.1|control2	Oryctolagus cuniculus	Mammalia	GCF_964237555.1	FPGS	20	no_call		0	0	0	0	0
Gallinula_chloropus|GCF_964237585.1|control0	Gallinula chloropus	Aves	GCF_964237585.1	LOC311195500	20	no_call		0	0	0	0	0
Gallinula_chloropus|GCF_964237585.1|control1	Gallinula chloropus	Aves	GCF_964237585.1	RASSF7	20	no_call		0	0	0	0	0
Gallinula_chloropus|GCF_964237585.1|control2	Gallinula chloropus	Aves	GCF_964237585.1	COG3	20	no_call		0	0	0	0	0
Lissotriton_helveticus|GCF_964261635.1|control0	Lissotriton helveticus	Amphibia	GCF_964261635.1	LOC144784207	20	no_call		0	0	0	0	0
Lissotriton_helveticus|GCF_964261635.1|control1	Lissotriton helveticus	Amphibia	GCF_964261635.1	BRWD3	20	no_call		0	0	0	0	0
Lissotriton_helveticus|GCF_964261635.1|control2	Lissotriton helveticus	Amphibia	GCF_964261635.1	PCLAF	20	no_call		0	0	0	0	0
Phaethon_aethereus|GCF_964289735.1|control0	Phaethon aethereus	Aves	GCF_964289735.1	TMPRSS3	20	no_call		0	0	0	0	0
Phaethon_aethereus|GCF_964289735.1|control1	Phaethon aethereus	Aves	GCF_964289735.1	NDUFAF7	20	no_call		0	0	0	0	0
Phaethon_aethereus|GCF_964289735.1|control2	Phaethon aethereus	Aves	GCF_964289735.1	CHRNA10	20	no_call		0	0	0	0	0
Larus_argentatus|GCF_964417175.1|control0	Larus argentatus	Aves	GCF_964417175.1	RBM44	20	no_call		0	0	0	0	0
Larus_argentatus|GCF_964417175.1|control1	Larus argentatus	Aves	GCF_964417175.1	LOC309456649	2	no_call		0	0	0	0	0
Larus_argentatus|GCF_964417175.1|control2	Larus argentatus	Aves	GCF_964417175.1	CDK5R2	20	no_call		0	0	0	0	0
Poromitra_crassiceps|GCF_964638095.1|control0	Poromitra crassiceps	Actinopteri	GCF_964638095.1	LOC310775674	20	no_call		0	0	0	0	0
Poromitra_crassiceps|GCF_964638095.1|control1	Poromitra crassiceps	Actinopteri	GCF_964638095.1	dlec1	20	no_call		0	0	0	0	0
Poromitra_crassiceps|GCF_964638095.1|control2	Poromitra crassiceps	Actinopteri	GCF_964638095.1	aire	20	no_call		0	0	0	0	0
Platalea_leucorodia|GCF_965183815.1|control0	Platalea leucorodia	Aves	GCF_965183815.1	LOC309598757	20	no_call		0	0	0	0	0
Platalea_leucorodia|GCF_965183815.1|control1	Platalea leucorodia	Aves	GCF_965183815.1	OLIG2	20	no_call		0	0	0	0	0
Platalea_leucorodia|GCF_965183815.1|control2	Platalea leucorodia	Aves	GCF_965183815.1	LOC309590404	20	no_call		0	0	0	0	0
Salmo_salar|GCF_965601325.1|control0	Salmo salar	Actinopteri	GCF_965601325.1	LOC106602254	9	no_call		0	0	0	0	0
Salmo_salar|GCF_965601325.1|control1	Salmo salar	Actinopteri	GCF_965601325.1	LOC106602714	20	no_call		0	0	0	0	0
Salmo_salar|GCF_965601325.1|control2	Salmo salar	Actinopteri	GCF_965601325.1	lim2.2	20	no_call		0	0	0	0	0
Aptenodytes_patagonicus|GCF_965638725.1|control0	Aptenodytes patagonicus	Aves	GCF_965638725.1	EXOSC9	20	no_call		0	0	0	0	0
Aptenodytes_patagonicus|GCF_965638725.1|control1	Aptenodytes patagonicus	Aves	GCF_965638725.1	RAD54L	20	no_call		0	0	0	0	0
Aptenodytes_patagonicus|GCF_965638725.1|control2	Aptenodytes patagonicus	Aves	GCF_965638725.1	ABHD5	20	no_call		0	0	0	0	0
