label	accession	organism	vclass	cell	window	side	rank	symbol	informative	relaxed_key	root_key	gene_id	biotype	contig	start	end	strand	distance_bp
Equus_quagga|GCF_021613505.1|RYR.0	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	2	CHRM3	1	CHRM3	CHRM	gene-CHRM3	protein_coding	NC_060268.1	113238743	113691982	+	1491049
Equus_quagga|GCF_021613505.1|RYR.0	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	3	ZNF25	1	ZNF25	ZNF	gene-ZNF25	protein_coding	NC_060268.1	113994606	114021410	+	2246912
Equus_quagga|GCF_021613505.1|RYR.0	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	4	ZNF248	1	ZNF248	ZNF	gene-ZNF248	protein_coding	NC_060268.1	114151981	114171155	+	2404287
Equus_quagga|GCF_021613505.1|RYR.0	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	5	BMS1	1	BMS1	BMS	gene-BMS1	protein_coding	NC_060268.1	114291528	114330399	+	2543834
Equus_quagga|GCF_021613505.1|RYR.0	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	6	RET	1	RET	RET	gene-RET	protein_coding	NC_060268.1	114552805	114607316	+	2805111
Equus_quagga|GCF_021613505.1|RYR.0	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	7	CSGALNACT2	1	CSGALNACT2	CSGALNACT	gene-CSGALNACT2	protein_coding	NC_060268.1	114619329	114661189	+	2871635
Equus_quagga|GCF_021613505.1|RYR.0	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	8	RASGEF1A	1	RASGEF1A	RASGEF1A	gene-RASGEF1A	protein_coding	NC_060268.1	114669389	114748070	-	2921695
Equus_quagga|GCF_021613505.1|RYR.0	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	9	FXYD4	1	FXYD4	FXYD	gene-FXYD4	protein_coding	NC_060268.1	114848032	114852442	+	3100338
Equus_quagga|GCF_021613505.1|RYR.0	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	10	HNRNPF	1	HNRNPF	HNRNPF	gene-HNRNPF	protein_coding	NC_060268.1	114862278	114882763	-	3114584
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	up	1	MAP4K1	1	MAP4K1	MAP4K	gene-MAP4K1	protein_coding	NC_060279.1	98461599	98479913	+	243
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	up	2	EIF3K	1	EIF3K	EIF3K	gene-EIF3K	protein_coding	NC_060279.1	98451030	98461365	-	18791
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	up	3	ACTN4	1	ACTN4	ACTN	gene-ACTN4	protein_coding	NC_060279.1	98375478	98446052	-	34104
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	up	4	CAPN12	1	CAPN12	CAPN	gene-CAPN12	protein_coding	NC_060279.1	98364224	98375857	+	104299
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	up	5	LGALS4	1	LGALS4	LGALS	gene-LGALS4	protein_coding	NC_060279.1	98300422	98308179	+	171977
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	up	6	ECH1	1	ECH1	ECH	gene-ECH1	protein_coding	NC_060279.1	98290431	98299295	+	180861
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	up	7	HNRNPL	1	HNRNPL	HNRNPL	gene-HNRNPL	protein_coding	NC_060279.1	98276635	98288215	+	191941
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	up	8	RINL	1	RINL	RINL	gene-RINL	protein_coding	NC_060279.1	98246615	98253985	+	226171
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	up	9	SIRT2	1	SIRT2	SIRT	gene-SIRT2	protein_coding	NC_060279.1	98227408	98246490	+	233666
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	up	10	NFKBIB	1	NFKBIB	NFKBIB	gene-NFKBIB	protein_coding	NC_060279.1	98218801	98227100	-	253056
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	1	RASGRP4	1	RASGRP4	RASGRP	gene-RASGRP4	protein_coding	NC_060279.1	98595251	98608500	+	4426
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	2	FAM98C	1	FAM98C	FAM98C	gene-FAM98C	protein_coding	NC_060279.1	98608655	98612151	-	17830
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	3	SPRED3	1	SPRED3	SPRED	gene-SPRED3	protein_coding	NC_060279.1	98617042	98624112	-	26217
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	4	GGN	1	GGN	GGN	gene-GGN	protein_coding	NC_060279.1	98625610	98628867	+	34785
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	5	PSMD8	1	PSMD8	PSMD	gene-PSMD8	protein_coding	NC_060279.1	98629757	98636140	-	38932
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	6	CATSPERG	1	CATSPERG	CATSPERG	gene-CATSPERG	protein_coding	NC_060279.1	98648776	98675704	-	57951
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	7	KCNK6	1	KCNK6	KCNK	gene-KCNK6	protein_coding	NC_060279.1	98678547	98688190	-	87722
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	8	YIF1B	1	YIF1B	YIF1B	gene-YIF1B	protein_coding	NC_060279.1	98690525	98697647	+	99700
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	9	C13H19orf33	1	C13H19ORF33	C13H19ORF	gene-C13H19orf33	protein_coding	NC_060279.1	98697753	98698709	-	106928
Equus_quagga|GCF_021613505.1|RYR.1	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	10	SPINT2	1	SPINT2	SPINT	gene-SPINT2	protein_coding	NC_060279.1	98706785	98730072	-	115960
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	up	1	AVEN	1	AVEN	AVEN	gene-AVEN	protein_coding	NC_060268.1	31539181	31701778	+	1012
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	up	2	CHRM5	1	CHRM5	CHRM	gene-CHRM5	protein_coding	NC_060268.1	31524570	31526168	-	176622
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	up	3	EMC7	1	EMC7	EMC	gene-EMC7	protein_coding	NC_060268.1	31496232	31508336	+	194454
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	up	4	KATNBL1	1	KATNBL1	KATNBL	gene-KATNBL1	protein_coding	NC_060268.1	31423848	31469026	+	233764
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	up	5	EMC4	1	EMC4	EMC	gene-EMC4	protein_coding	NC_060268.1	31405802	31410949	-	291841
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	up	6	SLC12A6	1	SLC12A6	SLC12A	gene-SLC12A6	protein_coding	NC_060268.1	31323905	31406129	+	296661
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	up	7	NUTM1	1	NUTM1	NUTM	gene-NUTM1	protein_coding	NC_060268.1	31309313	31318724	-	384066
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	up	8	LPCAT4	1	LPCAT4	LPCAT	gene-LPCAT4	protein_coding	NC_060268.1	31300167	31308199	+	394591
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	1	FMN1	1	FMN1	FMN	gene-FMN1	protein_coding	NC_060268.1	32320267	32674208	+	133317
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	2	GREM1	1	GREM1	GREM	gene-GREM1	protein_coding	NC_060268.1	32705563	32718423	-	518613
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	3	GJD2	1	GJD2	GJD	gene-GJD2	protein_coding	NC_060268.1	32959858	32961834	-	772908
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	4	ACTC1	1	ACTC1	ACTC	gene-ACTC1	protein_coding	NC_060268.1	32996395	33001974	-	809445
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	5	AQR	1	AQR	AQR	gene-AQR	protein_coding	NC_060268.1	33054622	33148189	-	867672
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	6	ZNF770	1	ZNF770	ZNF	gene-ZNF770	protein_coding	NC_060268.1	33153354	33162536	-	966404
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	7	DPH6	1	DPH6	DPH	gene-DPH6	protein_coding	NC_060268.1	33461948	33631975	-	1274998
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	8	CDIN1	1	CDIN1	CDIN	gene-CDIN1	protein_coding	NC_060268.1	34553863	34763598	+	2366913
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	9	MEIS2	1	MEIS2	MEIS	gene-MEIS2	protein_coding	NC_060268.1	34851894	35054410	-	2664944
Equus_quagga|GCF_021613505.1|RYR.2	GCF_021613505.1	Equus quagga	Mammalia	RYR	informative10	down	10	TMCO5A	1	TMCO5A	TMCO5A	gene-TMCO5A	protein_coding	NC_060268.1	35701382	35714963	+	3514432
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	up	1	BHLHE40	1	BHLHE40	BHLHE	gene-BHLHE40	protein_coding	NC_073725.1	92649957	92655358	-	51535
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	up	2	ARL8B	1	ARL8B	ARL8B	gene-ARL8B	protein_coding	NC_073725.1	92612002	92630178	-	76715
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	up	3	EDEM1	1	EDEM1	EDEM	gene-EDEM1	protein_coding	NC_073725.1	92594879	92610136	-	96757
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	up	4	GRM7	1	GRM7	GRM	gene-GRM7	protein_coding	NC_073725.1	91919412	92223605	-	483288
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	up	5	LMCD1	1	LMCD1	LMCD	gene-LMCD1	protein_coding	NC_073725.1	91632554	91668873	-	1038020
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	up	6	SSUH2	1	SSUH2	SSUH	gene-SSUH2	protein_coding	NC_073725.1	91603661	91609655	+	1097238
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	up	7	CAV3	1	CAV3	CAV	gene-CAV3	protein_coding	NC_073725.1	91564775	91568739	-	1138154
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	up	8	OXTR	1	OXTR	OXTR	gene-OXTR	protein_coding	NC_073725.1	91555250	91563494	+	1143399
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	up	9	RAD18	1	RAD18	RAD	gene-RAD18	protein_coding	NC_073725.1	91467805	91521935	+	1184958
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	up	10	SRGAP3	1	SRGAP3	SRGAP	gene-SRGAP3	protein_coding	NC_073725.1	91304375	91430286	+	1276607
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	down	1	SUMF1	1	SUMF1	SUMF	gene-SUMF1	protein_coding	NC_073725.1	92889281	92928201	+	11509
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	down	2	LRRN1	1	LRRN1	LRRN	gene-LRRN1	protein_coding	NC_073725.1	93069685	93090909	-	191913
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	down	3	CRBN	1	CRBN	CRBN	gene-CRBN	protein_coding	NC_073725.1	93285594	93311850	+	407822
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	down	4	TRNT1	1	TRNT1	TRNT	gene-TRNT1	protein_coding	NC_073725.1	93314642	93320982	-	436870
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	down	5	IL5RA	1	IL5RA	IL5RA	gene-IL5RA	protein_coding	NC_073725.1	93324684	93345428	+	446912
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	down	6	CNTN6	1	CNTN6	CNTN	gene-CNTN6	protein_coding	NC_073725.1	93910734	94059866	-	1032962
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	down	7	CHL1	1	CHL1	CHL	gene-CHL1	protein_coding	NC_073725.1	94319349	94458949	-	1441577
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	down	8	CNTN3	1	CNTN3	CNTN	gene-CNTN3	protein_coding	NC_073725.1	94734408	94841834	+	1856636
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	down	9	PDZRN3	1	PDZRN3	PDZRN	gene-PDZRN3	protein_coding	NC_073725.1	95049062	95196560	+	2171290
Falco_peregrinus|GCF_023634155.1|ITPR1.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR1	informative10	down	10	PPP4R2	1	PPP4R2	PPP4R	gene-PPP4R2	protein_coding	NC_073725.1	95271660	95304382	-	2393888
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	up	1	SSPN	1	SSPN	SSPN	gene-SSPN	protein_coding	NC_073726.1	76448700	76475272	+	27764
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	up	2	BHLHE41	1	BHLHE41	BHLHE	gene-BHLHE41	protein_coding	NC_073726.1	76412601	76419097	-	83939
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	up	3	RASSF8	1	RASSF8	RASSF	gene-RASSF8	protein_coding	NC_073726.1	76310651	76400173	+	102863
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	up	4	KRAS	1	KRAS	KRAS	gene-KRAS	protein_coding	NC_073726.1	75993130	76020191	-	482845
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	up	5	ETFRF1	1	ETFRF1	ETFRF	gene-ETFRF1	protein_coding	NC_073726.1	75990342	75993369	+	509667
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	up	6	DNAI7	1	DNAI7	DNAI	gene-DNAI7	protein_coding	NC_073726.1	75966179	75990207	-	512829
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	up	7	IRAG2	1	IRAG2	IRAG	gene-IRAG2	protein_coding	NC_073726.1	75937572	75966329	+	536707
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	up	8	SPX	1	SPX	SPX	gene-SPX	protein_coding	NC_073726.1	75909976	75917163	-	585873
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	up	9	GYS2	1	GYS2	GYS	gene-GYS2	protein_coding	NC_073726.1	75859707	75907157	+	595879
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	up	10	LDHB	1	LDHB	LDHB	gene-LDHB	protein_coding	NC_073726.1	75834626	75846087	+	656949
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	down	1	INTS13	1	INTS13	INTS	gene-INTS13	protein_coding	NC_073726.1	76807643	76829270	-	40090
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	down	2	FGFR1OP2	1	FGFR1OP2	FGFR1OP	gene-FGFR1OP2	protein_coding	NC_073726.1	76829641	76843039	+	62088
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	down	3	TM7SF3	1	TM7SF3	TM7SF	gene-TM7SF3	protein_coding	NC_073726.1	76848546	76868220	-	80993
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	down	4	MED21	1	MED21	MED	gene-MED21	protein_coding	NC_073726.1	76868462	76874579	+	100909
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	down	5	STK38L	1	STK38L	STK38L	gene-STK38L	protein_coding	NC_073726.1	76939848	76990559	+	172295
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	down	6	BMAL2	1	BMAL2	BMAL	gene-BMAL2	protein_coding	NC_073726.1	76999505	77036848	+	231952
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	down	7	PPFIBP1	1	PPFIBP1	PPFIBP	gene-PPFIBP1	protein_coding	NC_073726.1	77060170	77179754	+	292617
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	down	8	REP15	1	REP15	REP	gene-REP15	protein_coding	NC_073726.1	77179904	77184759	+	412351
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	down	9	ARFGAP3	1	ARFGAP3	ARFGAP	gene-ARFGAP3	protein_coding	NC_073726.1	77282346	77318269	-	514793
Falco_peregrinus|GCF_023634155.1|ITPR2.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR2	informative10	down	10	PACSIN2	1	PACSIN2	PACSIN	gene-PACSIN2	protein_coding	NC_073726.1	77327780	77392004	-	560227
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	up	1	GRM4	1	GRM4	GRM	gene-GRM4	protein_coding	NC_073736.1	3645634	3699313	+	87223
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	up	2	HMGA1	1	HMGA1	HMGA	gene-HMGA1	protein_coding	NC_073736.1	3614662	3623753	-	162783
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	up	3	SMIM29	1	SMIM29	SMIM	gene-SMIM29	protein_coding	NC_073736.1	3611094	3614707	+	171829
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	up	4	NUDT3	1	NUDT3	NUDT	gene-NUDT3	protein_coding	NC_073736.1	3575019	3607847	+	178689
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	up	5	RPS10	1	RPS10	RPS	gene-RPS10	protein_coding	NC_073736.1	3486476	3572629	+	213907
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	up	6	PACSIN1	1	PACSIN1	PACSIN	gene-PACSIN1	protein_coding	NC_073736.1	3548124	3565131	-	221405
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	up	7	SPDEF	1	SPDEF	SPDEF	gene-SPDEF	protein_coding	NC_073736.1	3542561	3547902	+	238634
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	up	8	ILRUN	1	ILRUN	ILRUN	gene-ILRUN	protein_coding	NC_073736.1	3487458	3519495	+	267041
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	up	9	SNRPC	1	SNRPC	SNRPC	gene-SNRPC	protein_coding	NC_073736.1	3481710	3486664	-	299872
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	up	10	BLTP3A	1	BLTP3A	BLTP3A	gene-BLTP3A	protein_coding	NC_073736.1	3443721	3479158	-	307378
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	down	1	BAK1	1	BAK1	BAK	gene-BAK1	protein_coding	NC_073736.1	3930441	3949359	+	22889
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	down	2	APOBEC2	1	APOBEC2	APOBEC	gene-APOBEC2	protein_coding	NC_073736.1	3959140	3980659	+	51588
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	down	3	OARD1	1	OARD1	OARD	gene-OARD1	protein_coding	NC_073736.1	3981966	3986509	-	74414
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	down	4	NFYA	1	NFYA	NFYA	gene-NFYA	protein_coding	NC_073736.1	3985893	4002274	+	78341
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	down	5	FOXP4	1	FOXP4	FOXP	gene-FOXP4	protein_coding	NC_073736.1	4147673	4209698	+	240121
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	down	6	MDFI	1	MDFI	MDFI	gene-MDFI	protein_coding	NC_073736.1	4221753	4240047	+	314201
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	down	7	TFEB	1	TFEB	TFEB	gene-TFEB	protein_coding	NC_073736.1	4266046	4284453	-	358494
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	down	8	FRS3	1	FRS3	FRS	gene-FRS3	protein_coding	NC_073736.1	4305153	4316218	-	397601
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	down	9	PRICKLE4	1	PRICKLE4	PRICKLE	gene-PRICKLE4	protein_coding	NC_073736.1	4319056	4326577	+	411504
Falco_peregrinus|GCF_023634155.1|ITPR3.0	GCF_023634155.1	Falco peregrinus	Aves	ITPR3	informative10	down	10	TOMM6	1	TOMM6	TOMM	gene-TOMM6	protein_coding	NC_073736.1	4345391	4346365	+	437839
Falco_peregrinus|GCF_023634155.1|RYR.0	GCF_023634155.1	Falco peregrinus	Aves	RYR	informative10	up	1	CHRM3	1	CHRM3	CHRM	gene-CHRM3	protein_coding	NC_073727.1	7485548	7769866	-	620366
Falco_peregrinus|GCF_023634155.1|RYR.0	GCF_023634155.1	Falco peregrinus	Aves	RYR	informative10	up	2	FMN2	1	FMN2	FMN	gene-FMN2	protein_coding	NC_073727.1	7267614	7431322	-	958910
Falco_peregrinus|GCF_023634155.1|RYR.0	GCF_023634155.1	Falco peregrinus	Aves	RYR	informative10	up	3	GREM2	1	GREM2	GREM	gene-GREM2	protein_coding	NC_073727.1	7223396	7264420	+	1125812
Falco_peregrinus|GCF_023634155.1|RYR.0	GCF_023634155.1	Falco peregrinus	Aves	RYR	informative10	up	4	RGS7	1	RGS7	RGS	gene-RGS7	protein_coding	NC_073727.1	6947636	7201610	+	1188622
Falco_peregrinus|GCF_023634155.1|RYR.0	GCF_023634155.1	Falco peregrinus	Aves	RYR	informative10	up	5	PIGM	1	PIGM	PIGM	gene-PIGM	protein_coding	NC_073727.1	6914902	6918561	-	1471671
Falco_peregrinus|GCF_023634155.1|RYR.0	GCF_023634155.1	Falco peregrinus	Aves	RYR	informative10	up	6	OPN3	1	OPN3	OPN	gene-OPN3	protein_coding	NC_073727.1	6842748	6866383	+	1523849
Falco_peregrinus|GCF_023634155.1|RYR.0	GCF_023634155.1	Falco peregrinus	Aves	RYR	informative10	up	7	WDR64	1	WDR64	WDR	gene-WDR64	protein_coding	NC_073727.1	6758082	6835100	-	1555132
Falco_peregrinus|GCF_023634155.1|RYR.0	GCF_023634155.1	Falco peregrinus	Aves	RYR	informative10	up	8	EXO1	1	EXO1	EXO	gene-EXO1	protein_coding	NC_073727.1	6721860	6742064	-	1648168
Falco_peregrinus|GCF_023634155.1|RYR.0	GCF_023634155.1	Falco peregrinus	Aves	RYR	informative10	up	9	MAP1LC3C	1	MAP1LC3C	MAP1LC3C	gene-MAP1LC3C	protein_coding	NC_073727.1	6687229	6689272	+	1700960
Falco_peregrinus|GCF_023634155.1|RYR.0	GCF_023634155.1	Falco peregrinus	Aves	RYR	informative10	up	10	PLD5	1	PLD5	PLD	gene-PLD5	protein_coding	NC_073727.1	6551566	6623848	+	1766384
Falco_peregrinus|GCF_023634155.1|RYR.0	GCF_023634155.1	Falco peregrinus	Aves	RYR	informative10	down	1	MTR	1	MTR	MTR	gene-MTR	protein_coding	NC_073727.1	8851874	8909564	-	28365
