correction_id	side	cls	class_rule	priority	priority_reason	vetoed	veto_reason	assembly	source	organism	vclass	cell	contig	start	end	strand	current_state	current_name	current_biotype	coverage	best_model_frac	union_coding_frac	contig_spans_gene	integrity_verdict	proposal	evidence
GCA_013399735.1:RYR:0	genome	C1_unannotated	a recovered gene with no same-strand annotated feature	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013399735.1	GenBank	Tyrannus savana	Aves	RYR	VXAW01002520.1	14	134513	-	unannotated	(none)		0.7391	0	0	0	intact	add a protein-coding gene model over the 11022 bp of aligned coding sequence on VXAW01002520.1:14-134513 (-)	<data_root>/genome_sweep/GCA_013399735.1/miniprot.gff (model over VXAW01002520.1:14-134513)
GCA_013399735.1:RYR:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013399735.1	GenBank	Tyrannus savana	Aves	RYR	VXAW01003324.1	332648	547640	-	fragmentary	Ryr3_1	protein_coding	1	0.0347	0.0811	0	intact	4 coding model(s) deliver 0.08 of the gene, best alone 0.03; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013399735.1/miniprot.gff (model over VXAW01003324.1:332648-547640)
GCA_013399775.1:ITPR3:0	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013399775.1	GenBank	Semnornis frantzii	Aves	ITPR3	VWYK01019522.1	14349	65052	-	noncoding	SEMFRA_R10292	pseudogene	1	0	0	0	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_013399775.1/miniprot.gff (model over VWYK01019522.1:14349-65052)
GCA_013399795.1:ITPR1:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013399795.1	GenBank	Zosterops hypoxanthus	Aves	ITPR1	VWYL01013425.1	753	91887	+	fragmentary	Itpr1	protein_coding	0.6956	0.0429	0.0429	0	not_scored	1 coding model(s) deliver 0.04 of the gene, best alone 0.04; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013399795.1/miniprot.gff (model over VWYL01013425.1:753-91887)
GCA_013399795.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013399795.1	GenBank	Zosterops hypoxanthus	Aves	ITPR2	VWYL01018137.1	130450	398472	-	fragmentary	Itpr2_1	protein_coding	1	0.1053	0.1357	0	intact	2 coding model(s) deliver 0.14 of the gene, best alone 0.11; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013399795.1/miniprot.gff (model over VWYL01018137.1:130450-398472)
GCA_013399795.1:ITPR3:0	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013399795.1	GenBank	Zosterops hypoxanthus	Aves	ITPR3	VWYL01030448.1	54891	103679	-	noncoding	ZOSHYP_R11060	pseudogene	0.9809	0	0	0	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_013399795.1/miniprot.gff (model over VWYL01030448.1:54891-103679)
GCA_013399795.1:RYR:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013399795.1	GenBank	Zosterops hypoxanthus	Aves	RYR	VWYL01030747.1	1951	134073	-	fragmentary	Ryr2_1	protein_coding	0.7558	0.0458	0.0744	0	intact	2 coding model(s) deliver 0.07 of the gene, best alone 0.05; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013399795.1/miniprot.gff (model over VWYL01030747.1:1951-134073)
GCA_013399795.1:RYR:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013399795.1	GenBank	Zosterops hypoxanthus	Aves	RYR	VWYL01031540.1	1636	38792	+	fragmentary	Ryr1_2	protein_coding	0.7362	0.0171	0.0304	0	intact	2 coding model(s) deliver 0.03 of the gene, best alone 0.02; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013399795.1/miniprot.gff (model over VWYL01031540.1:1636-38792)
GCA_013399795.1:RYR:2	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013399795.1	GenBank	Zosterops hypoxanthus	Aves	RYR	VWYL01017432.1	219987	351326	+	fragmentary	Ryr3_3	protein_coding	0.6031	0.0254	0.0254	0	not_scored	1 coding model(s) deliver 0.03 of the gene, best alone 0.03; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013399795.1/miniprot.gff (model over VWYL01017432.1:219987-351326)
GCA_013399855.1:ITPR1:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013399855.1	GenBank	Oxyruncus cristatus	Aves	ITPR1	VXAY01004762.1	2375397	2529988	+	fragmentary	Itpr1_1	protein_coding	1	0.0977	0.1639	0	intact	3 coding model(s) deliver 0.16 of the gene, best alone 0.10; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013399855.1/miniprot.gff (model over VXAY01004762.1:2375397-2529988)
GCA_013399855.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013399855.1	GenBank	Oxyruncus cristatus	Aves	ITPR2	VXAY01004465.1	75393	311101	+	fragmentary	Itpr2_1	protein_coding	1	0.1053	0.1353	0	intact	2 coding model(s) deliver 0.14 of the gene, best alone 0.11; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013399855.1/miniprot.gff (model over VXAY01004465.1:75393-311101)
GCA_013399855.1:ITPR3:0	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013399855.1	GenBank	Oxyruncus cristatus	Aves	ITPR3	VXAY01006930.1	717935	755531	-	noncoding	OXYCRI_R01550	pseudogene	1	0	0	0	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_013399855.1/miniprot.gff (model over VXAY01006930.1:717935-755531)
GCA_013399855.1:RYR:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013399855.1	GenBank	Oxyruncus cristatus	Aves	RYR	VXAY01002711.1	6765	188805	+	fragmentary	Ryr2_0	protein_coding	0.8893	0.0389	0.0633	0	intact	2 coding model(s) deliver 0.06 of the gene, best alone 0.04; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013399855.1/miniprot.gff (model over VXAY01002711.1:6765-188805)
GCA_013399855.1:RYR:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013399855.1	GenBank	Oxyruncus cristatus	Aves	RYR	VXAY01001352.1	293252	512248	+	fragmentary	Ryr3_0	protein_coding	1	0.0372	0.1088	0	intact	4 coding model(s) deliver 0.11 of the gene, best alone 0.04; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013399855.1/miniprot.gff (model over VXAY01001352.1:293252-512248)
GCA_013399895.1:ITPR1:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013399895.1	GenBank	Serilophus lunatus	Aves	ITPR1	VXBA01004282.1	417809	566203	-	fragmentary	Itpr1_1	protein_coding	1	0.0362	0.0657	0	intact	2 coding model(s) deliver 0.07 of the gene, best alone 0.04; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013399895.1/miniprot.gff (model over VXBA01004282.1:417809-566203)
GCA_013399895.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013399895.1	GenBank	Serilophus lunatus	Aves	ITPR2	VXBA01005702.1	411321	635807	-	fragmentary	Itpr2_1	protein_coding	1	0.1053	0.1353	0	intact	2 coding model(s) deliver 0.14 of the gene, best alone 0.11; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013399895.1/miniprot.gff (model over VXBA01005702.1:411321-635807)
GCA_013399895.1:RYR:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013399895.1	GenBank	Serilophus lunatus	Aves	RYR	VXBA01005560.1	402796	613975	-	fragmentary	Ryr3_0	protein_coding	1	0.0346	0.0715	0	intact	3 coding model(s) deliver 0.07 of the gene, best alone 0.03; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013399895.1/miniprot.gff (model over VXBA01005560.1:402796-613975)
GCA_013400075.1:ITPR1:0	genome	C1_unannotated	a recovered gene with no same-strand annotated feature	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400075.1	GenBank	Hippolais icterina	Aves	ITPR1	VWYN01021473.1	2592	66316	-	unannotated	(none)		0.5185	0	0	0	not_scored	add a protein-coding gene model over the 4320 bp of aligned coding sequence on VWYN01021473.1:2592-66316 (-)	<data_root>/genome_sweep/GCA_013400075.1/miniprot.gff (model over VWYN01021473.1:2592-66316)
GCA_013400075.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400075.1	GenBank	Hippolais icterina	Aves	ITPR2	VWYN01013987.1	375873	594494	-	fragmentary	Itpr2_1	protein_coding	0.9885	0.1065	0.1369	0	intact	2 coding model(s) deliver 0.14 of the gene, best alone 0.11; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400075.1/miniprot.gff (model over VWYN01013987.1:375873-594494)
GCA_013400075.1:RYR:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400075.1	GenBank	Hippolais icterina	Aves	RYR	VWYN01024224.1	215696	407355	-	fragmentary	Ryr2_1	protein_coding	0.93	0.0372	0.0605	0	intact	2 coding model(s) deliver 0.06 of the gene, best alone 0.04; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400075.1/miniprot.gff (model over VWYN01024224.1:215696-407355)
GCA_013400075.1:RYR:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400075.1	GenBank	Hippolais icterina	Aves	RYR	VWYN01009831.1	147031	298689	+	fragmentary	Ryr3_0	protein_coding	0.6897	0.0575	0.079	0	not_scored	2 coding model(s) deliver 0.08 of the gene, best alone 0.06; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400075.1/miniprot.gff (model over VWYN01009831.1:147031-298689)
GCA_013400195.1:ITPR1:0	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400195.1	GenBank	Aramus guarauna	Aves	ITPR1	VXBL01002157.1	1575190	1746624	+	noncoding	ARAGUA_R09074	pseudogene	1	0	0	0	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_013400195.1/miniprot.gff (model over VXBL01002157.1:1575190-1746624)
GCA_013400195.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400195.1	GenBank	Aramus guarauna	Aves	ITPR2	VXBL01000728.1	232459	493506	+	fragmentary	Itpr2_1	protein_coding	1	0.1053	0.1353	0	intact	2 coding model(s) deliver 0.14 of the gene, best alone 0.11; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400195.1/miniprot.gff (model over VXBL01000728.1:232459-493506)
GCA_013400195.1:RYR:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400195.1	GenBank	Aramus guarauna	Aves	RYR	VXBL01009441.1	447354	685554	-	fragmentary	Ryr3_1	protein_coding	1	0.0345	0.1046	0	intact	4 coding model(s) deliver 0.10 of the gene, best alone 0.03; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400195.1/miniprot.gff (model over VXBL01009441.1:447354-685554)
GCA_013400215.1:ITPR1:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400215.1	GenBank	Cisticola juncidis	Aves	ITPR1	VXBR01003613.1	1069633	1215817	+	fragmentary	Itpr1_1	protein_coding	1	0.0367	0.0665	0	intact	2 coding model(s) deliver 0.07 of the gene, best alone 0.04; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400215.1/miniprot.gff (model over VXBR01003613.1:1069633-1215817)
GCA_013400215.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400215.1	GenBank	Cisticola juncidis	Aves	ITPR2	VXBR01000324.1	451987	664734	-	fragmentary	Itpr2_1	protein_coding	0.9885	0.1065	0.1369	0	intact	2 coding model(s) deliver 0.14 of the gene, best alone 0.11; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400215.1/miniprot.gff (model over VXBR01000324.1:451987-664734)
GCA_013400215.1:RYR:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400215.1	GenBank	Cisticola juncidis	Aves	RYR	VXBR01005532.1	2477378	2666572	-	fragmentary	Ryr3_0	protein_coding	1	0.0343	0.0707	0	intact	3 coding model(s) deliver 0.07 of the gene, best alone 0.03; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400215.1/miniprot.gff (model over VXBR01005532.1:2477378-2666572)
GCA_013400415.1:ITPR1:0	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400415.1	GenBank	Scytalopus superciliaris	Aves	ITPR1	VXBX01005888.1	25951	155460	-	noncoding	SCYSUP_R07630	pseudogene	0.9705	0	0	0	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_013400415.1/miniprot.gff (model over VXBX01005888.1:25951-155460)
GCA_013400415.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400415.1	GenBank	Scytalopus superciliaris	Aves	ITPR2	VXBX01000030.1	39	204989	+	fragmentary	Itpr2_0	protein_coding	0.9137	0.1153	0.1153	0	intact	1 coding model(s) deliver 0.12 of the gene, best alone 0.12; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400415.1/miniprot.gff (model over VXBX01000030.1:39-204989)
GCA_013400415.1:RYR:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400415.1	GenBank	Scytalopus superciliaris	Aves	RYR	VXBX01009827.1	154	174938	+	fragmentary	Ryr2_1	protein_coding	0.8831	0.0427	0.1064	0	intact	3 coding model(s) deliver 0.11 of the gene, best alone 0.04; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400415.1/miniprot.gff (model over VXBX01009827.1:154-174938)
GCA_013400415.1:RYR:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400415.1	GenBank	Scytalopus superciliaris	Aves	RYR	VXBX01004616.1	1983150	2199773	-	fragmentary	Ryr3_0	protein_coding	1	0.0346	0.1064	0	intact	4 coding model(s) deliver 0.11 of the gene, best alone 0.03; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400415.1/miniprot.gff (model over VXBX01004616.1:1983150-2199773)
GCA_013400445.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400445.1	GenBank	Leiothrix lutea	Aves	ITPR2	VXBY01000177.1	219864	466848	+	fragmentary	Itpr2_1	protein_coding	1	0.1053	0.1353	0	intact	2 coding model(s) deliver 0.14 of the gene, best alone 0.11; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400445.1/miniprot.gff (model over VXBY01000177.1:219864-466848)
GCA_013400445.1:RYR:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400445.1	GenBank	Leiothrix lutea	Aves	RYR	VXBY01000496.1	123605	435872	+	fragmentary	Ryr2_0	protein_coding	0.7107	0.0531	0.0738	0	intact	2 coding model(s) deliver 0.07 of the gene, best alone 0.05; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400445.1/miniprot.gff (model over VXBY01000496.1:123605-435872)
GCA_013400445.1:RYR:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400445.1	GenBank	Leiothrix lutea	Aves	RYR	VXBY01003370.1	3917	70232	+	fragmentary	Ryr3_3	protein_coding	0.5405	0.0717	0.0717	0	not_scored	1 coding model(s) deliver 0.07 of the gene, best alone 0.07; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400445.1/miniprot.gff (model over VXBY01003370.1:3917-70232)
GCA_013400515.1:ITPR1:0	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400515.1	GenBank	Erpornis zantholeuca	Aves	ITPR1	VZTN01006051.1	6019	214857	+	noncoding	ERPZAN_R11818	pseudogene	1	0	0	0	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_013400515.1/miniprot.gff (model over VZTN01006051.1:6019-214857)
GCA_013400515.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400515.1	GenBank	Erpornis zantholeuca	Aves	ITPR2	VZTN01005749.1	81967	296151	+	fragmentary	Itpr2_1	protein_coding	0.9885	0.1065	0.1369	0	intact	2 coding model(s) deliver 0.14 of the gene, best alone 0.11; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400515.1/miniprot.gff (model over VZTN01005749.1:81967-296151)
GCA_013400585.1:ITPR1:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400585.1	GenBank	Chloropsis cyanopogon	Aves	ITPR1	WEZZ01015506.1	399273	553190	+	fragmentary	Itpr1_1	protein_coding	1	0.103	0.1329	0	intact	2 coding model(s) deliver 0.13 of the gene, best alone 0.10; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400585.1/miniprot.gff (model over WEZZ01015506.1:399273-553190)
GCA_013400585.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400585.1	GenBank	Chloropsis cyanopogon	Aves	ITPR2	WEZZ01021076.1	268745	484547	+	fragmentary	Itpr2_1	protein_coding	0.9885	0.1065	0.1373	0	intact	2 coding model(s) deliver 0.14 of the gene, best alone 0.11; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400585.1/miniprot.gff (model over WEZZ01021076.1:268745-484547)
GCA_013400585.1:ITPR3:0	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400585.1	GenBank	Chloropsis cyanopogon	Aves	ITPR3	WEZZ01019221.1	51647	92346	+	noncoding	CHLCYA_R08772	pseudogene	1	0	0	0	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_013400585.1/miniprot.gff (model over WEZZ01019221.1:51647-92346)
GCA_013400655.1:ITPR2:0	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400655.1	GenBank	Mystacornis crossleyi	Aves	ITPR2	VYZQ01028303.1	5218	157139	-	noncoding	MYSCRO_R00249	pseudogene	0.7374	0	0	0	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_013400655.1/miniprot.gff (model over VYZQ01028303.1:5218-157139)
GCA_013400735.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400735.1	GenBank	Pomatostomus ruficeps	Aves	ITPR2	VYZT01016493.1	3485	94271	-	fragmentary	Itpr2_0	protein_coding	0.5607	0.1878	0.1878	0	not_scored	1 coding model(s) deliver 0.19 of the gene, best alone 0.19; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400735.1/miniprot.gff (model over VYZT01016493.1:3485-94271)
GCA_013400815.1:ITPR1:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400815.1	GenBank	Centropus bengalensis	Aves	ITPR1	WBNK01000178.1	3	77066	-	fragmentary	Itpr1_0	protein_coding	0.5002	0.2061	0.2061	0	not_scored	1 coding model(s) deliver 0.21 of the gene, best alone 0.21; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400815.1/miniprot.gff (model over WBNK01000178.1:3-77066)
GCA_013400815.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400815.1	GenBank	Centropus bengalensis	Aves	ITPR2	WBNK01000445.1	319066	572691	-	fragmentary	Itpr2_1	protein_coding	1	0.1053	0.1357	0	intact	2 coding model(s) deliver 0.14 of the gene, best alone 0.11; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400815.1/miniprot.gff (model over WBNK01000445.1:319066-572691)
GCA_013400815.1:ITPR3:0	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400815.1	GenBank	Centropus bengalensis	Aves	ITPR3	WBNK01000718.1	263841	293005	-	noncoding	CENBEN_R07917	pseudogene	0.9655	0	0	0	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_013400815.1/miniprot.gff (model over WBNK01000718.1:263841-293005)
GCA_013400815.1:RYR:0	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400815.1	GenBank	Centropus bengalensis	Aves	RYR	WBNK01000420.1	54288	381567	+	noncoding	CENBEN_R03704	pseudogene	1	0	0	0	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_013400815.1/miniprot.gff (model over WBNK01000420.1:54288-381567)
GCA_013400815.1:RYR:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400815.1	GenBank	Centropus bengalensis	Aves	RYR	WBNK01000174.1	122183	311755	+	fragmentary	Ryr3_1	protein_coding	1	0.0346	0.0808	0	intact	4 coding model(s) deliver 0.08 of the gene, best alone 0.03; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400815.1/miniprot.gff (model over WBNK01000174.1:122183-311755)
GCA_013400855.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400855.1	GenBank	Buphagus erythrorhynchus	Aves	ITPR2	VZTT01023994.1	4807	131976	+	fragmentary	Itpr2_1	protein_coding	0.5981	0.1761	0.1761	0	not_scored	1 coding model(s) deliver 0.18 of the gene, best alone 0.18; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400855.1/miniprot.gff (model over VZTT01023994.1:4807-131976)
GCA_013400895.1:ITPR1:0	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400895.1	GenBank	Thalassarche chlororhynchos	Aves	ITPR1	VZTW01023184.1	708	95169	-	noncoding	THACHL_R04200	pseudogene	0.7629	0	0	0	intact	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCA_013400895.1/miniprot.gff (model over VZTW01023184.1:708-95169)
GCA_013400915.1:ITPR3:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400915.1	GenBank	Pardalotus punctatus	Aves	ITPR3	VZTX01008829.1	251	25358	+	fragmentary	Itpr3_0	protein_coding	0.6157	0.1626	0.1626	0	not_scored	1 coding model(s) deliver 0.16 of the gene, best alone 0.16; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400915.1/miniprot.gff (model over VZTX01008829.1:251-25358)
GCA_013400915.1:RYR:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400915.1	GenBank	Pardalotus punctatus	Aves	RYR	VZTX01001965.1	1190075	1382051	-	fragmentary	Ryr3_1	protein_coding	1	0.0344	0.0804	0	intact	4 coding model(s) deliver 0.08 of the gene, best alone 0.03; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400915.1/miniprot.gff (model over VZTX01001965.1:1190075-1382051)
GCA_013400955.1:ITPR1:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400955.1	GenBank	Drymodes brunneopygia	Aves	ITPR1	VZTZ01014074.1	2	100987	+	fragmentary	Itpr1	protein_coding	0.706	0.0418	0.0418	0	intact	1 coding model(s) deliver 0.04 of the gene, best alone 0.04; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400955.1/miniprot.gff (model over VZTZ01014074.1:2-100987)
GCA_013400955.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_013400955.1	GenBank	Drymodes brunneopygia	Aves	ITPR2	VZTZ01029620.1	9881	112950	-	fragmentary	Itpr2_0	protein_coding	0.6263	0.1681	0.1681	0	not_scored	1 coding model(s) deliver 0.17 of the gene, best alone 0.17; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_013400955.1/miniprot.gff (model over VZTZ01029620.1:9881-112950)
