subset	query	target	accession	alntmscore	qtmscore	ttmscore	fident	alnlen	query_length	query_coverage	evalue	bits	taxid	taxname	census_call	census_group	census_gene	target_name	target_gene	target_pfams	verdict
afdb_swissprot	reference_ITPR2_9YKK	AF-Q7S834-F1-model_v6	Q7S834	1.121E-01	8.359E-02	1.024E-01	0.098	1717	2168	0.792	6.880E-06	88	367110	Neurospora crassa OR74A	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q6YHU6-F1-model_v6	Q6YHU6	1.114E-01	8.803E-02	9.425E-02	0.093	2004	2168	0.9244	1.912E-05	83	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-O14356-F1-model_v6	O14356	1.113E-01	9.678E-02	9.175E-02	0.110	2222	2168	1.0249	6.187E-07	101	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-P38111-F1-model_v6	P38111	1.109E-01	8.838E-02	8.423E-02	0.106	1728	2168	0.797	2.551E-04	67	559292	Saccharomyces cerevisiae S288C	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q9VXG8-F1-model_v6	Q9VXG8	1.108E-01	8.605E-02	7.820E-02	0.095	1998	2168	0.9216	6.857E-05	74	7227	Drosophila melanogaster	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-A8C752-F1-model_v6	A8C752	1.107E-01	9.044E-02	9.719E-02	0.093	1993	2168	0.9193	1.327E-05	85	9534	Chlorocebus aethiops	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-B3DIY3-F1-model_v6	B3DIY3	1.088E-01	6.981E-02	1.015E-01	0.102	1509	2168	0.696	6.374E-05	73	7955	Danio rerio	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q8VDR9-F1-model_v6	Q8VDR9	1.079E-01	9.220E-02	9.507E-02	0.113	2209	2168	1.0189	4.267E-05	70	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q4WWL0-F1-model_v6	Q4WWL0	1.071E-01	7.175E-02	8.678E-02	0.102	1522	2168	0.702	4.410E-04	64	330879	Aspergillus fumigatus Af293	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q9P7H8-F1-model_v6	Q9P7H8	1.066E-01	8.343E-02	9.961E-02	0.105	1921	2168	0.8861	1.284E-06	92	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-F8VPK0-F1-model_v6	F8VPK0	1.052E-01	8.627E-02	1.031E-01	0.097	1813	2168	0.8363	8.202E-04	59	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-P18296-F1-model_v6	P18296	1.050E-01	8.707E-02	9.532E-02	0.116	1853	2168	0.8547	6.834E-04	60	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-O01510-2-F1-model_v6	O01510	1.041E-01	7.824E-02	7.532E-02	0.098	1826	2168	0.8423	4.252E-04	61	6239	Caenorhabditis elegans	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q8BZN6-3-F1-model_v6	Q8BZN6	1.038E-01	8.863E-02	8.667E-02	0.105	2186	2168	1.0083	2.379E-05	72	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q6PDI5-1-F1-model_v6	Q6PDI5	1.012E-01	8.322E-02	9.162E-02	0.099	1869	2168	0.8621	8.912E-07	93	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q61LA1-F1-model_v6	Q61LA1	1.000E-01	7.721E-02	9.885E-02	0.106	1525	2168	0.7034	7.112E-05	70	6238	Caenorhabditis briggsae	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q8NDW8-6-F1-model_v6	Q8NDW8	9.936E-02	7.506E-02	9.899E-02	0.109	1550	2168	0.7149	1.327E-05	79	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q6IV68-F1-model_v6	Q6IV68	9.927E-02	7.009E-02	8.935E-02	0.107	1588	2168	0.7325	6.611E-05	71	10116	Rattus norvegicus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q96N67-4-F1-model_v6	Q96N67	9.838E-02	8.476E-02	8.674E-02	0.094	2265	2168	1.0447	2.846E-04	59	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q7TSU1-F1-model_v6	Q7TSU1	9.757E-02	7.092E-02	7.962E-02	0.109	1600	2168	0.738	2.952E-04	65	10116	Rattus norvegicus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q13535-2-F1-model_v6	Q13535	9.722E-02	8.043E-02	7.207E-02	0.110	1900	2168	0.8764	8.202E-04	59	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q6CKZ5-F1-model_v6	Q6CKZ5	9.380E-02	6.621E-02	8.533E-02	0.101	1520	2168	0.7011	4.252E-04	57	284590	Kluyveromyces lactis NRRL Y-1140	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q8NF50-3-F1-model_v6	Q8NF50	9.138E-02	7.020E-02	7.275E-02	0.104	1826	2168	0.8423	1.024E-04	62	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q8NF50-4-F1-model_v6	Q8NF50	9.103E-02	7.170E-02	7.489E-02	0.093	1829	2168	0.8436	3.305E-05	67	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-P0CO15-F1-model_v6	P0CO15	9.063E-02	7.488E-02	7.772E-02	0.112	1941	2168	0.8953	1.238E-06	83	283643	Cryptococcus deneoformans B-3501A	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-P47102-F1-model_v6	P47102	8.958E-02	6.504E-02	8.595E-02	0.104	1628	2168	0.7509	1.843E-05	71	559292	Saccharomyces cerevisiae S288C	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q12769-F1-model_v6	Q12769	7.940E-02	5.505E-02	7.015E-02	0.088	1799	2168	0.8298	7.908E-04	48	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q14571-2-F1-model_v6	Q14571	9.548E-01	7.263E-02	8.529E-01	0.810	169	2210	0.0765	4.355E-13	753	9606	Homo sapiens	ITPR	Vertebrata	ITPR2				confirms census ITPR
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9Y0A1-5-F1-model_v6	Q9Y0A1	7.789E-01	5.090E-01	6.392E-01	0.346	1669	2210	0.7552	1.887E-80	3998	6239	Caenorhabditis elegans	ITPR	Metazoa (non-vertebrate)	itr-1				confirms census ITPR
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9ESP1-F1-model_v6	Q9ESP1	7.511E-01	6.801E-02	5.966E-01	0.143	188	2210	0.0851	2.630E-04	247	10090	Mus musculus	not_in_census			Stromal cell-derived factor 2-like protein 1	Sdf2l1	PF02815	shared domain, not a receptor
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9HCN8-F1-model_v6	Q9HCN8	7.471E-01	6.745E-02	5.900E-01	0.160	187	2210	0.0846	6.615E-04	230	9606	Homo sapiens	not_in_census			Stromal cell-derived factor 2-like protein 1	SDF2L1	PF02815	shared domain, not a receptor
afdb_swissprot	reference_ITPR3_8TKG	AF-P29994-8-F1-model_v6	P29994	7.369E-01	7.366E-01	6.146E-01	0.601	2627	2210	1.1887	0.000E+00	10100	10116	Rattus norvegicus	ITPR	Vertebrata	Itpr1				confirms census ITPR
afdb_swissprot	reference_ITPR3_8TKG	AF-Q8WN95-F1-model_v6	Q8WN95	7.319E-01	7.313E-01	6.177E-01	0.836	2600	2210	1.1765	0.000E+00	12079	9913	Bos taurus	ITPR	Vertebrata	ITPR3				confirms census ITPR
afdb_swissprot	reference_ITPR3_8TKG	AF-Q63269-F1-model_v6	Q63269	7.312E-01	7.305E-01	6.143E-01	0.825	2606	2210	1.1792	0.000E+00	11722	10116	Rattus norvegicus	ITPR	Vertebrata	Itpr3				confirms census ITPR
afdb_swissprot	reference_ITPR3_8TKG	AF-P70227-F1-model_v6	P70227	7.306E-01	7.300E-01	6.146E-01	0.826	2606	2210	1.1792	0.000E+00	11751	10090	Mus musculus	ITPR	Vertebrata	Itpr3				confirms census ITPR
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9Z329-3-F1-model_v6	Q9Z329	7.266E-01	7.260E-01	6.106E-01	0.606	2634	2210	1.1919	0.000E+00	9695	10090	Mus musculus	ITPR	Vertebrata	Itpr2				confirms census ITPR
afdb_swissprot	reference_ITPR3_8TKG	AF-Q14643-4-F1-model_v6	Q14643	7.127E-01	7.124E-01	5.971E-01	0.602	2626	2210	1.1882	0.000E+00	9834	9606	Homo sapiens	ITPR	Vertebrata	ITPR1				confirms census ITPR
afdb_swissprot	reference_ITPR3_8TKG	AF-Q14573-F1-model_v6	Q14573	7.050E-01	7.044E-01	5.943E-01	0.846	2607	2210	1.1796	0.000E+00	11847	9606	Homo sapiens	ITPR	Vertebrata	ITPR3				confirms census ITPR
afdb_swissprot	reference_ITPR3_8TKG	AF-P11881-8-F1-model_v6	P11881	7.022E-01	7.017E-01	5.881E-01	0.601	2624	2210	1.1873	0.000E+00	9816	10090	Mus musculus	ITPR	Vertebrata	Itpr1				confirms census ITPR
afdb_swissprot	reference_ITPR3_8TKG	AF-Q8WSR4-F1-model_v6	Q8WSR4	6.893E-01	6.887E-01	5.769E-01	0.551	2638	2210	1.1937	0.000E+00	8982	7594	Patiria pectinifera	ITPR	Metazoa (non-vertebrate)	IP3R				confirms census ITPR
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9Z329-2-F1-model_v6	Q9Z329	5.399E-01	3.810E-01	5.171E-01	0.385	2450	2210	1.1086	1.399E-92	3965	10090	Mus musculus	ITPR	Vertebrata	Itpr2				confirms census ITPR
afdb_swissprot	reference_ITPR3_8TKG	AF-Q4I1B1-F1-model_v6	Q4I1B1	4.058E-01	1.141E-01	3.684E-01	0.118	666	2210	0.3014	3.048E-04	155	229533	Fusarium graminearum PH-1	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q2GW27-F1-model_v6	Q2GW27	3.924E-01	1.055E-01	3.685E-01	0.114	697	2210	0.3154	5.301E-04	142	306901	Chaetomium globosum CBS 148.51	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q4WVW4-F1-model_v6	Q4WVW4	3.832E-01	1.076E-01	3.717E-01	0.123	742	2210	0.3357	4.408E-04	144	330879	Aspergillus fumigatus Af293	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P39968-F1-model_v6	P39968	3.802E-01	1.086E-01	3.666E-01	0.087	777	2210	0.3516	7.122E-04	137	559292	Saccharomyces cerevisiae S288C	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q54XI9-F1-model_v6	Q54XI9	3.755E-01	1.268E-01	1.427E-01	0.093	821	2210	0.3715	2.573E-05	181	44689	Dictyostelium discoideum	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5R6S3-F1-model_v6	Q5R6S3	3.593E-01	1.290E-01	3.534E-01	0.131	857	2210	0.3878	8.143E-08	237	9601	Pongo abelii	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q04173-2-F1-model_v6	Q04173	3.521E-01	1.010E-01	3.487E-01	0.125	711	2210	0.3217	3.094E-05	166	9913	Bos taurus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P52306-2-F1-model_v6	P52306	3.516E-01	1.009E-01	3.482E-01	0.124	708	2210	0.3204	2.874E-05	167	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P52306-3-F1-model_v6	P52306	3.515E-01	1.009E-01	3.476E-01	0.124	708	2210	0.3204	3.211E-05	166	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9DBR3-F1-model_v6	Q9DBR3	3.511E-01	1.277E-01	3.459E-01	0.127	854	2210	0.3864	6.289E-08	236	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q2KI54-F1-model_v6	Q2KI54	3.502E-01	1.296E-01	3.480E-01	0.131	866	2210	0.3919	3.893E-08	240	9913	Bos taurus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-E9Q912-3-F1-model_v6	E9Q912	3.451E-01	9.999E-02	3.429E-01	0.127	716	2210	0.324	3.094E-05	166	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q8IUR7-F1-model_v6	Q8IUR7	3.300E-01	1.172E-01	3.245E-01	0.136	856	2210	0.3873	8.766E-08	220	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q8IUR7-7-F1-model_v6	Q8IUR7	3.281E-01	1.157E-01	3.229E-01	0.136	849	2210	0.3842	6.921E-07	192	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q18825-F1-model_v6	Q18825	3.265E-01	9.694E-02	2.365E-01	0.104	852	2210	0.3855	6.375E-04	124	6239	Caenorhabditis elegans	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P52306-5-F1-model_v6	P52306	3.254E-01	1.008E-01	3.220E-01	0.132	750	2210	0.3394	6.615E-04	126	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P52306-4-F1-model_v6	P52306	3.226E-01	1.001E-01	3.202E-01	0.114	832	2210	0.3765	3.946E-04	131	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-E9Q912-F1-model_v6	E9Q912	3.200E-01	1.001E-01	3.190E-01	0.102	841	2210	0.3805	6.375E-04	126	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q02453-F1-model_v6	Q02453	3.184E-01	1.031E-01	2.536E-01	0.104	925	2210	0.4186	4.408E-04	131	7370	Musca domestica	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q04173-F1-model_v6	Q04173	3.171E-01	9.936E-02	3.154E-01	0.120	838	2210	0.3792	1.689E-04	138	9913	Bos taurus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P52306-F1-model_v6	P52306	3.169E-01	9.894E-02	3.150E-01	0.114	835	2210	0.3778	1.753E-04	137	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q8IUR7-8-F1-model_v6	Q8IUR7	3.165E-01	1.052E-01	3.107E-01	0.128	796	2210	0.3602	8.143E-08	219	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-O93614-F1-model_v6	O93614	3.160E-01	1.008E-01	3.132E-01	0.102	895	2210	0.405	7.122E-04	120	8355	Xenopus laevis	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9VGP4-F1-model_v6	Q9VGP4	2.861E-01	1.334E-01	2.508E-01	0.094	1061	2210	0.4801	9.712E-05	131	7227	Drosophila melanogaster	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q91YE6-F1-model_v6	Q91YE6	2.746E-01	1.297E-01	2.347E-01	0.095	1047	2210	0.4738	6.144E-04	111	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-A8XBZ8-F1-model_v6	A8XBZ8	2.670E-01	9.752E-02	2.131E-01	0.113	752	2210	0.3403	9.567E-04	107	6238	Caenorhabditis briggsae	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9ZPY7-F1-model_v6	Q9ZPY7	2.661E-01	1.163E-01	2.295E-01	0.109	982	2210	0.4443	3.163E-04	113	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-O57683-F1-model_v6	O57683	2.625E-01	1.141E-01	1.786E-01	0.128	985	2210	0.4457	1.061E-05	141	8355	Xenopus laevis	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P41892-F1-model_v6	P41892	2.590E-01	8.892E-02	1.535E-01	0.110	766	2210	0.3466	4.746E-04	111	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q14974-2-F1-model_v6	Q14974	2.577E-01	1.049E-01	2.566E-01	0.106	930	2210	0.4208	7.389E-04	107	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q8BW49-F1-model_v6	Q8BW49	2.538E-01	9.251E-02	2.513E-01	0.098	938	2210	0.4244	3.666E-04	113	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q2KJ97-F1-model_v6	Q2KJ97	2.525E-01	9.923E-02	2.431E-01	0.113	880	2210	0.3982	8.564E-04	101	9913	Bos taurus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q69ZM6-2-F1-model_v6	Q69ZM6	2.519E-01	1.065E-01	1.778E-01	0.113	1080	2210	0.4887	2.254E-06	149	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-B0F9L4-F1-model_v6	B0F9L4	2.437E-01	8.691E-02	1.855E-01	0.102	921	2210	0.4167	1.958E-04	115	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9CAA7-F1-model_v6	Q9CAA7	2.432E-01	9.878E-02	1.813E-01	0.115	899	2210	0.4068	2.535E-04	112	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q14974-F1-model_v6	Q14974	2.357E-01	1.030E-01	2.318E-01	0.101	1225	2210	0.5543	1.354E-04	116	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-B0Y4D6-F1-model_v6	B0Y4D6	2.355E-01	1.193E-01	2.179E-01	0.107	1112	2210	0.5032	3.666E-04	102	451804	Aspergillus fumigatus A1163	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-O76187-F1-model_v6	O76187	2.350E-01	9.839E-02	2.279E-01	0.098	1031	2210	0.4665	3.803E-04	102	44689	Dictyostelium discoideum	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q8IWX7-3-F1-model_v6	Q8IWX7	2.296E-01	1.070E-01	2.290E-01	0.106	1427	2210	0.6457	2.480E-05	119	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P32337-F1-model_v6	P32337	2.273E-01	1.314E-01	2.243E-01	0.087	1319	2210	0.5968	9.502E-06	133	559292	Saccharomyces cerevisiae S288C	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P38217-F1-model_v6	P38217	2.273E-01	1.176E-01	2.254E-01	0.102	1137	2210	0.5145	4.408E-04	103	559292	Saccharomyces cerevisiae S288C	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q32PZ3-F1-model_v6	Q32PZ3	2.264E-01	1.073E-01	2.219E-01	0.113	1134	2210	0.5131	1.186E-05	129	10116	Rattus norvegicus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9H3U1-2-F1-model_v6	Q9H3U1	2.259E-01	1.063E-01	2.253E-01	0.107	1155	2210	0.5226	3.861E-05	119	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q99KD5-F1-model_v6	Q99KD5	2.248E-01	1.059E-01	2.212E-01	0.103	1142	2210	0.5167	7.901E-06	132	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5RAP0-F1-model_v6	Q5RAP0	2.238E-01	1.055E-01	2.230E-01	0.108	1148	2210	0.5195	1.535E-05	126	9601	Pongo abelii	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9H3U1-F1-model_v6	Q9H3U1	2.189E-01	1.075E-01	2.158E-01	0.103	1150	2210	0.5204	1.426E-05	125	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-O13864-F1-model_v6	O13864	2.183E-01	9.680E-02	2.174E-01	0.098	1198	2210	0.5421	5.584E-05	116	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-O18388-F1-model_v6	O18388	2.174E-01	1.087E-01	2.145E-01	0.103	1095	2210	0.4955	5.707E-04	97	7227	Drosophila melanogaster	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-O94829-F1-model_v6	O94829	2.119E-01	1.013E-01	2.046E-01	0.122	1229	2210	0.5561	2.443E-04	102	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-A0JMW2-F1-model_v6	A0JMW2	2.100E-01	8.895E-02	2.064E-01	0.103	1179	2210	0.5335	6.968E-05	114	8355	Xenopus laevis	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q54DN3-F1-model_v6	Q54DN3	2.090E-01	1.097E-01	2.019E-01	0.110	1173	2210	0.5308	7.230E-05	106	44689	Dictyostelium discoideum	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q80U96-F1-model_v6	Q80U96	2.066E-01	1.148E-01	2.023E-01	0.099	1304	2210	0.59	1.257E-04	105	10116	Rattus norvegicus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q2H6R9-F1-model_v6	Q2H6R9	2.055E-01	1.012E-01	1.963E-01	0.108	1210	2210	0.5475	1.324E-05	124	306901	Chaetomium globosum CBS 148.51	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6P5F9-F1-model_v6	Q6P5F9	2.046E-01	1.114E-01	2.000E-01	0.097	1327	2210	0.6005	1.753E-04	101	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P52297-F1-model_v6	P52297	2.028E-01	1.103E-01	2.023E-01	0.106	1025	2210	0.4638	4.313E-05	113	8355	Xenopus laevis	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P70168-F1-model_v6	P70168	2.014E-01	9.980E-02	2.004E-01	0.098	1177	2210	0.5326	1.405E-04	105	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-O60100-F1-model_v6	O60100	1.980E-01	1.101E-01	1.977E-01	0.089	1477	2210	0.6683	3.509E-06	131	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q96T76-9-F1-model_v6	Q96T76	1.979E-01	1.094E-01	1.951E-01	0.107	1378	2210	0.6235	1.374E-05	121	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q7PC79-F1-model_v6	Q7PC79	1.946E-01	1.061E-01	1.927E-01	0.105	1378	2210	0.6235	2.770E-05	115	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9P7M8-F1-model_v6	Q9P7M8	1.934E-01	1.297E-01	1.738E-01	0.098	1697	2210	0.7679	1.874E-06	124	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P49955-F1-model_v6	P49955	1.921E-01	9.143E-02	1.709E-01	0.116	1039	2210	0.4701	6.144E-04	90	559292	Saccharomyces cerevisiae S288C	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6DGE9-F1-model_v6	Q6DGE9	1.913E-01	9.213E-02	1.879E-01	0.098	1378	2210	0.6235	6.817E-06	122	7955	Danio rerio	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q10297-F1-model_v6	Q10297	1.898E-01	1.079E-01	1.888E-01	0.093	1279	2210	0.5787	1.457E-04	96	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q99189-F1-model_v6	Q99189	1.894E-01	9.789E-02	1.871E-01	0.104	1167	2210	0.5281	5.109E-04	91	559292	Saccharomyces cerevisiae S288C	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9SMV6-F1-model_v6	Q9SMV6	1.886E-01	9.818E-02	1.789E-01	0.094	1285	2210	0.5814	7.955E-04	87	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-O00410-3-F1-model_v6	O00410	1.878E-01	1.099E-01	1.839E-01	0.096	1437	2210	0.6502	2.517E-06	128	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q96T76-F1-model_v6	Q96T76	1.876E-01	1.075E-01	1.851E-01	0.104	1372	2210	0.6208	2.172E-06	130	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P52296-F1-model_v6	P52296	1.869E-01	9.273E-02	1.860E-01	0.099	1226	2210	0.5548	1.305E-04	99	10116	Rattus norvegicus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5A0E2-F1-model_v6	Q5A0E2	1.868E-01	9.600E-02	1.827E-01	0.087	1424	2210	0.6443	5.707E-04	87	237561	Candida albicans SC5314	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q8L5Y6-F1-model_v6	Q8L5Y6	1.867E-01	1.258E-01	1.864E-01	0.103	1559	2210	0.7054	1.902E-07	148	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5ZI87-F1-model_v6	Q5ZI87	1.864E-01	9.296E-02	1.700E-01	0.109	1088	2210	0.4923	8.886E-04	86	9031	Gallus gallus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9D071-3-F1-model_v6	Q9D071	1.860E-01	9.232E-02	1.830E-01	0.084	1365	2210	0.6176	6.012E-05	105	10090	Mus musculus	not_in_census						below the same-fold bar
