group	upid	organism	taxid	itpr_status	itpr_key	n_itpr	n_pi_plc	plc_status
protista_other	UP001162031	Hyaloperonospora brassicae (Brassica downy mildew) (Peronospora brassicae)	162125	absent	proteome	0	0	absent
protista_other	UP001162131	Blepharisma stoltei	1481888	present	proteome	10	1	present
protista_other	UP001165060	Tetraparma gracilis	2962635	present	proteome	7	0	absent
protista_other	UP001165065	Triparma columacea	722753	present	proteome	9	1	present
protista_other	UP001165082	Triparma retinervis	2557542	present	proteome	10	1	present
protista_other	UP001165085	Triparma strigata	1606541	present	proteome	8	1	present
protista_other	UP001165122	Triparma laevis f. longispina	1714387	present	proteome	9	1	present
protista_other	UP001165160	Triparma verrucosa	1606542	present	proteome	8	1	present
protista_other	UP001178507	Effrenium voratum	2562239	present	proteome	5	1	present
protista_other	UP001195914	Babesia divergens	32595	absent	proteome	0	1	present
protista_other	UP001209570	Pythium insidiosum (Pythiosis disease agent)	114742	present	proteome	1	0	absent
protista_other	UP001214638	Babesia duncani	323732	absent	proteome	0	1	present
protista_other	UP001224775	Skeletonema marinoi	267567	absent	proteome	0	2	present
protista_other	UP001230188	Chrysophaeum taylorii	2483200	present	proteome	3	1	present
protista_other	UP001230268	Babesia gibsoni	33632	absent	proteome	0	1	present
protista_other	UP001259832	Phytophthora citrophthora	4793	present	proteome	1	0	absent
protista_other	UP001295423	Cylindrotheca closterium	2856	absent	proteome	0	5	present
protista_other	UP001295684	Euplotes crassus	5936	present	proteome	14	0	absent
protista_other	UP001300502	Galdieria yellowstonensis	3028027	absent	proteome	0	0	absent
protista_other	UP001301350	Cyanidium caldarium (Red alga)	2771	absent	proteome	0	0	absent
protista_other	UP001311799	Cryptosporidium xiaoi	659607	absent	proteome	0	1	present
protista_other	UP001344447	Dictyostelium firmibasis	79012	present	proteome	1	1	present
protista_other	UP001363151	Aureococcus anophagefferens (Harmful bloom alga)	44056	present	proteome	7	1	present
protista_other	UP001429100	Cryptosporidium hominis	237895	absent	proteome	0	1	present
protista_other	UP001430356	Novymonas esmeraldas	1808958	present	proteome	2	4	present
protista_other	UP001431209	Acrasis kona	1008807	absent	proteome	0	2	present
protista_other	UP001443563	Leishmania shawi	5680	absent	proteome	0	2	present
protista_other	UP001470230	Tritrichomonas musculus	1915356	absent	proteome	0	0	absent
protista_other	UP001482455	Leishmania utingensis	653362	absent	proteome	0	2	present
protista_other	UP001500131	Leishmania lindenbergi	651832	absent	proteome	0	2	present
protista_other	UP001501274	Leishmania naiffi	5678	absent	proteome	0	2	present
protista_other	UP001515480	Prymnesium parvum (Toxic golden alga)	97485	present	proteome	6	20	present
protista_other	UP001516023	Cyclotella cryptica	29204	absent	proteome	0	2	present
protista_other	UP001530293	Discostella pseudostelligera	259834	absent	proteome	0	3	present
protista_other	UP001530315	Stephanodiscus triporus	2934178	absent	proteome	0	3	present
protista_other	UP001530377	Cyclostephanos tholiformis	382380	absent	proteome	0	2	present
protista_other	UP001530400	Cyclotella atomus	382360	absent	proteome	0	3	present
protista_other	UP001628156	Entamoeba nuttalli	412467	absent	proteome	0	0	absent
protista_other	UP001632037	Phytophthora oleae	2107226	present	proteome	1	0	absent
protista_other	UP001642484	Durusdinium trenchii	1381693	present	proteome	8	3	present
protista_other	UP000001542	Trichomonas vaginalis (strain ATCC PRA-98 / G3)	412133	absent	proteome	0	0	absent
protista_other	UP000001548	Giardia intestinalis (strain ATCC 50803 / WB clone C6) (Giardia lamblia)	184922	absent	proteome	0	0	absent
protista_other	UP000002173	Babesia bovis	5865	absent	proteome	0	1	present
protista_other	UP000002630	Ectocarpus siliculosus (Brown alga) (Conferva siliculosa)	2880	present	proteome	1	0	absent
protista_other	UP000006726	Cryptosporidium parvum (strain Iowa II)	353152	absent	proteome	0	1	present
protista_other	UP000008333	Plasmodium vivax (strain Salvador I)	126793	absent	proteome	0	1	present
protista_other	UP000008553	Plasmodium yoelii yoelii	73239	absent	proteome	0	1	present
protista_other	UP000009027	Trypanosoma vivax (strain Y486)	1055687	absent	proteome	0	0	absent
protista_other	UP000018201	Eimeria praecox	51316	absent	proteome	0	0	absent
protista_other	UP000018208	Spironucleus salmonicida	348837	absent	proteome	0	0	absent
protista_other	UP000019335	Nannochloropsis gaditana	72520	absent	proteome	0	0	absent
protista_other	UP000023152	Reticulomyxa filosa	46433	absent	proteome	0	0	absent
protista_other	UP000037923	Leptomonas pyrrhocoris (Firebug parasite)	157538	present	proteome	3	4	present
protista_other	UP000053232	Oxytricha trifallax	1172189	absent	proteome	0	0	absent
protista_other	UP000054928	Plasmopara halstedii (Downy mildew of sunflower)	4781	absent	proteome	0	0	absent
protista_other	UP000078555	Plasmodium ovale wallikeri	864142	absent	proteome	0	1	present
protista_other	UP000198211	Phytophthora megakarya	4795	present	proteome	1	0	absent
protista_other	UP000224006	Besnoitia besnoiti (Apicomplexan protozoan)	94643	absent	proteome	0	1	present
protista_other	UP000237271	Phytophthora palmivora	4796	absent	proteome	0	0	absent
protista_other	UP000265618	Kipferlia bialata	797122	absent	proteome	0	0	absent
protista_other	UP000266841	Thalassiosira oceanica (Marine diatom)	159749	absent	proteome	0	3	present
protista_other	UP000315496	Giardia muris	5742	absent	proteome	0	0	absent
protista_other	UP000674179	Leishmania enriettii	5663	present	proteome	1	2	present
protista_other	UP000693970	Nitzschia inconspicua	303405	absent	proteome	0	5	present
protista_other	UP000785679	Halteria grandinella	5974	present	proteome	4	0	absent
protista_other	UP001057375	Aduncisulcus paluster	2918883	absent	proteome	0	0	absent
protista_other	UP001152797	Cladocopium goreaui	2562237	absent	proteome	0	3	present
protista_other	UP001163321	Peronosclerospora sorghi	230839	absent	proteome	0	0	absent
protista_other	UP001165083	Phytophthora lilii	2077276	present	proteome	1	0	absent
protista_other	UP001165121	Phytophthora fragariaefolia	1490495	present	proteome	1	0	absent
protista_other	UP001189429	Prorocentrum cordatum	2364126	absent	proteome	0	1	present
protista_other	UP001281761	Blattamonas nauphoetae	2049346	present	proteome	8	1	present
protista_other	UP001439008	Bonamia ostreae	126728	absent	proteome	0	0	absent
protista_other	UP001497744	Babesia caballi	5871	absent	proteome	0	1	present
protista_other	UP001642409	Hexamita inflata	28002	absent	proteome	0	0	absent
protista_other	UP001642464	Durusdinium trenchii	1381693	present	proteome	7	5	present
protista_other	UP001701489	Tetrahymena utriculariae	2486642	present	proteome	27	4	present
protista_other	UP001701514	Tetrahymena malaccensis	5901	present	proteome	27	4	present
vertebrata	UP000000589	Mus musculus (Mouse)	10090	present	taxid		15	present
vertebrata	UP000002494	Rattus norvegicus (Rat)	10116	present	taxid		15	present
vertebrata	UP000005640	Homo sapiens (Human)	9606	present	taxid		15	present
vertebrata	UP000009136	Bos taurus (Bovine)	9913	present	taxid		17	present
vertebrata	UP000000437	Danio rerio (Zebrafish) (Brachydanio rerio)	7955	present	taxid		21	present
vertebrata	UP000001073	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	61853	present	taxid		15	present
vertebrata	UP000001074	Myotis lucifugus (Little brown bat)	59463	present	taxid		14	present
vertebrata	UP000001595	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	9601	present	taxid		16	present
vertebrata	UP000001811	Oryctolagus cuniculus (Rabbit)	9986	present	taxid		12	present
vertebrata	UP000002279	Ornithorhynchus anatinus (Duckbill platypus)	9258	present	taxid		14	present
vertebrata	UP000005215	Ictidomys tridecemlineatus (Thirteen-lined ground squirrel) (Spermophilus tridecemlineatus)	43179	present	taxid		15	present
vertebrata	UP000005225	Otolemur garnettii (Small-eared galago) (Garnett's greater bushbaby)	30611	present	taxid		15	present
vertebrata	UP000005447	Cavia porcellus (Guinea pig)	10141	present	taxid		15	present
vertebrata	UP000007267	Pelodiscus sinensis (Chinese softshell turtle) (Trionyx sinensis)	13735	present	taxid		14	present
vertebrata	UP000007646	Loxodonta africana (African elephant)	9785	present	taxid		14	present
vertebrata	UP000007648	Sarcophilus harrisii (Tasmanian devil) (Sarcophilus laniarius)	9305	present	taxid		15	present
vertebrata	UP000007754	Taeniopygia guttata (Zebra finch) (Poephila guttata)	59729	present	taxid		17	present
vertebrata	UP000008227	Sus scrofa (Pig)	9823	present	taxid		16	present
vertebrata	UP000008912	Ailuropoda melanoleuca (Giant panda)	9646	present	taxid		15	present
vertebrata	UP000029965	Chlorocebus sabaeus (Green monkey) (Simia sabaea)	60711	present	taxid		14	present
vertebrata	UP000233040	Cebus imitator (Panamanian white-faced capuchin) (Cebus capucinus imitator)	2715852	present	taxid		15	present
vertebrata	UP000291000	Capra hircus (Goat)	9925	present	taxid		15	present
vertebrata	UP000472240	Rhinolophus ferrumequinum (Greater horseshoe bat)	59479	present	taxid		15	present
vertebrata	UP000472266	Strigops habroptila (Kakapo)	2489341	present	taxid		16	present
vertebrata	UP000472275	Aquila chrysaetos chrysaetos	223781	present	taxid		16	present
vertebrata	UP000594220	Crocodylus porosus (Saltwater crocodile) (Estuarine crocodile)	8502	present	taxid		15	present
vertebrata	UP000681084	Bothrops jararaca (Jararaca) (Bothrops jajaraca)	8724	absent	taxid		0	absent
vertebrata	UP000694381	Nannospalax galili (Northern Israeli blind subterranean mole rat) (Spalax galili)	1026970	present	taxid		14	present
vertebrata	UP000694385	Jaculus jaculus (Lesser Egyptian jerboa)	51337	present	taxid		12	present
vertebrata	UP000694391	Canis lupus dingo (dingo)	286419	present	taxid		14	present
vertebrata	UP000694394	Microcebus murinus (Gray mouse lemur) (Lemur murinus)	30608	present	taxid		14	present
vertebrata	UP000694398	Chinchilla lanigera (Long-tailed chinchilla) (Chinchilla villidera)	34839	present	taxid		15	present
vertebrata	UP000694399	Panthera leo (Lion)	9689	present	taxid		13	present
vertebrata	UP000694407	Marmota marmota marmota (Alpine marmot)	9994	present	taxid		13	present
vertebrata	UP000694409	Serinus canaria (Island canary) (Fringilla canaria)	9135	present	taxid		16	present
vertebrata	UP000694412	Coturnix japonica (Japanese quail) (Coturnix coturnix japonica)	93934	present	taxid		17	present
vertebrata	UP000694414	Prolemur simus (Greater bamboo lemur) (Hapalemur simus)	1328070	present	taxid		15	present
vertebrata	UP000694417	Urocitellus parryii (Arctic ground squirrel) (Spermophilus parryii)	9999	present	taxid		15	present
vertebrata	UP000694426	Anser brachyrhynchus (Pink-footed goose)	132585	present	taxid		16	present
vertebrata	UP000694540	Catagonus wagneri (Chacoan peccary)	51154	present	taxid		15	present
vertebrata	UP000694544	Moschus moschiferus (Siberian musk deer) (Moschus sibiricus)	68415	present	taxid		15	present
vertebrata	UP000694547	Peromyscus maniculatus bairdii (Prairie deer mouse)	230844	present	taxid		16	present
vertebrata	UP000694554	Phocoena sinus (Vaquita)	42100	present	taxid		15	present
vertebrata	UP000694561	Monodon monoceros (Narwhal) (Ceratodon monodon)	40151	present	taxid		15	present
vertebrata	UP000694564	Sciurus vulgaris (Eurasian red squirrel)	55149	present	taxid		15	present
vertebrata	UP000805418	Canis lupus familiaris (Dog) (Canis familiaris)	9615	present	taxid		15	present
vertebrata	UP001501940	Amphiprion ocellaris (Clown anemonefish)	80972	present	taxid		22	present
vertebrata	UP000000539	Gallus gallus (Chicken)	9031	present	taxid		16	present
vertebrata	UP000000715	Mustela putorius furo (European domestic ferret) (Mustela furo)	9669	present	taxid		15	present
vertebrata	UP000001038	Oryzias latipes (Japanese rice fish) (Japanese killifish)	8090	present	taxid		25	present
vertebrata	UP000001519	Gorilla gorilla gorilla (Western lowland gorilla)	9595	present	taxid		15	present
vertebrata	UP000001645	Meleagris gallopavo (Wild turkey)	9103	present	taxid		14	present
vertebrata	UP000001646	Anolis carolinensis (Green anole) (American chameleon)	28377	present	taxid		17	present
vertebrata	UP000002277	Pan troglodytes (Chimpanzee)	9598	present	taxid		15	present
vertebrata	UP000002280	Monodelphis domestica (Gray short-tailed opossum)	13616	present	taxid		14	present
vertebrata	UP000002281	Equus caballus (Horse)	9796	present	taxid		16	present
vertebrata	UP000002852	Xiphophorus maculatus (Southern platyfish) (Platypoecilus maculatus)	8083	present	taxid		22	present
vertebrata	UP000005207	Oreochromis niloticus (Nile tilapia) (Tilapia nilotica)	8128	present	taxid		23	present
vertebrata	UP000005226	Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)	31033	present	taxid		20	present
vertebrata	UP000006718	Macaca mulatta (Rhesus macaque)	9544	present	taxid		15	present
vertebrata	UP000007303	Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	99883	present	taxid		20	present
vertebrata	UP000007635	Gasterosteus aculeatus aculeatus (three-spined stickleback)	481459	present	taxid		22	present
vertebrata	UP000008143	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	8364	present	taxid		16	present
vertebrata	UP000008225	Callithrix jacchus (White-tufted-ear marmoset) (Simia Jacchus)	9483	present	taxid		15	present
vertebrata	UP000008672	Latimeria chalumnae (Coelacanth)	7897	present	taxid		17	present
vertebrata	UP000010552	Pteropus alecto (Black flying fox)	9402	present	taxid		13	present
vertebrata	UP000010556	Myotis davidii (David's myotis) (Vespertilio davidii)	225400	present	taxid		10	present
vertebrata	UP000011518	Tupaia chinensis (Chinese tree shrew) (Tupaia belangeri chinensis)	246437	present	taxid		11	present
vertebrata	UP000016665	Ficedula albicollis (Collared flycatcher) (Muscicapa albicollis)	59894	present	taxid		16	present
vertebrata	UP000016666	Anas platyrhynchos platyrhynchos (Northern mallard)	8840	present	taxid		14	present
vertebrata	UP000018467	Astyanax mexicanus (Blind cave fish) (Astyanax fasciatus mexicanus)	7994	present	taxid		22	present
vertebrata	UP000018468	Lepisosteus oculatus (Spotted gar)	7918	present	taxid		16	present
vertebrata	UP000018936	Ophiophagus hannah (King cobra) (Naja hannah)	8665	present	taxid		13	present
vertebrata	UP000028760	Poecilia formosa (Amazon molly) (Limia formosa)	48698	present	taxid		24	present
vertebrata	UP000028761	Papio anubis (Olive baboon)	9555	present	taxid		14	present
vertebrata	UP000028990	Fukomys damarensis (Damaraland mole rat) (Cryptomys damarensis)	885580	present	taxid		15	present
vertebrata	UP000031443	Chelonia mydas (Green sea-turtle) (Chelonia agassizi)	8469	present	taxid		12	present
vertebrata	UP000031515	Chaetura pelagica (Chimney swift) (Hirundo pelagica)	8897	absent	taxid		1	present
vertebrata	UP000050525	Alligator mississippiensis (American alligator)	8496	present	taxid		16	present
vertebrata	UP000051836	Amazona aestiva (Blue-fronted Amazon parrot)	12930	present	taxid		14	present
vertebrata	UP000052967	Merops nubicus (Northern carmine bee-eater)	57421	present	taxid		9	present
vertebrata	UP000052976	Corvus brachyrhynchos (American crow)	85066	present	taxid		12	present
vertebrata	UP000052978	Myotis brandtii (Brandt's bat)	109478	present	taxid		12	present
vertebrata	UP000053001	Leptosomus discolor (Madagascar cuckoo roller) (Cuculus discolor)	188344	present	taxid		11	present
vertebrata	UP000053119	Egretta garzetta (Little egret)	188379	present	taxid		10	present
vertebrata	UP000053149	Pterocles gutturalis (yellow-throated sandgrouse)	240206	present	taxid		5	present
vertebrata	UP000053238	Phalacrocorax carbo (Great cormorant) (Pelecanus carbo)	9209	absent	taxid		7	present
vertebrata	UP000053258	Manacus vitellinus (golden-collared manakin)	328815	present	taxid		9	present
vertebrata	UP000053283	Nipponia nippon (Crested ibis) (Ibis nippon)	128390	absent	taxid		9	present
vertebrata	UP000053286	Aptenodytes forsteri (Emperor penguin)	9233	absent	taxid		14	present
vertebrata	UP000053309	Balearica regulorum gibbericeps (East African grey crowned-crane)	100784	present	taxid		10	present
vertebrata	UP000053330	Chlamydotis macqueenii (Macqueen's bustard)	187382	present	taxid		10	present
vertebrata	UP000053369	Mesitornis unicolor (brown roatelo)	54374	present	taxid		8	present
vertebrata	UP000053537	Acanthisitta chloris (rifleman)	57068	absent	taxid		8	present
vertebrata	UP000053584	Struthio camelus australis	441894	present	taxid		9	present
vertebrata	UP000053605	Opisthocomus hoazin (Hoatzin) (Phasianus hoazin)	30419	present	taxid		9	present
vertebrata	UP000053615	Colius striatus (Speckled mousebird)	57412	present	taxid		9	present
vertebrata	UP000053620	Antrostomus carolinensis (Chuck-will's-widow) (Caprimulgus carolinensis)	279965	present	taxid		10	present
vertebrata	UP000053638	Phaethon lepturus (White-tailed tropicbird)	97097	present	taxid		8	present
vertebrata	UP000053641	Tinamus guttatus (White-throated tinamou)	94827	present	taxid		8	present
vertebrata	UP000053661	Tauraco erythrolophus (Red-crested turaco)	121530	present	taxid		8	present
vertebrata	UP000053700	Phoenicopterus ruber ruber	9218	present	taxid		9	present
vertebrata	UP000053745	Cathartes aura (Turkey vulture) (Vultur aura)	43455	present	taxid		7	present
vertebrata	UP000053760	Cuculus canorus (Common cuckoo)	55661	absent	taxid		11	present
vertebrata	UP000053806	Fulmarus glacialis (Northern fulmar)	30455	present	taxid		8	present
vertebrata	UP000053840	Nestor notabilis (Kea)	176057	present	taxid		9	present
vertebrata	UP000053854	Podiceps cristatus (Great crested grebe)	345573	present	taxid		7	present
vertebrata	UP000053858	Charadrius vociferus (Killdeer) (Aegialitis vocifera)	50402	absent	taxid		13	present
vertebrata	UP000053872	Columba livia (Rock dove)	8932	present	taxid		14	present
vertebrata	UP000053875	Dryobates pubescens (Downy woodpecker) (Picoides pubescens)	118200	present	taxid		12	present
vertebrata	UP000054064	Buceros rhinoceros silvestris	175836	present	taxid		9	present
vertebrata	UP000054081	Pygoscelis adeliae (Adelie penguin)	9238	present	taxid		11	present
vertebrata	UP000054116	Cariama cristata (Red-legged seriema)	54380	present	taxid		10	present
vertebrata	UP000054150	Pelecanus crispus (Dalmatian pelican)	36300	present	taxid		11	present
vertebrata	UP000054190	Tyto alba (Barn owl)	56313	present	taxid		8	present
vertebrata	UP000054232	Eurypyga helias (Sunbittern) (Ardea helias)	54383	absent	taxid		8	present
vertebrata	UP000054244	Apaloderma vittatum (Bar-tailed trogon)	57397	present	taxid		8	present
vertebrata	UP000054308	Calypte anna (Anna's hummingbird) (Archilochus anna)	9244	present	taxid		10	present
vertebrata	UP000054313	Gavia stellata (Red-throated diver) (Colymbus stellatus)	37040	present	taxid		7	present
vertebrata	UP000081671	Dipodomys ordii (Ord's kangaroo rat)	10020	present	taxid		14	present
vertebrata	UP000092124	Neotoma lepida (Desert woodrat)	56216	present	taxid		11	present
vertebrata	UP000186698	Xenopus laevis (African clawed frog)	8355	present	taxid		32	present
vertebrata	UP000189704	Carlito syrichta (Philippine tarsier) (Tarsius syrichta)	1868482	present	taxid		15	present
vertebrata	UP000189705	Alligator sinensis (Chinese alligator)	38654	present	taxid		16	present
vertebrata	UP000190648	Patagioenas fasciata monilis	372326	present	taxid		16	present
vertebrata	UP000192220	Austrofundulus limnaeus (Annual killifish)	52670	present	taxid		22	present
vertebrata	UP000197619	Lonchura striata (white-rumped munia)	40157	present	taxid		16	present
vertebrata	UP000198323	Callipepla squamata (Scaled quail)	9009	present	taxid		15	present
vertebrata	UP000221080	Ictalurus punctatus (Channel catfish) (Silurus punctatus)	7998	present	taxid		20	present
vertebrata	UP000228934	Aquarana catesbeiana (American bullfrog) (Rana catesbeiana)	8400	present	taxid		5	present
vertebrata	UP000233020	Aotus nancymaae (Ma's night monkey)	37293	present	taxid		15	present
vertebrata	UP000233060	Cercocebus atys (Sooty mangabey) (Cercocebus torquatus atys)	9531	present	taxid		15	present
vertebrata	UP000233080	Colobus angolensis palliatus (Peters' Angolan colobus)	336983	present	taxid		15	present
vertebrata	UP000233100	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	9541	present	taxid		16	present
vertebrata	UP000233120	Macaca nemestrina (Pig-tailed macaque)	9545	present	taxid		15	present
vertebrata	UP000233140	Mandrillus leucophaeus (Drill) (Papio leucophaeus)	9568	present	taxid		15	present
vertebrata	UP000233160	Propithecus coquereli (Coquerel's sifaka) (Propithecus verreauxi coquereli)	379532	present	taxid		15	present
vertebrata	UP000233180	Rhinopithecus bieti (Black snub-nosed monkey) (Pygathrix bieti)	61621	present	taxid		15	present
vertebrata	UP000233200	Rhinopithecus roxellana (Golden snub-nosed monkey) (Pygathrix roxellana)	61622	present	taxid		15	present
vertebrata	UP000233220	Saimiri boliviensis boliviensis (Bolivian squirrel monkey)	39432	present	taxid		15	present
vertebrata	UP000233556	Limosa lapponica baueri	1758121	present	taxid		10	present
vertebrata	UP000237246	Bambusicola thoracicus (Chinese bamboo-partridge) (Perdix thoracica)	9083	present	taxid		7	present
vertebrata	UP000240080	Pan paniscus (Pygmy chimpanzee) (Bonobo)	9597	present	taxid		15	present
vertebrata	UP000242450	Cervus elaphus hippelaphus (Central European red deer)	46360	present	taxid		9	present
vertebrata	UP000242638	Poecilia reticulata (Guppy) (Acanthophacelus reticulatus)	8081	present	taxid		23	present
vertebrata	UP000245320	Tursiops truncatus (Atlantic bottle-nosed dolphin) (Delphinus truncatus)	9739	present	taxid		15	present
vertebrata	UP000245340	Odobenus rosmarus divergens (Pacific walrus)	9708	present	taxid		14	present
vertebrata	UP000245341	Leptonychotes weddellii (Weddell seal) (Otaria weddellii)	9713	present	taxid		11	present
vertebrata	UP000246464	Scophthalmus maximus (Turbot) (Psetta maxima)	52904	present	taxid		22	present
vertebrata	UP000248480	Trichechus manatus latirostris (Florida manatee)	127582	present	taxid		15	present
vertebrata	UP000248481	Neomonachus schauinslandi (Hawaiian monk seal) (Monachus schauinslandi)	29088	present	taxid		15	present
vertebrata	UP000248482	Enhydra lutris kenyoni (northern sea otter)	391180	present	taxid		15	present
vertebrata	UP000248483	Delphinapterus leucas (Beluga whale)	9749	present	taxid		15	present
vertebrata	UP000248484	Physeter macrocephalus (Sperm whale) (Physeter catodon)	9755	present	taxid		15	present
vertebrata	UP000250572	Gambusia affinis (Western mosquitofish) (Heterandria affinis)	33528	present	taxid		17	present
vertebrata	UP000252040	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1706337	present	taxid		15	present
vertebrata	UP000257200	Acanthochromis polyacanthus (spiny chromis)	80966	present	taxid		21	present
vertebrata	UP000261340	Amphilophus citrinellus (Midas cichlid) (Cichlasoma citrinellum)	61819	present	taxid		23	present
vertebrata	UP000261360	Seriola lalandi dorsalis	1841481	present	taxid		22	present
vertebrata	UP000261380	Xiphophorus couchianus (Monterrey platyfish)	32473	present	taxid		16	present
vertebrata	UP000261420	Seriola dumerili (Greater amberjack) (Caranx dumerili)	41447	present	taxid		23	present
vertebrata	UP000261480	Poecilia mexicana	48701	present	taxid		21	present
vertebrata	UP000261500	Poecilia latipinna (sailfin molly)	48699	present	taxid		24	present
vertebrata	UP000261520	Periophthalmus magnuspinnatus	409849	present	taxid		14	present
vertebrata	UP000261540	Paramormyrops kingsleyae	1676925	present	taxid		22	present
vertebrata	UP000261560	Oryzias melastigma (Marine medaka)	30732	present	taxid		23	present
vertebrata	UP000261580	Neolamprologus brichardi (Fairy cichlid) (Lamprologus brichardi)	32507	present	taxid		18	present
vertebrata	UP000261600	Monopterus albus (Asian swamp eel) (Muraena alba)	43700	present	taxid		21	present
vertebrata	UP000261620	Mola mola (Ocean sunfish) (Tetraodon mola)	94237	present	taxid		22	present
vertebrata	UP000261640	Mastacembelus armatus (zig-zag eel)	205130	present	taxid		23	present
vertebrata	UP000261660	Labrus bergylta (ballan wrasse)	56723	present	taxid		22	present
vertebrata	UP000261680	Ursus maritimus (Polar bear) (Thalarctos maritimus)	29073	present	taxid		15	present
vertebrata	UP000264800	Kryptolebias marmoratus (Mangrove killifish) (Rivulus marmoratus)	37003	present	taxid		23	present
vertebrata	UP000264820	Hippocampus comes (Tiger tail seahorse)	109280	present	taxid		21	present
vertebrata	UP000264840	Haplochromis burtoni (Burton's mouthbrooder) (Chromis burtoni)	8153	present	taxid		21	present
vertebrata	UP000265000	Fundulus heteroclitus (Killifish) (Mummichog)	8078	present	taxid		19	present
vertebrata	UP000265020	Cyprinodon variegatus (Sheepshead minnow)	28743	present	taxid		23	present
vertebrata	UP000265040	Anabas testudineus (Climbing perch) (Anthias testudineus)	64144	present	taxid		22	present
vertebrata	UP000265080	Amphiprion percula (Orange clownfish) (Lutjanus percula)	161767	present	taxid		20	present
vertebrata	UP000265100	Astatotilapia calliptera (Eastern river bream) (Chromis callipterus)	8154	present	taxid		22	present
vertebrata	UP000265120	Cynoglossus semilaevis (Tongue sole)	244447	present	taxid		22	present
vertebrata	UP000265140	Esox lucius (Northern pike)	8010	present	taxid		24	present
vertebrata	UP000265160	Maylandia zebra (zebra mbuna)	106582	present	taxid		21	present
vertebrata	UP000265300	Lipotes vexillifer (Yangtze river dolphin)	118797	present	taxid		15	present
vertebrata	UP000269221	Hirundo rustica rustica	333673	present	taxid		18	present
vertebrata	UP000269945	Gulo gulo (Wolverine) (Gluton)	48420	absent	taxid		0	absent
vertebrata	UP000276834	Chloebia gouldiae (Gouldian finch) (Erythrura gouldiae)	44316	present	taxid		16	present
vertebrata	UP000281406	Anabarilius grahami (Kanglang fish) (Barilius grahami)	495550	present	taxid		15	present
vertebrata	UP000283210	Oryzias javanicus (Javanese ricefish) (Aplocheilus javanicus)	123683	present	taxid		20	present
vertebrata	UP000286641	Callorhinus ursinus (Northern fur seal)	34884	present	taxid		15	present
vertebrata	UP000287033	Chiloscyllium punctatum (Brownbanded bambooshark) (Hemiscyllium punctatum)	137246	present	taxid		14	present
vertebrata	UP000288216	Scyliorhinus torazame (Cloudy catshark) (Catulus torazame)	75743	present	taxid		12	present
vertebrata	UP000289886	Acipenser ruthenus (Sterlet sturgeon) (Huso ruthenus)	7906	present	taxid		19	present
vertebrata	UP000290572	Labeo rohita (Indian major carp) (Cyprinus rohita)	84645	present	taxid		19	present
vertebrata	UP000291020	Gopherus agassizii (Agassiz's desert tortoise)	38772	present	taxid		15	present
vertebrata	UP000291022	Ursus americanus (American black bear) (Euarctos americanus)	9643	present	taxid		13	present
vertebrata	UP000295070	Perca flavescens (American yellow perch) (Morone flavescens)	8167	present	taxid		18	present
vertebrata	UP000296049	Anas platyrhynchos (Mallard) (Anas boschas)	8839	present	taxid		9	present
vertebrata	UP000297703	Platysternon megacephalum (big-headed turtle)	55544	present	taxid		15	present
vertebrata	UP000298787	Collichthys lucidus (Big head croaker) (Sciaena lucida)	240159	present	taxid		28	present
vertebrata	UP000299084	Camelus dromedarius (Dromedary) (Arabian camel)	9838	present	taxid		11	present
vertebrata	UP000314980	Lates calcarifer (Barramundi) (Holocentrus calcarifer)	8187	present	taxid		21	present
vertebrata	UP000314981	Bos indicus x Bos taurus (Hybrid cattle)	30522	present	taxid		15	present
vertebrata	UP000314982	Hucho hucho (huchen)	62062	present	taxid		37	present
vertebrata	UP000314983	Electrophorus electricus (Electric eel) (Gymnotus electricus)	8005	present	taxid		19	present
vertebrata	UP000314986	Callorhinchus milii (Ghost shark)	7868	present	taxid		13	present
vertebrata	UP000314987	Vombatus ursinus (Common wombat)	29139	present	taxid		15	present
vertebrata	UP000316079	Danionella cerebrum	2873325	present	taxid		19	present
vertebrata	UP000319801	Bagarius yarrelli (Goonch) (Bagrus yarrelli)	175774	present	taxid		18	present
vertebrata	UP000322234	Bos mutus (wild yak)	72004	present	taxid		15	present
vertebrata	UP000324632	Triplophysa tibetana	1572043	present	taxid		19	present
vertebrata	UP000326062	Muntiacus reevesi (Reeves' muntjac) (Cervus reevesi)	9886	present	taxid		15	present
vertebrata	UP000326458	Muntiacus muntjak (Barking deer) (Indian muntjac)	9888	present	taxid		15	present
vertebrata	UP000327468	Pangasianodon hypophthalmus (Striped catfish) (Helicophagus hypophthalmus)	310915	present	taxid		20	present
vertebrata	UP000327493	Etheostoma spectabile (orangethroat darter)	54343	present	taxid		17	present
vertebrata	UP000335636	Marmota monax (Woodchuck)	9995	present	taxid		11	present
vertebrata	UP000386466	Lynx pardinus (Iberian lynx) (Felis pardina)	191816	present	taxid		14	present
