accession	cell	locus_idx	intron_index	length	splice_class	frame_ok	col_left	col_right	intron_phase	q_left	q_right
GCF_901001135.2	ITPR3	0	11	1285	canonical	1	1491	1513	0	416	417
GCF_901001135.2	ITPR3	0	12	1811	canonical	1	1617	1645	2	469	470
GCF_901001135.2	ITPR3	0	13	1373	canonical	1	1748	1749	0	517	518
GCF_901001135.2	ITPR3	0	14	715	canonical	1	1895	1930	0	571	572
GCF_901001135.2	ITPR3	0	15	443	canonical	1	2138	2151	2	628	629
GCF_901001135.2	ITPR3	0	16	1329	canonical	1	2308	2309	2	668	669
GCF_901001135.2	ITPR3	0	17	1003	canonical	1	2855	2925	2	729	730
GCF_901001135.2	ITPR3	0	18	1880	canonical	1	3615	3616	2	813	814
GCF_901001135.2	ITPR3	0	19	1594	canonical	1	3864	3865	0	862	863
GCF_901001135.2	ITPR3	0	20	3374	canonical	1	4044	4062	1	911	912
GCF_901001135.2	ITPR3	0	21	650	canonical	1	4386	4387	0	977	978
GCF_901001135.2	ITPR3	0	22	623	canonical	1	4534	4535	1	1020	1021
GCF_901001135.2	ITPR3	0	23	1132	canonical	1	4604	4625	2	1039	1040
GCF_901001135.2	ITPR3	0	24	1401	canonical	1	4812	4813	0	1095	1096
GCF_901001135.2	ITPR3	0	25	1335	canonical	1	4896	4897	0	1150	1151
GCF_901001135.2	ITPR3	0	26	1677	canonical	1	5016	5017	0	1173	1174
GCF_901001135.2	ITPR3	0	27	1315	canonical	1	5281	5307	0	1215	1216
GCF_901001135.2	ITPR3	0	28	3892	canonical	1	5394	5417	0	1256	1257
GCF_901001135.2	ITPR3	0	29	583	canonical	1	5602	5603	0	1323	1324
GCF_901001135.2	ITPR3	0	30	663	canonical	1	6035	6036	0	1407	1408
GCF_901001135.2	ITPR3	0	31	636	canonical	1	6105	6123	0	1449	1450
GCF_901001135.2	ITPR3	0	32	1069	canonical	1	6303	6304	0	1491	1492
GCF_901001135.2	ITPR3	0	33	459	canonical	1	6553	6554	1	1531	1532
GCF_901001135.2	ITPR3	0	34	315	canonical	1	6778	6779	0	1593	1594
GCF_901001135.2	ITPR3	0	35	1635	canonical	1	7283	7284	2	1642	1643
GCF_901001135.2	ITPR3	0	36	1181	canonical	1	7716	7792	0	1679	1680
GCF_901001135.2	ITPR3	0	37	1003	canonical	1	7886	7887	1	1709	1710
GCF_901001135.2	ITPR3	0	38	1797	canonical	1	8020	8021	0	1766	1767
GCF_901001135.2	ITPR3	0	39	7800	canonical	1	8165	8166	1	1824	1825
GCF_901001135.2	ITPR3	0	40	674	canonical	1	8466	8467	0	1886	1887
GCF_901001135.2	ITPR3	0	41	275	canonical	1	8599	8614	0	1953	1954
GCF_901001135.2	ITPR3	0	42	380	canonical	1	8710	8711	0	1990	1991
GCF_901001135.2	ITPR3	0	43	1618	canonical	1	8803	8823	0	2022	2023
GCF_901001135.2	ITPR3	0	44	742	canonical	1	9042	9052	0	2056	2057
GCF_901001135.2	ITPR3	0	45	360	canonical	1	9144	9145	0	2085	2086
GCF_901001135.2	ITPR3	0	46	270	canonical	1	9198	9206	0	2122	2123
GCF_901001135.2	ITPR3	0	47	181	canonical	1	9303	9672	1	2186	2187
GCF_901001135.2	ITPR3	0	48	746	canonical	1	9747	9755	1	2228	2229
GCF_901001135.2	ITPR3	0	49	914	canonical	1	9890	9898	0	2286	2287
GCF_901001135.2	ITPR3	0	50	609	canonical	1	10173	10174	0	2341	2342
GCF_901001135.2	ITPR3	0	51	1279	canonical	1	10246	10255	1	2405	2406
GCF_901001135.2	ITPR3	0	52	925	canonical	1	10360	10361	1	2437	2438
GCF_901001135.2	ITPR3	0	53	947	canonical	1	10438	10439	0	2479	2480
GCF_901001135.2	ITPR3	0	54	631	canonical	1	10499	10500	1	2534	2535
GCF_901001135.2	ITPR3	0	55	671	canonical	1	10572	10585	0	2588	2589
GCF_901001135.2	ITPR3	0	56	1666	canonical	1	10740	10741	0	2642	2643
GCF_901001135.2	RYR	0	0	97099	canonical	1	272	274	0	60	61
GCF_901001135.2	RYR	0	1	113115	canonical	1	484	492	0	95	96
GCF_901001135.2	RYR	0	2	41397	canonical	1	496	497	0	100	101
GCF_901001135.2	RYR	0	3	1663	canonical	1	531	532	0	125	126
GCF_901001135.2	RYR	0	4	5420	canonical	1	557	558	1	151	152
GCF_901001135.2	RYR	0	5	3759	canonical	1	640	641	0	189	190
GCF_901001135.2	RYR	0	6	3013	canonical	1	769	780	1	222	223
GCF_901001135.2	RYR	0	7	63391	canonical	1	847	860	2	254	255
GCF_901001135.2	RYR	0	8	10850	canonical	1	1014	1015	2	279	280
GCF_901001135.2	RYR	0	9	20746	canonical	1	1247	1248	0	332	333
GCF_901001135.2	RYR	0	10	14394	canonical	1	1491	1513	0	387	388
GCF_901001135.2	RYR	0	11	17840	canonical	1	1569	1570	2	427	428
GCF_901001135.2	RYR	0	12	11009	canonical	1	1743	1744	0	489	490
GCF_901001135.2	RYR	0	13	8915	canonical	1	1875	1876	1	534	535
GCF_901001135.2	RYR	0	14	42987	canonical	1	2023	2024	1	566	567
GCF_901001135.2	RYR	0	15	4210	canonical	1	2151	2152	0	606	607
GCF_901001135.2	RYR	0	16	8702	canonical	1	2318	2319	2	650	651
GCF_901001135.2	RYR	0	17	14811	canonical	1	2434	2435	1	731	732
GCF_901001135.2	RYR	0	18	7403	canonical	1	2500	2501	2	795	796
GCF_901001135.2	RYR	0	19	9363	canonical	1	2574	2575	0	868	869
GCF_901001135.2	RYR	0	20	10008	canonical	1	2621	2622	0	903	904
GCF_901001135.2	RYR	0	21	9251	canonical	1	2664	2665	2	937	938
GCF_901001135.2	RYR	0	22	60404	canonical	1	2692	2693	2	965	966
GCF_901001135.2	RYR	0	23	7710	canonical	1	0	0	0	1019	1020
GCF_901001135.2	RYR	0	24	23773	canonical	1	2764	2767	0	1051	1052
GCF_901001135.2	RYR	0	25	19012	canonical	1	2817	2818	1	1100	1101
GCF_901001135.2	RYR	0	26	3178	canonical	1	2893	2894	0	1170	1171
GCF_901001135.2	RYR	0	27	28119	canonical	1	2953	2954	1	1228	1229
GCF_901001135.2	RYR	0	28	5760	canonical	1	3025	3026	0	1298	1299
GCF_901001135.2	RYR	0	29	7643	canonical	1	3239	3240	2	1415	1416
GCF_901001135.2	RYR	0	30	9489	canonical	1	3378	3379	0	1454	1455
GCF_901001135.2	RYR	0	31	830	canonical	1	3432	3433	2	1507	1508
GCF_901001135.2	RYR	0	32	2692	canonical	1	3502	3503	0	1561	1562
GCF_901001135.2	RYR	0	33	5746	canonical	1	3531	3552	0	1590	1591
GCF_901001135.2	RYR	0	34	1255	canonical	1	3746	3750	2	1665	1666
GCF_901001135.2	RYR	0	35	4266	canonical	1	4339	4340	0	1933	1934
GCF_901001135.2	RYR	0	36	7681	canonical	1	4594	4595	0	2000	2001
GCF_901001135.2	RYR	0	37	1841	canonical	1	4669	4670	1	2035	2036
GCF_901001135.2	RYR	0	38	17395	canonical	1	4748	4749	1	2083	2084
GCF_901001135.2	RYR	0	39	12394	canonical	1	5018	5019	2	2174	2175
GCF_901001135.2	RYR	0	40	7859	canonical	1	5287	5288	0	2213	2214
GCF_901001135.2	RYR	0	41	1482	canonical	1	5417	5418	1	2257	2258
GCF_901001135.2	RYR	0	42	9277	canonical	1	5505	5506	0	2292	2293
GCF_901001135.2	RYR	0	43	18478	canonical	1	5581	5582	1	2337	2338
GCF_901001135.2	RYR	0	44	11415	canonical	1	5702	5706	2	2399	2400
GCF_901001135.2	RYR	0	45	1235	canonical	1	5844	5845	0	2435	2436
GCF_901001135.2	RYR	0	46	1130	canonical	1	5977	5978	1	2475	2476
GCF_901001135.2	RYR	0	47	6637	canonical	1	6139	6140	0	2532	2533
GCF_901001135.2	RYR	0	48	861	canonical	1	6315	6316	2	2605	2606
GCF_901001135.2	RYR	0	49	6834	canonical	1	6348	6349	0	2636	2637
GCF_901001135.2	RYR	0	50	8020	canonical	1	6403	6404	0	2683	2684
GCF_901001135.2	RYR	0	51	7248	canonical	1	6459	6460	2	2737	2738
GCF_901001135.2	RYR	0	52	2332	canonical	1	6486	6487	0	2764	2765
GCF_901001135.2	RYR	0	53	1704	canonical	1	6516	6517	0	2794	2795
GCF_901001135.2	RYR	0	54	12613	canonical	1	6592	6593	0	2840	2841
GCF_901001135.2	RYR	0	55	4895	canonical	1	6648	6667	0	2866	2867
GCF_901001135.2	RYR	0	56	11062	canonical	1	6698	0	1	2891	2892
GCF_901001135.2	RYR	0	57	738	canonical	1	6744	6745	2	2933	2934
GCF_901001135.2	RYR	0	58	20796	canonical	1	6791	6792	1	2972	2973
GCF_901001135.2	RYR	0	59	5811	canonical	1	6816	6817	0	2994	2995
GCF_901001135.2	RYR	0	60	13430	canonical	1	6892	6893	2	3034	3035
GCF_901001135.2	RYR	0	61	20767	canonical	1	6909	6910	1	3051	3052
GCF_901001135.2	RYR	0	62	13242	canonical	1	6929	6930	2	3071	3072
GCF_901001135.2	RYR	0	63	19240	canonical	1	7011	7012	1	3151	3152
GCF_901001135.2	RYR	0	64	8949	canonical	1	7048	7049	2	3178	3179
GCF_901001135.2	RYR	0	65	4298	canonical	1	7092	7093	1	3222	3223
GCF_901001135.2	RYR	0	66	8856	canonical	1	7208	7209	1	3329	3330
GCF_901001135.2	RYR	0	67	627	canonical	1	7292	7293	2	3409	3410
GCF_901001135.2	RYR	0	68	2168	canonical	1	7327	7328	0	3439	3440
GCF_901001135.2	RYR	0	69	88	canonical	1	7367	7368	0	3470	3471
GCF_901001135.2	RYR	0	70	18785	canonical	1	7452	7453	0	3527	3528
GCF_901001135.2	RYR	0	71	14393	canonical	1	7472	7549	0	3547	3548
GCF_901001135.2	RYR	0	72	10769	canonical	1	7645	7658	0	3592	3593
GCF_901001135.2	RYR	0	73	3877	canonical	1	7694	7695	2	3629	3630
GCF_901001135.2	RYR	0	74	20746	canonical	1	7732	7733	0	3662	3663
GCF_901001135.2	RYR	0	75	8970	canonical	1	7797	7801	2	3696	3697
GCF_901001135.2	RYR	0	76	6936	canonical	1	7823	7824	0	3714	3715
GCF_901001135.2	RYR	0	77	22877	canonical	1	7887	7888	0	3732	3733
GCF_901001135.2	RYR	0	78	7105	canonical	1	7984	7985	1	3765	3766
GCF_901001135.2	RYR	0	79	399	canonical	1	8021	8022	0	3792	3793
GCF_901001135.2	RYR	0	80	40354	canonical	1	8062	8063	2	3817	3818
GCF_901001135.2	RYR	0	81	59035	canonical	1	8434	8435	1	3842	3843
GCF_901001135.2	RYR	0	82	1324	canonical	0	8462	8463	1	3869	3870
GCF_901001135.2	RYR	0	83	25917	canonical	1	8506	8507	0	3899	3900
GCF_901001135.2	RYR	0	84	1424	canonical	1	8592	8593	0	3942	3943
GCF_901001135.2	RYR	0	85	2894	canonical	1	8669	8670	0	3977	3978
GCF_901001135.2	RYR	0	86	10169	canonical	1	8726	8727	1	4004	4005
GCF_901001135.2	RYR	0	87	7485	canonical	1	9574	9575	0	4439	4440
GCF_901001135.2	RYR	0	88	13975	canonical	1	9617	9618	2	4461	4462
GCF_901001135.2	RYR	0	89	4190	canonical	1	9688	9689	0	4511	4512
GCF_901001135.2	RYR	0	90	26423	canonical	1	9719	9720	0	4540	4541
GCF_901001135.2	RYR	0	91	7283	canonical	1	9926	9927	0	4613	4614
GCF_901001135.2	RYR	0	92	14150	canonical	1	10023	10024	2	4656	4657
GCF_901001135.2	RYR	0	93	13615	canonical	1	10064	10065	0	4671	4672
GCF_901001135.2	RYR	0	94	17288	canonical	1	10110	10111	2	4715	4716
GCF_901001135.2	RYR	0	95	20171	canonical	1	10144	10145	0	4736	4737
GCF_901001135.2	RYR	0	96	8440	canonical	1	10197	10198	0	4785	4786
GCF_901001135.2	RYR	0	97	52980	canonical	1	10377	10378	0	4830	4831
GCF_901001135.2	RYR	0	98	3655	canonical	1	10471	10472	1	4882	4883
GCF_901001135.2	RYR	0	99	4329	canonical	1	10493	10494	0	4904	4905
GCF_901001135.2	RYR	0	100	2453	canonical	1	10539	10540	2	4937	4938
GCF_901001135.2	RYR	0	101	26862	canonical	1	10563	10564	0	4955	4956
GCF_901001135.2	RYR	2	0	87259	canonical	1	153	154	0	16	17
GCF_901001135.2	RYR	2	1	2528	canonical	1	272	274	0	56	57
GCF_901001135.2	RYR	2	2	12053	canonical	1	496	497	0	91	92
GCF_901001135.2	RYR	2	3	18626	canonical	1	531	532	0	116	117
GCF_901001135.2	RYR	2	4	7972	canonical	1	557	558	1	142	143
GCF_901001135.2	RYR	2	5	2138	canonical	1	640	641	0	180	181
GCF_901001135.2	RYR	2	6	7644	canonical	1	769	780	1	213	214
GCF_901001135.2	RYR	2	7	14314	canonical	1	845	846	2	243	244
GCF_901001135.2	RYR	2	8	6485	canonical	1	1014	1015	2	270	271
GCF_901001135.2	RYR	2	9	491	canonical	1	1247	1248	0	323	324
GCF_901001135.2	RYR	2	10	6597	canonical	1	1491	1513	0	378	379
GCF_901001135.2	RYR	2	11	7081	canonical	1	1569	1570	2	418	419
GCF_901001135.2	RYR	2	12	13757	canonical	1	1743	1744	0	481	482
GCF_901001135.2	RYR	2	13	7626	canonical	1	1875	1876	1	526	527
GCF_901001135.2	RYR	2	14	22126	canonical	1	2023	2024	1	558	559
GCF_901001135.2	RYR	2	15	17469	canonical	1	2151	2152	0	598	599
GCF_901001135.2	RYR	2	16	4100	canonical	1	2318	2319	2	642	643
GCF_901001135.2	RYR	2	17	53205	canonical	1	2434	2435	1	723	724
GCF_901001135.2	RYR	2	18	16033	canonical	1	2500	2501	2	787	788
GCF_901001135.2	RYR	2	19	13400	canonical	1	2574	2575	0	860	861
GCF_901001135.2	RYR	2	20	3767	canonical	1	2621	2622	0	895	896
GCF_901001135.2	RYR	2	21	854	canonical	1	2664	2665	2	929	930
GCF_901001135.2	RYR	2	22	8728	canonical	1	2692	2693	2	957	958
GCF_901001135.2	RYR	2	23	6893	canonical	1	2764	2767	0	1011	1012
GCF_901001135.2	RYR	2	24	6546	canonical	1	2817	2818	1	1060	1061
GCF_901001135.2	RYR	2	25	1912	canonical	1	2893	2894	0	1129	1130
GCF_901001135.2	RYR	2	26	28250	canonical	1	2953	2954	1	1187	1188
GCF_901001135.2	RYR	2	27	422	canonical	1	3025	3026	0	1257	1258
GCF_901001135.2	RYR	2	28	1095	canonical	1	3095	0	2	1308	1309
GCF_901001135.2	RYR	2	29	19941	canonical	1	3310	3311	2	1401	1402
GCF_901001135.2	RYR	2	30	19290	canonical	1	3377	3378	0	1420	1421
GCF_901001135.2	RYR	2	31	31439	canonical	1	3432	3433	2	1474	1475
GCF_901001135.2	RYR	2	32	12765	canonical	1	3502	3503	0	1530	1531
GCF_901001135.2	RYR	2	33	13838	canonical	1	3531	3552	0	1559	1560
GCF_901001135.2	RYR	2	34	41693	canonical	1	3746	3750	2	1634	1635
GCF_901001135.2	RYR	2	35	8417	canonical	1	4339	4340	0	1933	1934
GCF_901001135.2	RYR	2	36	5984	canonical	1	4594	4595	0	2000	2001
GCF_901001135.2	RYR	2	37	10513	canonical	1	4669	4670	1	2036	2037
GCF_901001135.2	RYR	2	38	4506	canonical	1	4748	4749	1	2085	2086
GCF_901001135.2	RYR	2	39	31513	canonical	1	5018	5019	2	2176	2177
GCF_901001135.2	RYR	2	40	25095	canonical	1	5288	5303	0	2216	2217
GCF_901001135.2	RYR	2	41	9995	canonical	1	5417	5421	1	2259	2260
GCF_901001135.2	RYR	2	42	2093	canonical	1	5505	5506	0	2291	2292
GCF_901001135.2	RYR	2	43	5440	canonical	1	5581	5582	1	2336	2337
GCF_901001135.2	RYR	2	44	13830	canonical	1	5702	5706	2	2398	2399
GCF_901001135.2	RYR	2	45	1330	canonical	1	5844	5845	0	2436	2437
GCF_901001135.2	RYR	2	46	12231	canonical	1	5977	5978	1	2476	2477
GCF_901001135.2	RYR	2	47	13661	canonical	1	6139	6140	0	2533	2534
GCF_901001135.2	RYR	2	48	24539	canonical	1	6315	6316	2	2606	2607
GCF_901001135.2	RYR	2	49	10714	canonical	1	6348	6349	0	2637	2638
GCF_901001135.2	RYR	2	50	8110	canonical	1	6403	6404	0	2684	2685
GCF_901001135.2	RYR	2	51	2252	canonical	1	6459	6460	2	2738	2739
GCF_901001135.2	RYR	2	52	16415	canonical	1	6486	6487	0	2765	2766
GCF_901001135.2	RYR	2	53	5670	canonical	1	6516	6517	0	2795	2796
GCF_901001135.2	RYR	2	54	7739	canonical	1	6592	6593	0	2843	2844
GCF_901001135.2	RYR	2	55	4279	canonical	1	6648	6667	0	2870	2871
GCF_901001135.2	RYR	2	56	8353	canonical	1	6698	6699	1	2895	2896
GCF_901001135.2	RYR	2	57	13649	canonical	1	6744	6745	2	2936	2937
GCF_901001135.2	RYR	2	58	14066	canonical	1	6791	6792	1	2975	2976
GCF_901001135.2	RYR	2	59	8205	canonical	1	6816	6817	0	2998	2999
GCF_901001135.2	RYR	2	60	15126	canonical	1	6892	6893	2	3038	3039
GCF_901001135.2	RYR	2	61	30021	canonical	1	6909	6910	1	3055	3056
GCF_901001135.2	RYR	2	62	11558	canonical	1	6929	6930	2	3075	3076
GCF_901001135.2	RYR	2	63	2277	canonical	1	7011	7012	1	3155	3156
GCF_901001135.2	RYR	2	64	478	canonical	1	7048	7049	2	3182	3183
GCF_901001135.2	RYR	2	65	16532	canonical	1	7092	7093	1	3226	3227
GCF_901001135.2	RYR	2	66	3789	canonical	1	7208	7209	1	3333	3334
GCF_901001135.2	RYR	2	67	14442	canonical	1	7292	7293	2	3413	3414
GCF_901001135.2	RYR	2	68	107	canonical	1	7327	7328	0	3443	3444
GCF_901001135.2	RYR	2	69	11449	canonical	1	7367	0	0	3474	3475
GCF_901001135.2	RYR	2	70	1945	canonical	1	7452	7453	0	3536	3537
GCF_901001135.2	RYR	2	71	8419	canonical	1	7472	7549	0	3556	3557
GCF_901001135.2	RYR	2	72	382	canonical	1	7657	7658	0	3601	3602
GCF_901001135.2	RYR	2	73	17508	canonical	1	7694	7695	2	3638	3639
GCF_901001135.2	RYR	2	74	13077	canonical	1	7732	7733	0	3671	3672
GCF_901001135.2	RYR	2	75	4355	canonical	1	7797	7801	2	3706	3707
GCF_901001135.2	RYR	2	76	10664	canonical	1	7823	7824	0	3724	3725
GCF_901001135.2	RYR	2	77	9343	canonical	1	7887	7888	0	3747	3748
GCF_901001135.2	RYR	2	78	28866	canonical	1	7984	7985	1	3780	3781
GCF_901001135.2	RYR	2	79	7590	canonical	1	8021	8022	0	3807	3808
GCF_901001135.2	RYR	2	80	37642	canonical	1	8062	8063	2	3832	3833
GCF_901001135.2	RYR	2	81	276	canonical	1	8434	0	1	3857	3858
GCF_901001135.2	RYR	2	82	7627	canonical	1	0	8435	1	3863	3864
GCF_901001135.2	RYR	2	83	10362	canonical	1	8462	8463	1	3890	3891
GCF_901001135.2	RYR	2	84	11160	canonical	1	8506	8507	0	3920	3921
GCF_901001135.2	RYR	2	85	2033	canonical	1	8592	8593	0	3963	3964
GCF_901001135.2	RYR	2	86	13179	canonical	1	0	8670	0	4008	4009
GCF_901001135.2	RYR	2	87	2654	canonical	1	8726	8727	1	4035	4036
GCF_901001135.2	RYR	2	88	16185	canonical	0	9587	9588	0	4481	4482
GCF_901001135.2	RYR	2	89	8467	canonical	1	9617	9618	2	4500	4501
GCF_901001135.2	RYR	2	90	7070	canonical	0	9688	9689	0	4561	4562
GCF_901001135.2	RYR	2	91	25049	canonical	1	9719	9720	0	4590	4591
GCF_901001135.2	RYR	2	92	6776	canonical	1	9926	9927	0	4665	4666
GCF_901001135.2	RYR	2	93	32213	canonical	1	10023	10024	2	4708	4709
GCF_901001135.2	RYR	2	94	43153	canonical	1	10064	10065	0	4723	4724
GCF_901001135.2	RYR	2	95	9306	canonical	1	10110	10111	2	4766	4767
GCF_901001135.2	RYR	2	96	3156	canonical	1	10144	10145	0	4787	4788
GCF_901001135.2	RYR	2	97	2832	canonical	1	10197	10198	0	4836	4837
GCF_901001135.2	RYR	2	98	21654	canonical	1	10377	10378	0	4881	4882
GCF_901001135.2	RYR	2	99	1252	canonical	1	10471	10472	1	4933	4934
GCF_901001135.2	RYR	2	100	843	canonical	1	10493	10494	0	4955	4956
GCF_901001135.2	RYR	2	101	6413	canonical	1	10539	10540	2	4988	4989
GCF_901001135.2	RYR	2	102	11915	canonical	1	10563	10564	0	5006	5007
GCF_901001135.2	RYR	1	0	12405	canonical	1	153	154	0	16	17
GCF_901001135.2	RYR	1	1	89	canonical	1	272	274	0	56	57
GCF_901001135.2	RYR	1	2	2661	canonical	1	496	497	0	91	92
GCF_901001135.2	RYR	1	3	172	canonical	1	531	532	0	116	117
GCF_901001135.2	RYR	1	4	272	canonical	1	557	558	1	142	143
GCF_901001135.2	RYR	1	5	238	canonical	1	640	641	0	180	181
GCF_901001135.2	RYR	1	6	248	canonical	1	769	780	1	213	214
GCF_901001135.2	RYR	1	7	419	canonical	1	847	860	2	245	246
GCF_901001135.2	RYR	1	8	9407	canonical	1	1014	1015	2	270	271
GCF_901001135.2	RYR	1	9	98	canonical	1	1247	1248	0	323	324
GCF_901001135.2	RYR	1	10	174	canonical	1	1491	1513	0	378	379
GCF_901001135.2	RYR	1	11	1560	canonical	1	1569	1570	2	418	419
GCF_901001135.2	RYR	1	12	2023	canonical	1	1743	1744	0	481	482
GCF_901001135.2	RYR	1	13	1319	canonical	1	1875	1876	1	526	527
GCF_901001135.2	RYR	1	14	131	canonical	1	2023	2024	1	558	559
GCF_901001135.2	RYR	1	15	611	canonical	1	2151	2152	0	598	599
GCF_901001135.2	RYR	1	16	1515	canonical	1	2318	2319	2	642	643
GCF_901001135.2	RYR	1	17	281	canonical	1	2434	2435	1	723	724
GCF_901001135.2	RYR	1	18	187	canonical	1	2500	2501	2	787	788
GCF_901001135.2	RYR	1	19	3220	canonical	1	2574	2575	0	860	861
GCF_901001135.2	RYR	1	20	768	canonical	1	2621	2622	0	895	896
GCF_901001135.2	RYR	1	21	573	canonical	1	2664	2665	2	929	930
GCF_901001135.2	RYR	1	22	662	canonical	1	2692	2693	2	957	958
GCF_901001135.2	RYR	1	23	558	canonical	1	2764	2767	0	1011	1012
GCF_901001135.2	RYR	1	24	291	canonical	1	2817	2818	1	1060	1061
GCF_901001135.2	RYR	1	25	2752	canonical	1	2893	2894	0	1129	1130
GCF_901001135.2	RYR	1	26	411	canonical	1	2953	2954	1	1187	1188
GCF_901001135.2	RYR	1	27	563	canonical	1	3025	3026	0	1257	1258
GCF_901001135.2	RYR	1	28	1299	canonical	1	3239	3240	2	1377	1378
GCF_901001135.2	RYR	1	29	103	canonical	1	3378	3379	0	1421	1422
GCF_901001135.2	RYR	1	30	351	minor	1	3432	3433	2	1474	1475
GCF_901001135.2	RYR	1	31	120	canonical	1	3502	3503	0	1530	1531
GCF_901001135.2	RYR	1	32	364	canonical	1	3531	3552	0	1559	1560
GCF_901001135.2	RYR	1	33	3859	canonical	1	3746	3750	2	1634	1635
GCF_901001135.2	RYR	1	34	856	canonical	1	4339	4340	0	1933	1934
GCF_901001135.2	RYR	1	35	899	canonical	1	4594	4595	0	2000	2001
GCF_901001135.2	RYR	1	36	882	canonical	1	4669	4670	1	2036	2037
GCF_901001135.2	RYR	1	37	750	canonical	1	4748	4749	1	2085	2086
GCF_901001135.2	RYR	1	38	2180	canonical	1	5018	5019	2	2176	2177
GCF_901001135.2	RYR	1	39	1246	canonical	1	5287	5288	0	2215	2216
GCF_901001135.2	RYR	1	40	1546	canonical	1	5417	5421	1	2259	2260
GCF_901001135.2	RYR	1	41	114	canonical	1	5505	5506	0	2291	2292
GCF_901001135.2	RYR	1	42	123	canonical	1	5581	5582	1	2336	2337
GCF_901001135.2	RYR	1	43	1435	canonical	1	5702	5706	2	2398	2399
GCF_901001135.2	RYR	1	44	1084	canonical	1	5844	5845	0	2436	2437
GCF_901001135.2	RYR	1	45	3005	canonical	1	5977	5978	1	2476	2477
GCF_901001135.2	RYR	1	46	387	canonical	1	6139	6140	0	2533	2534
GCF_901001135.2	RYR	1	47	228	canonical	1	6315	6316	2	2606	2607
GCF_901001135.2	RYR	1	48	172	canonical	1	6348	6349	0	2637	2638
GCF_901001135.2	RYR	1	49	345	canonical	1	6403	6404	0	2684	2685
GCF_901001135.2	RYR	1	50	421	canonical	1	6459	6460	2	2738	2739
GCF_901001135.2	RYR	1	51	2384	canonical	1	6486	6487	0	2765	2766
GCF_901001135.2	RYR	1	52	264	canonical	1	6516	6517	0	2795	2796
GCF_901001135.2	RYR	1	53	374	canonical	1	6592	6593	0	2843	2844
GCF_901001135.2	RYR	1	54	168	canonical	1	6648	6667	0	2870	2871
GCF_901001135.2	RYR	1	55	121	canonical	1	6698	6699	1	2895	2896
GCF_901001135.2	RYR	1	56	347	canonical	1	6744	6745	2	2936	2937
GCF_901001135.2	RYR	1	57	388	canonical	1	6791	6792	1	2975	2976
GCF_901001135.2	RYR	1	58	751	canonical	1	6816	6817	0	2998	2999
GCF_901001135.2	RYR	1	59	501	canonical	1	6892	6893	2	3038	3039
GCF_901001135.2	RYR	1	60	720	canonical	1	6909	6910	1	3055	3056
GCF_901001135.2	RYR	1	61	373	canonical	1	6929	6930	2	3075	3076
GCF_901001135.2	RYR	1	62	342	canonical	1	7011	7012	1	3155	3156
GCF_901001135.2	RYR	1	63	473	canonical	1	7048	7049	2	3182	3183
GCF_901001135.2	RYR	1	64	583	canonical	1	7092	7093	1	3226	3227
GCF_901001135.2	RYR	1	65	634	canonical	1	7208	7209	1	3333	3334
GCF_901001135.2	RYR	1	66	1678	minor	1	7292	7293	2	3413	3414
GCF_901001135.2	RYR	1	67	204	canonical	1	7327	7328	0	3443	3444
GCF_901001135.2	RYR	1	68	843	canonical	1	7367	0	0	3474	3475
GCF_901001135.2	RYR	1	69	7451	canonical	1	0	7368	0	3479	3480
GCF_901001135.2	RYR	1	70	1020	canonical	1	7452	7453	0	3536	3537
GCF_901001135.2	RYR	1	71	1579	canonical	1	7472	7549	0	3556	3557
GCF_901001135.2	RYR	1	72	554	canonical	1	7657	7658	0	3601	3602
GCF_901001135.2	RYR	1	73	774	canonical	1	7694	7695	2	3638	3639
GCF_901001135.2	RYR	1	74	722	canonical	1	7732	7733	0	3671	3672
GCF_901001135.2	RYR	1	75	360	canonical	1	7797	7801	2	3706	3707
GCF_901001135.2	RYR	1	76	802	canonical	1	7823	7824	0	3724	3725
GCF_901001135.2	RYR	1	77	108	canonical	1	7887	7888	0	3747	3748
GCF_901001135.2	RYR	1	78	500	canonical	1	7984	7985	1	3780	3781
GCF_901001135.2	RYR	1	79	1090	canonical	1	8021	8022	0	3807	3808
GCF_901001135.2	RYR	1	80	2338	canonical	1	8062	8063	2	3832	3833
GCF_901001135.2	RYR	1	81	1170	canonical	1	8434	0	1	3857	3858
GCF_901001135.2	RYR	1	82	3842	canonical	1	0	8435	1	3863	3864
GCF_901001135.2	RYR	1	83	735	canonical	1	8462	8463	1	3890	3891
GCF_901001135.2	RYR	1	84	323	canonical	1	8506	8507	0	3920	3921
GCF_901001135.2	RYR	1	85	395	canonical	1	8592	8593	0	3963	3964
GCF_901001135.2	RYR	1	86	2982	canonical	1	8669	0	0	3998	3999
GCF_901001135.2	RYR	1	87	3035	canonical	1	0	8670	0	4008	4009
GCF_901001135.2	RYR	1	88	693	canonical	1	8726	8727	1	4035	4036
GCF_901001135.2	RYR	1	89	294	canonical	1	9584	9585	0	4478	4479
GCF_901001135.2	RYR	1	90	386	canonical	1	9617	9618	2	4500	4501
GCF_901001135.2	RYR	1	91	215	canonical	1	9688	9689	0	4561	4562
GCF_901001135.2	RYR	1	92	170	canonical	1	9719	9720	0	4590	4591
GCF_901001135.2	RYR	1	93	1034	canonical	1	9926	9927	0	4665	4666
